,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600703.SH,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000100.SZ,X000661.SZ,X600809.SH,X600867.SH,X600487.SH,X600498.SH,X002179.SZ,X600566.SH,X300142.SZ,X000625.SZ,X300146.SZ,X000596.SZ,X002456.SZ,X000157.SZ,X600177.SH,X002294.SZ,X600066.SH,X600089.SH,X002180.SZ,X600372.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.619879928879145,0.257050623253355,0,0,0.100473081195137,0,0,0,0,0,0,0,0,0,-0.0879336926739386,0,0,-0.00633163910979917,0,0,0,0,0.0951686343020327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227513445029301,0,-0.0732656683543995,0,0,0,0.0125515002859399,0,0,0.00491203815336932,0.011458773287031,-0.00150468110351452,0,0,0,0,0
X600104.SH,0,0,0,0.0403763811639343,0,0,0,0,0,0,0,0,0,0,-0.00345232279075306,0.386830694013969,0.109744891189622,0,0,0.203002881668689,0,0,0,0,0.0853658241018698,0,0,0,0.061894001669499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132405898670641,0,0,0,0,0.0512863504030912,0,0,0,0,0,0
X002415.SZ,0,0.0811642437098623,0,0,0,0,0,0,0,0.0604142105572026,0,0,0,0,0,0,-0.074954316803613,0,0,0.693692671171785,0,0,0.213724286551618,0,0,0,0,0,0,0,0,-0.0255912164776462,0.186154188640006,0,0,0,0,0,0,0,0,-0.0351926061039752,0,0,0,0,0,0,0,-0.112095602745207,0.045137128790643,0,0,0,0.0966093642545387,0,0.101883567398246,0,0
X600276.SH,0.0167180658013004,0.148925797164706,0.0585234375448266,0,0,0,0,0,0,0,0,0.0200230609271927,0.0270155408112757,0,0,0,0.366659462210241,0,0,0.0590921954259891,0,0,0.0397593971247253,0,0,0,0.0452440093963053,0,0,0,0.0752908718918192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121094907635557,0.00593328099657321,0,0,0,0,0,0
X000651.SZ,0.0249939442429446,0.0496426707064277,0,0,0,0,0.0487009546230507,0,0,0,0,0.243220006690658,0,0,0,0.118245199567711,6.93889390390723e-18,0,-0.00376315019150562,0,0,0,0,0,0,0,0,0,0,0,0,0.0897933235941187,0,0.11687734816909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101213473760262,0,0.0139041663856346,0,0,0,0,0,0,0
X000858.SZ,0.254065665269056,0,0,0,0,0,0.153347491955875,0,0.0526313887363983,0,0,0,0,0.0383900972584538,0,0.12719914663868,0,0,-0.00937793542056134,0,0,0,0,0,-0.0352655380545487,0.208693513894546,-0.037110994291516,0,0,0,0,0,0,0,0.134162382111816,0,0,0,0,0.0454144021369408,0,0,0,0,0,0,0,0,0,0,0,0.0019074263240244,0.0250768035082789,0,0,0,-0.0323014509827757,0,0
X002304.SZ,-2.77555756156289e-17,0,0,0,0,0.293851007610144,0,0,0,0,0,0.356561380364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103984949612199,0,0,0,0,0,0,0,0.147553876451129,0.258037506003448,0,0,0,0,-0.090214979660155,0,-0.0511678832552617,0,0,0,0,0,-0.0900857294313705,0,0,0.0742020019571536,-0.00357449348038249,0.0491917861224542,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0589377544761205,0,0,0.0312915069288097,0,0,0.0165971061294737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243673428662243,0,0,0,0,0.0997624740541087,0,0,0.264015822778597,0,0,0,0,0,0.146316381156682,0,0,0,0,0,0,0.00471381223745297,0,0,-0.0140311502571884,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.208303635638996,3.46944695195361e-18,0,0,0,0,0,0.0437482027165019,0,0,0,0.0567481577558115,0,0,0,0,0,0.250666698244076,0,0,0,0,0.0179882235110614,0,-0.0593774103390264,0,0,0,0.0204579258963142,0,0,0,0,0,0,0.246989666366891,0,0,0,0,-0.0356129475022243,0,0,0.297391266939978,0,0,-0.165465937870505,0.000596161107633047,-0.0534258320471963,0,0,0,-0.0152499513113807,0,0
X000063.SZ,0,0.0824853212393997,0,0,0,0,0,0,0,0,0,0,0.466904106744862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459373531224608,0.360098938651439,0.111254218925213,0,0,0.020782570469352,0,-0.0572942036035298,0,0,0,0,0,0,0,0.145527997953569,0,-0.211865874448647,0,0,0,0,0,0,0,0.0269463759266483,-0.116710405789478,0,0,0,0.0504291609548675,0,0
