,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X600487.SH,X002008.SZ,X601877.SH,X300136.SZ,X000100.SZ,X600066.SH,X600522.SH,X600809.SH,X300124.SZ,X002508.SZ,X300003.SZ,X600271.SH,X600867.SH,X600498.SH,X600089.SH,X002294.SZ,X002085.SZ,X600699.SH,X000981.SZ,X000157.SZ,X600177.SH,X000050.SZ,X000596.SZ,X300142.SZ,X600584.SH,X002179.SZ,X600566.SH,X600118.SH,X000661.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.264514959431658,0,0.185037370209903,0.120554512641126,-0.00926729370578938,0,0,0,0,0,0,-0.00447836954600489,0,0,0,0,0,0,0.133556212282377,0,0.0461017058444289,0,0.117920157224615,0,0,0.0752273045361792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518626045445773,0,0,0.0139357403612861,0,0,0,0,0.0284743998719465,0,0,0,0,0,0
X600104.SH,0,0,-0.119882662976794,0,0,0,0,0,0,0,0.0792381746149226,-0.00764090523163388,0.326091865678417,0.0461384508993101,0,0,0,0.0760912730263649,0,0,0,0,0,0,0.0402162467708796,0.0528758379081392,0,0,0,0,0,0,0,0,0,0,0,-0.0797385738444134,0,0,0,0,0,0.0164219593261438,-0.0985715621422285,0,0,0,0,0.0817725528495947,0,-0.0442907278665302,0.0297867469661241,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0226646759677508,0,0,0,0,0,0.0773743180806992,0,0.0171399923883629,0,0,0,0.0334466830737038,0.10840955030941,0.0531069284331295,0,0,0.0736022938127302,0,0,0.216515530125589,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.0930701370396716,0,0,0.000672344572443161,0,0,0,0.156798054183082,0.0853012990116598,0,0,-0.00132548980445849,0,0,0,0,0,0
X000651.SZ,0,0.254644620781075,-0.0749375157124222,0,0.175023571245242,0,0,0,0,0,0,0,0.0353375274354749,0,0.105096509946271,0.0433243980519049,0,0,0.147336248613907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601935755401234,0,0,0,0,0,0,0,0.000639032042348804,0,-0.00338865518013875,0,-0.0038447894832885,0,0,0,0,0
X000858.SZ,0,0,-0.0368417129046906,0,0,0,0,0.142492825978396,0,0,-0.00276881336730704,0.267279085801502,0,0,0,0,0,0,0,0,0,0,0.0358295640751274,0,0,0,0,0.245075950510015,0.00455858827373886,0,0,0,0,0,0,0,0,0.0578835805804303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.194220930138773,0,0,0,0,0.17634271715965,0,0,0.00522247773857541,0,0.0834055352006157,0,0,-0.161039440006437,0,0.0519868517558056,0,-0.0640771902885947,0,0,0,0,0,0,0.264967018305885,0,0,0,0,0,0,0,0,0.327351932155906,0,0,0,0,0,0,0,0,0,-0.0268964902781569,0.04538966708517,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.020152259536562,0,0.232013191020084,0,-0.0162179644028642,0,0.17138957180801,0,0,-0.258013174424564,0,0,0,0,0,0,0,0,0,0,0.156741679553691,0,0,0,0,0,0,0.173991576788839,0,-0.0796982792234261,0,0,0,0,0,0.0123520320721421,0,0,0,0,0,0,0,0,0.0159662704682313,0,0,0,0,0,0
X002304.SZ,0.0652304377351492,0,0,0,0.47384617553235,0,0,0,0,0,0.0562417450676609,0,0.0881368228384757,0,0,0,0,0,0,0,0,0.036297188969943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495245093561684,0,0,0,0,0,0,0,-0.0387928056733305,0,0,0,0,-0.0132540093191021,0,0.0433852697813233,-0.00159838109806809,0,0,0,0,0,0
X000063.SZ,-0.0220451815338932,0,0,0,0,0.370440878144893,0,-0.268817439456346,0,0,0,0,-0.147779991006558,0,0,0,0,0,0,0,0,0.17258017881383,0,0,0,0,0.0497466313439252,0,0,0,-0.0558999935769698,0,0,0.0673123545353724,0,0,0,0,0,0,0,0,0,0,0.13543917377052,0,0,0.22808511215827,0,0,0,0,0.00431258846970311,0,0,0,0,0,0
X600690.SH,0,0.0284429282713267,0,0,0,0,0,0.104547859448126,0,0,0.0586127113994508,0.032557332218258,0,0,0,0.0442454728417057,0,0.0789996338094173,0,0,0,0,0,0.0403888838281527,0,0,0.260352154415139,0,0,0.056415471300147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263615612036089,0,0,0,0.0746256491681513,0,0,0.0110196534353255,0,0,0,0,0,0,0
