,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X600703.SH,X000661.SZ,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X000977.SZ,X000596.SZ,X601877.SH,X002007.SZ,X002236.SZ,X600183.SH,X300124.SZ,X000157.SZ,X600584.SH,X002456.SZ,X002180.SZ,X002129.SZ,X000625.SZ,X300142.SZ,X600118.SH,X002008.SZ,X600271.SH,X300136.SZ,X000066.SZ,X002179.SZ,X002463.SZ,X002414.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357827509597052,0,0,0,0.261518174684561,0,0,0,0,0.140345745726567,0,0.161795878125579,0,0,0,0,0,0,0,0,0,0,0,0.0753976538282876,0,0,0,0,0,0,-0.111024210722609,-0.121302869808819,0.0908276632554784,0,0,0,0,0,-0.0629802342673086,0,0,0,-0.0688283133848096,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0831875055300918,0,0,0,0.533418790163124,0,0,-2.77555756156289e-17,0,0,0,0,0.0188480604489288,0,0,0,0.080057670705371,0,0,0,0,0,0,0,0,0,0,0.0735965926776572,0,0,0,0,0.0691777709769276,0.0160759965264765,0,0,0,0.0238868802914115,0,0,0,0,0,0,0,0,0,0.00791212158524684,0,0
X600276.SH,0.21622833066478,0,0,0,0,0,0.110547392441524,0,0,0,0,0,0.0395352343428313,0,0,0,0.130562380543067,0,0,0,0,0.0467448047113599,0,0.138766535380721,-0.0731366143524722,0,0,0.150974326924148,0,0,0,0,0,-0.0386010725226677,0,0,0,0,0.00977351551751615,0,0,0,-0.0186515672560946,0,0,0,0,0,0,-0.0185369470669898,0,0.0365448480682451,-0.0250046602276981,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.00708450001504979,0,0,0,0,0,0,0,0,0,0,0.0386967706415807,0.0296928015970966,0,0,0.148227006183711,0,0,0,0,0,0,0,0,0.142551788409454,0.105502375476364,0,0,0,0,0,0.0798005603722271,0.00797169369686555,0,0,0,0.0209612238645456,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0591876767548888,0,0,0,0,0,0,0.13038023125816,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.246848989288829,0,0.284958432159433,0,0,0,3.46944695195361e-18,0,0,0,0,0.149734918671297,0,0,0,0,0,0.0515820678365579,0,0,0,0,0,0,0.0322665706836039,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.193097734648333,0,0,0.0202714380339962,0.0163041122237159,0,0,0,0.234531004974329,0,0,0,0,0,0,0,0,0,0,0,0,0.118717422175086,0,0,0,0,0.149520307326477,0,0,0,0,0,0,0,0,0,0.022501386600535,0,0,0,0,0,0,0,0,0,0.00905607389772371,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150545445393289,0.0434624621376251,0,0.29697049562296,0,1.38777878078145e-17,0.0398262720331002,0,0,0,0,0,0,0,0,0,0,0.0447746351440431,0,0,0,0.0848391321972012,0,0.16666737053323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362644385070401,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.194337974080637,0,0,0,0,0,0.101712713275524,0,0,0,0,0.0136210025577526,0,0,0,0,0.0952983078503103,0,0,0.078473915553369,0,0,0,0,0,0.319837378617635,0,0,0,0.0188591878616552,0.145376679167263,0,0,0,0,-0.0147071091259092,0.0249966686128223,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234791411446683,0,0,0,0.086295178842579,0,0,0,0.150674398760669,0,0,0,0,0,0,0,0,0.174166361068909,0,0,0,0.115713166776458,0,0,0.0208497879580575,0,0.00268959460410243,0.0118921510527065,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.127113683743276,0,0,0,0,0,0,0,0,0,0,0,0.374589387141764,0.0403092813821507,0.0107938510951031,0,0.00802371725550752,0,0,0,0.0192752700260308,0,0,0,0.0557960972621578,0.00987232963688021,0.0669473144372116,0,0,0.0313696548314101,0,0,0,0.06828703914192,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409697564040718,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828921995158483,0,0,0,0,0,0.15217285147203,0.0814564785984025,0,0,0,0.277728708122005,0,0,0,0,0,0.0137492694314634,0,0,0,-1.73472347597681e-18,0.0261246830955091,0,0,0,0,0,0,0,0,0,0.0687270764964207,0.0152029218311512,0,0,0,0,0,0,0,0,0.0742984410568636,0,0
