,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000625.SZ,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002508.SZ,X002456.SZ,X300124.SZ,X600271.SH,X600118.SH,X002085.SZ,X600089.SH,X600522.SH,X600177.SH,X000157.SZ,X002007.SZ,X600372.SH,X300003.SZ,X300136.SZ,X002294.SZ,X000981.SZ,X600867.SH,X600487.SH,X600699.SH,X002008.SZ,X600566.SH,X600809.SH,X002074.SZ,X000066.SZ,X300115.SZ,X000596.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0994458373667828,0,0,0,0,0,0,0.182434062257281,0,0,-0.0555203808021378,0,0.000227340423430636,0,0,0,0,0,0.0411507801286775,0,0,0,0,0.0880733797619981,0,0,0,0.0635182256021826,0.00901699052298481,0,0,0,0,0,0.151000913253251,0,0,0,0.064310350628618,0,0,0,0.133021608625863,0,0,-0.00376165291264245,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.240767195307421,0,0.313331054058198,0,0,0,-0.0539166320127109,0.109389467705249,0,0,0,0.0544782115490345,0,0,0,0,-0.0393193467591188,0,0,0,0,0,0,-0.0818229118318216,-8.67361737988404e-19,0,0,0,0,0,0,0.0239382917309026,0,0,0,0,0,0,0.00602718760415593,-0.00662545474989144,-0.0118577554808798,0,0,0,0,0,0
X002415.SZ,0,0,0,0.148430428002319,0,0,0,0,0,0,0,0,-0.142900729629809,0,0,0,0,0.188689177563017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728566026719517,0,-0.0429811108076038,0,0,0.134723328848274,0,0.120908235319615,0.0869580487878608,0,-0.352099874057134,0,-0.00198040452220483,-0.015870735395241,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0949023551009082,0,0,0,0,0.0866057615559777,0.193281567930585,0.0353987968299973,0,0,0,0,0.0250116333294038,0.0924590050335994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845397355086319,0,0,0,0,-0.0893490208292044,0,0,0,0,0.112608701316795,0,-0.0190017728779404,0,0.0376588344679546,0,0,0.0168855684020062,-0.0108059678883571,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0612714185135533,0,0,0,0.135122492554344,0,0,0,0,0.289317533990113,0,0.0405126013110757,0,0,0.113394514987534,0,0.139903616364448,0,0.0505263423136236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755592946991328,0,0,0,-0.0600316466543852,-0.0337836585120698,0,0,0,-0.000864288389883805,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.129038573604908,0,0,0,0,0,0,0,0.118580032598261,0.0714617394937141,0.0503803048005258,-0.19272983632081,0.158780392744771,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.440033615499748,0,0,0,0.231816270358975,0,0,0,0,0,0,0,0.0862249245394665,0,0,0.172072289683495,-0.0614073365451993,0.0454167095090733,0,0,0,0,0,0
X600276.SH,0,0,0,0.146779561807716,0,0,0,0,0,0,0,0.13886457213468,0,0,0,0,0,-0.0897746855959282,0,0,0,0,0,0.126109546814199,-0.0581012767389448,0,0,0,0,0,0,-0.122695221471674,0,0,0,0,0,0,0,0.0928792978665518,0,0,0,0.0401623456595342,0,0,0,0.0509703650175177,0.0375099977202514,-0.00763032254280026,-0.0064714113911547,0.0148964782466895,-0.12616903978959,0,0,0,0,0
X002304.SZ,0,0,0,0,0.214365482194078,0,0,0,0,0,0,0,0.305556570352443,0,0,0.109540650259511,0,0,0,0,0.079117667803345,0.0576271903639734,0,0.0554422219583244,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.176770950942702,0,0,0.100344416998122,0,0,0,0.0254166714781632,0,0.086009979450454,-0.0636741742418345,0,0,0,0.00740687872047072,-0.00519880781455094,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.171893825265775,0,0,0,0,0,0.0604731309089697,0,0,0,0,0,0.00784132826704358,0,0,0,0,0,0,0,-0.0794393331028788,0,0,0,0,0,0,-0.0279818673484993,0,0,0,-0.0264670702984796,0,0.0262983275136554,0,0,0.137551216701045,0,-0.0905774609197945,0.0232611845287221,0,0,0,-0.00141261988049094,-0.00181751530503238,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1693945286412,0,0.0967779428602261,0.124670988094761,0,0,0,0.050164417149043,0,0,0,0.0439081753575217,0,0,0.22160344856568,0,0,0.250677081257692,-0.00542112307506743,0,0,0,0.0290571607530685,0,0,0,0,0,0.004824528832617,0,-0.249282561663918,0,0,-0.00526306055725922,-0.015733368444686,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0199678954871883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208330769970081,0,0,-0.148390988760391,-0.058179689389219,0,0,0,0,0.0990973023127798,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0323724314685543,0,0,0.0183460585654204,0.0573168329249884,-0.105702303348254,0,0,0.00642320848464758,-0.00574920380936736,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.103250752331477,0,0,0,0,0,0,0,0,0,0,0,0.0808869091089105,0,-0.107074707272182,0,0,0,0.00843405311139709,0,0,0,0,0.02530140012424,0,0,0.0696067708721807,0.0282764183028109,0,0,-0.0713987607550926,0,0,0,0.199725036506789,0,0,0,0,0,-0.079054453970606,0,0.011657977647751,0,0,0.00181392614934526,0.0132423268157584,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.351897323120878,0,0,0,0,0,0,0,0,0,0,0,0,0.0269065538285046,0,0,0,0,0.134956006851163,0.0198760112230056,0,0,0,0,-0.0277366559978884,0.044196926506088,0,0,0,0,0,0.024821980233361,0,0,0,0,0,0.0339185753659135,0,0.274166758735761,0,-0.158417305979167,0,0,0,0,-0.000272014930473161,0,0,0,0,0,0,0
X600741.SH,0,0.284007476306962,0,0.0709889159814222,0,0.0281497636851748,0,0,0.098547416335951,0,0,0,0,0,0,0,0,-0.0421883418411126,0,0.0534634502386203,0,0,0.0841353693280199,0,0,0,0,0,0,0.0771683815622437,0,0,0,-0.0926520264329135,0,0,0,0,0,0.00532777497018579,0,0.0720916080680283,0,-0.0222939883757642,0,0,0,0,0,0,-0.0111998753167703,-0.00048201249893177,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0672383458418479,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.040348170792899,0.0382252468575888,0,0,0.23206060963914,0,0,0,-0.0517137729803779,0.0568280828049812,0,0,0,0,0,0,0,0.0201407413041451,0,0.432503392463612,0,0,0,0,0,0,-0.179245845727154,0,0,0,0,0,0.0652507207474071,0,0.0121653531409614,0.00241960072543922,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0466359864713245,0,0.186450262109058,0,0,-0.0819287153613052,0,0,0,0,0,-0.0128457771877634,0,0,0,-0.312672504910178,0,0,0,0,0,0,0,0,0,0,0.500854862199507,0,0,0,0,0.26501832757124,0,0,0.0890470291904421,0,-0.0867273755063317,0.175683103287918,0,-0.00912736087174367,0.0619250077669604,-0.0831046722956752,0,0,0,0.0215050862406006,-0.0277605735622373,0,0,0,0,0,0
