,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X601877.SH,X300136.SZ,X300003.SZ,X002008.SZ,X002085.SZ,X600809.SH,X600487.SH,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X600118.SH,X300115.SZ,X600867.SH,X002294.SZ,X000050.SZ,X000981.SZ,X600699.SH,X600372.SH,X000559.SZ,X600498.SH,X600566.SH,X002074.SZ,X002180.SZ,X600525.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.195313288480551,0,0,0,0,0.0238160837820585,0,0.107905831370881,0,0,0,0,0,0,0,0,0,0.0428750299616951,0,0,0,0,0,0,0,0,0,0.0605991554741602,0,0,0,0,0,0,0,0.0180439964070049,0,0,0,0,0,0,0,-0.00415935999268596,0.0252176542325426,0,0,0.0138707509399392,-0.0240864495991536,0,0,0,0,0,0
X600104.SH,0,0,0,0.193600495272408,0,0,0,0,0,0,0,0,0.0604271814442856,0,0.240340025521048,0,0.380628953805171,0,0,-0.127125368359184,0,0,0,0,-0.0239244260563993,0,0,0.215798311304082,0,-0.114332602169528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000102806945049557,0,0,0,0,0,0.0365736905166356,-0.0108038948180364,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0391444065878282,0,0.14233224579809,0.00781378270795911,0.185763123568673,-8.67361737988404e-19,0,0,0.0226895907413811,0,0,0,0,0,0,0,0,0.113901274140908,0,0,0.0630779396887862,0,0,0.0348754796918152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189481905210205,0,0,0,0,0.0272401431906738,0,0,0,0,0,0,0
X000651.SZ,0,0.121619760734695,0,0,0.213948557253877,0.0750566750379895,0,0,0,0,0.237210897464976,0,0.0494264480361809,0,0,0,0,0.145495840133511,0,0,0,0,0,0,-0.0622871474268985,0,0,-0.0899802093920693,0,0,0,0.023865842506522,-0.0477300298659436,0,0,0,0,0,0,0,-0.0756683612471027,0,0,-0.025774740434412,0,0,0,0,-0.0114678159307721,0,0,-0.0151173607754095,0.0346042113905823,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.392159120560673,0.0194116080147771,0,0,0,0,0,0,0,0,0,0,0,0,0.0594998745376685,0,0.0272396507500906,0.052198959323934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016960894439784,0,0.001536089376702,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.029894829943611,0,0,0,-0.145285164694844,0.115871127076002,0,0.160563606134296,0,0,0,0,0,0,0,0,0,-0.0598130058620157,0,-0.0826924847716037,0,0,0,0,0,0,0,0.0508716843268399,0,0,0,0,0,0.00941967310888308,0,0,0,-0.127390958179988,0,0,0,0.178211833235494,0,0,0,0.0528201005200787,0,0.0185720686566944,-0.0151657576521663,0,0,0,0,0,0
X000725.SZ,0,0,0.102717668225306,0,0,0,0,0,0,0,0.0512191603818751,0,0,0,0,0,0,0,0.113227716460976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137203466162219,0,0,0,0.3003292550074,0.154166396285826,0,0,0,0,0,0.000186343344524678,-0.00688281090300607,-0.179732571266681,0,0,0,0,0
X002304.SZ,0,0,0,-8.67361737988404e-19,0.453390376786182,0,0,0,0,0,0,0.116794856269816,0,0,0,0,0.0494470196315805,0.0819958121646301,6.93889390390723e-18,-0.18705299238805,0,0,-0.0319504816515092,0,-0.0647298554757367,0,0,0,0,0,0,0.0247781585159418,0,0,0,0,0,0.0518819292987484,0,0,0.0374900977295967,0,0,0,0,-0.0182752730927799,0,0,-0.0571460726801243,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.163551138161056,0,0,0,0,0,0,0.196120852914019,0,0,0.236343934836973,1.38777878078145e-17,0,0,0,0,0,0,0,0.136880719858521,0,0,0,0,0,0,0.0308815380915061,0.211078341020058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152484026055235,0,-0.0265738791969469,0.0260729290933164,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.182715229821562,0,0,0,0,0.0935178149317025,0,0,0.290429219851713,0,0,0,0,0.313889851992488,0,0,0,-0.281294607324823,0,0.0972725759450314,0,0,0,0,0,0,0,0,0,0,0,0.0412258833957251,0,0,0,0,0,0,0,0,0,-0.0938930198769628,-0.389755916815386,0.00656539631609212,0,0,0,0,0,0,0
X600690.SH,0,0,0.0122865844503141,0.186169823322779,0,0,0.19197086558373,0,0,0,0,0.192587936024514,0.0549743698616499,-0.00359424148875651,0,0,0.280115860608537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062581377971516,0,0,0,0,0,0.211344149546733,0,0,-0.0168516462947685,0,0.0129678555399617,-0.00733429398140027,0,0,0,0,0,0
X000568.SZ,0.146392704695513,0,0,0,0.345287518326574,0,0.109179635841888,0,0.0186145491693093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104863557435862,0,0,0.0277334658976006,0,0,0,0,0,0,0,0,0,0,0,0,0.0432135263747817,0,0,0,0,0,0,0,0,0,0,0.0017050725696643,-0.0241863157763727,0,0,0,0,0,0
X002236.SZ,0,0,0.351856202954069,0,0,0,0,0,0.131533869358613,0.0831463508057342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989897505800511,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.108583376119618,-0.0511958474949807,0.0688807339863547,0.0589507865393107,0,0,0,0,0,0,-0.0722924872320559,0,0,0,-0.00900070346981914,-0.00462649801865309,0,0,0,0,0,0
X002241.SZ,0,0,0.375135530094658,0,0,0,0,0,0,0.0742354642540739,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.338716140555421,0,0.209106409480192,0,0,0.0131503152506866,0,0,0.157902558752408,-0.0602518884147237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174124994914767,0,0,0,0.0352763353473708,0,0,0.00756711172636077,-0.0146962372736081,0,0,0,0,0,0
X002475.SZ,0,0.0854921775214778,0,0,0,0,0,0,0,0.210454587482936,0,0,0,0,0,0,0,-0.110256406762369,0,0,0,0,0,0,0.0123174003311069,0,0.115093289497872,0,0.0532654530685926,0,0,0,0,0,0,0,0,0.178601269601382,0,0,0.123545592997008,0,0,0.134537680963409,0,-0.140898126915812,0,0,0,0,0,-0.00087032077989141,-0.0521982590729045,0,0,0,0,0,0
X000625.SZ,0,0,0.00922303395671767,0.107354065584127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127258636513393,0.0622948422642849,0,0,0,0,0,0,0,0,0,-0.0242918841905407,0,0,0.0281374659232498,0,0.148337992194358,0,0,0,0.0706946309337654,0,0,0.100531169134599,0,0,0.0817694397179668,0,0,0,0,0,0,0,0.000468777274119261,0.0126490389985426,0,0,0,0,0,0
