,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600703.SH,X600089.SH,X600741.SH,X002241.SZ,X600271.SH,X002129.SZ,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X600177.SH,X600118.SH,X000623.SZ,X002475.SZ,X000550.SZ,X000568.SZ,X000581.SZ,X000559.SZ,X300124.SZ,X002294.SZ,X000869.SZ,X000800.SZ,X300146.SZ,X000050.SZ,X300003.SZ,X002456.SZ,X600839.SH,X000977.SZ,X000400.SZ,X600060.SH,X002465.SZ,X600166.SH,X002292.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0.0376581949099407,0,0.0226672911754575,0,0,0,0,0,0,0,0,0.0693044260451995,0,0,0,0,0,0.0670076220746673,0,0,0,0,0,0,0,0,0.0869500632359743,0,0,0.00657733358021573,0,0,0.0264671813346096,0,0,0,0,0,0,0,0,0,0.153388291289764,0,0,0.0855833077717207,0.176324233836075,0,0,0.0700895622924885,0,0.01071671037382,-0.0231441970126912,0,0,0,0,0,0
X600089.SH,0,0,0.0729260059617547,0.0717292054817793,0,0,0,0,0,0,0.0519332971024111,0.136694729527118,0,0,0,0,0,0,0,0,0,0,0.0359074052718301,0,0,0,0.0977956299001462,0.0179307107378958,0,0,0,0,0.0195824373300272,0,0,0,0,0,0,0.0157645010849082,-0.136187760926674,0,0,0,0.355270832500745,-0.0159416622819106,0,0,0,0,0,0.00750199379007487,0,0,0,0,0,0,0
X600741.SH,0.27455264000204,0,0,0,0,0,0.0866463948748757,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0366448278908403,0,0,0,0,0,0,0.249060421751041,0,0,0,0,0,0.110697008388372,0,0,0,-0.036758003492641,-0.0484165551351649,0,0,0,0,0,0,0,0,0,0,0,0.00544884944243382,0.0353682279999204,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.0545829421841007,-0.101229098231979,0,0,0,0,0,0,0,0,0,0,0.0472204215480353,0,0,0,-0.049417634549423,0.0840994127522917,0,0,0.306497351618885,0,0,0,0,0,0,0,0.00679910865717268,0.0460966482806681,0,0,0,0,0,0,0,0,0,0,0,0.0295162208729708,0,0,0,0.0458702285630364,0,0,-0.0330574799881975,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0793779048811458,0,0,0,0,0,0,0.143894765490073,0,0.0612013931765936,0.23018960787098,0,0,0,0,0,0,0,0,0,0,0.088812756983726,-0.0151675023402485,0,0,0,0,0,0,0.225057187668746,0,0,0,0,-0.00230390600145226,0.0244569641124996,0,0,0,0,0,0
X002129.SZ,0,0,-0.224026408904035,0,0.0527214564997936,0,0,0,0,0.0841601815173236,0,0,0,0,0,0,0.191301268110607,0,0,0,-0.111765674925887,0,0,0,0.0241160794375264,0,0,-0.112287433236412,0,0,0,0,0,0,0,0,0,0,-0.0259228398417066,0,0,0.530380466019857,0,0,0.33015212604311,0.0543750407475525,0,0,0,0,0,0,0.0550470741005857,0,0,0,0,0,0
X600066.SH,0,0,0,0.199459961734258,0.0311189140975861,0.172768410158855,0,0,0.0617519433306289,0,0,0.07368759732509,0.00988014923712257,0.0338508192304302,0.166374627528382,0,0,0.00545097129309144,0.148901432313225,0,0,0,0,0,0,0,0,-0.0563063220764153,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126235980625831,0,0,0,0,0,0
X600582.SH,0,0,0.0940699812047696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124959566734393,-0.1531773327766,0,8.67361737988404e-19,0,-0.110479259223946,0,0,0,0,0,0.118056324551702,0,0,0,0,0,0,0,0.15355492436211,-0.00273872200037974,0,0,0,0,0,0,0.130015897774625,0,0,0,0,0,0,-0.0509166100702713,0.0426395922851095,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.25066072095631,0,0,0,0,0.146814416737842,0,0,0,0,0,0,-0.0163224156798406,0,0,0.0965784216645172,0.213880254735967,0,0,0,0,0,0,0,0,0.210902055608392,-0.114510868030022,-0.0496295494605265,-0.0418568517164618,0.115499663551379,0.0372002703370901,0,0,0,0.153368213614941,0,0.0759083479029004,0,0,0.00113506339648668,0,-0.0269405219122376,0,0,0,0,0,-0.0106389769972137,-0.0253592708889139,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.103136566815218,0,0,0,0,0,0,0,0,-0.0358076791033216,0,0,0.0664279343871111,0,0,0.0296212649014957,0,0,0.0370368816066792,0,0.14325686351922,0,0.0115445936476065,0.196714506666353,0,0,0,0,0,0,0,0,-0.0258169525290885,0,-0.00709245070831328,0,0,0,0,0,-0.073892957888678,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0820029437340088,0,0.13867265988851,0,0,0,0,0,0,0.164448888928518,0,0,0,0,0.00123942029217701,0,0,0,0.10730491778491,0.100786362090338,0,0.133652261199564,0,0,0,0.00453486917440611,0,0,0,0,0,0,0.058226475527393,-0.0763925650631538,0,0,0,0,0.283548296156297,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0888179851350701,0,0,0,0.0403310802151552,0,0.0786924528451423,0,0,0,0,0,0.116011156753452,0.0379952158938075,0,0,0,0,0,0,0.277984569637295,0,0,0.138180388396037,0,0,0,0,0,0,0.0487311400368471,0.0755563335594699,0,0,0,0,0,0,0,0,0,0.00567293986566155,0,0,0,0,0,0
X000623.SZ,0.228457828563052,0,0.194040530475308,0,0,0.123680085453357,0,0,0,0,0,0,0,0.326251002571113,0,0,0,0,0,0,3.46944695195361e-18,0.120945094098872,0,0,0,0,0,0,0,0,0,0,0,0,-0.157737973371447,0,0,0.227043144183515,0,0,0,0,0,0,0,0.0479034801735825,0,0,0,0,0,-0.0153004709598132,-0.0132884778610728,0,0.189818085619457,0,0,0,0
X002475.SZ,0,0,0.0560217371816394,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,4.33680868994202e-19,0.00634612535272774,0.383945209155694,0,0,0,0,0,0,0.139394247946919,0.0693671165395467,0.0122177522550163,0.0467311585883119,0,0,0.0903188227535063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100221138286326,-0.0462536880780675,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.101861345542795,0,0,0,0,0,0.147387193098131,0.0793875177224937,0.127941115917508,0,0,0,0,0,0,0,0,0,0,0,0,0.0676269719317784,0,0,0.0458684924775319,0,0,0,0,0,0,0,0,0.00516039183482576,0,0,0,0,0,0,0,0.0464947230779244,0,0.0309672595149855,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.206985056412001,0,0,0,0,0.316644367271234,0,0,0,0,0,0,0.166770758272399,0,0,0,0,0,-0.11594270237219,-0.0286753057067818,0,0,0,0.112222341061806,0.0334752708487797,0.0736871569487137,0,0,-0.33206568564576,0,0,-0.0403178435423116,0,0,0.0806234386454453,0,-0.00556047659344156,0,0,0.0474873266818963,0,0,0,0,0,0,0,0,0,-0.00227323923805457,0.0464865063149293,0,0,0,0,0,0
X000581.SZ,0,0,0.0297574387454001,0,0,0,0,0,0,0,0.0729168066343581,0,0.0613182664351871,0,0,0,0,0,0,0.0749015366490253,0.173255709033688,0,0.169351318677077,0,0.00773452539949035,0,0.0471555672814097,0,0,0,0,0,0,0.0929061342895945,0.086518734659292,0,0,0,0,0,0.0155149720963902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0.0658675526620131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423290936301168,0,0,0.136221083370318,0,0,0,0,0,0,0,0,0,0,0,0.0283289588802696,0,-0.0371131246678126,0.109294489298078,0.131579784834343,0.168594025488233,0.136054598995744,0,0,0,0.193992013788026,0.0571028741489101,0,0,0,0,0,-0.0236694897096207,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.145678279211398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020328905194689,0,0,0.220293639870847,0.00144824616539856,0,0.0519367510148791,-0.0541576426854451,0,0,0,0,0.266606227505539,0,0,0,0,0,0.145420261628172,0,0,0,-0.198129835641322,0,1.73472347597681e-18,0.0502476799740084,0,0,0,0,0.00503627556691856,0,0,0,0,0,0,0
X002294.SZ,0,0,-0.135314407109948,0,0,0,0.0326213330773255,0,0,0,0.0723145978790437,0,0,0,0,0.423004493471912,0.0226612327299995,0,0,0,0,0,0,0,0.0996893754414596,0,0,0,0,0.0697465937032835,0,0,0,0,0,0,0,0,0,-0.0230037280458722,0,0,0,0,0,0.159726936573297,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0132972848684973,0,0,0.128020858966541,0,0,0,0,0,0,0.045199938646288,0.288835691937684,0,0,0,0,0,0,0,0,0,0,0.0928488948450438,0,0.00237215695228734,0,0,0,0,0.0752630403007965,0,0,0,0,0,0,0,0.0628746901403379,0,0,0.0464360749090717,0,0,0.0332658332099627,0,0,0,0,0,-0.0323928788585409,0.0773716602642614,0,0,0,0,0,0
X000800.SZ,0.276791761420202,0,0.00586197058873223,0,0,0,0,0,0,0,0.0237001619758519,1.73472347597681e-18,0.121721464601088,6.93889390390723e-18,0,0,0,0,0.139073511106783,0,0,0,0,0,0,0,0,0,0.0551463000328983,0,0.0880817203678132,0,0,0,0,0,0,0,0,0,0.0525490055606653,0,0,-0.0136618717454307,0,0,0,0,0,-0.082415461842668,0,0,0.0612213422781463,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.117535595194644,0.130537069998322,0,0,0,0,0,0,0,0,-0.0531226200961187,0,0,0,0,0,0,0.187157238081353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097130205054217,0,-0.099284827912989,0,0,0,0.110720466936972,0,0,0.129282227583367,0,0.154526803718878,0,0,0,0,0,-0.0358873769337832,0.0254854188109809,0,0,0,0,0,0
X000050.SZ,0,0,0.119645763501133,0,-0.186834254958031,0.0420692607358916,0,0.0930040015799631,0,0,0,0.107125565457429,0,0,0.0513645684283734,0,0,0,0,0,0,0.0267725035991072,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.175844405507805,0,0,0,0,0,0.0591128511185175,0,0.276955338663232,0,0,0,0,0.148622094928638,0.00126272770361707,0,0,-1.0842021724855e-19,0,0,0.212830789395378,0,0,0,0
X300003.SZ,0,0,0.000642770135499106,0,0,0,0,0,0,0,0,-0.316153454266621,0,0,0,0,0,0,0,0,0,0,0,0.0566645592471266,0,0.196513615365656,0,0,0,0.239471019058306,0,0,0,0.177136527736135,0.128571719918822,0,0,0,0,0,0,0,0,0.250373409160852,0,0,0.264388226797765,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0993538580475955,0,0.0916760776069335,0,0,0,0,0,0,0,0,0.119192909599568,0,0,0,0.0543884233548214,0,0.2498394178111,0,0.00864730951349364,0,0,0,0,0,0,0.0595759087777209,0.110796352684336,0,0,0,0.104515056593515,0,0.0632196815604662,0.0769276927764061,0,0,0,0,0.00853599988021153,0.0423544487339309,0,0,0,0,0,0
X600839.SH,0,0,0.0553269121827055,0,0,0,0,0.140261817552182,0,0.222245032954406,0,0,0.0774197733122594,0,0,0,0,0.0442651099855172,0,0.00259940652596774,0.0338773219212832,0.0699432680581542,0,0,0,-0.0429598982586039,0,0,0,0,0,0,0,0,0,0,0,0.185942798523776,0,0,0,0,0,0,0.117531264142972,0.194438961611864,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.281093832911036,0,0,0,0,0,0,0,0,-0.0776926820469775,0,-0.222628939649695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409034949063716,0,0.0259658003257045,0,0,0,0,0.291478505626073,0,0.0518169013329136,0.0275374691903968,0.125433418426433,0,0,0,0.0201809400637357,0,0.180939540548565,0,0,-0.0132411087110477,-0.0584946402808598,0,0,0,0,0,0
X000400.SZ,0,0,0.054745027473427,0,0.108174666034303,0,0,0,0,0,0,0,0,0,0,0,0.00199535366649886,0.493582037390229,0,0,0,0,0,0.0931992259390398,0,0,0,0,0.0530164773865337,0,0,0,0,0,0.00392825787456256,0.0537574066435652,0,0,0,-0.00407392128789697,0,0,0,0,0,-0.0309247105135002,0,0,0,0.0202284304032388,-0.370050703964263,-0.0964023093251339,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0.207004587733293,0,0.386547357844576,0,0,0,0,0,0,0,0.0408715372550549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498808009796524,0,0,0,0.29320524405661,0.105640936054507,0,0,0.0240879285469061,-0.036353357422114,0,0,0,0,0,0,0,0,-0.0899127062120706,0,0,0,0,0,0
X002465.SZ,0,-0.293718516124473,0.126901081540573,0,0,0,0,0,0,0,0,0,0.133413472038191,0.115760992170431,0,0,0.0474430217339295,0,0,0,0.0558308126467503,0.0322338382314212,0,0,0.0368171678038703,-1.0842021724855e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0880601967327182,0,0,0.0451172572021665,0,0,0,0.129740633677416,0,0,0,0,0,0.0761307688287068,0.0717266120836644,0,0,0.00456325304982712,-0.0295890270952861,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.024275784727844,0.175995570500194,0,0,0.123392543507136,0,0,0,0,0,0.184258683589065,0,0,0,0.0152114684100376,0,0,0,0.0548859101210959,0,0.113256937884509,0,0,0,0,0.0408172591747884,0,0,0,0,0,-0.126055271666091,0,0,0.0642300570746163,0,0,0,0,0,0.076127322080266,0,0,0,0,0,0
X002292.SZ,0,3.46944695195361e-18,0,0,0,-0.00145953644797732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324029826706489,0,0,0,0,0,0,0,0,0,0,0.0333207478186844,0,0,0,0,0.231312535048689,0,0,0.119183528965326,0,0,0.0712888077251992,0,0,0.0810814498996673,0,-0.000928269679796337,0,0,0,0,0,0,0
X002007.SZ,0,0,0.117766031404898,0,0,0,0,0,0,0,0,0,0.114467395454841,0,0,0,0.213961235057423,0,0,0,0,0.0345767575726915,0,0.080868045108208,0,-0.019739372598491,0,0,0,0,0,0,0,0,0,0,-0.300426818110368,-0.0189489919527473,0,0,0,0,0,0,0.0452255137981646,0,0,0,0,0,0,-0.016291215416212,-0.00199674365643169,0,-0.109155565672107,0,0,0,0
Change_TY3M,0,0.212568455023018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544237712642382,0,0,0.0368359626849374,0,-0.0659670357991372,0,-0.0832907989508918,0,0.0633029922112205,0,0,0,0.0775323636219669,0,0,0,0,0,0,0,0,0,0,-0.0912776253762956,0,0,0,0,0,0,0,0,0,0,-0.0429447315411634,-0.000878663979784695,-0.0192763471737314,0,0,0,0,0
Slope,0,0,0,-0.105263342649684,0,0.140247197568627,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.237303582745081,0.164162387354391,0,0,0,0,0,0,0,0,-0.444623268722782,0,0,0,0,-6.93889390390723e-18,0,0,0.243432586653166,0,0,0,-0.0176520217168561,0,0,0,0.50054595951535,0,0,0.194265913786668,0,0,0,0,0,0
TED,0,0,0,0,0,0.37976687660254,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.642593258640356,-0.074099051979078,0,-0.5277989919845,0,0,0,0,0,-0.861862278303732,0,0,0,0,0,0.334420634719177,0,0,-0.0270340645274991,0,0,0,0.369115393958198,0,0.392370078824176,0,0,0,-0.100677477542352,0.596838929365149,0,0,0,0,0,0.137125891556411,0,0,0,0,-1.3432428693729,0,0
RealEstate_excess,0,0,0,0,0,0,-0.110476400408047,0,0.00459289575428431,0,0,-0.0352078375919102,0,0,0,0,0,0,0,0.042103762408348,0,0,0,0,0,0,0.174186895923619,0,0,0,0,0,0,0.14270092311779,0,-0.414268676571316,0,0,0,0,0,0.0662528245015942,0,0,0,0,-0.040207208641964,0,0,0,0,0.00872981166765224,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.513491630642429,-0.0645883798361609,0,0,0,0,0,0,0,0.0576248283935402,0,0,0,0,0,0,0,-0.0648395246480225,0,0,0,0,0,0,0,0.0778339486675082,0,0,0,0,0,0,0,0,0,0,0.0426022869345872,0,0,0,0.0339364081734734,0,0,0,0,0,0,0,0.0541579448741712,0,-0.0902128621841797,0,0,-0.201551070853866,0,0
MKvol,0,0,0.000574624981428844,0,0,0,0,0,0,0,0.00800867881759966,0,0.00225234350075376,0,0,0,0,0,0,0,0,0,0,-0.00280397924913241,-0.00248367308258273,0,0,0,0,0,0,0.00132006719954122,0,0,0,0,0,0,0,0,-0.00170115715720636,0,0,-0.00572344004463626,0,0,0,0,0,0,0,-0.00699827596491408,0.020012185326687,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849547697691659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100727988067155,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.000886670129586633,0,0,0,0,0,0.00693195110886614,0,0,0,0,0,0,0,0.00181210472938181,-0.0156742956501922,0,0,0,0,-0.0116901952809811,0,0,0.0308096932858241,0,-0.000867915080810476,0,-0.0072306611205164,0,0,-1.0842021724855e-19,0,0,0,-0.00587437763063475,0,0,0,-0.00359224201180491,0,0,0,0,0.0128840781414036,-0.031123620745978,-0.00834745918289008,-0.00875396588036849,-0.032548100874899,0,0,0.189497698027113,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182764701033478,0,0,0,0,0,0,0,0,0,0,0.0187147084740452,0,-0.00866017204598198,0,0,0,0,0,0,0,0,-0.00955911234501967,0,0,0.00175178487761739,0,0,0,0,0,0,0,0,0.0324469058558257,-0.00676724238901858,0,0,0,-8.24832208415679e-05,0,0
