,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X002304.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X002241.SZ,X000157.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X002236.SZ,X601877.SH,X002049.SZ,X002414.SZ,X600584.SH,X000799.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X600779.SH,X002008.SZ,X300146.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600118.SH,X600707.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.230371813248668,0,0,0,0.0132996618912752,0,0,0,0,0,0,0.116009799384521,0.137150350859684,0,0,-0.0264742542371769,0,0,0.01320182524706,0,0,0,0.0355266927072232,0,0,0,0,0,0,-0.116228305313213,0,0,0.0565621856644764,0,0,0.129099826117746,0,0,0,0,0.0710055839736599,0.0283840096791681,0,0,0,-0.00214934761440365,0,0,0,0,0.0405711973111821,-0.0526273011262126,0,0,0,0.0117585718753371,0,0
X000858.SZ,0.164814212897143,0,0,0,0,0.225152461036762,0.103043664948423,0,0,0,0,0,0.0927820805994472,0,0,0,0,0,0,0,0.050563582151758,0,0,0,0.0467337384611913,0,0,0.0303438229560469,0,0,0,0.0802702501777544,0,0,0,0,0.157890906042096,-0.0265642602829872,0,0.0210394515397185,0,0,0,-1.73472347597681e-18,0.0513920131320477,0,0,0,0,0,0,-0.0154687473860929,0,0,0,0,0.0121830346763481,0,0
X002415.SZ,0,0,0,0,0,0.0622552881783155,0,0,0,0.0167493710673022,0,0,0.0877331476539304,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.281076398500018,0,0.274925363482881,0,0,0,0,0.0832166358596111,0,0,0,0,0,0,0,0,0,0,0,-0.0245754029681024,0.0445253304763264,0,0.050142666374333,0,0,0,0,-0.00422452650689034,0,0
X600276.SH,0,0,0,0,0,0.106124943074514,0.078548995938271,0,0,0.0210279083265441,0.0227067054028042,-0.0386768880986526,0,0,0,0,-0.120408726163767,0,0,0,0,0,0,0.0257683576831266,0,0,0,0.22964799919297,0.0472964019809296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121481489047171,0,0,0,0,-0.0131142414701156,0,0,0,0.0222985514967429,0,0,0,0.0322175619259646,0,0
X000651.SZ,0,0,0,0,0,0,0,0.142641897242019,0,0,0,0,0.0414494166542587,0,0,-0.0322279241993861,0.00189741920134852,0,0,0.249973918040114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447043757019965,0,0.0126895771213553,0,0,0,0,-0.0179007369786188,-0.0190394548516363,0,0,0,0,-0.0220693437610286,0,0
X000568.SZ,0.206672292196363,0.531062816443723,0,0.0549587796319905,0,0,0,0,0,0.0193064674441549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918255114925653,0,0,0,0,0.130102634706157,0,0,0,0.0166279569368592,0,0,0,-0.0166201207796308,0,0,-0.0406016732330943,0,0,0,-0.0299204690484945,0,0
X600809.SH,0,0,0,0,0,0.0577477207601406,0,0,0.284057298053085,0,0,0,0,0,0,0.147362501909017,0.0265156499602549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10466589397582,0,0,0,0,0,0.321304901445949,0,0,0,0,0.0655134932613421,0,0,0,0,0,0,0,0,0,0,-0.0597640329810842,0,0,0,-0.017961454879874,0,0
X600690.SH,0,0,0.0565298998426746,0,0.204321698833264,0,0.162355761060691,0,0,0,0,0,0.0975951796529972,0.0593771585762232,0,0,0,0,0,0,0,0,0,0,0,0.114009781507121,-0.102138153987011,0.155692558431338,0,0,0,0.137252292254735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234499701431241,0,0,0.0120805402875351,0,0,0,0,-0.0176740871502749,0,0
X600031.SH,0,0,0,0,0,0,0,-0.0575860248932587,0,0,0,0,0,0,0,0,0.157479612465108,0,0,0,0,0,0,0.108410270343711,0,0,0.279397091448339,0.398793784469865,0,0,0,0,0,0,0,0,0,0.148527383023481,0.0385089976136323,0.16046223312888,-0.0692823831162298,0,0,0,0,0,0,0,0.0535528455466583,0,0,-0.0292295904904418,0,0,0,0,0.0273993773079352,0,0
X002475.SZ,0,0,0.0553577764931219,0,0,0,0,0,0,0,0,0,0,0.0238827376910643,0,0.029188920063045,0.043268407224753,0,0,0,0,0,0.546170694247707,0.104529348531968,0,0,0.117079203180652,0,0,0,0,0,0,-0.0242805916308504,0,0,0,0,0,0,0,0,0,0,0,0,0.0592133794875882,0,0,0,0,0,0.00113144855752179,0,0,0,-0.00673340581300045,0,0
