,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X000661.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002007.SZ,X600741.SH,X000977.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002236.SZ,X601877.SH,X000625.SZ,X300142.SZ,X000157.SZ,X600498.SH,X002463.SZ,X002129.SZ,X300124.SZ,X002456.SZ,X600487.SH,X600271.SH,X002179.SZ,X000066.SZ,X600522.SH,X600584.SH,X300136.SZ,X600118.SH,X600177.SH,X002414.SZ,X002180.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.0510181721392028,0,0,0,0,0.0676170230170084,0.063898029342785,0,0,0,0,-1.73472347597681e-18,0,0,0.0862706987683809,0,0,0,0,0.0739086648049082,0,0,0,0.00881713092999123,0,0.443000452764626,0,0,0.0320134909848716,0,0,0.00728461822865237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204216499493256,0.0332557462219123,0.0772418422565877,0,0,0,0.105092735749242,0,0,0,0,0,0,0,0.181566290751815,0,0,0,0,0,0.202023254071363,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.000159706807898688,0,0,0,0,0,0
X000568.SZ,0,0.297227502592532,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.39909693507698,0,0,0.0378699682264929,0,0,0,0.0232916424685592,0,0,0,0,0,0,0,0,0.0197230707139429,0,0,0,0,0.0553152795354934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.225668570715144,0.0623136011677783,0,0,0,0.44612902463131,0.0933123737527686,0,0,0,0,0,0,0,0.0410622176491337,0,0,0.236148667279312,0,0.00625260717292465,0,0,0,0,0,0,0.00985431877796376,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0479128428627877,0,0,0,-0.0527995060758057,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135268344098487,0,0,0,0,0,0.05686680775724,0,0,0,0,0,0,0.221316009666328,0,0,0,0.196987491726927,0.0381514766178728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151271703568508,0,0,0,0,0,0.00565940727151732,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.247659768463445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115304131242162,0.138152235189812,0,0,0,0.0508716804499465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453531193684005,0,0,-0.000369426233688024,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0343821235869747,0,0,0,0,0,0,0,0.0338073922921624,0,0,0,0,0,0,0,0.0565826719667214,0.0453676001401349,0.0790741850441431,0,0,0,0,0,0,0,0,0,0.123670787057942,0,0,0,0,0.1082252469073,0.562512295515574,0,0,0,0,0,0.0612173839255474,0,0,0.000453292983206506,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.560655802417812,0,0,0,0.072041038900314,0,0,0,0,0,0.0242147578340652,0,0,0,0.113350382238907,0,0,0,0,0,0,0,0,0.00816932933872298,0,0.0329588167512527,0,0,0,0.0753858037037198,0,0,0,0,0,0,0,0,0.0328905309359286,0.00213017591809304,0.0138313812171576,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0151771357743619,0,0,0,0,0,0.24102259450624,0,0,0,-0.0934958769486259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271319544005704,0,0,0,0,0,-0.0677918708881194,0,-4.33680868994202e-19,0.342473826738797,-0.00840971746108473,0,0.0629126656811517,0.0262264575556608,0,0,0.0322369076780909,0.0305918653600145,0,0,0,0.0226071270777163,0,0
X300003.SZ,0,0,0.301092283928691,0,0,0.202428985709297,0,0,0,0,0,0,0,0.213149904144202,-0.000365029651021471,0,0,0,0.170650011736532,0,0,0,0,0,0,0,0,0,0,0,0.00375252207204902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.373911306479135,0,0,0.099366020700861,0.033921637792514,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0419454617813415,0,0,0.00901048312193116,0,0,0,0,0,0,0,0,0.0630745986160849,0,0,0,0,0,0.076101457601487,0,0,0,0,0,0,0,0,0.0656059463744473,0.573274965443795,0,0,0,0,0,0,0,0,0.0577876513176129,0.00166286021869056,0.0588314370386575,0,0,0,0.119758319260193,0,0.0166883336044606,0.00812640086853477,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.166180738093123,0,0,0.239211710478285,0,0,0,0,0,0,0,0,0.144709170498409,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0599946352609816,0.0854513681898751,0,0.107834803860579,0,0,0,0,0,0,0,0.100809282191325,0,0,0,0,0,0,0.0228835741204388,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0684272429866224,0,0,0,0.539459856445634,0,0,0,0.0269500731160295,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0851591838411008,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444292955424727,-0.0560209196756096,0,0,0,0.0513167440618611,0,0
X600741.SH,0,0,0,0,0,0.099101224314562,0,0.364354350593368,0,0,0,0,0,0,0,0,0,0,-0.118990906969806,0,0,0,-0.00861654500814012,0,-0.097476674911649,0,0,0,0,0,0.193958175219164,0,0,0,0,0,0,0,0,0,0,0,0.182630188350607,0,0,0,0,0,0.00963342773650169,0,0,-0.0308338911714768,0.0631645757380273,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.367836557782331,0,0,0,0,0,0.0401270191513927,0.410283624878748,0.0178306888830351,0,0,0,0,0,0,0,0.000206736499671257,0,0,0,0,0,0,0.0409587763795233,0,0,0,0,0,0,0,0.14367619775656,0,0.044088947529715,0,0,0,0,0,0,0.0735667107800238,0,0,0,-0.0715371173699369,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503039987037673,0,0,0,0,-4.33680868994202e-19,0,0.336031673299154,0,0,0,0,0,0,0,0.544122977774637,0,0,0,0,0.122147072994044,0,0,0,0,0,0,0,0,-0.152027000095922,0.29917464784707,0,0,0.11088660782201,0,0,0.021567744624048,-0.0129778092318757,0,0,0,-0.106602858038869,0,0
X000596.SZ,0,0,0,0.245466655522691,0,0.349004165501295,0.0914041158708597,0,0,0,0.0662531717045553,0,0,0,0,0,0,0.134289089753893,-0.0458092698917502,0,0,0,0,0,0,0.0289379657736053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771727670312643,0,0,0,-0.0190389377254167,0.00416662466536776,0,0,0,0.0599056600987173,0,0
X002241.SZ,0,0,0,0,0,0,0,0.162158848217699,0,0,0,0,0,0,0,0,0,0,0,0.153023664769989,0,0,0.0116746128151269,0,0,0.193534709844456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.154271189799185,0.172548856884159,0.0227498962793159,0,0,0.0831387981360208,0,0,-0.0212168943485978,-0.00448081399936726,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0987992584956091,0,0,0,0.119725332034135,0.0187564166405654,0,0,0,0.0161232794587875,0,0,0,0,0,0,0.054455063460742,0,0,0,0,0,0,0,0,0,0.0796476671030001,0,0,0.100729804249155,0,0,0.0529711006380443,0.0292682043316678,0,0,0,0,0,0,0.220352158412351,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148849434770984,0,0,0.308804094128739,0,0,0,0.109663216920782,0,0,0,0.0291127925349503,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576063055962072,0,0,0,0,0.0467654865201733,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.134636550471143,0,0,0,0,0,0,0,0.183978398947371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490957164758513,0,0.241842429111338,0,0,0,0.151835643095703,0,0,0,0,0,0,0,0.0529439559526519,0,-0.064641037633194,0,0,0,0,0.0726622024327047,0,0
X300142.SZ,0.152363836184016,0.180571717525312,0,0,0,0,0,0,0,0,0,0,0.11408993819926,0,0,0,0,0,-0.0371658157917437,0.0388885220876162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784179972060768,0,0,0,0,0,0,0,0.051729451902332,0,0,0,0.0675437790219784,0,0,0.0651520250944048,0,0,0,-0.0826614268284629,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.371103844674967,0,0.126218601181391,0.0548157112972583,0,0,0,0.0798282256011142,0,0,0,6.93889390390723e-18,0,0,0,0.00631036188193782,0,0,0,0,0.00473956508486604,0,0,0,0,0,0,0,-4.33680868994202e-19,0.223577159038987,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.00632315825221461,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.252941888145092,0,0,0.00818573689086349,0,0,0,0,0,0,0,0,0,0,0.0985216536827221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.152540282587436,0,0.108490836103787,0,0,0,0.287267486838853,0,0.0298504135076141,0,0,0,0,0,0.22534347302267,0,0.0388764734219099,0,0.258492101164661,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.026198632991979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367688171495759,0,0,0,0,0,0,0,0,0,0,0,0,0.0131142498028897,0,0,0,0.202901304110072,0,0,0,0.0829212174418833,0,0.132670780123897,0,0,0,0,0,0,0.116799370026124,0.0165429432292287,0.0069784850398118,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0570026099034959,0,0,0,0,0.372684925275069,0,0.0901667762093241,0,0,0.31338352687923,0,0,0,0,0.0794413009476544,0.0131562692507123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146014865725043,0,-0.0920420199261537,0.00940038769632905,0,0,0,-0.0965498513778251,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0534087304865203,0.149333516367733,0.161102583424001,0.0405917748958163,0,0,0,0,0,0,-2.77555756156289e-17,0,0,3.46944695195361e-18,0,0,0,0.00373012595519541,0,0,0,0,0,0,0,0.161200122280079,0,0.0314210274457886,0,0,0,0,0,0,0,0.122333471750634,0,0.0331379217440292,0,0,0,0,0,0,0.00692411914798802,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.102962786196293,0,0,0,0,0,0,0.0133503094104107,0,0.00543742846299942,0,0,0,0.188728937714833,0,0,0.080634358606187,0,0,0,0,0,0,0,0,0.0177485733249934,0,0,0,0.170744621147723,0,0,0.0509219342772754,0,0.285309650639634,0.136892501407495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0549547561813696,0,0,0.127933394439856,0,0,0,0,0,0,0,0,0,0,0,0.050240908674084,0,0,0,0.00837137205833615,0.146539756966405,0,0,0,0.136988690095893,0,0,0.186384927772764,0.074234103662109,0.00764947375944567,0,0.0284216063716214,0,0,0,0.278000927710685,0,0,0,0,0,0,0,0,0,-0.0124176517185222,0.00790986427853288,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0581266280979632,0,0.0628185676001603,0,0.0280894040976074,0,0,0.0210585573313995,0.0835376563511777,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.266610511600239,0,0,0,0,0,0.176935233438412,0,0,0.0676623802586399,0,0,0,0,0,0,0,0.0608092623893663,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106362895420373,0,0,0,0,0,0,0,0.0692062451427077,0.0762244976177654,0,0.108621762560078,0,0,0,0,0,0.116999796478616,0,0,0,0.00344032325978744,0,0,-0.0474648321445151,0.0250930676163511,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.133225605656634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274741072579181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232887787998813,0.446529848071578,0,0,0,0,0.0827569832774542,0,0,0,-0.0225674275416518,0,0.288606836966743,0,0.0135321811277575,0.035458545432329,0,0,0,0.0484302541286529,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558490638515682,0,0,0,0,0.0483578366250542,0.0481391965566377,0,0,0,0.0367037316508454,0,0,0.128653509333298,0,0.108150341141248,0,0.020320128984308,0.369927295979507,0,0,0,0,0,0,0,0,0,0.061926535884477,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510507012753237,0,0,0,0,0,0,0,0,0.115594583564736,0,0,0,0,0,0,0,0,0,0.0223273624942501,0,-6.93889390390723e-18,0,0,0,0.0662817630709974,0,0,0,0,0,0,0,0,0,-0.0200058224701921,0.00805131664248348,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0938979464522452,0,0,0,0,0,0,0,0,0,0,0.0671283895597065,0,0.146662032671345,0,0,0,0,0.0251404645869156,0,0,0,0,0.183796259618822,0,0,0,0,0,0,0.179595719060539,0,0,0,0,0,0,0,0.0937456372861223,0,0,0,0,0,0.0297797851876809,0.0044555955481549,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.168791408621913,0,0,0,0,0.296072265974591,0,0,0,0,0.0804183256792033,0,0.100047189236444,0.146768356265554,0,0,0.261916749103427,0,0,0,0.0663816130224241,0,0,0,-0.0782640952019375,0,0,0,0.0999965651401779,0,0,0,0,0,0,0,0,0,0.17334372779732,-0.293380720787884,0,0,-0.108465374397297,0.0201088886480467,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0634385025392627,0,0,0,0,0,0.139110000224364,0,0,-4.33680868994202e-19,0,0,0,0.0264913834868487,0,0,0,0.0151316546101981,0.13915441427561,0,0,0,0,0,0.0870115989037776,0.0338460716040791,0,0.00479212513572243,0,0,0,0.126542969317412,0,0,0.129325132415118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0.0850553828047546,0,0.200134136949901,0,0,0,0,0,0,-0.235842491682714,0.0840585253031744,0,0,-0.12511334795616,0.0417803366070626,0,-0.0432479591005424,0.532785522894413,0,0,0.144732579257377,-0.0734039672543272,0,0,0,0,0,0,-0.0811291351519038,0,0,0,0,0,0,0,0,0,0,0,0,-0.18435067707047,0,0,0.0900542564688049,0,0,0,-0.0308203247865098,0,0,0,0.0402521835173207,0,0
X002180.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0391737656934392,0,0,0,0,0,0.0419320486684511,0,0.0626207598328468,0.191017595988057,0,0,0,0.0302994178927893,0,0,0,0,0,0,0,0,0,0,0.208111265703348,0.0440634298870955,0,0.00927949227656765,0,0.0270890173454533,0,0.20332759554187,0,0,0.049108484093682,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.0329330150212007,0,0,0,0,0,0,0,0,0,0,0,0.0520045545132939,0,0.327252558878376,0.138374507618028,0,0,0.159492901861171,0,0,0,0,0,0.100101751927021,0,0,0,0,0,0,-0.243682025218535,0,0,0,0.097741034747349,0,0.243836865168495,0,0,0,0,0,0,0,0,0.00888816208934746,0,0,0,0.0241231404384788,0,0
Change_TY3M,0,0,-0.10790117693226,0,0,0.346744608739699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718297487806566,0,0,0,-0.127569022391519,0,-0.0161720071738201,0,-0.0399594996467757,0,0,-0.25293232757579,0,0.00594422960368806,0,0,-0.410556542942875,0,0,0,0,0,0,0.271625228388506,0,0,0,0,0,0,0,-0.00604411103546154,-0.0333066475264318,0,0.618562078031956,0,-0.0434441560304679,0,0
Slope,0,0,0,0,0,0,-0.165492707453751,0,0.346514904320944,0,0,0,0,0,0.258500261394079,0,0,0,0,0,0,0,0,0,-0.226377347471097,0,0.161201061205688,-0.0309163318714706,0,0,0,0,0,0,0,-0.0287703677066613,0.0395514240369131,0,0,0,0,0.306054381919027,0,0,0,-0.357752668364774,0,0.14248500231309,0,0,0,0,0.424911319268005,0,0.251707021617315,0,-1.01036912690692,0,0
TED,0,0,0,0,0,0,0.0777857479043124,0,0,0,0,0,0,0,0,0,0,0,0,-0.666105000068457,0,0,-0.142576370377838,1.97806636985778,0,0,0.199333196685858,0,0,0,-0.00788489840029603,0,0,0,0,0,0,0,0,0,2.31165630123837,0,-1.06483195790928,0,0,0,0,0,0,0,0,0.380421002458164,0,0,0,0,0.613886117603033,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0565219914387495,0,0,0,0,0,0,0,0,-0.0103229020802128,0.125890123239242,0,-0.00478935445971549,0,0,0,0,0,0,0,0.0421943651251479,0,-0.0571070621508141,0,0,0,0,0.0305742267735498,0,0,0,0,0,0,0,0,0,0,-0.0479580502356988,0,-0.068880043840384,0,0,0.0272506152992003,0.0127257153178162,0.0102361677852181,0,0,0,-0.0010775518670055,0,0
MKreturn,0,0.0277983730916327,0,0,0,0,0,0,0,0,-0.134761569174898,0,0,0,0,0,0,0.18954984801206,0,0,0,-0.0738263870467872,-0.05892020546725,0,0,0,0,0,0,0,0,0,0,0.0489755719476254,0,0,0,0,0,0,0,-0.132642997289401,0,0,0.0258153147706268,0.0258817136580966,0,-0.0390030965670135,0,0,0.322601132269964,0.0951540993361148,-0.00964632043509404,0,0,0,0.22705671570433,0,0
MKvol,0,0,-0.00420511071561599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825785652014936,0,0,0,-0.00222364539505148,0,0,0,0,-0.0022389121974123,0.0116748358781659,-0.0145049958353131,0,0,0,0.00115587610881205,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588549836399713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148480323922692,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000528344516034044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875450431747327,0,-0.00230693547253474,0,-0.00183702106298182,0,-0.00373953546596989,0,0,0,0.00551378642873644,-0.00699093781247491,0,0,0,0.0246257180419081,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00136922427011208,0,0,0,0,0,0,0.00317677856092396,0,0,0,0,0,0,0,0,0.0012396748613742,0,0,0,-0.00600656925644063,0,0,0,0,0,0,0.000210515572490364,0,0,0,0,0,0,0,0,-0.00372730679996024,0,0,0,0,0,0,0,0,-0.000677789230477997,-0.0082782209842239,0,0,0,-0.0411755673521011,0,0
