,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X300124.SZ,X002456.SZ,X000157.SZ,X600372.SH,X600177.SH,X002007.SZ,X600522.SH,X600089.SH,X002085.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X300136.SZ,X600867.SH,X600699.SH,X002292.SZ,X000559.SZ,X002294.SZ,X002074.SZ,X600498.SH,X002180.SZ,X002008.SZ,X002465.SZ,X600809.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0.191230930965577,0,0,0.308696234591988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.370503098919827,0.0634828952630792,0,0,-0.0863597671349785,0,0.164896559326378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045710802993804,0,0.000161021629509162,0.00311107749966212,0,0,0,0,0,0
X600703.SH,0,0,0.253924196450769,0,0.196316072840901,0,0.121358727721706,0,0,0,0,0,0.170061513996835,0,0,0,0,-0.155553775186052,0,0.143156670871799,0,0.0454930253498967,0,0,0,0,0,0,0,0,-0.077189051113043,0,0,0,0,0,8.67361737988404e-19,-0.0221010824683002,0,0,0,0,0,0,0,0,0,0,0,0,0.27611983543339,0,0.00358588305531136,0,0,0,0,0,0
X600031.SH,0,0,0,0.0180618277542393,0,0.14629105949269,0,0,0,0,0,0,0,0,0,0,-0.156158484233155,0,-0.110636600084525,0,0,0,0.167214616700485,0,0,0,0.510914866617323,0,0,-0.0313236917694042,0,0,0.0779773820804849,0,0,0,0,0,0,0,0,0,0,0,0,-0.189436692166104,0,0,0,0,-0.0747894822302343,0.00206504602667787,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.285545487067262,0.0532551048739771,0,-0.0426865122032945,0,0,-0.0537597439494444,0,0,0,0,0,0.0389005731716884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974453264766643,0,0,0,0,0,0,0,0,0,0.383484891619392,0,0,0,0,0.0686496193774677,0,0,0.0135327399103891,-0.00436585747617386,0,0,0,0,0,0
X600741.SH,0,0.516881057414757,0,0,0.107705183644862,0,0,0,0,0,0,0,0,0,0,0,0,0.106933346188684,0,0,0,0.112148123714246,0,0,0,0,0,-0.0360623972467639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822522529157948,-0.00180053249347026,-0.00162452361368188,0,0,0,0,0,0
X002475.SZ,0.0529946767141621,0,0,0,0,0,0,-0.159047783123928,0,0,0,0,0,0,0,0,0,0,0,0.0263385363928149,0,0,0,0,0,0,0,0,0,0.0815564589668046,0,0,0,0,0.0533161709634142,0,0,0.46800260336127,0,0,-0.0899654128222809,0,0,0.0724473449335084,0,0,0,0,0,0.176792654099968,0,-0.0128660912446828,0.00410326359171923,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0615835991876726,0,0,0,0.021984432131195,0,0,0,0.0626457014868093,0,0,0,0,0,0.0562519532693588,0,0,0,0,0,0.0388308788660594,0,0.106104500561984,0,0,0,0,0,0,0,0,0.129481683681398,0,0,0.0298335414198964,0,0,0.101759757186986,0,0,0.0579245600057745,0.0826232444689006,0,0,0,0,0.0502202454864501,0,0.0166314612026266,-0.00931590876737904,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0331661758430643,0,0,0,0.270492458498783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437090232509669,0,0,0,0,0,0.0400180929080247,0,0,0,0,0.237359433976704,0,0,0,0.0796165241396294,0,0,0.501418712813812,0,0,0,0,0,0,0,0.0344410988024409,-0.0140340839465737,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.116315612180197,0.139834265785373,0,0,0,0,0.0680401333233385,0,0,0,0,0,0,0.0505874939972975,0,0,0,0,0,0,0,0,0,0,0,0,0.137877593161604,0,0,0,0,0,0,0.0562685376839278,0,0,0,0,0,0,0,0,0,0,0,0,0.195712033976206,-0.0546713678015315,0.0179210545514591,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0164930938712153,0,0,0,0,0,0,0.0364222447995343,0,0,0,0,0,0,0.0547449814490572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197661543674406,-0.0577389143717143,0,0,0,0,0.0337812427575181,0,0.196529354381905,0,0,0,0,0,0,0,0.0804921539251052,0,0,-0.000241846076344959,0.000284887357300233,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0859316291397673,0,0.175438127489996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181587428638331,0,0,0,0,0,-1.73472347597681e-18,0,0.0811970722254871,0,0,0,0.0414406244400333,0,0,0,0,0,0,0,0.0224807756388869,0,0,0,0.0414309393484958,-0.00698820307647419,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.104352546637023,0,0,0.113461574118353,0,0,0,0,0.146059824615097,0,0.0183038808740504,0,0,0.077899840159221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785987656250551,0,-0.0166487675383764,0,0,0,0.194148085754008,0,0.0155682383244408,0.00106578480606744,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.061157300444713,0.0834786367734403,0,0,0,0.0607287417120387,0,0.0410578640964191,0,0,0,0,0,0,0,0.176687913310366,0,0,0,0,0,0.00782997596207015,0,0,0.17649898187226,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0262368200397266,0.0103786982878555,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.013171691342912,0,0,0,0,0,0.103214334710763,0,-0.134959868150825,0,0,0.0725195319218278,0.153201450075825,0,0,0,0,-3.46944695195361e-18,0,0.0167962746619228,0,0,0.0812888260917507,0,0,0,0,0,0,0,0,0,0,0,0,0.0455272774393989,0,0,0,0,0,0,0,0,0.048559395307647,-0.13817556063137,-0.0178250008566277,0.0135766199533394,0,0,0,0,0,0
X300124.SZ,0,0,0.0184151854270396,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0212746760042348,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.299634062005457,0,0,0,0,0,0.0538763856045166,0,0,0,0.106705604812162,0,0,0,0,0,0,0,0.186957502895508,0,-0.0404639032093343,0.012471255533972,0,0,0,0,0,0
X002456.SZ,0,0,0.0912794526063027,0.179388452805615,0,0,0,0,0,0,0,0,0,0,0,0,0.216248831888554,0,0,-0.266801698802896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706657397215667,0,0,0,0.538266141309072,0,0,0,0,0,0,0,0.444725428020828,0,0,0,0,0.147410617697446,0.0347375142406713,-0.0111068982445703,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0266263999806551,0,0,0,0,0,0,0,0,0.443513538980123,0,0,0,0,0.0251274910751972,0,0,0,0,0,0,0,0.0392569457268195,0,0,0,0,0,0.0341202351090288,0,0.0384521157505512,0,0,0,0,0,0,0,0.0640513278613681,0,0.00200965269732874,0,0,0,0,0.0365776001669599,-0.00949054721687777,0,-0.00460131890372258,0.00105979325928573,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0176768755564344,-0.0156350069067964,0,0,0,0,-0.0255423903580869,0,0,0,0,-0.148897711113742,0,0,0,0,0.38150503059161,0.275246525205888,0.00122100423937163,-0.0278120617989873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530842385855336,0,0,-0.0450923882107194,0,0.0119174733387516,0.145390634099423,-0.0641469893757084,0,0.00455271309140404,0,0,0,0,0,0
X600177.SH,0,0,0,0.0817344080376191,0,0.00954563000719639,0,0,0,0,0,0,0,0,0.0829197874250597,0,0,0.0296634158328852,0,0,0,0,0,0,0,0,0,0,0,0.05252998751407,0,0.0702574291328585,0,0,0,0,0.0106710167938471,0,0,0,0,0,0,0,0,0,0,0,0,0.031438940790738,0,-0.00131453107596671,0.00444495431571189,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0201253154681054,0,0,0.062151702523959,0,0.00748940567623772,0,0,0,0,0.0139168123588521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328369205621505,0,0,0,0,0,0,0.095776352893,0.0346457480878469,0,0.117989666637645,0,0,0.136642017777541,0,0.00571670764851259,0,0,0.0141673283566715,-0.00448641908631249,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0297409548081542,0,0,0,0,0,0.10990911674066,0,0,0,0.103957323919293,0,0,0.129116713277267,0,0,0,0.111177343049146,0,0,0,0,0,0,0,0.0276579478887838,0,0,0,0.0815311406586753,0,0,0.0582820679982096,0,0,0,0,0.18269511505809,0,0,0,0.0894200231628459,0,-0.0197902963745839,0.00577620735751199,0,0,0,0,0,0
X600089.SH,0,0,0,0.163686244930202,0,0,0,0,0,0,0,0.138137450475969,0,0,0,0,0,0,0,0,0,0,0.237694396999079,0,0,0,0,0,0,0,0,0,-0.14953571160538,0,0,0,0,-0.0251353655926282,0,0,0.131091945011843,0,0,0,0,0,0,0,0.129543266185959,0,0,0.00599612581852657,-0.00755313437211385,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,-0.0450731969175492,-0.135087228426351,0,0,0,0.0145402570628735,0.0832099005478121,0,0,0,0,-0.111784313846666,-0.116306553369956,0.194336974648957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399300945109484,0.0649569014089238,0,0,0.142336728020364,0,0,0,0.207313951616229,0,0,0,0.0534574680030291,0,0.10609473689595,-0.0128165491139856,0.00423851284953642,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.369695626759112,-0.142838726182618,0,0,0.201776305727065,0,0,0,0,0,0,0,0,0,-1.01727650832506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.436594810989407,0,0,0,0,0,0,0.306018155847093,0.326853642777693,0,0,0,0,0,0,0.743883285475882,0.291210576035055,0,-0.0580605542024363,-0.0153132149053265,0.00268899000019468,0,0,0,0,0,0
X002508.SZ,0,0.152164365743581,0.05983085913735,0,0,0.0545723145765251,0,0,0,0,0.103082657889606,0,0.122169102266226,0,0,0,0.321792227392914,0,0,0,0,0,0,0,0.0474111427468072,0,0,-0.117429371511466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125205110022961,0,0,0.0374784562283079,0,0,-0.123745463615696,0.0183699139610566,-0.00861258705025671,0,0,0,0,0,0
X000981.SZ,0,0,0,0,2.16840434497101e-19,0,0,0.235616192461198,0,0,0.026989328099175,0,-0.0494123561541506,0,0,0,0,0.100982229909654,0,0,0,0,0,0,0,-0.0749513409216459,0,0.0410527647353756,0,0,0,0,0,-0.0335052150049705,0,0,0.00432422071610116,-0.0133364990611465,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00706344621692003,0.0205234648929168,0,0,0,0,0,0
X300003.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.032586445516241,0.0166702341731614,0.200198389206477,0,0,0,0.120518912337583,0,0.238217715372036,0,0.270312622319536,0,0,0,0.0313204175341071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129576747582107,0.144641450290811,0,0,0,0,0,0,0,0,0,0,-0.00180551439023554,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,-0.114347656820709,0,0,0,0,0,0,0,0,0.635411372984614,0,0,0,0,0,-0.0298843535949976,0,0,0.109548847957733,0.264615180314305,0,0,0,0,0,0,0,-0.0665123616822747,0.291663296307635,-0.156640950618893,0,0,0,-0.492910584377159,0.112734807545688,0,0,0,0,0,0,0,0.0729785457491756,0,0.0472241732301514,-0.0365964070319631,0.0255682676251672,0,0,0,0,0,0
X600867.SH,0,0,0,0,-0.0185233572833365,0,0,0,0,0,0,0.369452401867676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193347796047627,0,0,0,0,-0.156772272249416,0,0,-0.00982340162375147,0,0,0.141372844336785,0.156045801558567,0,0,0,0,0,0.032712848352834,0,0.0424993500432964,0.0733715839700198,0,0,0,0.106137547916022,0.0190730598010176,0.00164032734654192,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0255134559869127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303439900393349,0,0,0,0,0,0.221253789856219,0,0,0.303371007940425,0,0,0,0.0501093627831284,0,0,0,0,0,0,0,0.156187316377687,0.0818045744787276,0,0.0322758545245919,-0.00860745651649794,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0933792570496283,0,0,0,0,0,0.0889466197585208,0,0,0,0.134986355109767,0,0,0,0,0,0,0,0,0,0,0,0,0.199942069882523,0,0,0.0589030993554038,0.00227454591323963,0,0.0460230972015535,0,0,0,0,0.580938031450416,0,0,0,0,0,0,0,0,0.173867988067202,-0.0118707474096875,0.00859321704953359,0,0,0,0,0,0
X000559.SZ,0.426845456381758,0,0.121338977611901,0,0,0,0,0.0483500211675737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120746830775928,0,0,0,0,0,0,0,0,0.104084707877347,0.44738192636259,0,0,0,0,0,0,0.263310706341727,0,0,0,0.0264904202060228,-0.00671221122640931,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876715760813715,0,0,0,0,0,0,0,0,0,0,0.0889519885436386,0.0319259914991558,0,0,0,0,0,0,0,0,0.0409918505667339,0,0,0,0.0374540947108567,0,0.120506965578577,0,0.00128606970801316,-0.000101297403037842,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0849664856479073,0,0,0,0,0,0.0750767170989212,0,0,0,0,0,0,0.191370167257282,0,0,0.132653569416213,0,0,0,0,0,0.0577962415857178,0,0,0,0,0,0,0.145886924853914,0.0284680970269068,0,0,0,0,0,0,0,0.0913641462760454,0,0,-0.00605441028084944,0,0,0,0,0,0
X600498.SH,0,0,0,0.000796936731370526,0,0.170825260839539,0.0749184253260215,0,0,0,0,0.159943165128953,0,0,0,0,0.21447195507494,0,0,0,0,0,0,0,0,0.0151755384839167,0,0,0,0,0,0.0221289601138851,0.0170912667481613,0.217791736218739,0,0,0.0174549637154618,0,0,0,0.0701529310920778,0,0,0,0,0,0,0,0.0718614113567004,0,-0.0893438424103141,0,-0.011637854619497,0,0,0,0,0,0
X002180.SZ,0,0,0.238624972642086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161403434326769,-0.162504938204706,0,0,0,0,0,0,0,0,0,0.0318021530954918,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0418196504963154,0,0.139382121250173,0.0920125051051475,0,0,0.210131606535239,0,0,0,-0.00637085663214267,0,-0.073649361666222,0.00930408577396276,-0.000419153520101139,-0.0275032049098185,0,0,0,0,0
X002008.SZ,0,0,0,0.0350894661074706,0,0,0,0,0,0,0,0.215158976131301,0,0,0,0,0.116909852405876,0,0,0,0.145621914956955,0,0,0,0,0.0845072952401285,0,0,0,0,0,0,0,0,0,0,0,0.237407242266571,0.0137119067091883,0,0.168206263553519,0,0,0,0,0.0402088746861259,0,0,0,0,0,-0.0113924186246836,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.144974816097949,0,0,0,-0.135779377434654,0,0,0,0,0,0,0,0,0,-0.190514313870027,0.213137830564941,0,0,0,0,0,0,0,0,0,0,0.0329516715362926,0.0575831885618775,0,0,0,0,0,0,0.35540567733633,0,0.0724483388978921,0,0.0650624261264004,0,0,0,0,0,-0.0123085043878451,0.0102018765694562,0,0,0,0,0,0
X600809.SH,0.230591943859146,0,0.20248758212262,0.0970067771809383,0,0.232444902561928,0,0,0,0,0,0,0,0.365233664658627,0,0,0,0,0,0.111006509491953,0,0,0,0,0,0,0,0.0479437606674008,0,0,0,0.142061128008878,0,0.219137251422984,0,-0.17455180264148,-0.0856597040091908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490457142294586,-0.0204429908757644,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0596240909910467,0,0,0,0,0,0,0,0.155985613451053,0,0,0,0,0.0458504572536981,0.0784687111087191,0,0,0.173396417717507,0,0,0.200886220033101,0,0,0,0,0,0,0,0,0,-0.0174355975524298,0,0,0,0,0,0,0,0,0,0.179222601589123,-0.0224176456253907,0,0,0,0,0.0845838842099847,-0.0110750216916664,0.00342138615352778,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.406073801431746,0,0.135209729145158,0,0,0,0,0,0,0,0.0692818775540983,0,0,0,0,0.15735581579432,0,0,-0.107694002372183,0,0,-0.423713505931099,0,0,0,0,0,0,0,0,0,0,0,-0.128633647070539,0,0,0.0310723600869223,0.0211705616716949,0,0,0,0,0,0
Slope,0,0,0,0,0.436863722992967,0,0,0,0,0,0,0,0,0,0,0,0,0.332363111846652,0,0,0.939513212324191,0,0,0,0,0.15202880245034,0,0,0,0,0,0.261400904832818,0,-0.686599107590076,0.295047787088429,0,0,0,0,0,-0.406901724107942,0,0,0,0,0,0,0,-0.145609569198067,0,1.09287168170468,0,0.338496880805695,0,0,0,0,0,0
TED,0,0,6.28561238047342,0,0,0.515863076642891,0,1.09448148813954,0,0,0,0,0,0,0,0,0,0,3.96662919743839,0,0,-0.970421479939353,0,0,0.813385573335352,0,0,0,0,0,0,0,0,-0.640113558124172,0,0,-1.1075379881986,1.14640655952286,0,0,0,-4.14569029488224,0,0,0,-1.34312386194718,0,0,0,1.02010205159837,-1.30219866099229,1.38984045592915,0,-0.732687265057325,0,0,9.93292007369407,-8.84028459060609,0
RealEstate_excess,0,0,0,-0.0563801926696484,0,-0.0823421907146796,-0.0813984688697473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124769992751012,0,0,0,0,0,0,-0.261410021916414,0,0,0,0,0,-0.0152794687033354,0,0.0076489292348496,0,0,0,0.0218832832947526,0,0,0,0,-0.160658241998869,0,0,0.0168772692265543,0,0.077283015765265,0,-0.0625395231115491,0.020789168816802,0,0,0,0,0,0
MKreturn,0,-0.0308938667787872,0,0,0,0,0,0,0,-0.00852794274061102,-0.0378499751273814,0,0,0,0,0,0,-0.0225737300325297,0,-0.07669812131005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332037087509869,-0.00271406809310397,0.0755491378690878,0,-0.0456232537348413,-0.0663054381049349,0,-0.0100513352427864,0,0,0,0,-0.0472724446170925,0,0,0,-0.0823934180759201,0.0748775506346012,-0.0162701263896469,-0.0108985894545088,0.00512659662110395,0.157540450073887,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00081935168130604,-0.000718669176435065,0,0,0,0,0.00293867824893855,0,0,0,0,-0.000713088637889877,0,-0.0015376808275032,0,0,0,0,0,0.000710750811249528,0.00451232524781139,0,0,0,0,0,0,0,-0.000553188537494426,0,0,0,0,0,0,0,0,0,0.000414364480604778,0.0012003922786004,0,0,0,0,-0.0013971821962802,-0.000839689603207704,-0.000292839634269761,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.021237802412807,0,0.0459775344186027,0,-0.0394602158449791,0,0,0,0,0,0,0,0,0,-0.0228603720011947,0,0,0,0,0,0,0,0,0.13187407866558,0,0,0.0392842609485783,0,0.0111584655345512,0,0,0,0,0,-0.00636325857916866,0,0,0,0,0,0.0229230752711875,0,0,-0.0556926139666384,-0.0469333386893137,0,0,0,-0.0177694953874071,0.0230672112570507,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00180786350160826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721817684896938,0,-0.00526443844077103,0,0,0,0,-0.0154848322009699,0,0,0,0.00336101859016464,0,0,0.00309292455571149,0,0,0,-0.00169097326545674,0,-0.00965411546421185,-0.0042381436644299,0,-0.00239740139610252,0,-0.00431132876644165,0.0127184320368817,-0.0133240983282423,0,0,0,0,0,0
CarbonVol_Hubei,-0.0042320702319702,0,0,0.0031272291466822,0,0,0,0,0,0,0,0,0.0185847271019561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134294229761081,0,0,0,0,0,-0.000501293735512085,0,0,0,0,0,0,-0.0140450526593003,0,0,0,0.00528490855107341,0.00986683938283487,0.0073510588672059,0,-0.0133146903531665,0,0,-0.0108705979611981,0.00669557516560638,0,0,0,0,0,0
