,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X002007.SZ,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X002463.SZ,X000977.SZ,X600271.SH,X002008.SZ,X000625.SZ,X300136.SZ,X300014.SZ,X002371.SZ,X002456.SZ,X600177.SH,X002506.SZ,X600066.SH,X600584.SH,X002180.SZ,X600498.SH,X002129.SZ,X002508.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0804655015830275,0,0,0,0,0.602611490629949,0,0,0,0.0282345349990139,-0.0516142483993679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00496634969131788,0.0456883365241951,0,0,0,0,-0.0654471619177914,0,0,0,0,0,0,0.027590848181319,0,0,-0.0669155380159187,0,0,0,0.0106600941939203,0,0,0,0,0,0
X000858.SZ,0.228520586984666,0,0,0,0.0465761514402801,0,0,0,0,0.0205901764915882,0,0.504989521276227,0,0,0,0.121018840505825,0,0,0.0380892667846153,0,0.00808235810298782,0,0,0,0,0,0,0,0,0,0,0,0,0.00649822314767891,0,0,0,0,-0.0118542465494911,0,0.0262765683730374,0,0,0,0,0,0,0,0,0,0,0.0219037701873915,-0.0316460946001831,0,0,0,-0.037702618337831,0,0
X600276.SH,0,0.0189486439164602,0,0,0,0,0,0,0.0566901073342933,0,0,0.188532575829802,0,0.0290727084539353,0,0,0.099102998462411,0,0,0,0,0,0,0,0,0,0,0,0,0.000921976200338061,0,0,0,0,0.123631355710667,0.0711743413329699,0,0,-0.0669447679293713,0,0,0,0,0,0,0.0112166449694504,0,0,0,0,0,0,-0.00131062753020058,0,0,0,0.036689291756868,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872889556197379,0,0,0,0,0,0,0,0,0,0,0.101727047345367,0,0,0,0,0,0.0120494854100689,0,-0.0199813451902884,0,0,0,-0.114559825563648,0,0,0,0.0230040573192891,0,0,0,0,0,0,0.0885349781795812,0.169629581044133,0,0,0.0821498846670641,-0.104917133619671,0,0,0,0.0800716200221285,0,0
X002415.SZ,0,0,0,0,0,0,0.0194355832661932,-0.0078368029171483,0,0.0962725249512983,0,0,0,0,0,0,0.00299538981618371,0.0151690370978526,0,0,0,0,0,0.525063100360808,0,0.176734628385479,0,0,0,0,0,0,0,0.00256409369550176,0,0.0176944757275769,0,0,0,0,-0.0734326158190004,0,0,0,0,0,0,0,0,-0.0814170130717002,0,0.0679864173727767,-0.0915215199420544,0,0,0,-0.0143438435500867,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.109000511932777,0,0,0,0,0.0513487149387617,0,0.110490675083538,0,0,0,0,0,0,0,0.0652366821555454,0,0,0,0,0,0,0.0125338213573612,0.0400860064530674,0,0,0,0,0,0,0,0,0,0,0.0409220989359355,0,0,0,0,0,0,0.00422764638087928,0,0,0,0,0,0,0
X002475.SZ,0,0.241266805663957,0,0,0,0,0,0,0,0,0,0,0,-0.0397079923490238,0.297278362367729,0,0,0.0189557000507042,-0.0168781387920739,0,0,0,0,0,0,0,0,0,0,0.178781033584898,0,0,0,-0.0787159849938634,0,0.415644869579896,0,0.253164081201082,0,-0.0470533351688425,0.0353740640669397,0,0,0,0,-0.153422995543706,0,0,0,0,0,0,0.0618188181682075,0,0,0,0,0,0
X003816.SZ,0,0,0.0732901811496195,0,0,0,0,0,0.100405825038259,0,0,0,0,0,0.27776910052114,0,0,0,0.241909126222654,0,0,0,-0.0494471717708103,0,0,0.138130591897944,0,-0.257455953447315,0.0396909348396146,-0.110093636215516,0,0,0,0,0,0,0,0,-0.0194619019565858,-0.0751923469625539,-0.00868147171461535,0,0,0,0.0204794982825335,0,0,0,0,0,0,0.109626961554724,0,0,0,0,0.164711582781008,0,0
X002304.SZ,0.273404175437351,0,0,0,0,0,0,0.128153232031778,0,0,0,0,0,0.0151043269232088,0,0,0,0,0.0414518185754791,-0.0104511925272233,0,0.113287416416438,0.0514899033641378,0,0,0.0490150048565859,0,0.00122466274739085,0,0,0,0,0,0.00161197318219276,0,0,0,0,0,-0.0212494444532718,0,0,0,0,0,0,0,0,0,0.0456951984839279,0,0,0.0287798893944145,0,0,0,0,0,0
X000063.SZ,0,0,0.0733674104813279,0,0.130280992600634,0,0.0289148294731862,0,0,0,0,0.0187255348442832,0,0,0,0,0.161612950811926,0,0.226759482094439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352085186480322,0,0,0,0.0222998449565394,0,0,0,0,0,0,0,0,0,0,0.00242046862234202,0,0,0.0720455681364237,-0.0646886391723949,0,0,0,0.0393793757323569,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126709152484929,0,0,0.00813620632066557,0,0,0,0,0,0.0311897603041203,0.00475259889421303,0,0,0.0157606974602449,0,0.0518410241476574,0.0785971806548187,0,0.0551388817066904,0,0,0.052245969352708,0,0,0,0.10885517359725,0,0,0,0,0,0,0.0176202913525536,0.0128845877358847,0,0,0,0,0,0
X000568.SZ,0.334236843994529,0.437910786463717,0,0,0,0,0,0,0,0.0478810361242062,0,0,0,0,0,0.0122190602364931,0,0,0,0,0,0,0,-0.0331500421229978,0,0,0,0,0,0,0,0,0,0,0,-0.116517186351034,0,0,0.0199612220175915,0,0,0,0,0.0550371795855566,0,0,0,0.0415724546256532,0,0,0,0.0107468829400768,0.0147853601950492,0,0,0,0.043848738803554,0,0
X600031.SH,0,0,0,0,0,0,0.139008215698715,0,0,0,0,0,0,0,0.263076171291561,0,0,0,-0.00931088961134901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244674334538845,0.13447077234411,0,0,0,-0.0111872558732296,0,0,0,0,0,0,0,0.0133360517027108,0,0,0,-0.0278157507949591,0,-0.0390001184498688,0.0408220818117892,0,0,0,-0.0124950908491682,0,0
X600690.SH,0,0,0,0.163981243318921,0,0,0,0,0,0,0,0,0,0,0,0,0.19724092523155,0,0,-0.128323217764377,0,0,0.00110833827546252,0,0,0,0,0.101819540013015,0,0,0,0,0.0414874493446008,0,0,0.0516610548392638,0,0,0,0,0,0,0,0,0.0553079863269274,0.0306789039259221,0,0,0,0,0,0,0,0,0,0,0.0213702975598917,0,0
X000338.SZ,0,0,0,0,0,0,0.0236979933910985,0,0.0499963617520906,0,0,0,0.286162233129275,0,0,0,0,0,0,-0.136827967259071,0,0.026155160266045,-0.00631997569477261,0,0,0,0,0,0,0.156417971501257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592365933238594,0.0279209346487732,0,0,0,0,0,0
X600809.SH,0,0.518636085977101,0,0,0,0,0.0297581882968059,0,0,0.0494608531385678,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.066216924266816,0.0151057612539186,0,0,-0.0873487808150293,0,0,0,0,0,0.0665305745715426,0,0,0,0.0117920671524925,0,0,0,0,0.0246921910233996,0,0,0,-0.049551404563344,0,0,0,0,0,0,0.0228012728437604,0,0,0,0,0.00837421089813935,0,0
X000661.SZ,0,0,0.175995697980459,0,0,0,0,0,0,0.115292136769778,0,0.0214655712832486,0,0,0,0,0,0,0,0.0293995771845282,0.110700905455201,0,0,0,0,0,0,0,0,0,0,0.0502537514052431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681582215786136,0,0,0,0,0,-0.0241192810671188,-0.0472807402131057,0,0,0,-0.11960633311398,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518829470674546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134603100207666,0.387611044655356,0.0560077692147207,0.0998638934683103,0,0,0,0.171259083549499,0,0.101321577239542,0,0,0,0,0,0,-0.085590140172496,0,0,0,0,0,0,0.0441360075971875,0,0,0,0,0,0
