,X600104.SH,X600519.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X000100.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X600582.SH,X000568.SZ,X600177.SH,X000623.SZ,X000559.SZ,X300124.SZ,X600060.SH,X000977.SZ,X000050.SZ,X002294.SZ,X002129.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X002465.SZ,X600839.SH,X002292.SZ,X002456.SZ,X300146.SZ,X002049.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0.092161705715126,0,0,0,0.0648247320779625,0,-0.0215832754336847,0,0,0,0,0,0,0,0,0,0.19689332442391,0.186012522958575,0,0.0254228489852131,0,0,0,0,0,0,0,0.0111409048615908,0,0,-0.0323399773521958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00811621649009613,0.0123504170907558,0,0,0,0.0662211823469758,0,0
X600690.SH,0,0,0,0.18391919835213,0,0,0,0.149189916332871,0,0,0,0,0.0551808235609627,0,0,0.210141904842042,0,0.100744614628825,0.00926765957906283,0,0,0,0.0626713677285789,0,0,0,0,0,0,0,0,0.176196296605919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110905734671644,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0729872750666391,0,0,0.103774066611299,0,-0.0812710714921695,0.606489521112784,0,0,0,0,0,0,0.114618247361942,0,0,0,0,0,0,0,0,0,0,0.0948915432409426,0,0,0.0614036343048713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00591849887777486,0.00242830200465717,0.0246170915572157,0,0,0,0,0
X600372.SH,0,0,0,0,0.0666607254125181,0.127180162033432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573369418340651,0,0.0182170129402077,0,0,0.112709394026989,0,0.0365710267930756,0,0,0,0.185760623988792,0,0,0,0,0,0,0,0,0,0,0.141139366359234,0,0,0,0,0,0,0,-0.0733857861633943,0.00967170571884295,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.483272396319242,0,0,0.212653558277726,0,0,0,0,0,0,0,0,0,-0.118419515067651,0,0,0,0,0,0,0.129303095937623,0,0,0.0830826620344107,0,0,0.0794592953782972,0,0.136539066203154,0,0,0,0,0,0,0.00509426352506002,0,0,0,0,0,0,-0.0796575489182209,-0.0188544674616591,0.122886316741184,0,0,0,0,0
X000100.SZ,0.112097769158556,0,0,0,0.108969836027813,0,0,0.0589991719099363,0,0.0949720563523934,0,0.0824380240856483,0.0243982524163209,0,0,0,0,0,0,0,0,0,0.0296373515514917,0,0,0,0,0,0,0,0,0.0564957420737669,0.053987264444462,0,0,0.14021849540626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287721148936314,0,0,0,0,0,0
X002241.SZ,0.0330897410366795,0,0,0.119165277126149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319733812250731,0,0,0,0,0,0,0,0,0,-0.00666407476854299,0,0,0,0,0,0,0,-0.0159254552023952,0,0.0642247564515878,0,0,0,0.104250835427146,0,0,0.240723101622575,0,0.0838193174608098,0,0,0,-0.00398907673597861,0,-0.0294451750897781,0,0,0,0
X600741.SH,0.397465242118209,0,0,0.0361961718392982,0,0,0,0.0312033330721364,0,0,0,0.0787317181258241,0,0,0,0,0,0,0,0,0.118997057158761,-0.00357739925452333,0,-0.0113363739610926,0,0,0,0,0,0,0,0,0,0,0,0.0518367171944195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.097124019455734,0.0582528288098884,0.0671353082639889,0,0,0,0,0,0,0,0.0253278829442636,0,0.0844521757613943,0,0,0,0,0,0,0,0.0699141235024029,0,0,0,0,0,0,0,0.0626717788728232,0,0,0.0561548092418047,0.214049782027143,0,0,0,0,0.0371089961088417,0,0,0,0.102601170686644,0,0,-0.00694514317379097,-0.0144555443416735,0,0,0,0,0,0
X600066.SH,0.281033526621778,0,0,0,0,0,0,0,0,0.178187427709845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136037456280326,0,0.103659506257692,0,0,0,0,0,0.100851547437857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319295644198311,0.00269946924525205,0,0,0,0,0,0
X600089.SH,0.0220692959419173,0,0,0.0332369017295895,0,0,0,0.166060337098354,0,0,0,0.0948388593417331,0.137865350579508,0,0,0,0,0.0448195455170961,0,0,0,0,0,0,0,0,0.0474231909515639,0.0360485454494149,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.22175824570069,0,0,0,0,0,0,0,0,0.247947452754259,0,-0.0132342243838827,-0.0127634412565672,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.00897108989963362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401181140574073,0.26678350252664,0,0,0,0,0.0482131272904097,0.0404870379845601,0,0,0,0,0,0.148802928764595,0,0.281511697329335,0,0,0,0.121354825451253,0,0,0,-0.102838654371973,-0.0336635966047145,0,0,0,0,0,0
X000550.SZ,0.0981246339167881,0,3.46944695195361e-18,0,0,0.179129784367081,0,0,0,0,0,0.156054706202485,0,0,0,0.0556552885268008,0,0,0,0,0,0,0,0,0,0,0,0.0588547268194847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701503172442381,0,0,0,0,0.112032752665154,0,0,-0.0325954847132769,0.00617484545999849,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0848319130728206,0,0.0172008489159173,0,0,0,0,0.481210887900552,0.397193182240007,0,0,0,0,0,0,-0.0495070093762839,0,0,0.0735800380291715,0,0,0,0,0,0,0.105572745502191,0,0,0,0,0,0,0,0,0,0,0,0.199878991741548,0,0,0,0,0,0.229084152052042,0,0.0360312488794525,0,0.046353729218573,0,0,0,0,0
X601877.SH,0.0708193863176729,0.247314344724676,0.0619884258072005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0412718497503889,0,0,0,0,0,0.112045249267421,0,0.120219118259137,0,0,3.46944695195361e-18,0.0943065171629526,0,0,0,0,0,0,0,0,0,0,0,0.0280928377459869,0,0,0,0,0,-0.00814597542213079,0.298214888122605,0,0,0,0,0
X002236.SZ,0,0,0.168547262775443,0,0,-0.0219141991593882,0,0,0,0,0,0,0.0017052129342428,0,0,0,0,0,0,0,0,0.240830109110269,0,-0.0831745192880755,0,0,0.271377241509952,0.129448076539479,0,0,0,0,0,0.0890499157039383,0,0,0,0.0287807769880211,0,0,0,0,0,0,-0.0124308307228499,0,0.145191898272843,0,0.0975759102574076,0,0,-0.0134478473445012,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0963950171865709,0,0,0,0,0,0,0,0,0.125341247279047,0,0,0,0,0,0,0,0,0.128154187293447,0,0.145507441193312,0.0811336514407598,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0576490390290826,0.118435599923108,0.00228973330072375,0,-0.0270156677530732,0,0,0,0,0.204521719790808,0,0.015194334296977,0,0,0,0.00456775213072696,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0.106436256600283,0,0,0.135436648244882,0,0,0.14791345850156,0,0,0,0,0,0.0172016658933295,0.0667799771245829,0.0249130128649824,0.149231998685229,-1.0842021724855e-19,0,0,0.0866569385605264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536804564984368,0,0,-0.0433435496990313,-0.00777764181572266,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287004981374853,0,0,0,0,0,0.195178900735924,0,0.116764688771422,0.101062128260069,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.171871314301182,0.135877451628919,0,0,0,0.0432966597947259,0,0,-0.0124164091011257,0.075639478163468,0,0.0214700158214431,0,0,0,0,0,0,0,0,-0.0115131467181268,0,0,0,0,0,0
X600582.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0.0324112826929054,0,0,0,0,0,0,0,0,0,0,0,0.0482797746486527,0.294616571429166,0,0.117638431290154,0,0,0,0,0,0,0.261786927631574,0,0.0607101461752942,0.108096685615588,0,0,0,0,0,0,0,0,0,0.0180391570607444,0,0.0364109548898223,0,0,0,0,0,0.0214994312345381,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0183259280812288,0,0,0.19152399500072,0,0,0,0,0,0,0.0582090737582816,0,0,0,-0.475401568361118,0,0,0,0,0.187900022317451,0,0,0,0,-0.00510114493281396,0.0036203733475309,0,0.0714814210757882,0.077455640417006,0,0,0,0,0,0,0,0,-0.0485312863564698,0.54836655013125,0,0,0,0.193166718438212,0,0,0,0,0,-0.00615556973655977,0,0,0,0,0,0
X600177.SH,0,0,0.039123507327623,0,0,0,0,0,0.296330559937384,0.0780309156723668,0,0,0,0.0571169612113505,0.00482008884352225,0,0,0,0,0,0,0.0678285939287908,0,0.117996264119586,0,0,0,0,0,0,0,0,0.37285113047311,5.66764751830477e-05,0,0,0,0,0,0,0,0,0,0,-0.0655080341815231,0,0,0,0,0,0,-0.0346433156112063,-0.0135784891616325,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.0553186007813612,0.331948191046129,-0.00533308713656237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182147734440491,0,0,0,-0.0705399999212865,0,6.93889390390723e-18,0,0.524240438341058,0,0,0,0,0,0,0,0,0,0,0,0.158155038613705,0,0,0,0,-0.0398473304226402,0,0,-0.0354739515334815,-0.0146812569549841,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22809024494715,0,0,0,0,0,0,0,0,0.0345794540578293,0,0.190617621493598,0.138737373897719,0,0,0,0,0,0,0,0,0,0,0.143655538498849,0,0,0,0,0,0.00745423914041163,0.0749244417695884,0,0,0,0.150915208196377,0,0,0.137996075980503,0.0364421339320063,0.116399279059935,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356228464728867,0.0794584233876014,0,0,0.244045267038965,0,0,0,0,0,0,0,0,0,0.0447259620946444,-0.0232016959134583,0.119968289991529,0,0,0,0,0,0,0,0,0.0629853880239789,0.056823006064351,0.331753377939888,0,0,-0.0460471326070524,-0.0215821005682107,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.13983761017966,0.0667926704042964,0,0,0,0.0761196662842661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159813424025689,0,-0.176912039455349,0.123826861678882,0,0,0,0,0,0,0.182099410647738,0,0,0,0,0,0,0,-0.00663810757861403,0,0,0,0,0,0
X000977.SZ,0,-0.0492066826128122,0,0,0,0,-0.106612202976114,0,0,-0.029552303513878,0,0,0,0,0,0,0,0,0,-0.0228949614962186,0,0.036795553305353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175667535372791,0,0,0,0.220246364045288,0,0,0,0,0,-0.106401985686187,-0.0108217552965932,0,0,0,0,0,0
X000050.SZ,0,0,-0.0765894488220135,0,0,-0.0591911339809876,0,0,0,3.46944695195361e-18,0,0,0,0,-0.043404847183665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967492069461236,0,0,0,0.203263056213253,0.0977352448013529,0.0327847383091473,0,0,0,0,0.408026051207029,0,0.0611112359236187,0,0,0.531372379795171,0,0,0.0341956285101802,0,-0.0661782204839851,0,0.0563954845654714,0.0186119880011348,0,0.0888364771311877,0,0,0,0
X002294.SZ,0,0,0.0778711542886994,0,0,0,0.234919090789062,0.00727524673667363,0,0,0,0,0,0.10950478098386,-0.0290461041481431,0,0,0,0.0781257568681539,0,0,0,0,0.050553724833475,0,0,0.164065848945896,0,0,0,0,0,-8.67361737988404e-19,0,0.0676878090577627,0,0,0,0,0.0778525795340782,0,0,0,0,0,0,0,0,0,0,0,0.0103641651308557,0.00244520447116293,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0022929935184754,0,0,-0.111236538780784,0,-0.0143770949479522,0,0,0,0.255755602252701,0,0,0,0,-0.0113282138528006,0,0,0.189541903264387,0,0,0,0,0.0816846517817843,0.0839720608623511,0,0,0.0878820816368476,0,-0.0510874524756529,0,0,0,0,0,0,0,0,0.169412637272707,0,0,0,0,-0.0166820988136842,0,0,0,0,0,0,0
X000400.SZ,0,0,0.203788897924593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121701682798021,0,0,0.0403007988714068,0,0.14903555208749,0.0120725795259836,0,0,0.0807801734081128,0,0.0917781911830214,0,0,0,0,0,-0.0335126292836418,0,0,0,0,0,0,-0.0702906520880589,0,0,0,0,0,0,0,-0.00598748192439473,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.07641322344228,0,0,-0.257246858364923,0,0,0,0,0,0.02770788904747,0,0,0,0,0,0,0,0,0,0,0,0,0.278345648720565,0,0.0212767350317163,0,0,0,0,0.00674859915629426,0,0,0,0,0,0,0,0,0,0.2237623956041,0.0553949468641518,0,0,0,0.18127900624561,0,0,0,0.00104756219379933,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0294308374592911,0,0.294778504545003,0.171852705644026,-0.11414923417197,0.0463569106727021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154139989544123,0,0.0907690565852765,0,0,0,0.155579755700249,0.203368569036563,0,-0.0553832993985802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192956573055287,0,0,0,-0.00493590788715804,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146303036534214,0,0,0,0,0,0,0,0.241887837033505,0,0,0,0,0,0,0.17792120528777,0,0,0,0.0480832040207786,0.0645522760860116,0,0,0.0282903278810509,0,0,0,0,0.250125049859775,0,0,0,0.198518476228682,0,0,0,-0.0128551875323234,0,0,0,0,0,0,0,0,0
X600839.SH,0.266431670361786,0,0,0,0.0219993062524324,0,0,0,0,0.0146531638349125,0,0,0,0.041923439335542,0,0,0.190732211317295,0,0,0,0,0.00538329922122285,0,0,0,0,0,0,0,0,0,0,0.0544446527612544,0,0,0.23555366279851,0,0.0626053098182624,0,0,0,0,0,0,0,0,0.0426675751641131,0,0,0,0,0,-0.0203722206561785,0,0,0,0,0,0
X002292.SZ,-0.0178349741527131,0,0,0,0.2472909046367,0,0,0,0,0,0,0,0.0210028692220921,0,0,0,0,0,0,-0.178212456657856,0,0.0198383967826436,0,0,0,0.258425405128619,0.0369822354915079,0,-0.0685730362284504,0,0,0,0,0,0,0,0.086888645125561,-0.036863541634298,0.0772007450044951,0,0.183970305556469,0.32235392260653,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00847574144551594,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278669126662487,0,0,0,0,0,0.340233529806821,0,0,0,0,0.199176719223335,0,0,0,0.130727092483894,0,0,0.0778432635118153,0,0,0,0,0,0.108012807929762,0,0.0452316940241002,0,0,0.176254118751555,0.0298922075509941,0,0,-0.00459264020734658,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,-0.129784611246996,0,0,0,0,0,0,0,0,0,0,0,0.119305558622208,0,-0.0722290097715063,-0.0115316777268264,0.157687749218068,0,0,0,0,0,0,0,0,0.116201576521576,0.190200443274175,0,0,0,0,0,0,0,0,0,0,0.0712302627865794,0,0,0,0,0.0129564460803684,0.0202135728360067,0.0442940732852705,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.110339238210367,0,0,0,0,0,0,0,0.0912776645369296,0,0,0,0,0.058501264632907,0,0,0,0,0,0,0,0,0,0,0,0.336599023286453,0,0,0,0,0,0,0,0.195850029850348,0,0.067954766344309,0,0,0,0,0,0.126283465020739,0,0,-0.00793532235216903,0,0,0,0,0,0
X600312.SH,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320888808992361,0,0,0.0877621138731,0,0,0,0,0.0834634374149106,0,0,0,0,0,0,0,0,0,0,0,0.219688451394464,0,0,0.130261890709464,0,0,0.189441276094299,0.0448334284641254,0,0,0,-0.0149082239723578,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0135912726326735,0,0.0219218400928091,0,0,0,0,0,0,-0.0341622929223741,0,0.0738921081864531,0,0,0.0775848474964295,0.0178138973082487,0,0,0,0,0,0,-0.11210739727207,0,-0.170542925135479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034106597895411,0.00880012950005627,-0.0937431678970759,-0.0120405967568216,0,0,0,0
Slope,0,0,0.289342336930493,0,0,0,-0.747540833090208,0,0,0,0,0,0,0,-0.562556540642983,0,0,0,0,0.370644589386167,0,0,0,0,0,0,0,0,0,0,0,0,0.227889044108359,0,-0.229424923462922,-1.38777878078145e-17,0,0.241640510551603,0,0,0,0,0,0,0,0,0,0.658694897456121,0,0,0,0,-0.188433448589026,0,0,0,-0.192100546455073,0,0
TED,0,0,0,0,0,0,0,0,0,0,2.3473600505803,0,0,0,-1.47916729883079,0,0,0,0,0.566531971423075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92043449473853,0.395447959934123,-1.4819257538257,0,0,0,0,1.01849862934046,0,0,0,0.21001748379551,0,0,0,0,0,-1.91872433716527,0,0,0,0,-5.83485534919212,0,0
RealEstate_excess,0,0,0,-0.523515512637613,0,0,-0.0895298146142844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049077472949388,0,0.0240221863763336,0,1.73472347597681e-18,0,0,0,0,0.469790379650771,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00633955636686459,0,-0.426647947051203,0,0,0,0
MKreturn,0,0,-0.0886227584516408,-0.339765073676133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0929384585921241,-0.0727317624221167,0,0,-0.0987463647767274,0,0,0.0282595943128277,-1.73472347597681e-18,-0.0159890125394148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819984210358839,-0.0174300352214765,-0.329085014392376,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000905947969820319,0,0,0,0,0,0,0,0,0,-0.00452239807167859,0,0.000879152761186879,0,0,0,0,0,0,0,0,0,0.00195863779910942,0,0.00186265316052065,-0.000621280350786677,0,0.0010904703631441,0,0.00542920829968826,-0.00306611377092814,0.00734137165558989,0,0,0,-0.0743789809687138,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0352346096198702,-0.0622066168067534,0,0,-0.0317382694173039,0.0718039099441145,0,0,0.0078622492133633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00696837376419062,-0.00915558545585095,0,-0.0425571981041282,-0.0580486963238759,-0.0492236747683995,0,0,0,0,0,0,0.0948071490811116,0,0,0,0,0,0,0.0199578757982648,-0.0624282583548526,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435075948867336,0,1.0842021724855e-19,-0.00486070937841375,0,0,0,0,0,0,0,-0.00583670255123059,0,0,0,0,0,0,0,0,0,-0.00372143930243175,0.00512251683627988,0,0,0,0.112119570975188,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091281169053233,0,0,0.0016458840730305,0,0,0,-0.000637534574514733,0,0.00141792581880484,0.0083790509181411,0,0,0,0,0,-0.00223827651175453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026138359055566,0.00190325469046953,0,0,0,0,0
