,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X600809.SH,X601877.SH,X002008.SZ,X002456.SZ,X002508.SZ,X600066.SH,X600487.SH,X300124.SZ,X002241.SZ,X000100.SZ,X300003.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X600089.SH,X000050.SZ,X000157.SZ,X000981.SZ,X600177.SH,X000596.SZ,X600566.SH,X600707.SH,X002085.SZ,X600498.SH,X000661.SZ,X002180.SZ,X300142.SZ,X600699.SH,X002179.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.109540718042943,0,0,0.611229119265523,0.129324299490569,0,0.0356344833004059,0,0,0,0,0,-0.0618901978458266,0,0,0,0,0,0.0365858568129195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345226271272273,0,0.0814920729169329,0,0,0,-0.0346299615897177,0.0266116542459619,0,0,0,0,-0.00410168029188908,0.0074146191448945,0,0,0,0,0,0
X600104.SH,0,0,0.103897778757403,0,0,0,0,0,0.167087434296585,-0.173269107482973,0.0567197905059061,0,0.196458359129818,0,0.042340158278507,-0.0235754706933063,0,0,0,0,0,0.0276276114851652,0,0,0,0,0,0,0.11623690392338,0,0,0.0154764634891201,0,0,0,0.0479654817155585,0,0,0,0,0,0,0,0,0,0,0.0715175575695638,0.0237483299749804,0,0,0,-0.0137078515760696,0.0263478312048631,0.0755401657709908,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.073260778326352,0,0.0204142690558627,0,0,0.176563364107066,0,0.141165059542989,0.0665351235674688,0,0,0.0167862221398153,0.222417477289305,0,0.120185462907757,0,0.197116762107982,0,0,0,0,0,0,0.058522764038488,0,0,0,-0.0608734842562103,0,0,0,0,0,0,0,0,0.0556615255568906,0,0,0,0,0,0,-0.0169148857940884,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.443363563329021,0,0,0.038056702096664,0,0.11057558061347,0,0,0,0,0,0,0.0662112565648727,0,0,-0.0636631362482662,0,0,0,0,0,0,0,0,-0.0118996721067599,0,0.055133801014628,-0.00517517947879081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995098180580893,0,0,0,0,0.0141662099890609,-0.00427651871448224,0,0,0,0,0,0
X000858.SZ,0.284257639195678,0,0,0.0902721263916469,0,0,0,0.0687451658815478,0.0680743320400308,0,0,0.20395398526505,0,0,0,0,0,0,0.0837565656371614,0,0.147213631133066,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047245929393587,0,0,-0.00573798390744391,0,0,0,0,0,0,0
X600276.SH,0.0917921528814432,0,0,0,0,0,0,0.16223790922738,0.199431993259801,0.202794288080414,0.0336559643498188,0,0,0.0993008465651403,0,0,0,0,0,0,0,-0.177503788316394,0,0,0,0.0377506708806357,0,0,0,0,0.0347678212557659,0.0830929333171724,0,0,0,0,0,0,0,0,0,0,0,0,0.043647367886878,0,0,0,0,0,0,-0.0434723974989937,0.0748425430084736,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0165582262516754,0,0,0,0.281498352692694,0.621202508491794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055989216129906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801801190044659,0.101915862670501,0,0,0,0,0,0
X002304.SZ,0.298587675306104,0,0,0,0.29859316021971,0,0,0,0,0,0,0.0650736883790785,0.146785631914337,0,0,0,0,0,0,-0.0179377409264336,0.0107208118187632,0,0,0,0,0,0,0,0,0,0.0958959343429393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110752636045551,0,0,0,0,-0.003363177378,0.0199477371341709,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.457595342740843,0.0948799820021846,0.00397800688250451,0,0,0,0,0,0,0,0,0.0538649566313,0,0,0,0,0,0,0,0,0,0,0,0.0182136877632637,0,0,0.0622334591096726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105111755467898,0,0.0126634750951352,0,0,0,0.0109610656473198,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.302732193754157,0,0,0,0,0,0,0,0,0,-0.0304864122568627,0,0,0,0.167376281461772,0,0,0,0.0873106717210849,0,0.192940788629708,0,0,0,0.220533520845424,0,0,0.238169155951425,0,0,0,0,0,0,0.0547279984214688,0,0.197583278696553,0.380335990120081,0.0152551975617363,0,-0.0502714941626327,0,0,0,0,-0.0119232523809069,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.346060237951086,0,0,0,0,0,0.481211688624934,0,0,0,0,0,0.0238691494954538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552729671631055,0.112443064254211,0,0.013885712544246,0,0,0,0,-0.0252233731464189,-1.73472347597681e-18,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.407591829288837,0,0,0,0,0.00301146800601515,0,0,0,0,0,0,0,0,0,-0.0450909826222644,0.117265942959799,0,0,0,0,0,0,0,0,0,0,0.0700245324070239,-0.0327056903933294,0,0,0,0,0,0,0.252308891300778,0,0,0,0,0,0,0,0,0.00546183039506908,0,0,0,0,0,0,0,0,0,0
