,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000100.SZ,X600703.SH,X000063.SZ,X600031.SH,X000157.SZ,X000338.SZ,X600271.SH,X600741.SH,X600118.SH,X002292.SZ,X002475.SZ,X600066.SH,X600372.SH,X002241.SZ,X600177.SH,X300124.SZ,X002236.SZ,X601877.SH,X600089.SH,X002129.SZ,X002456.SZ,X000568.SZ,X000016.SZ,X300003.SZ,X002294.SZ,X600839.SH,X000559.SZ,X002223.SZ,X600582.SH,X000550.SZ,X002276.SZ,X000869.SZ,X000623.SZ,X000800.SZ,X000066.SZ,X002008.SZ,X600435.SH,X600252.SH,X600312.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.1480367963317,0.00733025409096101,0,0,0,8.67361737988404e-19,0,0.287243218151649,0,0,0,0.0601957899165997,0,0,0,0,0,0,0,0.016030743879976,0,0,0.0709991259127616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800718702227605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142050682291468,0.0250928172025452,0,0,0,0,0,0
X600104.SH,0.116759271634001,0,0,0,0.154918413874553,0.220942843661717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257644599012451,0,0,-0.0487669588021796,0,0,0,0,-0.0152709090179885,0,0,0,0,0,0,0,0,0,0,0.0240374002266648,0,0,0,0,-0.0124405875001367,0,0,0,0,0,0,0.0298659377201874,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.030738012201481,0,0,0.00809698732342971,0,0,0,0,0,0.0994308592736372,0,0.041399916581222,-4.33680868994202e-19,0,0.0675259774412307,0,0,0,0.0636614558096273,0,0.0297427020002717,0,0,0,0,0,0,0.24767724972815,0,0,0,0,0.104635745809288,0,0,0,0,0,0,0.0430349763753478,0,0,0,0,0,0,0,-0.00603015117224765,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.222860396217469,0,0,0,0,0,0,0.140967171472055,0,0,0,0,0,0,0.15589053854124,0.146486672371902,0,0,0,0,0,0,0,0,0,0,0,0.115074368377915,0,0,-0.0327046090825391,0.113139833769577,0,0,0.0941657965334611,0,0,0,0,0,0.0227010363185947,0,0,0,0,0,0,0.0110228839348709,-0.0115404147486328,0,0,0,0,0,0
X002415.SZ,0,0,0.0846146893232947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178097100448371,0,0.0409770161233206,0,0,0,0.116862140897994,0,0,0,0.115894966912971,0,0,0,0,0.0513289041968122,0,0,0,0,0.0681089880038112,0.121927716399393,0,0,0.122478774285162,0,0,0,0.00143450017635307,0,0,0,0,0,0,-0.0304705557592384,0,0,0,0,0,0,0
X002304.SZ,0,0.424357941255658,0,0,0,0,0.212955724778647,0,0,0,0,0.0312909011600252,0,0,0,0,0.0280214946502477,0,0,0,0,0,0,0.208282806096447,0,0.0417106824420307,0,0,-0.0160952868242769,0.0865794501552656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097482581932868,0.00555917070109637,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.124964956064521,0,0,0,0,0,0.0196681050694593,0,0,0,0.222753928082082,0.0343326519518455,0,0.00774007419139078,0,0,0,0,0,0,0,0,0,0,0,0,0.498593964166582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169528462240188,-0.01512190333807,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0199683854780913,0.0884822169025373,0,0,0,0,0.174088705959419,0,0.0856246886200805,0,0,0,0,0.0364624255921971,0,0,0,0,0,0.0362529856280369,0,0,0.151551569329146,0,0,0,0,0,0,0,0.0167577636012152,0,0,0.124298153557316,0,0,0,0,0,0,0,0,0.00233880901962998,0,0,0,0,0,0,0
X600690.SH,0,0.00425626760929008,0,0,0,0.0114281156727956,-3.46944695195361e-18,0,0,0,0,0.0501297786771811,0,0,0,0.101608689433999,0,0,0.0646020594197171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456796403854299,0.0976713293830634,0,0,0,0,0,0,0.029037663214523,0,0,0,0,0,0.114434789388678,0,-0.00367750184605918,-0.018800004678739,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671438779762416,0,0.040522536791872,0,0,0,0,0,0.254191478639182,0,0,0,0,0,0,0,0,0,0,0.107910966552123,0,0,0,0,0,0,0,0,0,0.056753259169017,0,0,0,0.0689880305920378,0,-0.0271409077390663,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143478415934629,0,0,0,0,0,0,0,0,0.133474000205028,0,0.0282008971890079,0,0,0,0.135748360044666,0,0,0,0,0.0172328759027159,0,0.262372091465655,0,0,0,0.0231411277002315,0,0,0,0,0,0.0481844299704463,0,0,0,0,0,-0.00758328407551419,-0.00679488366637075,0,0,0,0,0,0
X600703.SH,0,0,0,0.0901850708992789,0,0,0,0,0,0,0,0,0,0.136331130554814,0,0,0,0,0,0,0,0,0,0.0200981234312069,0,0.320955601382322,0,0,0.0538511612082482,0,0.0980841196799335,0,0.130916831315142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0252413716169682,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00805853063798891,0,0,0.00281899928425866,0,0,6.93889390390723e-18,0,0,0.057368288411302,0.0451354908306764,0,0.121413935269296,0,0,0,0,0,0,0,0.14269725333979,0,0,0,0.145593674910567,0,0,0,0,0,0,0,0,0.0726978720261819,0,0,0,0,0,0,0,0,0,0,0,0.11676105876125,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292609250834364,0,0,0.0528007077401695,0,0,0,0,0.20846150583856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124670364930758,0,0,0,0,0,0,0.0953672069837664,0,0,0.0616044792956025,0,0,0,0,-0.0121567125347736,-0.0155783793706504,0,0,0,0,0,0
X000157.SZ,0,0,0.104456875052063,0,0.0416497497910469,0,0,0,0,0,0,0.0572119813052624,0,0.454643527814059,0,0,0,0,0,0,0,0,0,0,0,-0.0805695504660331,0,0,0,0,0,0.0610950521972345,0,0,0,0.0781460037888964,1.38777878078145e-17,0,0,0,0.0365534454019228,0,0,0,0,0,0,0,0,0.016940002167702,0,-0.00283139806158036,0.00666809028273358,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0070951312137095,0,0,0.0698332203035333,0,0,0,0,0,0,0.072630572144487,0.248240187546089,0,0,0,0,0,0,0,0.0371841374521547,0,0,0,0,0,0,0,0,0.173260381403572,0,0,0,1.0842021724855e-19,0.133549107682367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00962795720750275,0,0,0,0,0,0,0
X600271.SH,0,0,0.0223277060249204,0,0,0,0,0,0,0.0409769628726672,0,0,0.0812873367966849,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0177868964384216,0,0,0,0.034329398128395,0,0,0,0,0,0.390121252905048,0,0,0,0,0,0,0,0.148746222704662,0,0,0,0,0,0,-0.0192322811269236,-0.0139422762866966,0,0,0,0,0,0
X600741.SH,0.115809488375208,0,0,0,0,0,0,0,0,0.0684035317425088,0.0238721314591212,0,0.024665499805404,0,0.111093977142881,0,0,0,0,0,0,0,0,0,0.272034892301342,0.0823735567058589,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.275076280484077,0,0,0,-0.157792493342341,0,0,0,0.0110405460856733,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0752437912431381,0,0,0,0,0,0,0,0,0,0.119419027090682,0,0,0,0,0,0,0.125581596350208,0,0.0482027714645987,0,0,0.0643728196321207,-0.154837327567754,0,0,0,0,0.123161248532272,0,0,0,0,0.0572150241184609,0,0.119413747756441,0,0,0,0,0.0169476206599827,0,0.01337693726406,0.506012384182893,0,0,0,0,0.0110285198257312,-0.0146963124229469,0,0,0,0,0,0
X002292.SZ,0,0,0,0,2.16840434497101e-19,0.0160691475178005,0,0,0,0,-0.0344988263247457,0,0,0,0,0,0,0,0,0,0.00309864283904015,0,0,0,0,0,0,0.195867905750103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281903872966897,0,0,0.0105485589204053,0,0,0,0,-0.0398086125095062,0,0.028437527003247,-0.0260729933073434,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132355835369984,0,0,0,0,0,0,0,0,0,0,0.129199553049309,0,0,0.145562605764862,0.00214664058298508,0,0,0,0,0,0,0,0,0,0.0246804091248276,0,0.0401080663927335,0,0,0,0,0,0,0,0.0788084242985893,0,0,0,0,-0.0178926646229096,-0.0302006000266847,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.210032647948406,0,0,0,0,0,0,0,0.0452753637673267,0,0,-0.0224861375501934,0,0,0,0.193588023600755,0,0,0,0.194999917289538,0,0,0,0,-0.0708221638555135,0,0,0,0,0,0,0.215112647939224,0,0,0,0,0,0,0,0,0.0217472213050825,0,-0.00048493314151888,0.00553154910712685,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.173639144550899,0,0,0,0,0,0,0,0,0,0,0,0.110808198941696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505660204895569,0.117976945538058,0,0,0,0,0,0,0.15752287083544,0,0,0.329318494865738,0,0,0,0,-0.000773694331027379,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.280362161924247,0,0,0,0,0,0,0,0,0,0,0,0,0.0476358893521281,0,0,0.110396333975325,0,0,0,0,0,0,0.0195483716955562,0.0730330279989132,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0807017149027802,0,0,0.0941261592123408,0,-0.00562579783945756,0.00180375361687946,0,0,0,0,0,0
X600177.SH,0,0,0.0439709783265444,0,0,0,0,0,0,0.159039859734568,0,0,0.140804655289329,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.11069266979915,0,0,0,0,0,0,0,0,0.0111553599948975,0.0864345050409534,0,0,0,0,0,0.15971466648119,0,0,0.0474753646912943,0,0,0,0.0505034712136896,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0154651063900854,0,0,0,0,0.128813730144121,0,0.295002941961498,0,0,0,0,0.342355171693461,0,0,0,0,0,0,0,0,0.0735956415393873,0.159601772678001,0,0,0,0,0,0,0,0,0,0,0.0501790515883665,0,0.0491308918700895,0,0,0,0,0,0.0251846844610628,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0385138079038367,0,0,0,0,0,0,0,0.0420327982357571,0,0,0,0.314220428259753,0,0,0,0,0,0,0,0.105715719583306,0,0,0,0,0,0,0,0,0,0.111409796802255,0,0,0,0.049967114152989,0.0713854097248535,0,0,0,0,0.0180579610978555,0,0,0.0740001338311469,0,0.0124698316925362,0,0.00847362808872826,0,0,0,0,0,0,0
X601877.SH,0,0,-0.0465194993347522,0,0,0,0,0,0,0,0,0.0500090238947045,0,0,0,0,0,0,0,0.126263998507739,0,0,0.0198063944828801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352788892057278,0.0262869888334997,0,0.00466166546846056,0,0,0,0,0.0278382287764926,-0.0155909729489779,0,0,0,0,0,0
X600089.SH,0,0,1.73472347597681e-18,0,0,0,0,0.00351222762938744,0,0,0.016161031123284,0,0,0.0233213511055605,0,0,0.0212551201051035,0,0,0,0,0,0.0510865303714771,0,0,0,0,0,0,0,0,0.0627819145418161,0,0,0,0,0.24293071861508,0,0,0,0,0,0,0,0,0.080166517230275,0,0,0,0,0,-0.0181388920345227,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.112693655125501,0,0,0,0,0,0,0,0,0,0,0,0.0813457542141183,0,0,0,0,0,0.0118254027697385,0,0.11758000286159,0,0,0,0,0,0,0,0,0,0.250975691643852,0,0,0,0,0,0,0,0,0,0,0,0.032149296264033,0,0,0,-0.0189210953839136,2.16840434497101e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0305926813057423,0,0,0,0,0,0,0.0796187247548631,0.146259651375289,0,0,0,0,0,0,0,0,0,0,0,0.414918606165299,0,0.0394211963206141,0,0,-0.120718220705277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350504414224818,-0.0653990060683391,0,0,0,0,0,0
X000568.SZ,0,0,0.0114861811866886,0,0,0,0.452999676177332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472877035387328,0,0,-0.0453680676748777,0,0,0,0,0,0,0,0,0,0.0163191039984417,0,0.113060709959436,0,0.253949955240726,0,0,0,0,0.0612488451320277,0,0,0,0,0,0,-0.0318737736813673,-0.0670576981002468,0.160864471863443,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0731183634565441,0,0,0.0399707268088599,0,0,0,0,0,0,0,0,0,0.175544339723099,0,0,0,0,0.067659794492404,-0.0683428903396817,0,0,-0.0943542606925074,-0.180592333247363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139531671172745,0,0,-0.0327419179652431,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0905160671488104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457868669969779,0,0.161152312553066,0,0,0,0,0.143882530042809,0,0,0,0,0,0,0,0,0,0,0,0.03036777416342,0.212425323368475,0,0,0,0,0,0,0,0,0.102925956853044,0.038632430095602,0.158715189637187,0,-0.00836662612657236,-0.00122473857021114,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112108380669466,0,0.193952526801442,0,0,0,0,0,0,0.048666553024176,0,0.0749045484187443,0,0.0743000815851435,0,0,0,0,0.0916851625946023,0,0,0.0734160100387299,0,0.0316168879346305,0.0655881200350455,0,0,-0.014838370164655,-0.0252492307130268,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133506060852876,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.236103940545434,0,0,0.0969777408371712,0,0,0,0,0,0,0,0.0712743207028473,0,0.152129225261109,0,-0.0364516252359739,-0.0512429970355422,0,0,0,0,0,0
X000559.SZ,0,0,0.0277653074175336,0,0,0,0,0,0,-0.0649260734099019,0,0,-0.0475138909003458,0,0,0,0,0,0,0,0,0,0.120546456688719,0,0,0,0,0,-0.0369724155786024,0,0,0,0,0,0,0.386120950621872,0,-0.00967361919118773,0.159332143956432,0,0,0,0,0.00529657672912675,0,0,0.296744226217096,0,0,0,0,0,-0.0259359578037946,0,0,0,0,0,0
X002223.SZ,0.0824595327686122,0.21858596397132,0,0,0.177357052682327,0,0,0,0,0,-0.0390047259712632,-0.287924421503862,0.0398271048128575,0,0,0,-0.196807676702499,0,0,0.202296981733234,0,0,0,0,0,6.93889390390723e-18,0,0,0.0652232031053249,0,0,0,0,0.167686695190747,0,0,0,0,0,0,0,0,0,0,0.209982208075421,0,0,0,0,0,-0.186753918889403,0.0145771750780198,0.0381789993584492,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074084523949662,0,0.00109207215788642,0,0,0,0,0,0,0,0,0.24821078589535,0,0,0.0804628213208292,0.18118712588338,0,0.0140046976539704,0,0,0,0,-6.93889390390723e-18,0,0.181224990032248,0,0.0215757401677921,0,0,0.0085876523754898,0,0,0,0,-0.0220964922982055,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0202787692027178,0.0154655764843139,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.136772997424644,0,0,0,0,0,0,0.112670603673429,0,0.138617888212679,0.11118807283274,0,0,0,0.0185249258303099,0,0.0796199719291128,0,0,0,0,0,0,0.0822023813539284,0,-0.00740251033061661,0,0,0,0,0,0,0
