,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X000157.SZ,X600884.SH,X600702.SH,X600460.SH,X600487.SH,X601799.SH,X000799.SZ,X002236.SZ,X300003.SZ,X600584.SH,X002414.SZ,X600563.SH,X600372.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0177834308220949,0.242131122334691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159890928388214,0,0.0809653793805188,-0.0218905245602726,-0.00406897489258124,0,0.0224016870099815,0,0,0,0,0,0.109770072825656,0,-0.0269254561853501,0,0,0,-0.0451992023540982,0,0,0,0,0,0,0,0.0102243612329908,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0529910384243525,0.183612328853515,0,0,0.0467317604588324,0,-0.0426732529668907,0,0,0.071186426274343,0,0,0,0,0.0588428556626016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263452135026558,0.0455428526048194,0,0,-2.16840434497101e-19,0,0,0,-0.0168624679123884,0,-0.0281680816027764,0,0,0,0.0173919289896519,0,0,0,0,0,0
X600809.SH,0,0,0,0.025073178047612,0,0,0,0.0872699295910585,0,0,0,0,0,0,0.218984190330546,0,0,-0.0434020884390426,0,0,0,0,0,0,0,0,0,0,0.0528546756426776,0,0,0,0,0.032099310920657,0,0,0,0,0,0.0121732329086816,0,-0.0915906157357324,0,0,0,0,0.00462215162807215,0,0,0,0.319265761179212,-0.0735038998164275,-0.0110793673905397,-0.193621225838363,0,0,0,0,0
X000568.SZ,0,0,0.161405189000012,0,0,0,0,0,0,0,0,0.00701449552621522,0,0,0.0528223372900453,0,0,0,0,0,0,0,-2.35864348657362e-05,0,0,0,0,0,0,-0.00900733866294742,0,0,0,0,0,0,0,0,0.259112839576346,0,0,0,0.193108839545357,0,0,0,0,0,0,0,0,-0.0286967590458209,0,0,0,0,0,0,0
X002415.SZ,0,0.0524820837894263,0,0,0,0,0,-0.0818561869611624,0,0,0,-0.0516877913751788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891731871123587,0,0.210725592097011,0.06076856464985,0,0,0,0,0.0594851202321845,0,0,0,0,0,0.534628638553799,0,0.172840071622253,0,-0.196676117799821,0,0,0,0.034736264498509,0,0,0,0,-0.0163166918275054,0,0
X600690.SH,0,0,0,0.105372352761288,0,0,0,0,0,0.101130076928779,0,-0.0221801154083336,0,0,0,0,0,-0.0347096053799608,0,0,0,0,0,0,0,0.141832915747188,0,0,0,0,0,0,-0.153726890872225,0,0,0,0,0,0,0,0,0.0424318269363598,0,0,0.283624532585415,0,0,0,0,0,0,-0.0179478827454553,0,0,0,0,0,0,0
X002304.SZ,0,0.337972534930368,0,0,0,0,0,0.0411820599253394,0.0354510880201819,0,0,0,0,0.0708088085830931,0,0,0,0.0644129524617253,0,0,0,0,0,0,0,0,-0.00285111573319502,0,0,0.101974683998599,0,0,0,0.0104928976777707,0,0,0,0,0.143240403016388,0,-0.0158079165481629,0,0,0,0,0,-0.138322045202448,0,0,0,0,0.0030321154454472,0.0293130148789434,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0940823294348958,0.44504095694249,-0.0338421526821406,0,0,0.101298232323146,0,0,0,0,0,0.0520674997354421,0.140296909792743,-0.13132668741031,0,0,-0.0956982181738386,0,-0.150991480938826,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0100383099424816,0,0,0,0,0.14499807275513,0,0,0,0,-0.0581030900204914,-0.00596002755944398,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395505629020768,0,-0.116910484208485,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.319027760667601,0.0742819991534625,0,0.00954613527703489,0,0,0,-0.211245674583411,0,0.0378639521094868,0,0,0,-0.0862127437188479,0,0,0,0,0,-0.0330329935987058,0,0,0,0,0.0278541804969239,-0.0864842295340954,0,0,0,0,0,0
X000651.SZ,0,0,0,0,3.46944695195361e-18,0.515223625708553,0,0.00485073567582165,0.0885491491436618,0,0,0,0,0,0,0,0,0,0,0,0.0420636528093155,0,0,0,0,0,0,0.0316699538476953,-0.0682018108213582,0,-0.00599157847045809,0.0207451104937773,0,0,0,0,0,0,0,0,0,0,0.211699553512961,0,0.011837330994947,0,0,-0.0259915874502174,0,0,0,0,0,0,0,0,0.0896674741254445,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.125979602038527,0,0,0,0,0,0,0,0.0261959900793518,0,0,0,0,0,0,0,0,0.0206057988353823,0.0756510731485824,0.157837561749392,0,0,0,0.400946182427209,0.0147515908834379,0,0.0450409631497316,0.0277594311475164,0,0,0,0,0,0,0,0,-0.128871629051344,0,0.102096041213064,0,0,0,0,0,0,-0.162683752642992,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0296772329837291,0,0,0,0,0,0,0,0,0,0.249984170178131,0,0,0,0,-0.116021679936895,0,0,0,0.00470579458945765,0,0,0,-0.102136775568216,0,0.0195996390500393,0.380547942377971,0,0,0,0.0302917952499559,0,0,0.0725952055546937,0,0,0,0,0,0.223976939878027,0,0,0,0,0,-0.0423251317685325,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0638806076314483,0,-0.012319406273932,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0933440083809205,0,0,0,0,-0.132339610056037,0,0.293743223951083,0.16492781080024,0,0,0.131552611578641,0,-0.0542571495294545,0,0,0,0,0,0.686119383120852,-0.0248158936829301,0,0,0,0,0,0,0.0346225600856958,0,0,0,0,-0.0120504352489309,0,0,0,-0.0168346107228257,0,0
X300124.SZ,0,0,0,0,0,-0.154013685744194,0,0.184732515681904,0,0,0,0.158826469776593,-0.0399142393164544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637149306318478,0,-0.107837036465911,0,0.0491611615970814,0,0,0,0,0.0170209435195382,0,-0.0884309778073553,0,0,0,0,0,0,0,0.13036954100496,0,0,-0.0121475842135584,0.0556128866694755,0,0,0,0,0,0
X000596.SZ,0,0,0.104744379366331,0,0,0,0.217055057375011,-0.110300454314741,0,0,0,0.106178180236406,3.46944695195361e-18,0,0,0,0,0,0,0.0233420844797874,0,0,0.28052674615388,0,0,0,0,0,0,-0.0176310683669338,0,-0.0653914062647303,0,0,-0.236790430839988,0,0,0,0.318255920472154,0,0,-0.0411096602159668,0.030483768025311,0,0,0,0,0,0,0,0,-0.00946642387180237,-0.0134633081347236,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0942659096428304,0.0767675442923755,0,0,0,0,0,0,0,0,0,0,0,0,0.087467148422558,0,0,0.0445806778750837,0.128960895911554,0,0,0,0.301474565760267,0,0,0,0,0,0,0.0863158560291765,0,0,0,0.119602506313004,0,0.0720629104827854,0.0579867157868654,0,0,0,0.022858230895529,-0.0358730807945556,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0573766128000787,0,0,0,0,0,0,-0.116512125864055,0,-0.050837712028437,0,0,0,0,0,0.203300684310535,0,0,0,0,0.0180728643943497,0,0,0,-0.06510756285445,0,0,0,-0.00819012530369129,0,0,0,0,0.0202583505029502,0,0,-0.00353589252693783,0,0,0,0,0,-0.0397661745943005,0,0,0,0.0756435121246892,0.0227043802862316,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0860761994980379,0,0,0,0.119058130797447,-6.93889390390723e-18,0,0.0390143276406038,0,0,0,0,-0.00100033433755516,0,0,-0.043992793839073,0.0174753845411072,0,0,0,0,0,0,0,0,0,0.217614037715425,0,0,0.331122139615924,0.202459000068926,0,-0.0567480242237932,0,0.0792648553776807,0,0,0,0,0,0,0,0,0,0,-0.0274024882166521,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0145951397365561,0,0,0,0,-0.0141203712396455,0,0,0,0,0,0,0,0,0.0552415816570399,0,0,0.291477574261884,0,0,0,0,-0.0812898386280789,0,0,0.0180864672911813,0.00974271433668727,0,0,0,0,0,0,-0.00241462002989675,0,1.38777878078145e-17,0,0,0.121713800774999,0,0,0,0,0,0,0.0239221824976064,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141043062228346,0,0.131698244449767,0,0,0,0,0,0.0305401102315273,0,0.17385553083622,0.10346575833091,0,0,0,0,0,0,0,0,0,0.131535929068667,0,0,0,0,0,0,0,-0.0519200286720237,0,0,0,0,0.166101630612255,0.199327836085335,0,0,0,0,0.0230577168669289,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0470452242457114,0,0,0,0,0,0,0,0,0,0,0,-0.0933481032276391,0,0.104502164591805,0,0.173824194141203,0,0,0,0,0,0.00164321654673438,0,0,0,0,0,0,0,0.468206887031982,0,0,0,0,0.0572186815287968,-0.0402180217815934,0,0,0.0737025308154875,0,0,0,0,0,0,0.00943192426384304,-0.0368098402444064,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.102458543719738,0,0,0,0,0,0,0,0,0.0868214602193632,0,0,0,0,0,-0.0209843146895566,0.180654780726038,0,0,0,0,0,-0.0467161743641944,0,0,0,0,0,0,0,0,0,0.472205415946732,0.0083541265844327,0.133501678168235,0,0,0,0,0.0529919470496387,0.0107274598440875,0.0150476363514446,0,0.0528664429846986,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540701247727096,0,0,0,0,0.113750925625793,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.106988777841227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185354103463853,0.188428505838955,0,0,0,-0.016802735906682,0.0267211314915817,0,0,0,0.0187844680440805,0,0
X002241.SZ,0,0,0,0,0,0,0,0.442955294627711,0,0,0,0,0.0328775754251878,0.119684079885229,0,0,0,0.0167770609520206,0,0,0,0,0,0,0,0.00187020576183102,0,0,0,0,0,0,0,-0.0568977583273793,0,0,0,0,0,0,-0.12921471655589,0,0,0,0,0,0,0.110748066896398,0,0,0,0,0.0861297613987323,0,0,0,0,0,0
