,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300003.SZ,X300124.SZ,X002236.SZ,X600498.SH,X600487.SH,X000625.SZ,X002008.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X002007.SZ,X000157.SZ,X002179.SZ,X000596.SZ,X600066.SH,X600089.SH,X600177.SH,X600522.SH,X002506.SZ,X002456.SZ,X300146.SZ,X600566.SH,X002180.SZ,X600372.SH,X002241.SZ,X600699.SH,X600118.SH,X300136.SZ,X600183.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.392510171680233,0.068751873685835,0,0,0.0650228287891919,0,0,0,0,0,0,0,0,0,0,-0.0148674451855909,-0.0769463347471311,0,0.0123604910839282,0,0,0,0,0,0.00815590941370951,0,0,0,0.441594388489077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362069729924831,0,0,0,4.33680868994202e-19,0,0
X600104.SH,0,0,0.197782969165655,0,0,0,0,0,0.037970756283413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184879290794847,0,0,0,0.0756127492071772,0,0,-0.0576060106749242,0,0,0,0,0,0,0,0,0,0,0,0.429088671337377,0,0,0,0,0,0,0.0559838237385759,0,0,-0.0322358589644984,0.0376737513942597,0,-0.00592680141026807,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916212633460189,0,0,0,0,0,0,0,0,0.618118638141687,0,0,0,0.205274855551594,0.105463342073123,0,-0.136547723116694,0,-0.0286905647630013,0,0,0,0,0,0,0,0,0,0,0,-0.0211555164685196,0,0,0,0,0,0.310839517166083,0.0218035026662477,0,0,0.0106896243075004,0,0.0112429850188395,0,0,0,0
X000651.SZ,0.0118828143329931,0,0,0,0,0.0959957027765725,0.0859187753914005,0,0.15141030828547,0,0,0,0,0,0.158282223867037,0,0,0,0,0.00243591219475029,0,0,0,0,0,0,0,0,0.0733002641094099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208646633099874,0,0,0.00335475946646184,0,0,0,0,0,0,0
X600276.SH,0.0360364851942466,0,0.173448917547129,0,0,0,0.0393062826244528,0,0,0,0,0,0,0,0.00806830947208825,0,0,-0.033820479648625,0,0.423747628089542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993859225849526,0,0,0,0,0,0,0,0,0,0.160098415377074,0,0,0.0802652786056124,0,0.00465436335958659,0.0468865197941586,0,0,0,-0.0611503646848367,0,0
X000858.SZ,0.269964524039846,0,0,0,0,0,0.321973180505424,0,0.0703860455812453,0,0,0,0,0,0.0772039278148909,0,0,-0.0181387579483875,0,0,0,0,0,0,0,0,0.138152345440416,-0.043170828081801,0,-0.0641468201445362,0,0,0,0,0.101192137088782,0,0,0,0,0,0,0,0,0,0,0,0,0.0270822909807923,0,0,0,-0.00407457215363977,0.0312085381617141,0,0,0,0,0,0
X002304.SZ,0.0767051888404426,0,0,0,0,0,0,0,0,0,0,0,0,0.390838081105684,0,0,0,0,0,0.101828094566061,0,0,0,0,0,0,0.0610690370830932,0,-0.131562955684003,0,0,0,0,0.370995830617347,0,0,0,0,0,0,0.107854869711716,0,0,0,0,0,0,-0.00563905832604918,0,0,0,0,0.00299835561443644,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.045256259796704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156996540298286,0.00686205742352985,0,0,0.0361909113107297,0,0,0,0.209271953099917,0,0,0,0,0,0,0,0.0368344227491291,-0.0140297030648079,0,0,0,0,0,0.252602616574863,0.0306301043985589,0,0.194002934577487,0,0.00342213100119671,0,0,0,0,0,0,0
X600690.SH,0,0.238222193351261,0,0.0822753180033843,0,0.0509159878960565,0,0,0,0,0,0,0,0,0,0,0,0.0740945910694902,0,0,0.44393982516247,0,-0.0320189934819932,0.212353304403505,0,0,0,0,0.0383927708839901,0.00846562272653072,0,0,0.0401665134660036,0,0.177240988914018,0,0,0,0,-0.144640709938121,0,0,0,0,0,0,0,-0.0733974126144568,0,0,0,-0.00759992036098413,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0501522468374705,0,0,0,-1.73472347597681e-18,0.295195705264909,0,0,-3.46944695195361e-18,0,0.471523596589227,0.017806669429065,0,0,0,0,0.07812101275568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24598957949063,0,0,0,0.03370113028011,0,0,0,0.0067500715679835,0,0,0,0,0.0858222744193257,0,0
