,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X000559.SZ,X600031.SH,X002241.SZ,X600271.SH,X000100.SZ,X002292.SZ,X600372.SH,X600066.SH,X002475.SZ,X000157.SZ,X002236.SZ,X600741.SH,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X000547.SZ,X002074.SZ,X000568.SZ,X002129.SZ,X600582.SH,X300003.SZ,X600839.SH,X002294.SZ,X300001.SZ,X002276.SZ,X002456.SZ,X000977.SZ,X600498.SH,X600867.SH,X002426.SZ,X002498.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322023877569314,0,0,0,0,0,0,0,0.0216801601966696,0,0,0.0190261296190427,0,0.058859710735317,0,0,0.19806438518928,0,0,0,0,0.00341209692544455,0.0633375101888259,0,0,-4.33680868994202e-19,0,-0.0428496541015703,0,0,0,0,0,0,0
X002241.SZ,0,0,0.22357045621297,0,0,0,0,0,0,0,0,0,0,0.141382915824136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.146279587098119,0,0.134817874781548,0,0,0,0,0.306405794235276,0,0,0,0,0,0,-0.0336436457486795,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270872470135274,0,0,0,0,0,0,0,0.114421474568714,0,0,0.0135180469320569,0,0,0,0,0.109327271225813,0,0,0,0,0,0.0815175576182021,0,0,0,0,0,0,0,-0.0433655150296144,0.0174572113368269,0.0180412941002947,0.0889537913922294,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0126104794284985,0,0.0317972842351992,0,0,0,0,0,0.207279581798796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269408330629307,8.05077774179153e-05,0.064063466641258,0,0.0166686018628677,0,0,0,0.0318909909441975,0,0,0,0,0.17627523157639,0,0.000898902981522749,0,0,0,0,-0.0602110515202914,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0234198320903342,0,-0.0224896147850096,0.115944746534667,-0.565767537190219,0,0,0,0.12304377239242,0,0,0,0,0,0,0,0,0,0.191269182414311,0,0,0.225227998600252,0,0,0,0,0,0,0.142383758066376,0,0.00888640784089992,-0.189825081839463,0,0,0,0,0,-0.0977975089908487,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.00288621895431523,0,0.55756412121806,0,0,0,0,0,0.026799974696813,0,0,0,0,0,0.0194830836549183,0,0,0.0769977670151723,0.0908224720537954,0,-1.0842021724855e-19,0,0,0,0,0,0,0.303533676843411,0,0,0,0.093591210388163,0,0,0,0,0,0,0,-0.03851440995226,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.153280056244972,0,0,0,0,0,0,0,0,0.0367718545212675,0,0,0.118747230556205,0,0,0.0559572744181635,0,0,0,0,0,-0.0284505542502801,0,0.0276287685401875,0.0344910055165097,0,0,0,0,0.0369469836472172,0.275844074802637,0.0711975656473063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0727681264404418,0,0,0,0.255728936227624,0,-0.0523395262816013,0,0,0,0,0.000988004787790027,0,0,0,0,0,0.266215122180685,0,0.268559377016766,0.0548842291572506,0,0,0,0,0,0,0,0,0,0,0.0286974111111598,0,-0.0314040983423893,0,0,0,0,0,0,0,0.0373206994122474,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187987562706336,0.0706241972709328,0,0,0,0,0,0.0576325578087136,0,0,0,0,0,0,0.0111763736764259,0,0,0,0,0,0,0.0187142972079844,0,0,0.110467605240765,0,0,0,0,0.188073399686192,0,0,0,0,0,-0.0445082899613807,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0435305486370445,0,0.0540219260089703,0,0,0,0,0,0,0,0,0.0828771552431734,0,0,0,0,0,0,0,0.11892914549625,0,0,0,0,0,0,0.0148084504336466,0.149531514501333,0,0.066229823427213,0.0624021332665083,0,0,0,0,0.114709594324084,0,0,0,-0.0192459707157032,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0937887994656401,0,0.0170970096316357,0.195052976592305,0,0,-3.46944695195361e-18,0,0,0.0316769010689326,0,0,0,0.142445399047033,0,0.164463332284291,0,0,0,0,0,0.0545055440976583,0,0,0,0.0672535550420905,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0175254732660115,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501384563818914,0,0.0660187327383843,0.0575234320713158,0,0,0,0,0,0,0,0.0533944031872599,0,0,0,0.240529915017527,0,0,0.143357792623312,0,-1.73472347597681e-18,0,0.0237378645674113,0,0,0,0,0.0765968033331945,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0250618784261013,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0136965771380357,0,0.128508566120365,0,0.0132213389182663,0,0,0,0,0.0563650570440882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212545091412829,0.0412680438910367,0,0,0,0,0,0,0,0.119611284302297,0,0,0,0.116880319888291,0.0501648265290388,0,0,0.00695131534398918,0,-0.0592533400243583,0.00111908615024082,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.289845756072127,0,0,0,0.0104924157301334,0,0,0,0,0,0.308263100584595,0.142629108205263,0,0.151646537067198,0,0,0,0,0,0,0,0,0,0,0.027677603046639,0.0544768064186003,0,0,0,0,0,0,0.0545329464338043,0.00585790912701185,0,0,0,0,0,0,0,1.6940658945086e-21,0.185455445370452,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.113691489369957,0,0.0271282347423772,0,0,0.170674534976329,0,0,0,0,0,0.109460520271659,0,0.0483573802142461,0,0,0,0,0,0,0,0,0.0182228359789503,0,0,0,0,0.0821922600534368,0,0,0,0,0,0,0.287322253390854,0.0865475744950827,0,0,0.0355643567490388,0.060087771074967,0,-0.000276798838260569,0.0797758906569653,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.184581357480228,0,0,0,0,0,0.0196177716312682,0.074949211724597,0,0,0,0,0,0,0,0,0.0757708003488199,0,0.020746579784831,0,0,-3.46944695195361e-18,0,0.195570213898205,0.0750443556694908,0,0.113173927977448,0,0.0925414380437237,0,0,0,0,0,0,0,0,-0.00896111716499721,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109027272100349,-0.0529329980415305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152924213564035,0,0,0.032840074522684,0,0,0.257854801903626,0,2.16840434497101e-19,0,0,0,0.00209308626500801,0,-0.0298143215589636,0.135337033203974,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0948276040735501,0.140999474923049,0,0,0.0846160437571447,0.0462500228976766,0.231207473461748,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0399307803290642,0,0,0,0,0.0194097778410847,0,0.0955226997696692,0,0,0.0399895379243471,0,0,0,0,0.0155958436266787,0,0,0,0.015329250269586,0,-0.0192753208477864,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.254163919277028,0,0,0,0,0,0.0175559537974211,0.050022983755607,0,0,0,0,0,0,0,0,0,0,0.0462410166754378,0,0,0,0,0.0846133870462669,0,0,0,0,0.0593440590262159,0.0774722350895277,0,0,0,0,0,0.0972911540574442,0,-4.33680868994202e-19,-0.000259283782653025,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144051599365601,0.388348954506178,0,0,0,0,-1.73472347597681e-18,0.0413746113998641,0,0,0,0,0,0,0,0.00695361393750322,0,0,0.00781173158189328,0,0.0147813456445388,0,0,0.0656216332830018,0,0,0,0,0.0675419469982032,0,0,0.046787293650663,0,0.0132283602672777,0,0,0,0,0.00743582846571356,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.122106966132352,0,0,0,0,0,0,0.016516815415639,0,0,0,0,0,0.00184498463752007,0,0.0396078222076167,0,0,0,0,0,0.0148978839384016,0.0522373558894164,0.0837764512678461,0,0.0529230547702898,0,0,0,0.151915156615979,0,0,0,0,0,-3.46944695195361e-18,0.0327819400680623,0.0214458171336019,0,0,0,-0.0576832617715916,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540660932330218,0,0,0,0.050907032234876,0.200299740868857,0,0,0,0,0,0,0,0,0,0,0.0832711390710974,0,-2.16840434497101e-19,0.125173810147353,0,0,0,0,0.212028277622631,0,0.0277099097668718,0,0.062070150215376,0,0,0,0,0,0,-0.0303356096447618,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171613415280301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113911576274086,4.33680868994202e-19,0,0,0,0,0.060190950398139,0,0.337824213710393,0,0,0.16660977073869,0.0936372304411835,0,0,6.93889390390723e-18,0,-0.012425834931612,0,-0.142391613028781,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600822190448358,0,0,0,0.183197125448945,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203828868210923,0,0,0,0,0,0,0
X600839.SH,-0.124358305918139,-0.0618536736380714,0,0.143968161937183,0,0,0,0,0,0,0,-0.0891185626132604,0,0,0,0,0,0,0.0313713523156585,0,0,0,0,0,0,0,0,0,0,0,0.0935466888217996,0,0.296931279618606,0,0,0.291729714999411,0.144559263013133,0,0,0,0,0,0,0,0,0,0,-0.0923726635541048,0,-0.0166775617697519,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00462644719093467,0,0,0,0,0,0.0647963932825037,0.0413886750808216,0.121710754308044,0,0,0,0,0,0.151955245466797,0,0,0,0.0314080188558781,0,0.11891776151148,0.068155929446303,0,0,0,0,-0.0560275614040581,0.00647885637179848,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553978273677674,0,0,0,0,0,0,0,0,0.00317870196210698,0,0,0.187223955883225,0,0,0.00404231506195271,0,0,0.223262828052278,0,0.0827193181958498,0,0,0.141678585307451,0,0.00301925786720018,0,0,0,0.0917159585286477,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209946946414002,0,-0.0230335482235879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159281324882224,0.0203067429654346,0.225013463006753,0,0,0.11395273516366,0,0,0,0,0.101559914907957,0,0,0,-0.0278893405204652,0,0,0,0,-0.0272955950841881,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.0240726795286205,0,0,0,0,0,0,0,0,0.0248791088721327,0,0,0,0,0,0,0,0,0,0.0528840027414546,0.180215300164416,0,0,0,0,0,0.26740775613975,0,0,0.165917367818791,0,0.039254868820804,0,0,0.0774382928035298,0,0,0,0.0795709638527366,0,-0.00690917596315166,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168787438243025,0,0,0,0,0,0,0,0,0.0630272690937708,0,0,0,0.0111027432580193,0.175308150036603,0,0.0464151936302084,0.0949258116695753,0,0.147746230950614,0,0,0,0.0728451873873157,0,0,0,0,0.216630314413005,0,-0.0388871132454144,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115599989404166,0,0,0,0,0.0584921612968328,0,0,0,0,0,0,0,0,0,0.0638804699477541,0.0863780492965166,0,0,0.057890257082745,0.063799942583479,0,0,0,0,0.227250199127048,0,0,0,0,0.107130244295945,0,0,0,0.0368276088642731,0,-0.00487763940276493,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0596500219551542,0,0,0,0.0224077339254299,0,0.0355185522029013,0,0,0,0,0.0314054324791194,0,0,0,0,0.0279173646548281,0,0.0193376485882831,0,0,0.12237186084574,0,0.123870647785913,0,0,0,0,0,0,0.0416481702727985,0.0641518079465623,0,0,0,0.134922059881046,0,-0.0250795619440759,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.0287188975000323,0,0,0,0,0,0,0,-0.00778833489292871,0,0,0,0,0,0,0,0,0,0.0840883131692378,0,0.0479374194911485,0,0,0.0137197703754963,0,0.169218494847857,0,-0.0329674414265961,-0.0988185471336528,0,-0.0448174745009468,0,0,0,0,0,0,-0.084638788600811,0,-0.0177658512962533,0.0864145927161576,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894352028804482,0,0,0,0,0,0.153750278656164,0,0.0613094438812633,0,0,0.05537750235044,0,0.145462530240855,0,0,0.186644941924554,0,0.235420068681615,0,0,0,0.0173572562518639,-0.00769823849667854,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0177320235612953,0,0,0,0,0,0,0,0,0.159685114859156,0,0,0.0532841425444904,0.0720358016502468,-0.101557400060547,0,0.000114509019659091,0,0,0,0,0,0,0,0,0,0,-0.0381579159119919,0,0,0,0,0,0.0221071132318461,0,0,-0.0166034841702808,0,0,0,0,0,0,0,0.00243651928116287,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.713989661125242,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.146546887427422,0,-0.423378108556353,0,0,0,0,-0.734147315268292,0,-0.530118692884795,0,-0.617686042060486,0,-0.439645828712939,0,0,0,0.832159171056277,0,0,0,0,0,0,0,0,0,0,1.09808625167994,0,0,1.04145017855662,0,0,0,0,0,0
TED,0.194679528150857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.142497823050054,0.139592786266932,0,-0.26094599007498,-3.46944695195361e-18,0,-0.0126802845978762,0,0,0,0,0,0,0,-0.106795270951094,0,0.0838536636255908,0.289806485609388,0,0,0,0,0,0,0,0.308846444856298,0,0,0,0,1.59882756496414,0,0
RealEstate_excess,0,0,0,0,0,0,0.190461937312174,0,0,0,0,0,0,0,0,0,0,0,0.216416857773383,0,0,-0.398247459294831,0,0,0,0,0,0,0,0,0.129005043461567,0,0.0596207475652388,0,0,-0.285744306460896,0,0,0,0,0,0,0,-0.0899096496615709,0,0,0,0.153730599562581,0,-0.00495883809354001,0,0,0.628333924942975,0,0,0,0
MKreturn,0,0,0,-0.154650854788119,0,-0.272569485040541,0,0,0,0,0,0.192045989899169,0,0,0,0,0.0628712336410127,0,0,0,-0.0535277243016261,0.0292747968606191,0,0,0,0,0,0,0,0,0.0223321789499811,0.0688780188585488,0,-0.0981125716853243,0,0,0,0,0,0.0963381473758011,0.0154793532266683,0.0446590667468277,0,0,0,0,0,0,0,-0.0611254953473075,0.0498330171543085,0.330329856555553,0,0,0,0,0
MKvol,0,-0.00268924090601333,0,0,0,0.00336530627510354,0,0,0,0,0,0,0,0,0,0,0.00905548629005947,0,0,0,0,0.01526777826728,0,0,0,0,0,0,-0.0059753800347048,0,0.00318529898728815,0,-0.00661411346557613,0,0,0,0,0,0,0,0,0.00723951599165678,-0.0165163624847474,-0.000760342370666857,0,5.70959040372097e-05,0,0,0,0.00790330359110453,0.00782833986574816,0,0,0,0.0116015828192395,0,0
CarbonVol_Shenzhen,0,-0.129659571989,0,-0.145401563404679,0,0,0,0,0,0,0,0,0,0.0892068819551208,0,0,0,0,0,0,0,0.0988406865119728,0,0,0,0,0,-0.0696009320922439,0,0,0.00144205005824657,0,0,0.0313678596077103,0,0,0,0,0,0,0,-0.04630829399781,0,0,0,0,0,0,0,0.013597262122852,0.187473795837759,0,-0.205099006017667,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0140572147922029,0,0,0,-0.00785708401031159,0,0,0,0,0,0,0,0,0,-0.0117963253270702,-8.12772472538631e-05,0,0,0.00596266222958667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000395713924598914,0,0,0,0,0,0,0,0,0.00457303779291111,0,0.00904508794483215,0,0,-0.0060415502386847,0,0.0278324793744982,0,0
CarbonVol_Hubei,0,0.000800663357193488,0,0,0,0,0,0,0,0,0,0,0,-0.00155041720998082,0.00197852227292387,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147330967818391,0,0.000522266758276915,0,0,0.000102708727528789,0,0,0,0,-0.00084819523947502,0,0,-0.00171266984209026,0,0,0,0.00115552636141672,0,-0.0111179564681596,0.0172464807326955,0,0,0,0,0,0
