,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600118.SH,X600066.SH,X002236.SZ,X000157.SZ,X600271.SH,X600372.SH,X000559.SZ,X000016.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600089.SH,X600839.SH,X002241.SZ,X000568.SZ,X300124.SZ,X000066.SZ,X600177.SH,X000800.SZ,X002129.SZ,X002294.SZ,X600582.SH,X600006.SH,X600312.SH,X002465.SZ,X600435.SH,X000547.SZ,X600867.SH,X300003.SZ,X600498.SH,X002074.SZ,X000581.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.18331085685188,0,0,0,0,0,0.0372052122693739,0.052324673439435,0,0,0.00529870948083314,0,0,0,0,0,0,0,0,0,0,0,0.00100542941091084,0,0,0,0.105435178694618,0,0,0,0,0,0,0,0,0.0906857783235309,0,0.0395849140735252,0,0,0,0,0,0,0.0841736043380596,0,0,0.00722249922477025,0.0366174010759168,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.273825531830129,0,0.231378427097113,0,0,0,0,0,0.127313919992167,0,0,0,0,0,0,0.0126829602116067,0.00581008535597982,0,0,0,0.192952629297511,0,0,0,0,0,0,0,0,-0.070671182856136,0,0,0,-0.0837953722129864,0,0,0,4.33680868994202e-19,0.110807782660299,0,-0.128774557166403,0.0229091040455578,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0732541959781209,0,0,0,-0.0703403225957577,0.126071041259809,0,0,0,0,0,0.0548790071177898,0,0,0,-0.130951389922823,0,0,0,0,0,0,0,0.0167669895892852,0,0.0525679566018612,0,0,0,0,-0.0849774926445195,0,0,0.0356575569337159,0,0,0.0623944704351505,0,0,0,0,0.0489986505468106,0,0,0,-0.0490647009944743,-0.0301538716415487,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0243402227210561,0,0,0,0,0,9.86966729898979e-05,0,0.0628933799485858,-2.71050543121376e-20,0,0.0639041250008421,0,0,0.0464207995203187,0,0,0,0,0,0,0,0.449847966653457,0.000407899225067926,0,0,0,0,0,0,0,0,0.0160435991356185,0,0,0,0,0,-2.16840434497101e-19,0,0.0205235924421945,0,0,-0.00585400367053414,0,0,0,0,0,0
X000725.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.198478052763936,0,0.00745212326781137,0.0761832360064556,0,0,0,0,0,0,0,0,0,0.228996295686413,0,0,0,0,0,0,0,0,0,0,0,0.0317507264131855,0,0,0,0,0,0,0.10810904853348,0.0165886508683247,0.0997594753742151,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.107271143343321,0,0,0,0.170695337805476,0,0,0,0,0,0,0,0,0,0.0468059324512518,0,0,0,0,0,0,0,0,0,0,0.261845162357872,0,0,0,0,0,0,-0.0395300193627224,0.210534725729639,0,0,0,0,0,-0.0678979047834459,0,0,0,0,0,0,-0.00700207439464145,0,0,0,0,0,0
X600276.SH,0,0,0,0.174821301398496,0,0.096429204816907,0,0,0,0,0,0,0,0.0958533488719133,0,0.147866044604855,0.0479440986239785,0,0,0,0,0,0.0967241559931183,0,0,0,0,0,0,0,0,0,0,0,0.0682573381060442,0,0.0421068993841501,0,0,0.122684798033297,0,0,0,0,0,0,0,0,-0.0101267046866827,0,0,-0.0382033944338016,0,0,0,0
X002304.SZ,0,0.27307026923146,0,0,0,0.228043739058246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164371305576745,0,0,0,0,0,0.0178761669396493,0,0.0104905470285345,0.130732978290622,0,0,0,0.0386147270840885,0,0,0,0,0,0,0,0.149358329187444,0,0,0,0,0,0,0.0148235466513676,0.0356242078115256,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172970874765492,0,0,0,0,0.160771219599018,0,0.15586761788214,0,0.00321462449407776,0,0,0.0421068313141036,0,0,0.00676082009049412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761585149421205,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.00845407081963683,0,0.147802945578345,0,0,0,0,0.192819691149348,0.0460365526316043,0,0.0150169935819783,0,0.107851498356103,0,0,0.0235115027052845,0,0,0.146137270610005,0,0,0,0.0500349453512182,0,0,0,0,0,0,0.0111575129018644,0,0,0,0,0,0,0,0,0,0.0060415958114619,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.104719862713704,0,0,0.0850043345523566,0,0,0,0,0,0,0,0.0136424340059393,0,0,0,0.111216735515089,0,0,0,0.0841975901833667,0.211740326749133,0,0,0.107779331352194,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0278746465436556,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.126603723801975,0,0,0,0,0,0,0.0446169549669347,0,0.380394240477286,0,0.0646033623385413,0,0,0,0,0,0.219305809752524,0,0,0.0386373037157081,0,0,0,0,0,0,0,0,0.0136283015996003,0,0,0,0,0,0,0,0,0.0385679340277522,0,0,-0.0364320810525733,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10142411848786,0,0,0,0.127163468759894,0,0,0.0145800263125348,0,0.269100312317165,0,0,0,0.0600956220471501,0,0,0,0,0.113270906897229,0,0.0447469250734852,0.212957322814385,0,8.67361737988404e-19,0,0.0437284331343931,0,0,0,0,0,0,0,0,0,0,-0.0244485137881948,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219466873012131,0,0,0.0735717025462764,0,0.0142277952370794,0.214801662610124,0,0.00152251215585358,0,0,0,0,0,0,0,0,0,0.0375863566319919,0,0,0,0.00419827879168097,0,0,0,0,0,0.0310128461691745,0,0,0,0,0,0,-0.00653542475884537,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.22720562723834,0,0,0.0983886716997373,0.0146351555428093,0,0,0.114296170297596,0,0,0,0,0,0,0,0,0,0.0477882033610335,0,0.0566714666997736,0.479535934108251,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0296950873750883,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.178799517008049,0.176164316924223,0,0.299053524653077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730823899282777,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063518306094951,-0.0473379250549592,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0901177417671291,0,0,0,0,0,0,0,0.0221283274898683,0,0,0,0,0,0.0171233567082972,0,0,0,0,0.185776406139924,0,0,0,0,0,0.00902357888842869,0,0,0,0,0,0.0406885439259984,0,0,0,0,0,0,0.243394201346235,0.0237398046164559,0,0,0,0,0.0109191691283089,-0.0233354896381071,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0378187163641204,0,0.0155069921781021,0,0,0,0,0,0,0.0085566353939069,0.11256594730474,0,0,0,0,0,0,0,0,0.0833056598424267,0,0.234965120662864,0,0,0,0,0,0,0,0.226385138920774,0,0,0,0,0,0,0,0,0,0,0,0.035795114908046,0,0,0,0,0.0153010591312216,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.12915418598162,0,0,0,0,0,0,0,0,0,0,0.124538468954242,0.0679301404701699,0,0,0,0,0.0582025048077537,0,0,0,0,0,0,0,0,0,0,0,0,0.148570666350243,0.247622871026471,0,0,0,0,0,0,0,0,0.000799722404630908,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294954402245904,0,0,0,0.0533925489213112,0,0.23670978133985,0,0,0,0,0,0,0,0,0.112740572944876,0,0,0.0881338744188135,0.0555372151919086,0,0,0.0312151398560593,0,0,0,0.0361890704690625,0,0,0,0,0,0,0,-0.0149871678943418,0.0228427348115062,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151459117466136,0,0,0,0,0.0593746438382381,0,0,0,0,0,0,0,0,0,0,0,0,0.148973959571223,0.0293276791537909,0,0,0,0,0,0,0.0301726834395009,0,0.0452331528739335,0,0,0,0,0,0,-0.0126638321145392,0,0,0,0,0,0
X000016.SZ,0,-0.00987818112904611,0,0.0184801364544987,-0.0212785512357598,0,0.00728141009790074,0,0,0,0,0,0.0302289171187485,0,0,0,-0.0217565623885137,0,0.068756062435003,0,0,0,0,0,0,0,0,0,0,0.0566058851212689,0,0,-0.102052982826943,-0.0456632235457745,0,0,0,0,0,0,0,0,0,0,0.0149426578126722,0,0,0,-0.0547285263352355,0.0527408048966423,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.185790671412193,0,0,0.132056960734549,0,0,0.111896940593536,0,0,0,0,0.144922788728908,0,0,0,0,0,0,0,0,0,0,0,0.0534032150634508,0,0,0.215478279604241,0,0.0691007555923977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635448654758656,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165875075511484,0,0,0,0,0,0,0,0,0.0637192218623831,0,0,0,0,0.570821418910845,0,0,0,0,0,0,-0.231936664322579,0.000777542283744006,0,0.0156679723133607,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0718391380317068,0,0,0,0,0,0,0,0,0.00489671291399856,0,0,0.304837644582186,0.0275011276749806,0.161537281493697,0.0574810063553156,0,0,0,0,0,0.0421867222579534,0,0.0842999997335567,0.0228113534955852,0,0,0.0739601824613226,0,0,0,0,0,0.0328104756951238,0,0,0,0,0,0,0,0,0,0,0.0245273591584716,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.340132095814654,0,0,0,0.0733694498165521,0,0.104904707455926,0,0,0,0.0282140152922484,0,0,0,0,0,0.00696016776411717,0,0,0,0,0,0,0,0.103076606768468,0,0,0,0.00622993411144918,0,0,0,0,0,0,0,0,0,0.041804799196784,0,-0.00304473338825217,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0678132008767188,0,0.0244004199379175,0,0,0,0,0.0393335397892658,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0336143267370394,0,0,0.164340620539356,0,0,0,0.323012632624247,0,0,0,0,0,0,0,0.101197931291672,-0.0759731271246746,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0465151696137529,0,0,0,0.0777418519139129,0,0,0,0,0,0,0,0,0,0.030068046567216,0,0,0,0,0,0,0.14269660981232,0,0,0,0.188654036989323,0,0,0,0.0150164052860607,0,0,0,0,0.126064474696408,0.16074881483527,0,0,0.0646026950721957,0,0,0,0,0,0.0535779466479695,0,0,0,0,0,0,0
X000568.SZ,0,0,-0.269595458230313,0,0.208111009984927,0,0,0,0,0.168008798868914,0,-0.0866438245192782,0,0,0,0,0,0,0,-0.0245281480184464,0.0155725931985064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520810744302,0,0,0,8.67361737988404e-19,0,0,0,0.0517841228133703,0,0.15771598524954,0,0.0243277042030578,-0.0958809290015619,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119410515201285,0,0,0,0.0648435263738308,0.0378303564046998,0.146220234546001,0,0.0195738313587009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466799044109743,0,0,0.0106537317783178,0,0,0,0,0,-0.0579460448897371,0.0662526770928997,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0306703858053794,0,0,0,0,0,0,-0.0393514521866612,0,0,0.00381886579037676,0,0,0,0,0,-0.063010081353933,0,0,0,0,0.0325381457923888,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.063230765789702,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.132434367422617,0.0840946907740584,-0.0236996380190886,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0118824947593732,0,0,0,0,0,0,0,0,0.221942581306503,0,0,0,0,0,-1.73472347597681e-18,0,0,2.16840434497101e-19,0,0.0799183868371953,0,0,0,0.248288563482061,0,0,0,0,0,0,0,0,0,0.0589405006541205,0,0,0,0.0511517665198971,0,0,-0.0103325069718917,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0647986836045157,0,0,0,0,0.041526439421211,0,0.161744989270604,0,0,0.0986687485062511,0.0860381114839626,0.0788114911734182,0,0.0514910723347499,0,0,0,0,0,0,0,0,0,0.171332218060863,0,0,0,0,0,0,0,0.177964226362295,0,0,0,0.0145351996146852,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.260182650179887,0,0,0,0,0,0,0,0,0.0211752068845621,0,0,0.0771108222328213,0,0,0,0.146114917210081,0,0,0,0,0,0.011440752612144,0,0,0,0,0,0,0.343662102174619,0,0,0,0,0,0,-0.040560017424619,0.294306715968839,0,0,0,0.0273761934871455,0,0,0,0.00092563766086764,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0190278651711664,0,0,0,0.267319755530177,0,0,0,0.181157523037482,0,0,0,0.148076530460363,0,0,0,0,0,0.0825833820791986,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0706028386585051,0,0,0,0,0,0,0,0,0.0218249096830981,0,0,0,0,0,0,-0.00908348103250831,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023031476211049,0,0,0.0611940587402121,0,0,0,0.186280342594973,0,0,0.024060258326313,0,-0.0179052787145236,0,0,0,0,0,0,0,0.0210286680561277,0,0,0,0.341353097641865,0.0519858978941796,0.0690681242817924,0.148305632657487,-0.0329874473535244,0,0,0,0,0,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177055059205661,0,0,0,0,0.0819665499247216,0.154817306114082,0,0,0,0,0,0.0483240014487116,0,0,0.150426244154987,0,0,0.408264865490061,0,0,0,0,0,0.00734246842351342,0,0,0,0,0,0,0,0,0,0.0348055242886919,0,0,0,0,0,0,0
X600312.SH,0,0,0.227742359709904,0,-0.155565903093681,0,0,0,0,0,0,-0.0619435480740553,0,0,0,0,0,0,0,0,0.041459809435502,0,0,0,0,0,0.0761400651520643,0,0,-0.109406137472032,0,0,0,0,0,0,0,0,0,0,0,0.153212211484533,0.202525551669303,0,0.0615183172265456,0,-0.0598017522370441,0,-0.0460881405949818,0,-0.0369664387301691,0,0,0,0,0
