,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300142.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X002180.SZ,X600522.SH,X002074.SZ,X600884.SH,X000733.SZ,X000157.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.367846656751092,0,0,0.0459916605557143,0.0429210708943978,0,0.0225337976886522,0.0164791035133827,0,0,0,0,-0.146437487186958,0,0,0,0,0,0,0,0,0,0.13398613262052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.211178744933399,0,0,-0.0134340769333623,-0.00480419018362103,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.177694590020463,0,0,0.0854076486486559,0.170820644205878,0,0,0,0,0,0,0,0,0,0,0.0407955633331571,0,0,0,0.0144063379680947,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0546398656386818,0,0,0,0.0389157374094619,0,0,0,0.121917430210583,0,0,0,0,0,0.0624138021765546,0,-0.0100745378222209,0.0218425420922919,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0530294794538068,0,0.116620216174558,0,0,0,0,0,0.0363494450987395,0.138848698247488,0,0,0,0,0,0,0,0,0,-0.0533103793306652,0,0,0,0,0,0,0,0,0.0442522510350712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226732368668395,0,0,0.00344837720111219,0,0,0,0.00844258827232681,0,0
X600809.SH,0,0,0,0,0.425831019003709,0,0,0.146892525020053,0,0,0,0,0.0532852844196532,0,0,0,0,0,0,0,0.0284550281264897,0,0,0,-0.103930090523118,0,0,0,0,-0.0391538727065753,0,0,0,0,0,-0.0972676909095178,0,0,0,0.10384429519892,0.0947918123461873,0,0,0,0,0,0,-0.111354758283294,0,0.035329499137997,0.0339370089407617,0,0,0,0,0,-0.0195129871039053,0,0
X000568.SZ,0.256551241827863,0.250983005933768,0,0.0204119523034592,0,0,0,0,0,0,0,0,0.0356450263412135,0,0,0,0,0,0.096935808101225,0,0,0,0,0.222473900456095,0,0,0,0,0,0,0,0,0,0.0352057657885616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980086601944327,0.0251839145300043,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.134546751054276,0.207928369805559,0,0,0,0,0,0,0,0.173503712760848,0,0,0,0,0,0.358562266494733,0,0,0,0,0,0,0,0.195265501107577,0,0,-0.110871286422594,-0.0299760013903371,0,0.0219802450208469,0,0.0428369691217226,0,0,0,-0.317385818674503,0,0,0,0,0.12386975725086,0,0,0,0,0,0,0,0,0,0,0,0,0.0770446663855349,0,0
X600276.SH,0,0,0,0,0.0813939668464313,0,0,0,0.328897233263963,0,0,0,0,-0.018916162309833,0,0,0,0,0,0.133609541699741,0,0.0398089596679937,0.0758545802983819,0,0.0560513683376479,0,0,0,0,0,0.0538521182502332,0,0,0.0367669684989469,0,-0.0742759423536807,0,0,0,0,0.0098019599660635,0,0,0,0,0,0,0,0,0,0,0,-0.0350449487332669,0,0,0,-0.0583929284998165,0,0
X002304.SZ,0.127778866857478,0,0,0,0,0,0,0,0,0,0,0,-0.0625266471313302,0,0.306789294907795,0,0,0,0,0,0,0,0,0.244684084394593,0,0,-0.0589957638215904,0,0,0,0,0,0.127648327129035,0,0,0,0,0,0,0.139010532671736,0,0,0,0,0,0.0224006231303783,0,0,0.0510310742939563,0.0808421378111404,0,-0.00609708367031927,-8.67361737988404e-19,0,0,0,0.0119652573523654,0,0
X600690.SH,0,0.121508825425423,0,0,0,0,0.0972178332238825,0,0,0,0,0,0,0,0,0,0,0,0.0228522759169691,0,0,0,0,0.229953855480156,0,0,0,0,0,0,0,0,0,0.0129883208868688,0.0680021877932928,0,0.0467460907600095,0,0,0.0194470986673748,0,0,0,0,0,0,0.134426544015697,0,0.0407500898352862,0,0,0,-0.010401777840856,0,0,0,0,0,0
X600104.SH,0.0276166034116851,0,0.0614986844250221,0,0,0,0,0.013549276533435,0,0,0.0498116199278543,0.147925062182402,0,0,0,0,0,0.0958059936962655,0,0.00260851082792295,0,0.0264476488882349,0,0,0,0,0,0.0813887913240315,0,0,0,0,0,0,0,0,0,0.0213376486350702,0,0,0,0.0905570019526738,0,0,0.0403676104731175,0,0,0,0,0,0,-2.16840434497101e-19,0.00858693441173496,0,0,0,0.0159005816019641,0,0
