,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X600487.SH,X601877.SH,X300124.SZ,X002085.SZ,X600522.SH,X002008.SZ,X000100.SZ,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X600498.SH,X000157.SZ,X600118.SH,X600699.SH,X002294.SZ,X600867.SH,X000559.SZ,X000050.SZ,X300115.SZ,X600566.SH,X002179.SZ,X000596.SZ,X000981.SZ,X002180.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420792124416661,0.0344643183322787,0.0489516352153583,0,0.0467781373031473,0,0.0154368414968674,0,0.0601938216434475,3.46944695195361e-18,-0.0183417121333977,0,0,-0.0530671333654883,0,0,0,0,0.0597431391926178,0,0,0,0,0,0,0.156566671761732,-0.0363958492158787,0,0,0,0,0.146162653983274,0.0792496905097258,0,-0.0306609819492621,0.0347445508631071,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0330911653023122,0.0625801323189062,0,0,0.126982747959599,0,0,0,0,0,0.0202662934932889,0,0,0,0,0,0.106591243315054,0,-0.0285137054706599,0,-0.0452787592106829,0,0,0,0,0.0430185718925795,0,0,0.0453920848203669,0.0253689531785265,0,0,0,0,0,0.0627191289358785,0,0,0.0165285405601662,0,0,0,0.00411833509500462,0,-0.0427987799012793,0.047069784029057,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128544114994381,0,0,0,0.13706433948181,0,0,0.014882564326767,0,0.143613670731138,0,0,0,0.0169228869724277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166460182031927,0,0,0.0936422576519525,-0.0523456252463864,-1.73472347597681e-18,0.27460873042897,0,0.0773071321670316,-0.0399058153982792,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.000113353565960464,0,0,0,0,0,0.154598076009475,0,0,0,0.25717497825605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469810046088458,0.0187019570907967,0,0,0,0,0,0,0,0,0.00972920241254795,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0699900603025397,0,0,-0.00427957056836866,0,0,0.0936763025091084,0,0,0.0239577283394712,0.186023748358962,0,0,0,0,0,0.0216016178374378,-0.0242161345602858,0,0.00539569914082062,0,0,0.0495242634170711,0,0,0,0,0,0,0,0,0,0,0,0.145641308808785,0,0,0,0,0,0,0,0,-0.0248735432081946,0.0258125136835469,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0372318321991986,0,0,0,0,0,0,-0.0724874426207697,0,0,-1.73472347597681e-18,0,0.0289067686097901,0,0,0,0,0,-0.0387547547320613,0,0,0.0735098581423874,0,0.0304605503703463,0,0,0,0,0.0287352621829588,0.27235842769161,0,0,0,0,0,0,0,0,0,0,-0.070057885553287,0,0.0771413690728068,0,0,-4.33680868994202e-19,0.347754795319485,0,-0.0131961683248846,0.0495458852416599,0,0,0,0,0,0
X600699.SH,0,0,0.00186476859431368,0,0,0,0.164929985184571,0,0,0,0,0,-0.0184827507218827,0,0,0,0,0.0559565272390433,0,0,-0.147928157622385,-4.33680868994202e-19,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.290355762624111,0,0,0.0355337165405787,0,0,0,0,0,0,0.055153460553914,0.0980348970011616,0,0.0692293897049914,0,0,0,0,0,0,0.0114695957355219,0,0,0,0,0,0
X002294.SZ,0,0,-0.382762742835294,0,0,0,0,0,0.0360318087807752,0.120138287736591,0,0,0,0.0158504045182618,0,0,0,-0.0827679967943773,-0.0153735577023186,0,0,0,0.201131980705801,0,0,-0.189449206564193,0,0,-0.0939771882684799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410167960227218,0,0,0,0,0.177333058622908,0,0,0.0511523963933389,-0.0390416892855949,0.0290023439971552,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.0932862142938944,0.0731139242235818,0,0,0,0,0,0,0,0.0763106710449953,0,0,0,0,-0.0717601869359928,-0.00838051211657163,0,0,0,0,0,0,0,0,0,0,0,0,0.205844599050667,0.0248140719628428,0,0,0,0,0,0,0,0,0,0,0,0,0.0793434735566537,0,0,0.0275065668013421,-0.00937434916251475,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.182472074495231,-8.67361737988404e-19,0,0,0,0,0.15778222334201,0,-0.0630863852870809,0,0.0688855536618324,0,0,0,0.0353568189131502,0.121095811252938,0,0,0,0,-0.0315146572086197,0,0,0,0,0,0,0,0,0,0,0.0225478670833636,0,0.157090217793838,0,0.114292157963965,0,0,-0.0294087059702409,0,0,-0.0437318552773106,0,-0.0822456253468705,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0214925372472159,0,0.955485227919553,0,0,0,0,0.199216015935732,0,0,0,0,0,0,0.153646173318171,0,0,0,-0.300651931090318,0,0,0,0,0,0,0,0,0,0,0,0,0.104772846004854,0,0.224401992794695,0,0,-0.0173226354314361,0,0,0,0.0120250229812308,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.343753722856368,0,-0.339525344824884,0,0,0,0,0,0,0,0,0.221718198759338,0,-0.0315666879647997,0,0,0,0.188598518389669,0,-0.103531895186599,0,0,0,0,0.0925584658361215,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.077411924907104,0,0,0.0406370952691045,0,0,0,0,0,0.00829006225152962,0,0,-0.0132182878003457,0.00603055594025373,0.015690263978618,0,0,0,0,0
X600566.SH,0,0,0.0613656940618967,0,0,0,0,0,-0.0267791119749911,0,0.174277963193329,0,0,0,0,0,0,-0.112989847141694,0,0,0.185544058384955,0,0,0,0,0,0,0,0,0.150493136700483,0,0.0532655369153015,0,0,0,0,0,0,0,-0.0449592915690488,0,-0.156602918026659,0,0,0,0.15003374492346,-0.09350526091463,0,0,0,0,0,-0.00138008383722627,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.157530234650826,0,0,0,0,0,0,0,0,0,0,0.0109654554393888,0,1.73472347597681e-18,0,0,0.0237869873426034,-0.127762971953359,0,0.0888795803511945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108559686711788,0,0,0,0,-0.0329678168705939,0,0,0,-0.00670921066662893,0,0,0,0,0,0,0
X000596.SZ,0,0,0.160642899218556,0,0.119980165515362,0,0,0.143093160142595,0,0,0,0,0,0,0,-0.129216316150344,0.10754458942784,0,0,-0.04723762133605,0,0.164112303529669,0.0894933445892186,0.148712254563098,0,0.0384566480939709,0,0,0,0,0.0591001355753332,0,0,0,0,0.115564761995854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277737485734071,0.0285035338159069,-0.0341186609070857,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.0431272177387412,0,0,0,0,0.0164120514708287,0,0,0.00533181981852517,0.0834574357150835,0.0617345459147939,0.00867471287755836,0,0,0,0,0,0,0,0.014261373292587,0,0,0,0.0877400498332404,0,0,0,0,0,0,-0.0340012961996381,0,0.0439381283208105,0,0,0,0.0196419761295643,0,0,0,0,-0.046618853230599,0,0,0.00701160736743197,0,0,0,0,0,0
X002180.SZ,0,0,0,0.161004178157837,-0.0799057780014665,0,-0.269715772758051,0,-0.282138707857117,0,0,1.38777878078145e-17,0,0,0,0.0335844731561461,0,0.109202530565415,0,0,0,0,0,0,0.410400488464463,0,0,0,0,0,0,0,0.196467635049653,0,0,0,0,0,0,0,0,0,0,0.278657604467719,0,0,0,0,0,0,0,0.0924449897638676,0,0.322484903921523,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260884718785268,0,0.0426938874775577,0,0,0,0.0206812466475613,0,0.0130254803652235,0,0.0521560658713892,0,0,0.0336804765453593,0,0,0,0,0,0,0,0.0467262041328604,0.0309174681566588,0,0.794431419905662,0.0215293303268505,0,0.0882307297129348,0.0952185948804708,0.0252251556863162,0,0,0,0,0,0,0,0,0,-0.0020527115037437,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0181507154067429,0,0,-0.0374589152402294,0.210449900945993,0,0,0,0,-0.125529939133541,0,0,0,0,0,0,0,0,0,0,0,-0.0648783699994201,0,0.0174095420445007,0,-0.0767549881714354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422922741745082,0,0,0,0,0,-0.0196767819117977,0,0,-0.0378797658264733,0.0160504881368622,0,0,0,-0.192925329373633,0,0
Slope,0,-0.509446753099626,1.13665721340446,0,0,0,0,0,0,0,0.544900070154175,0,0,0,0,0,0,-0.0159496789535541,0,0,0,0.318006442755014,0,0,0,1.24623343810885,0,-0.105277467634387,0,0,0,0,0,0,0.656260502354158,0.233239032276197,0,0,0,0,0,0,0,-0.2261258108546,0,-0.860166156785916,0,0,0,0,0,0,0.911003069988583,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433560375919989,0,0,0,0,0,-0.248287406959284,0,0,0,0,0,0,0,0,0,-0.0629181956240487,0,0,0,0,0,0,0,0,0,0,0.0778392693286045,0.148561027840967,0,0,0,0,0,0,0,0.763024385431061,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.283092539694235,0,0,0,0,0,0.183004314529768,0,-0.0943901394570894,0,0,-0.101700291068046,0,0.131194857886334,0,-0.115991399594695,0.0867725241313133,0,0,0,0,0,-0.00989083013810177,0,0,0,0,0,0,0,0,0,0,0,0,-0.166819418099111,0,0,0.239432037909892,0,0,-0.0115124349241813,0,0,0.0308728376121385,0.00394463256524821,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.166041538421808,0,0,0.0120117427665439,0,0,0,0,0.00666562028021911,0,0,0,0,0,-0.0206392592276195,0,0,0,0,0,0,0,0,0,-0.0295907099050412,0,0,0,0,0,-0.0161470896095481,0,0,0,0,0,0,-0.0531912493758399,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0103325135502459,0.00450411597138538,0.0330712132208696,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00158583448702105,0,-0.00119925115247789,0,-0.000165912390461014,0,0,0,0,0,0,-0.000188736656456783,0.00135057907680333,0,0,0,0,0,0,0,0,0,0,0,-0.00060669731958576,0,0,0,0,0,0,0,0.000321749740419952,0,0,0,0,0,0,0,-0.00154454727463057,0.0014534433541423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0207933265397167,-0.0187230827328212,0,0,0,0.0139837990725197,0,0,0,0,0,0,0,0,0,0.00330860502592653,0,-0.00721114133586825,0,0,-0.0436388095341312,0,0,0,0,0,0,0,0,-0.0281527403747556,0,0,0,0,0,0,0,0.000849424689723073,0,-0.00623164533178911,0,0,-0.00483549728676972,0,0,0.0198802496025234,-0.0316131854412047,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0038650621164218,-0.00834058617972416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790568054140356,-0.0123694654719542,-0.0189454073992034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012382749065374,0,0,0,0,0,0,0,0,0.0311683701648136,-0.0316881831128578,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110150649811264,-0.00518874282621843,0,0,0,-0.0108987508160666,0,0.00804062398789012,0,0,0,-0.00685951963250938,0,0.0252082642042562,-0.0143590579886415,0,0,0,0,0,0,0,0,-0.0161752677739166,0,0,0,0,0,0,-0.00637824108619216,0.0150549625309498,0,0,-0.00301630455202758,0.0174609522021902,0,0,0,0,0,0
