,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600703.SH,X600690.SH,X002241.SZ,X300014.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X002371.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X002049.SZ,X002129.SZ,X000157.SZ,X600741.SH,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X601877.SH,X002236.SZ,X000977.SZ,X000625.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X000066.SZ,X002008.SZ,X002185.SZ,X600118.SH,X002463.SZ,X601799.SH,X002180.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,-0.072693443533067,0.102657690790778,0,0,0,0,0,0.0065933794228698,0,1.73472347597681e-18,0,0,0,-2.16840434497101e-19,-0.125416077454825,0.0584702346625794,0,0,0,0,0,0.205513700465197,0,0,0,0,0,0,0.0659306157182456,0,0,0,0,0,0,0.152746491511171,0,0,0.0609621776579329,0,0.331514834683312,0.0632654732724413,-0.0309157343362472,0.0257102135852091,-0.0403781042117635,0,0,0,0,0,0
X000568.SZ,0,0.617142163254544,0,0,0,0,0,0.0456412727878029,0,0,0,0,0,0,0.167696583440917,0,0,0,0,0,0,-0.0995897646767883,0,0.0652343045919236,0,0.0158319255010363,0,0.105083981777159,-0.0126833709823058,0,0,0,0,0,0,0,0,0,0.0393688062512162,0,0,0,0,-0.0585829811735429,0,0,-0.051691147410545,0,0,0,0.0272964979787161,-0.00134047666343558,-0.0154407579537282,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.0793997160339164,0,0,0,0.0512183012403082,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.301977294004701,0,0,0,0,0,0.270698774523618,0.011682886301072,0,0,0,0,0.0608446133998185,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0213120833553696,0,0,0.039590416804297,0,0,0.0181161216243944,-0.00755437505743181,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0684969575677662,0,-0.00430592862309088,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603788784923999,0,0,0,0,0.00401878107207706,0,0,0.0460176179117909,0,0,0,0,0,0.123347205959164,0,0,0,0,0,0,0,0,0.00735314886192892,-0.0220328968873225,0,0,0,0,0,0
X600809.SH,0,0.317126916951835,0,0,0,0,0,-0.100295057523067,0.119625508955581,0,0,0.164984170084956,0,0,0,0,0,0,0,0.0458018157834062,0,0.126491334884965,0.251446631092504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240215934194127,0,0,0,-0.0133719120277826,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0556468788856657,0,0,0.100359084579035,0,0.00485929607912312,0,0,0.0657770662711234,0,0,0,0.0478402426834572,0,0,0,0,0,0,0,0.0292109659187152,0,0,0,0,0.0517958055722885,0,-0.0315255801691752,0,0,0,0,0,0,0,0,0,0,0.00746144483818125,0,0,0,0,0,0,0,0,-0.00140331874439468,0,0,0,0,0,0,0
X600703.SH,0,0.0859249920104041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349312359398162,0,0,0.151710783231321,0,0,0,0,0.0554498063645343,0.19149447384133,0,0,0,0.0647786403646722,0,0,0.103438064586343,0,0,0,0,0,0,0,0.0622998867853301,0,0,0.0751173311684688,0,0.069140823267892,0,0,0,0,0,0,0.0106929928406907,0.0092738379185958,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.150360128246839,0,0,0,0,0.0313486676699494,0,0,0,0,0,0,0,0,0.0286360165631205,1.73472347597681e-18,0,0,0,0,1.43626737701946e-05,0,0,0,0,0,0,0,0,0,0,-0.0376339166201603,0,0,0,0.0576300997251868,0,0,0,0,0,0,0.147020093044572,0,0.0135041380288164,0.00643478395783566,0,0,0,0,0,0
X002241.SZ,0,0,0,0.531247170579997,0,0,0,0,0,0,0,-0.000627631011995224,0,0,0,0,0.0253320499065779,0,0,0.111945329704531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907257733129498,0,0,0,0,0,-3.46944695195361e-18,0,-0.0247446913559271,0,0.129750101435073,0,0,0,0,0,0,-0.0326658940161424,0.0200016179844265,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0505132928133781,0.0820078895258461,0,0,0,0.289182925320393,0,0,0,0,0,0.151789624635967,0,0.186710473990049,0,0,0,0,0,0,0.449106534931688,0,0,0,0,0,0,0,-0.0050679626610453,-0.00037431914283852,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.121188665283009,0.0274156924626519,0,-0.161861313783597,0.223703449705609,0,0,0,0,0,0,0,0,0,0.260791196671974,0,0,-0.0285475684924082,0,0.128792727182698,0,0,0,0,0,0,0.164323567249551,0,0,0,-0.0848579119695222,0,0,0,0,0,0,0,0.0682131230950349,0,0,0.15812392767711,0,0,0.0137747683708982,-0.0344489238599832,0,0,0,0,0,0
X002007.SZ,0,0,0,0.131271023796357,0,0,0,0,0.14643464138865,0,0,0,0,0,0,0,0,0,0,0,0.312925964021307,0,0,0,0,0,0,0,0,0,-0.0137368234541411,0.033912868869664,0.0296978432223604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200791598702866,-0.0742599866023383,0.01209225454174,-0.0115198109433901,0,0,0,0,0,0
X000596.SZ,0,0,0,4.33680868994202e-19,0,0,0,0,0.168056574148446,0,0,0,0,0,0.372326140653485,0,0,0,0,0,0.146995594885328,0,0,0,0,0,0,0,0,0,0,0,-0.0799040881825867,0.0496991410850881,0,0,0,0,-0.00340112938537885,0,0,0,0,0,0.11042460703586,0,0,0,0,0,0,0.0166495173596036,-0.0167174781856256,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.128390497726003,0,0,0,0,0,0,0,0,0,-0.0342644696855421,0.127450022741381,0,0,0,0,0,0.0959073410130296,0,0,0.000738371955761288,0,0,0.300208518622565,0,0,0,0,0,0,0.102925308670211,0.0986237867075175,0.28731471383255,0,0,0,0,0,0,0.198778061589503,0,0,-0.128437675506548,-0.00295213114446154,0.0110847038605668,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.62393188286697,0,0,0,0.202796980080829,0,0.0375047880771382,0,-0.00129261358482614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734518168414925,0.0372251380903517,0.00432552892262563,0,0,-0.104794192475682,0,0,0,-0.00521869983038448,0.00828745891257333,0,0,0,0,0,0
X300124.SZ,0,0.0713937955469701,0,0,0,0,0,0,0.0581058324157518,0,0,0,0,0,0.0655838483645772,0,0,6.93889390390723e-18,0,0.123304226214246,0.239792265621915,0,0,0,8.67361737988404e-19,0,0,0,0.114316481859938,0,0,0,0,0,0,0,0,0,0,-0.0853349196182412,0,0,0,0,0,0,0,0,0,0,0.0498724446622323,0.0203417471003908,0.0402362396531039,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0574903653897154,0,0,0,0,0.218460090830542,0,0,0,0,0,0,0,0,-0.063715046994265,0.118645521496175,0,0.00652669972202229,0,0.133710697128902,0,0,0,0,0,0.0483834832098359,0,0,-0.146706412166386,0,0.249260276294412,0,-0.0247496011408087,0,0,0,0,0,0,0.0308970888780908,0.146523126898728,0,0,0,0,0,0,0,-0.0380614909625419,0.00786636796240492,0,0,0,0.139383876481433,0,0
X002049.SZ,0,0,0.116882062589498,0,0,0,0,0,0.209084505077867,0,0,0,-0.257578435081382,0,0,0,0,0,0.0299609191455209,0.199464546204072,0,0,0,0,0,0,0,0,0,0.213271736407587,0,0.26823837764525,0,0.150220470552186,0.472369297312684,0,0,0,0,0,0,0,0,0,0,0.115817107699296,0,0,0,0,0,0,0.0263341188850026,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0944375418788506,0.205070285014506,0,0,0,0.171028627228424,0,0,0,-6.93889390390723e-18,-0.0887199700891067,0,0.216186044736107,0,0,0,0,0,0,0,0.191056435330608,0,0.0937408258354055,0.115790590653961,0,0,0,0,0,0,-0.284033697667472,0.131165311337566,0,0,0,0,-0.0610311608128908,0.181388611687262,0,0,0.0341744209848699,-0.0541964986837644,0,0,0,0.203210450471254,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0835416245109928,0,0,0,0.191944682764709,0.0732176872041341,0,0,0,0,0,0,0.0372832324642235,0,0,0,0.122960982417861,0,0,0.01166203504087,0,0.00316056832823072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648939394259811,0,0,0,0,0,0
X600741.SH,0,0,0.0251512550624419,0,0,0,0,0.0406656294950357,0,0,0,0,0.0394401423408226,0,-0.0127595142332552,0,0,0,0,-0.0188056997711945,0,0,0,0,0,0,0,0,0,0.173189537481713,0,0,0,0,0,0,0,0,0,0.0324678882076345,0,0,0.17844679781564,0,0,0,0,0.0850461796520966,0,0,0,-0.0191092608232182,-0.0151968452307031,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101037292434151,0,0,-0.0525117120128175,0.1350655115642,0.160953768363026,0,0,0,0,0.160826019840678,0,0,0,0.157409842844403,0,0,0,0,0,0,0.497042780002594,0,0,0,0.154231998792731,0,0,0.00602289446869606,0.00596907742350152,0,0.237539244292932,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814451786469101,0,0,0,0,0,0.259982829979499,0,0,0.197580111964176,0,0,0,0,-0.163196965538352,0,0,0,0,0,0,0,0,0,0.148591377874965,0.193483875769751,0,0,0.0903612964629411,0,0,0,0,0,0,0,0,0.00866773244494734,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632712700055697,0,0.200574752641502,0,0,0,0,0,-6.93889390390723e-18,0,0.0180280827052818,0,0,0,0.0756643300430473,0,0,0,0,0,0,0,0,0,0.469159068422287,0,0,0,0,0,0,0,0,-0.0132489287609917,0.015685742270935,0,0,0,0,0,0
X600183.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0345597601449423,0,0,0.103104977543581,0,0,0,0,0.205587248842158,0,0,0.0473485259003178,0.00180124041569245,0,0,0.0058773137472477,0,0,0,0,0,0,0,0,0,0,0,0,0.159421150229121,0,0.340911042897145,0,0.0978793452017752,0,0,-0.0083329594133757,0.00360118376074004,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0256722478807948,0,0,0,0,0.082786540145661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298771497541649,0,0,-0.0163972779116295,0,0.0331765183513996,0,0,0,0,0,0,0,0,0.023223681150787,0.135248316588943,0,0,0,0.0113043770190561,1.38777878078145e-17,0,-0.0172353197411835,0,0.00904097033783754,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.199524305987981,0,0,0,0,0,0,0.0869307970482818,0,-0.089544227422991,0,0,0,0,0,0,0,0,0.00184247769394071,0.0722068115627427,0,0,0,0,0,0.0652953221014982,0,0,0,0,0,0,0,0,0,0.0723660702085934,0,0.0332217281302426,0.0285346131961192,0,0,0,0,0.101243978217431,0,0,-8.22085927480931e-05,-0.0151637437394517,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0789406780232557,0,0,0,0,0.154369523790444,0,0,0,-0.041302650884607,0,0,0.116355709203639,0.155342665518915,0,0,0,0,0.132331553929418,0,0,0.0865680138971394,0,0,0,0,0,0.0783317278232653,-0.0946619685463178,0.209031841721526,0,0,0,-0.195772066558302,-0.197303497731606,0,0,0.0845646036146596,0,0,0,0,0,0.417268851787723,0.188079974592414,0,0.0230995083639849,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126829372390597,0,0,0,0,-0.0997657874490724,0,0.188844071211151,0.299802951833208,0.134510296956288,0,0,0,0.0554707119183312,0,0,0.0388699600445334,0,0,0.00371970818068422,0,0.113274570597914,0,0,0,0.0111852213478588,0,0.0445132304682144,0,0.0266354116590518,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0941107144059122,0,0,0,0,0,0,0,0.350843944143794,0.0353182478861834,0,0,0,0.00837407677411166,0,0,0,0,0,0,0.0814925302387746,0.219565558958531,0.147315904886113,0.0142945029769483,0.0337769728386791,0,0,0,0.00471277269298038,0,0,0,0.0125226348230394,0,0.037955411004687,0,0,0,0.0750730297247964,0.046016382528905,0,0.0179469068985969,-0.0360805254818418,0,0,0,0,0,0
X300136.SZ,0,0,0,0.188659633193808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153407932850176,0.0282288733461588,0,-0.0581562127495126,0,0.119078019961733,0.0689541280646348,0,0,0,0.0571973448160761,0,0,0,0,0,0.241698648539288,0,0,0,0,0,0,0,0,0.0461246364017524,0,0,0.101539759109353,0,0,0,0,0.0169252460196866,0.00333645075899494,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226830273004025,0,0.0166169351711384,0,0.0900779962081258,0,0,0,0,0,0.0513638167529548,0,0,0,0,0,0,0,0.144341734332611,0.00785853534359511,0,0,0,0.0116718758406802,0,0,0,0,0.0442398312463778,0,-0.0146691734209968,0.0210966208119589,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.188153906319006,0,0,0,0,0,0.0157074238078449,0,0,0,0,0,0,0,0.0306346300063279,0,0,0,0.0443536407642902,0,0,0,0,0.0666315274051718,0.293378008342775,0,0,0,0,0.134107820747904,0,0,0,0,0,0.0723182620007745,0,0,0.126870973028786,0,0,-0.00403233663506119,0.0249210534875611,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0527171699118875,0,0,0,0,0,0,0,0,0,0,0,0.0559057638866981,0,0,0,0,0,0,0.0455386801474415,0,0,0,0,0,0,0,0,-0.116887277241297,0.264144766262173,0,0,0,0.136601127685688,0,0,0,-0.0561892637831456,-0.00867246499219087,0,0,0,0,0,0.00755221494664903,0.000671124237212575,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.00420314776059148,0,0,0,0,0,0,0,0.305340741035849,0,0,0,-0.0142111849925382,-0.0646890832129877,0.0599529600990852,0,0,0,0,0,0.0908844746179565,0,0,0.472228895988245,0,0,0,0,0,0,0.0128097664119807,0,0,0,0.0326278483005941,0,0,0,0,0,0.0269562945362665,0,0,-0.0170198970923006,-0.0174377642229206,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.00645626828812798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31452432272544,0,-3.46944695195361e-18,0,0,0,0.0634736891446749,0,0,0,-0.000645836517214413,0,0,0,0,0,0.267962167435955,-0.0270259154427066,0.0334254399825501,0,0,0,0,0,-0.0498331966485308,0,-0.0296760911048565,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0.0245741736081578,0,0,0,0,0,0.0580003133424166,0,0.0229082620884825,0,0,0,0,0,0,0,0,0.0135837856224296,0.0564797766236619,0,0,0,0,0,0.411153100578101,0,0,0,0.0203737413076414,0,0.058261459916318,0,0,0.0527935360188971,0.0099836681152452,0,0,0,0,0,0,-0.00266543037045862,-0.00532860209636867,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0761135962820135,0,0,0,-0.0201221912152,0,0,0,0,0,0,0,0.134928908268317,0,0.0338816970959258,0.00553441422274303,-0.139652433587519,0.0484445799184702,0,0,0,0,0.265870590948646,-0.0105649754999676,0,0.0117556143217304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110319847869848,0,0.0442663259513361,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.215990477607402,0,0,0,0,0,0,0,0,0,0,0.050812648725818,0,0,0,0.0237413283969455,0,0,0,0,0,0,0,0,0,0,0.021300002496617,0,0,0.197607381357625,0,0,4.33680868994202e-19,0,0.33745645926248,0,0,0.0229098490104446,0,0,0.0370331723649541,0,0,0,0,0,0.0546211100033693,-0.0670950502299002,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795668658177578,0,0,0,0,0,0.362810379874661,0,0,0,0,0,0,0,0.023082011172743,0,0,0,0,0,0,0,0,0.183772002026939,0,0,0,0,0,0,0,0,0,0,0.12493550363545,0,0,0.0261133092183659,-0.0187154902489483,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.109646243770586,0,0,0,0,-0.178661339100498,0,0,0,-0.117713718821475,0,0,0,0,0,0,0,0,0.021020610702411,0,0,0,0,-0.18835579157629,0.144673631283743,0,0,0,0,0,0.0054941767636706,0.171412374034186,0,0,0,0.0569647572720249,0,-0.131474584083253,-0.0630159491539995,0.11875861788938,0,0,0,0,0.0584251234982337,0,-0.0822096782146714,0,0.0239600777068972,-0.112729108169962,0,0,0,0,0,0
Slope,0,-0.28361771660801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114473468717033,0,-1.38777878078145e-17,0,0,0,0,0,-0.0951142224263126,-0.234745194450134,0,0,0,0,0,0,0,0,0.253790236048024,0,0,0,0,0,-0.136718269625391,0,0,0,0,0.0705209479017559,0,0.623722326984272,0,0.738287479508003,0,0,0,8.64085738189642,0,0
TED,0,0,0,-2.51239690551363,0,0,0,0,0,0,0,-0.59645662429108,-0.0104056093418513,0,0,0,0,-0.788845450895537,0,0,0,0,0,0,0,1.37193098031194,0,1.29353497705899,0,0,0,0,0,0,0,0,0,1.0986525449248,0,0,0,0,0.168520314592172,0,0,0,0,0,0,0.588566116473073,-1.6336298810971,0.541111083865799,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0506681064022503,-0.00681141795416321,0,0,0,0,0,0,0,0,-0.0256528244352117,0,0,-0.00971962658026847,0,4.33680868994202e-19,0,0,0,0,0,-0.116962052350665,0,0,-0.0656283271562448,0,0,0,0.143868474590204,0,0.0691857841465214,0,0,0,0,0,0,0,0,-0.0338657235144235,0,0,-0.094639362358671,0,0,0,0,0,-7.40987341359066e-06,-0.0140437683691518,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.00722193637920028,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165789240405216,0,-0.0532763134266596,0,0,0.0588830993055515,-0.316007625999704,0,0,0,0.0872734522720874,0,0,0.0752036756018691,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336073357790478,0,0,0,0.122368838736587,-0.0416560387225502,0,0.000637145067313238,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000264710322369017,0,0,0,-0.00271876860803734,0,0,0,-0.00149773710508181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091824052070547,-0.00697722868066127,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.172480745436077,0,0,0.0194966768783469,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544417215274463,0,-0.113708725523561,0.0263530111426915,0.019624803259337,0.0259192054125831,0,0,0,0,-0.00232460677508336,0,0,0,0,0.0226491788589933,0,0,0,0,0,0,0,0,0,0,-0.0853521986451719,0,0.0730752812048679,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333463303931613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332735811738692,0.0020198966009368,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.0118232455202631,0,0,6.30091625577162e-05,0,0,0,0,-0.00192538694907119,0,-0.00236285150451494,0,0,-0.00932545293611234,0,0,0,0,0,-0.00125054644808692,0,0,0,0,0,-0.000705213780359325,0.00697905583416553,-0.000636621983075334,0,0,0.00490220352492415,0,0.00152172136449069,0,0,0,0,0,0,0,0,0,0,0.00074762221265673,-0.00168374745221087,0,0,0,0.0359326939469595,0,0
