,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X300014.SZ,X600104.SH,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X000661.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000596.SZ,X300142.SZ,X000100.SZ,X002049.SZ,X002179.SZ,X600460.SH,X600702.SH,X000799.SZ,X600779.SH,X002074.SZ,X601877.SH,X002007.SZ,X000157.SZ,X600741.SH,X002236.SZ,X600584.SH,X601799.SH,X002414.SZ,X600089.SH,X600183.SH,X300003.SZ,X300146.SZ,X000800.SZ,X600884.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0670442048920473,0,-1.73472347597681e-18,0,0,0.0551678225645642,0,0.173796255203482,0,0,0,0,0,-0.017118120516726,0.04615143541474,0,0,0,0,0,0.103008685650488,0,0,0.0423124786345291,0,0,0,0,-0.00508014568564997,0.112032635056033,0,0,0,0,0,0,0,0,-0.098081216420851,0.0373066791909168,0,0,0,0,0,0,0,0,0,0,0,0.0292594332291497,0,0,0,-0.0124851904303312,0,0
X000858.SZ,0,0,0,0,0,0.214828041794514,0,0,0,0,0.0137932431666182,0,0.0731651153308397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15499409757466,0,0.0121921990867418,0,0,0,0,0,0,0,0.0344253231342781,-0.0264127533421564,0,0,0.0952332055152045,0,0,-0.092343239864676,0,0,0,-0.0622119487568335,-0.0241340724593996,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.162974036548527,0,0,0,0,0.153114266112677,0.0733243133153738,0,0.0278145272435085,0,0.00891345211415031,0,0,0,0,0,0.0596206980316603,0,-3.46944695195361e-18,0,0,0,0,0,0.00330385976344447,0,0.0057652296429785,0.106766532626272,0,0,0,0,0,0,0.0532233199373551,0,0,0,0,0,0,0,0,0,0,0.112881141834247,0,-0.0132218482777671,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.159975967479992,0.133176153982687,-0.00413503879413997,0,0,0,0,0,0,0.118724006493238,0,0,0,0,0,0,-0.166836571192734,0,0,0,0,0,0,0,-0.000111005176240388,0,0.495949341619777,0.0621651012959653,0,0,0,0,-0.311073253887112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013349955328374,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0775154744367132,0,0,0.124520438814358,0,0,0,0,0,0,0,0.240081022780988,0,0,0,0,0,-0.0771520753615358,0,0,0,0,0.202419752985314,0,-0.0190025119948991,-0.141534301132297,0,0.131692982654476,0,-0.125963978809439,0,0,0,0.117703573434246,0,0,0,0,0,0,0,0,0.033534757639362,-0.0962907178133805,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.738538087969989,0,0.0833710772389133,0,0,0.110821526370699,0,0,0,0,-0.222051777190515,0,0,0,0,0,0,0,0,0,0,0,0,0.125630816558816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599542955453102,0,0,0,0,0,0.013264931075958,0,0,0,0,0,0.00693179570215346,0.00987760770493334,0,0,0,-0.0935086815089747,0,0
X002304.SZ,0,0,0,0.320993448727333,0,0.131370046030659,0,0,0.0743825630553178,0.255420586469259,-0.299351616071325,0,0,0,0,0,0.322459068035799,0,0,0,0,0,0,0,0,0,0,0,0.114357334332542,0,0,-0.0385509642771833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131648718728356,0,0,0.088483135475061,0.0618090103709538,0,0,0.0185544507572336,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.000296051013262917,0,0,0,-0.00373962029361082,0.163022482377052,0,0,0,0,0,0,0,0.214374331072346,0,0,0,0,0,0,-0.101466416116584,-0.0133562442418747,0,8.67361737988404e-19,0,-0.0167434413057968,0.0725174727943426,0,0,0,0,0,0,0,0,0,-0.0493182603948345,0,0,0,0,-0.0486840291002449,0,0,0,-0.0335088824668867,0,0,0.092893706685355,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0294604449908212,0,0,0,0.122926197278624,0,0,0,0,0.0944399685826768,0,0,0,0,0.0153346945422765,0,0.091284932899824,0,0,0,0,0.0132839723050045,0,0.0173293985316611,0,0,0,0,0,0,0,0,0,0,0,0,-0.167796313313329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.303351207365915,0,0.210903234205952,0,0,0,0,0,0,0,0,0.273441261164842,0,0,0,0,0,0,0,0.00443276274317733,0,0,0,0,0,0,0,0.013699448015907,0,0,0,0.0266090418015563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206412399915822,0,-0.0526780412523106,-0.033147328172849,0.00715948409691786,0,0,0,0,0,0
X300014.SZ,0,0,0.0549609868863739,0,0,0,-0.0909250309511,0,0,0,0,0,0,0,0.344673160100323,0.0857092532533481,0,0,0,0,0.234402352259027,0,0.213866245848478,0,0,-0.0266649935189107,0,0,0,0,0,0.0109109864327357,0,0.0398109406663754,0,0,0,0,0,0,0,0,0.374712777471835,0,0,0,0,0.0232454582828902,0,0.0997600538161463,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600104.SH,0,0,0,-0.00739698519773409,0,0,0,0,0,0,0.0294699497550371,0,0.14765654016151,0,0,0.0373366613474067,0,0,0,0,0.0770861535699527,0,0,0,0,0.0829954374045984,0,0,0,0,0,0,0,0,0,0,0,0.132062799326862,0,0,0,0,0,0,0,-0.0412206215920824,-0.0708247179572338,0,0,0,0,0.0508184703023026,0,0,0,0,-0.0182169205413764,0,0
X600031.SH,0,0.0440900761317714,0,0,0.039775640120202,0,0,0,0,0,0,0.0267249482899856,0,0,0.0794607512883196,0,0.121187336652406,0,0,0,0,0,0,0,0,0,0,0,0.0278933441925667,-0.0561802354194096,0.0334462835780486,0,0,0,0,0,0,0.000606601091202015,0,0,0.112241142148842,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0353550776501769,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0765349019154554,0.029575646976975,0,0,0,0,0,0,0,0,0,0.144801333503976,0,0,0,0,0.0727344620619053,0.0654387961859873,0.448398637287073,0,0,0.0889724212444936,-0.0212167776427801,0,0,0,0,0.0121796328468897,0,0,0,0,0,0.0853000651941045,0,0,0,0,0,0,-0.0487068438744789,0,0,0,-0.00306511085273614,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0368486785554658,0.288052712735642,0,0,0,0.10905705483947,0,0.116937217763077,0,0,0,0,0.245549551376222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162719363469171,0.0331118161586049,0,0,0,0,0,0,-0.00601137734612309,0,0,0.089693235261476,0,0,0,-0.139753022378328,0,0.0167958947243348,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0424715207558337,0,0,0,0,0.00578804519041838,0,0,0,0,0,0,0,0,0,-0.0528987015328816,0,0,0,0,0,0,0.0772894027637536,0,0,0,0,0,0,0,-0.0475924695000618,0,0,0,0.22823623765992,0,0.200282917761943,1.35525271560688e-20,0,0,0,0,0,0.178152084073687,0,0.0586199762916392,-0.0188222636428558,0,0,0,0,-0.393240999507531,0,0
X600703.SH,0,0,0,0,0,0,0.0785232811960988,0,0.0846946557296655,0,0,0,0.231517695632968,0,0,0.31293257795759,0,0,0,-0.0511747630111103,0,0.102882445245234,0,0,0,-0.00880384807204768,0,0,0,0.200974230500892,0,0,0,0,0,0.170600262759405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100392868279663,0,0,0.0823332105454832,0,0,0,0,0,0
