,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X000568.SZ,X002241.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000100.SZ,X002456.SZ,X600271.SH,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X000559.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X600867.SH,X600372.SH,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600522.SH,X600498.SH,X600089.SH,X601877.SH,X002508.SZ,X002465.SZ,X000050.SZ,X000869.SZ,X600566.SH,X300115.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0478864470997205,0,0,0,0,0,0,0,0,0,0,0,0,0.0753808939018556,0.107816790651371,0.038655921346905,0,0,0,-4.33680868994202e-19,0,0,0,0,0.153040364472053,0,0,0,0,0.0381394268616862,0.176389546333298,0,0,0,0,0,0,-0.0713572896556858,0.119243806648648,0,0,0,0,0,0,0,-0.00254803672722562,0.0436136179762293,0,0,0.0637347620097851,0,0,0,0,0,0,0
X600104.SH,0,0,0.0224998584250616,0,0,0,0,0,0.222462246644193,0,0.116730369279936,0.0247844052802959,0,0.00943311985359518,0,0,0,0,0,0,0,0,-0.00773812767596871,0,0,0.250477260774725,0,0,0,0.0255663150652486,-0.0286686860314877,0,0,0,0.108251438446195,0,0,0,0,0,0.0809109522218895,0,0,0,0,0,0,0,-4.33680868994202e-19,0.115576213967106,0,0.0237705244287146,-0.0827739264601335,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.271914941977662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867174817707805,0.0978665078559392,0,0.310469379369886,0,0,0,0.0883638849180502,0,0,-0.16851652198149,0,0,0,0,0,0.00596888029755755,0,0,0,0,0.370219674430045,0,0,0.0656371002209882,0,0.0806613970131742,0.0394537100108667,0,-0.00595005787455934,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667780528556133,0.0115941398963995,0,0,0,0,0,-0.0712925954011044,0.0380282313942594,0,0,0,0,4.33680868994202e-19,0.11075414532023,0,0,0,0,0,0,0,0.0963830610159952,0,0,0,0,0,0.118153729665539,0,0.20194350426537,0,0,0.0174652349675695,0,0,0,-0.0904795528614771,0.0842259969883447,-0.102703888923694,0,0,0,0,0
X000858.SZ,0,0,0.0367370332784397,0,0,0,0,0,0,0,0.0498415658891722,0,0,0,0.375593788530734,-0.00203353370086881,0,0,0,0,-0.0342866662291249,0,0.0538245865871162,0,0,0,0,0,0,0,0.125611819558609,0,0,0,0.113484130594146,0,0.0489314644549542,0,0,0,0.111493659949682,0,0,0,0,0,0,0.0233857054278888,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0259380651100596,0,0,0,0,0,0,0,-0.0275449440177165,0,0,0,0,0,0,0,0,0,0,0,0.0612203508725036,0,0,0,0,0,0,0,0,0.0952572675420932,0,0,-0.110234774077129,0,0,0.23239971885377,0.0280205928263122,0,0,0,0.0471287203556225,0,0.0840523610696887,0,0,-0.121027948687602,0,0.1162747561651,0,0,0,-0.0558321620092127,-0.0461843818527176,0,0,0,0,0,0
X002304.SZ,0.235073185820903,0,0,-0.0345028118265316,0,0,0,0,0.0507084655602284,0,0,0,-0.022376831755486,0,0.030598740366252,0,0,0,0,0,0,0,0,0,0,0,0,0.0630619690113395,0,0.0912504985051531,-0.0220054949409113,0,0,0,0,0,0,0,0.00800204824804169,0.114317780396634,0,0,-0.022416292648296,0,0,0,0.141128659776002,0.0571393735104,0.0529283584473042,0,0,-4.33680868994202e-19,0.0482033063960044,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0638544553752773,0,0.175689850611431,0,0,0.148086630718106,0,0,0,0,0,0,0,0,0.00892060422276049,0,0,0.00163776646813186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557819454267994,0,0,-0.108891101537878,-0.00542812940814697,0,0,0,0,0,0
X000625.SZ,0,0.0767526642066486,0,0,0,-0.0339650529248619,0,0,0,0,0,0.18029698971506,0,0,0,0,0.0186768660575932,0,0,0,-0.0543759701385421,0,0,0,0.0445895997376282,0.0575683038159523,0,0,0,0,0,0,0,0,0,0,0,0,0.0821972480015657,0,0,0,-0.0456518255528666,0.228962248184243,0,0,0,0,0.109268499238811,0.0232085329908837,0,0.0500440376996247,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0931686542352275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277039086009832,0,0.125506703671576,0,0,0,0.0735096581134799,0.0804781002152421,0,0,0,0,0,0,0,0,0,0,0.0281381637847192,0.0275465432428185,0.247967056267279,0,0,0,0,0,0,0,0.0146334237517036,0.026600681480714,0,0,0.011437156106346,0,0,0,0,0,0
X600690.SH,0,0.0216002702295226,0,-0.0222470448649938,0.0794036107936793,0,0,0.0174676354069896,0.0668886055226617,0,0,0,0,0.0896917924222716,0,0.0982240842421814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201164900437598,0,0,0,0.0378604609144964,0,0,0,0,0.0656182802838065,0.0969741311815004,0,0,0,0,0,0,0,0,0,0,0,0.0317447747686153,0,0,0,0,0,0
X600741.SH,0,0.211152874773979,0,0,0,0,0,0,0,0,0,0,0.0179845571544854,0,0,0.0589359908332802,0,0,-0.0458676795799078,0,0,0,0,0,0,0.452042664330034,0,0,0,0.0407478214107398,0,0,0,0,0.0222451053702481,0,0,0,0,0,0.0674293384217124,0,0,0,0,0,0,0.057374663302256,0,0.0161648336795254,0,0,0.0206402211643697,0,0,0,0,0,0
X600703.SH,0,0,0,0.225973594879585,0,0,0,0,0,0,0,0,0,0,0.0236777290201063,0,0,0.201738603386318,-0.033485468137785,0,0.0733376305102497,0,-0.130945884043989,0,0,0,0,0,0,0.0186029814687543,0.0130377973358765,0,0,0,0,0,0,0.0207036287189643,-0.0171897165350817,0,0.0778535369148529,0,0,0,0,0,0,0,-0.136095727797153,-0.0969472612424016,0,-0.0330335840421994,0.0629622124782526,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.328988302862755,0,0,0.0460763246713946,0,0,0,0,0,0,0.14748099471305,0,0,0,0,0,0,0,0.0178088224988623,-0.59650507705019,0,0,0,0,0,0,0.0652798769117656,0,0.476516352257869,0,0.112950881244473,0,0,0,0.124732576073989,0,0,0,0,-0.00942019849248074,0,-0.0281943760924955,0,0,0.0235031736436325,-0.534923080717606,0,0,0,0,0
X000568.SZ,0.188487238676606,0,0,0,0.359510649326041,0,0,0,0,0,0,0,0.0491568506114998,0,0,0,0,0,0,0,0,0,0,0.0455712747466201,0,0,0,0,0,-1.73472347597681e-18,0,0.149589612703317,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0913740546217202,0,0,-0.0303560039276777,0,0.0774426963620335,-0.0050878669524916,0,0,0,0.0264077160502456,0,0,0,0,0,0
X002241.SZ,0,0.0430081149668878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119706844223192,0,0,0,0,0,0,0.1325867415733,0,0.0307912630367569,0,0,0,0,0.314013579243023,0,0,0,0,0,0.410845635194791,0,-0.430110750912453,0,0,0.27170558860882,0,0,-0.0312066566719777,0,0,-0.0758945792042056,0.10906185005131,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.265233006019319,0,0.0438054447326629,0,0,0,-0.0436147931862235,0.133447190245489,0,0.0020074844271921,0,0,0.257245056148224,0,0,-0.0750489496960027,0.0973946848808711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202500227478034,0,0,0,0.0220641670494708,0.00517066403298776,0,0,0,0,0,0
X600031.SH,0.0533095122878791,0,0,0,0,0,0,0,0,0,0,0,0.0494878287776085,0,0,0,0.161040505972347,0,0,0,0.042469563323293,0,0,0,0.104501320053582,0,0,0.0654557636445471,0,0,0.0262675980852813,0,0,0,0,0,0,0,0,0.00754839956789737,0.102757678078261,0,0.0192566486013071,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.041404574796799,-0.00600519093322844,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.246559280625824,0,0,0,0,0,0,0,0,0,0,0.0319600940441283,0,0,0,0,0.237548893856914,0,-0.0083664438737425,0,0,0,0.190229934075528,0,-0.679984485255272,0.0499829892696386,0,0.248881270046427,0,0,0,0,0,0,0,0,0,0,-0.0132245729556071,0,0,0.243423827449061,0,0,0,0.0235550366115402,-0.251959474993036,0,-0.138305324941996,0,0,0,0,0,0
X000100.SZ,0,0,0.0301703252614862,0,0,0,0.0864333198226817,0,0,0,0,0,0,0,0.00284231808495933,0.00117985463033609,0,0,0,0,0,0,0,0,0,0,0,0.0815226931461285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0970432508673103,0,0.0251815509753543,0,0,0,0.0269516583284631,0.0311268333413702,0.0929887553400096,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263807237296513,0.218076385295139,0.159266485231124,0.0820296180061377,0,0,0,0.253926905478122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729904218187884,0,0,0.199281282075873,0,0,0,0,0,-0.116507093246068,0.0895962291217997,-0.0731876575303769,0,0,0,0,0
