,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X600372.SH,X000559.SZ,X300003.SZ,X600867.SH,X002085.SZ,X002506.SZ,X600498.SH,X300124.SZ,X601877.SH,X002074.SZ,X002294.SZ,X002426.SZ,X600089.SH,X002508.SZ,X600522.SH,X000977.SZ,X000050.SZ,X600418.SH,X000869.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00450032510757143,0.114566801872618,0,0,0,0.252594642911322,0,0.0523544200200502,0.0977882469432026,0,0,0,0,0.0248160758086791,0,0.00275841160832478,0,0,0,0,0,0,0,0,0,0,0,0.135458399114485,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0596757207958859,0,-0.0302790359375811,0,0,0,0,0,0,0,0,0,0.130975823234772,0,0,0,0,0,0,0
X600104.SH,0.0385153761230511,0,0.0674167545220924,0,0,0,0,0,0.333756565948758,0.0131556722341758,0,0,0.263439690978342,0,0.0497387353838738,0,0,0,0,0,0,-0.123931583276703,0,0.0431914754557099,0,0,0,0.0171947331923409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0952882301486043,0,0,0,0,0,0
X002415.SZ,0.0237820618510169,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287144798407711,0,0,0,0,0,0,0.114329188460574,0.0750183874573163,-0.177849534916757,0,0,0,0,0,0,0,0.020455874999085,0,0.499398228329713,0,0,0,0,0,0,0,0.0908500506852596,-0.0489036607039848,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,-0.0605933694048498,0,0,0,-0.00842060042990428,0,0,0,0,0,0,0,0,0,0,0,0,-0.122704971867061,0,0.0188296096158774,0,0,0,0,0,0,0.0287050537487227,0.0298203744102003,0,0,0,0,0,0,-0.0439045926569295,0.0967821329793739,0.0892482939714155,0,0,0,0,0.113331455785895,-0.0291965992920024,0,-0.0635315741195211,0,-0.00344568060824905,0,-0.0896702579146765,0.125823267863961,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.134422907268565,0,0,0,0,-0.0375258208050227,0.0341050499110201,0.649662217014575,0,0,0,0,0,0,0,0,0,0,0.00084387833190543,0.0507829290933426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563942361096851,0,0,0,0.116800766841921,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.170848257114496,0,0.132966454761235,-0.00490878273495317,0,0,0,0,0,0,0.136681725508478,0,0,0,0,-0.00896404054022842,0,0,0,0,0,0,0,0,0,0,0,0.0503357749280529,0,-0.04891427349316,0,0,0,0,0,0,0,0.157510565422993,-1.73472347597681e-18,0.0255501748036738,0,0,0,-0.0194200096401883,0,-0.111218591123172,0.0714811342351862,0,0,0,-0.0709541944643018,-0.0513527840789457,0,0,0,0,0,0
X002304.SZ,0.013324104160237,0,0,-0.0300646861243322,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00536107757322075,0.0125134927311438,0.282357871616025,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.077121462279133,0,0.135458017801958,0,0,0,0,0,-0.0654350178459469,0,-1.0842021724855e-19,0,0,0,0,0,0.105240412043681,0,0,0,0.0952897130671067,0,0,0.0351620996319392,0.062689828943564,0,0,0,0,0,0
X000725.SZ,0.0151595107531043,0,0,0,0,0,0.0254087715295828,0,0,0.0248070034960056,-0.00696771872250914,0.135565215970602,0,0,0,0,0.0271181901514829,0.196825577196609,0,0,0,0,0,0,0.0319215050239324,0.020574411949306,0,0,-0.0325022616049061,0.0923920490702865,0,0,0,0.01469706269623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821374946735391,0,0,0,0,0,0,0
X000625.SZ,0,0.132630492914766,0,0,0,0,0,0,0,0.0733155220502955,0,0,0.104713053944739,0.0336044896249462,-0.0260059007488234,0.0778075408043884,0,0,0,0,0,-0.0285049936424484,0,0,-0.0124516957642286,0,0,0,0,0.0913269094997305,0,0,0,0,0,0,0,-0.00112972332349832,0,0,0.0880811497991096,0,0,0.0656917395571323,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.108691184079978,0.149671104640194,-0.00203789411633709,0.0367412487805416,0,0,0,0.177169887534349,0,0.0110709048888278,0,0,0.198061364521368,0,0,0.00748193319480389,0,0,0,0,0,0,0,0,0,0,0,0.14806950784434,0,0,0,0,0,0,0,0,0.0160171755184543,0,0,0,0.137272111906987,0,0,0,0,0,0,0,0,0,0.0404440665138761,0,0,0,0,0,0
