,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X600690.SH,X003816.SZ,X000661.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002007.SZ,X600741.SH,X300142.SZ,X002371.SZ,X002049.SZ,X000625.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002236.SZ,X002414.SZ,X000800.SZ,X300003.SZ,X600584.SH,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0695917138218033,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00379668675365265,0,0,0,0.0144019600786651,0,0,0.0162190104771789,0,0.0320051421360586,0,0,0,0,0,0.0534372360651989,0,0,0.108773551334971,0,0,0.0267460363225569,0,0,0,0,0,-0.0025552987421459,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,-0.0653889771359486,0,0,0,0,0,0,0,-0.328130969199333,-0.318462576337502,0,0,-0.125072020380778,0,0,0.159571979762005,0.168618799342937,0.0637594999312669,0,0,0,0,0,0,0.0281746491350661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242450604254824,0,0.553498425538427,0.296012338604831,0.0747895455280736,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.332557954976163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332944599171311,0,0.0957745048279116,0,0,0,0.0274493525989925,0.0752916547412326,0.0654687411141737,0,0,0,0,-0.0528198132322843,0,0,0,0.0626489079231502,0,0.0759413428901941,0,0,0,0,0,0,0,0,0,0,0,0,0.0226268444422957,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.0896300379258912,0,0,0.378786081573147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201812692454255,0,0,0,0,0,0,0,0,0.0809605452433416,-0.00114552915492015,0,0,0.0370809034902584,0,0,0,0,-0.0310381856084431,0,0,0,0,0.10482724318251,0.140972313527892,0,0.0573086936089957,0.0128038895001432,0,-0.314980827657642,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.225742677573672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17763691050047,0,6.93889390390723e-18,0.0736710332147383,0.0441240410590168,0,0,0,0,0.066713198830041,0,0,0,0,0.0837229213638612,0.0791558188358512,0,0,0,0.123479533126292,0,0,0,0.00654386351903045,0,0.109203716659134,0,0,0,0.0383509970337841,0.00566683735000232,0,0,0,0,0,0
X000596.SZ,0,0.366544175971124,0,0,0,0,0,0,0.411142901328774,0,0,0,-0.113646970439245,0.163774672310509,0,0,0,0,0,0,0.227074948173646,0,0,0,0,0,0,-0.00777375581886846,0,-0.0104351576045344,0,0,0,0,-0.103388643636186,-0.0957093861067324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0515967413407483,0,0,0,0.184500700006675,0,0,0,0,0,0,0,0,0,0,0.0601255639326003,0,0.170276579702866,0,0,0,0,0,0,0,0,0,0,0,0,0.0286820624407289,0,0,0.0986091671572813,0.111347992355966,0,0,0,0,0,0.048800051961957,0,0.0265309968673078,-0.053747300545075,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0944704239219608,0,0,0,0.170978928219474,0,0,0,0,0.0909951968795241,0,0,0,0,0,0,0,0,0,0,0.0445220191262757,0,0.419966761157115,0.0547912509799761,0,0,0,-0.0150227280957095,0,0,0,0.0373728290840748,0,0,0,0.0334293754211803,0,-0.0291149987354444,0,0,0,0.0192862778182671,0,0,-0.0168607864734808,0.0461071317627802,0,0,0,0,0,0
X000100.SZ,0,0,0,0.177588150222809,0,0,0,0,0,0,0.348215386488494,0,0,0,0,0,0,0,0.0603785478484343,0,0,0,0,0,0,0,0,0.00945523278528322,0,0,0,0.128186169432277,0,0,0.0515498920171359,0,0,0,0,0,0,0,0,0,0,0,0,0.0352545425178067,0.203006940489539,0,0,-0.0127832754333155,-0.0185303087585145,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0530735466645642,0,0,0,0,-0.117658514582504,0,0,0,0,0,0,0,0,0.505781528746022,0.0513921900962332,-0.00601992643441333,0,0,0,0,-0.0539348587782571,0,0,0.22732744697566,0,0,0,0,0,0,0.0220425145683677,0.0938117296386233,0,0,0,0.275034756447364,0,0,0,0,-0.00977455629573961,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0341191419536675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169629647538661,0.107649666578371,0,0,0,0,0.239181619230824,0,0,0,0,0.0346704694428208,-0.00914220115139968,0,0,0,0,0,0,0.161244685828085,0,0.0917143861737106,0,0,0,0.0304906607174444,0,0,0,0,-0.0274578370715391,0.011796439785981,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155971582591029,0,0,0,0,0.00835815040815186,0,0.704006365387431,0,0,0,0,0,0,0,0,0,0,0,0,0.0235878504598259,0,0,0,0.0902241849722037,0,0,-0.164873570348493,0,0,0,0,0,0.422720194672943,0,0,-0.0611605724961331,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520433065922114,0,0,0,0,0,0.137643071713504,0,0,0,0.246631872845137,0,0.126313142205712,0.155139021309256,0.0156970552747524,0,0,0,0,0,0,0.234511431950344,0,0,0.101774008410611,0,0,0.218608554435567,0,0,0,0,0,0,0,0,-0.0538671616929066,0.0149056653885554,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0614593693224105,0,0,0,0,0,0,0,0,0,0.314504690953533,0.373612017657613,0,0,0,0.21320733169545,0,0,0,0,0,0,0.299572281864286,0,0,0.270987836773397,0,0.0456182760999936,0,0.0211928652633844,0,0,0.0297432268191369,0,0,0,-0.0705847862313496,0,0,0,0,-0.043056141534542,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.153686020303813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198757959869483,-0.0769500233482779,0.0371033517608186,0,0,0,0,0,0.0752305263529391,0,0.153210334472622,0,0.207367297302919,0.085395074902093,0,-0.128215443573168,0.0192519930077561,0,0,0,6.93889390390723e-18,0,0.189992686256512,0.149024930676018,0,0,0,-0.0561917596476382,0.0113448120499226,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0715078623062875,0,0,0,0,0.203881654494582,0,0,0,0,0,-0.109217671647706,0,0,-0.0574512632119951,0.0946206298471321,0.408608301165949,-0.125151405449999,0,0,0,-3.46944695195361e-18,0,0.0882362672302192,0,0,0,0.0216049998735817,0,0,0,0.570756143086068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892546450612621,0.0478558642082829,0,0.053584609690732,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.14967561320776,0,0,0,0,0,0.00269646045946613,0,0,-5.42101086242752e-20,0,0.0206945266884488,0.0260459739596825,0,0,0,0,0.0343722743785628,0,0.0864212309078059,0.0393924161198861,0,0.0485369482212319,0,0.0151060960560308,0,0,0,0,0,0,0.094285363511482,0,0,0,0,0,0,0,0,0.00514040988528664,0.0298415272344794,0,0,0,-0.0201528972131577,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0530482532972942,0,0,0,0,0,0,0,0,0.145599124074951,0,0,0.00791948060062484,0,0,0,0.0708681241488883,0.0188820021138905,0,0,0,0,0,0,0,0,0,0,0,0.133974653888854,0,0,0.14496011383579,0,0.0652628353219357,0,0,0.0611449780537452,0,0.137896277672554,0,-0.0352638090233833,-0.00582017551135496,0,0,0,0,0,0
X002236.SZ,0,0,0,0.337724609455997,0,0,0,0,0,0,0,0,0,0,0,0.114138747025761,0,0,0,0,0,0,0,0,-0.241406566143385,0,0,0,-0.0803282340840891,0,0,0,0,0,0,0,0,0,0,0.200439015195037,0,0,0,0.0895716697924028,0,0.00799994338623365,0,0,0,0,0,-0.00345450686710463,0.0459659372629908,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463360087265322,0,0,0,0,0,0,0,-0.0353651861486917,0.454454871754656,0,-0.257436000424168,0,0,0,0,0,0,0.171712530942395,0,0.00441390544749658,0.0733129816629478,0.201053715412838,0,0,0,0,0,0,0.275330456084874,0,0,0,-0.0630557908683855,-0.023523775174032,0,0,0,0,0,0
X000800.SZ,0,-0.0283199030795782,-0.672310493530717,0,0,0,0.106340673466069,0,0,0,0,0,0,0,0,0.212279647720895,0,0,0,0,0.0409954855960644,0,0,0,1.73472347597681e-18,0,0,0,0.586483488870047,0.288099703909911,0,0,0.0832692235372692,0.098261924192871,0,0,-0.0999496597124791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065170058700722,-0.00311013591732968,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0128501619095036,0,0,0,0,0,0,0,0,0,0.21690383753556,0.0521039547973391,0,0,0,0,0,0,0.068983345873459,-0.0868617182132081,0,0,0,0,0,0,0,0.0935739057376504,0,0,0,0,0,0,0,0,0,0,0.161650014047991,0,0,0,0,0.210517415716172,0,0,0.011444119840231,-0.00949836989388922,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.206835092956534,0,0,0,0,0,0,0,0,0,0,0.0375674547994589,0,0,0,0,0,0,0.00861168607740831,0.252188116816467,0,0,0.20232634495548,0,0,-0.073515802370203,0.0662548132547384,0,0,0,0,0,0,0,0,0,0,0.432775489925621,0.0739744052381029,0,-0.139462226570233,0,0,0,0,0.0466054420493167,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.107509362446086,0,0,0,0,0,0,0,0.246474390270787,0,0,0.0427896606841087,0,0,0,0,0,0.0108362046573972,-0.0329632436001024,0,0,0,0,3.46944695195361e-18,0,0,0.134494389501401,0,0.0673723228399605,0,0.217555096436252,0.0114889798312323,0,0.0213216520691062,0.0715077890199806,0,0,-0.303981503909985,0,0,0,-0.017199061088476,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.392630644670149,0,0,0,0,0,0,0,0,0,0,0,-0.194363843313842,0.236541857955703,0,0,0,0,0,0,0,0.0269105678168729,0,-0.0133100915048555,0.323743525297455,0,0,0,0,0,0.0547351774570997,-0.162361191983069,0,0,0,0,0,0,0.0206937560906413,0,0,0.0998474484714434,0,0,0,0,0,0,-0.0535606806605699,-0.0228720256382416,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0912613651954636,0,0,-0.128609538838507,0,0,0,0.0836885101671924,0,0.167589579839572,0,0,-0.0557136954266319,0,0,0,-1.38777878078145e-17,0.131254676703817,0,0,0,0.0454236159060865,0.0583226338329223,0.0646151809284455,0,0,0,0,0,0,0,0,0,0,-0.0776320466245084,0,0,0,0,0.212156612508632,0,0,0.366596642204403,-0.0513825179436209,0,0,0,0,-0.0327562200806589,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0368419269359166,0,0,0,0.125591600124036,0,0.0722289285756925,0,0,0,0.0317537527192489,0,0.257965918100404,0,0,0.211152685407391,0,0.0242184110829128,0,0,0.199480471798845,0.288197173962617,0.0266195500201974,0,0,0,0,0,0,0,0,0.124075460874489,0.0545945781868295,0,0,0,0.118004983394234,0,0,-0.00296377340845489,1.0842021724855e-19,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483469360499401,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.304788273504742,0,0,0.189850965486642,0.13330446036002,0,0.00390962254278517,0,0,0.113422358337622,0,0.101567943773728,0,0.055686977866482,0,0,0,-0.0945006939074216,0.10652291883901,0,0,0,0,0,0
X601799.SH,0,0,0,0.0838047152438997,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.268021777301488,0,0,0,0,0,0,0,0,-0.103611194442386,0,0.0488382213266716,0.0866592017580471,0,0,0,0.0273315316304682,0,0,0,0,0,0,0,0,0,0,0,-0.00129908039415136,0,-0.0458813217253344,0,0.125353089595435,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050286392878727,0,0,0,0.0570660030255397,0.124642582292486,0,0,0,0.0340544623621431,0.32010295084272,0,0,0.120369144263956,0,0,0,0,0,0,0,0,-0.166225766456777,0.311526814947069,0,0,0,0,0,0,0.0121059948575741,0,0,0,0,0.06211053638405,0.0657763623351828,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205935728827873,0,0,0,0,0.165298730550373,0,0,0,-0.047269153480501,0,0,0,0,0,-0.199109270780056,0,0,0.179820658607788,0,0.203857014146124,0,0.351124284985479,0,-0.181270534763258,0,0,-2.16840434497101e-19,0,0,0,0,0.364523154536538,0,0.0282501043294938,0,0,0,0.436886479388473,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0.0219957666973372,0,0,0.106789373170271,0,0,0,0,0.115559302597815,0,0,0,0,0.0187294620233251,0.199352887219073,0,0,0,0,0,0,0,0,0,0,0,0.39970445062513,0,0,0,0,0,0,0.0677923451548726,0.0257135789402015,0,0,0,0,0,0,-0.0012027968597255,0.0234569950435672,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.218894040600447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127317538526223,0,0.199704592181649,0,0,0,0,0,0.0594755869096355,0,0,0,0,0.0282480701552428,0,0,0,0.1193780379173,0,0.0826228557348148,0,0.0191729166086617,0.0966260871493645,0,0,0.025639106761138,-0.0291877076937492,0,0,0,0,0,0
X002294.SZ,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264295070664438,0,0,0.117034849110477,0.00129038824495655,0,0,0,0.0384993165009431,0,0.075492267208128,0,0.0543263567929338,0,0.00233559242330657,0,0,0,0,0,0,0.0202475574145941,0,0,0,0,0.446763619225883,0.0727644413460823,0,0,0.0590097963186602,0,0,0,0,0,-0.0235349582367459,0.00202274419578922,0,0,0,0,0,0
X002008.SZ,0,0,0,0.00329942176467982,0,0,0,-0.0547229392137635,0,-0.0126186096128058,0,0.127101669777937,0,0.138209889914728,0,0,0.198490254664572,0,0,0.0477162517543364,0,0,0.214298064055825,0,0,-0.0532627998055196,0,0,0,0,0,0,0.0739880437636932,0,0,0.305024426532544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333611299746153,0.0030025519327104,0,0,0,0,0,0
X002508.SZ,0,0.10628238112839,0,0,0,0,0,0,0,0,-0.216482152842224,0,0,0,0,0.0974165632342288,0,0.485895465894756,0,0,0.0767690103632994,0,0,-0.11514474694424,0.0602300060310773,0,0.0788122149390023,0.092793914053634,0,0.0238280774761352,0,0,0,0,0.146203214417026,0,0,0,0,0,0,0,0,0.0196047240342545,0,0,0,0,0,0,0,-0.0268920149385402,0.0194365914005856,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.175052282519146,0,0,0,0,0,0,0.0321884200362115,0,0,0,0,0,0,0,0.00211039551686974,0,0,0,-3.46944695195361e-18,0.103442595046285,0.0127339399883873,0.0886127205204052,0,0,0,-0.0460249458142484,0,0,0,0,0,-0.0435978491529918,-0.345456314562261,0,0,-0.0468587636423484,0,0,0,0,0,0,0,0,-0.0609947685779703,-0.0120759273835733,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.529330663998008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354137615701694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222233755808699,0.0102197246001183,0,0,0,0,0,0,0,0,0.49753274066692,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.242361169454011,0.680637963797633,0,0,0,-2.77555756156289e-17,0,0,-0.41108749578964,0,-1.29591283748608,0,-0.56756119956267,0,0,0,-0.12004273754779,0,0,1.98830884720465,0,0,0,0,0,0.785809044547413,0,0,0,0,0,0.399134771789261,0,0,0,0,1.27935679429601,6.93889390390723e-18,-1.63321437076178,0,0,0,0,-0.283103246505222,-0.246466092099982,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0271006836877347,0,0,0,0,0,0,0,-0.0241058572544673,0,-0.00635258325382628,-0.0801144887919633,0,0,0.0233899898014202,0.0366175636148067,0,-0.0405857790578802,0.0574703760606961,0,0,0,-0.011489538244477,0,0.0743602503801664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571790122386978,0,0,0,0,0,-0.105301746072414,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.00297418155059423,0,0,0,0,-0.0305636819713257,-0.14432547934252,0,0,0,0,0.0808166257242356,0,0,-0.0593596571967054,-0.0344333435734999,0,0,0,0.0638281351936943,0,0,0,0.00844855318876312,0,0,0.217382854139719,0,0,0,-0.263692566347066,0,0,0.0694650383309293,0,0,0,0,0,0,0,0.0039547952102446,0.0129891151806223,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00250245079708429,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442321949490913,0,0,-0.000724141202935481,0.000843973297625878,0,-0.00448578433199131,0,-0.00181613279147252,0,0,0,0,0,0,0,0,0,0,0,0.013788553336871,-0.00168478265678711,0,0,0,0,0,0,0,0.00810452526609293,-0.0163134309198394,0.00611806730341719,0,0,0,-0.0132758437719134,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221375254872581,0,0,0.0134190131059761,0,0,0,0,0.0559782534969344,0,0,-0.0539541160725858,0,0,0,0,0.059647000171422,0.0305185290284043,0,0.0331307853501088,0,0,0,0,0,0,0,0,0,0,-0.038166670193393,0.0545127853287402,0,0,-0.167930547958389,0,0.0476285662682537,0,0.0648494738258912,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395490796015616,0,-0.00272786251627429,0.0111083844270447,0,-0.0117768686995064,0,0,0,0,0,0,-0.00300732077293683,0,0,0.00683824638210193,-0.00437523206252482,0,0,0,0,0,0,0,-0.00188999423229923,0,0,0,0,0,0,0.00870116202169357,0,0,0.0186296265299417,0.0063851770353584,0.0102583200132117,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.010074557561753,0,0,0,0,0,0,0.0495550721114975,0,-0.0101143381227841,0.0194852232642549,0,-0.0265309735363098,0,0,0,0,0,0,-0.00300570950538891,0,0,0.0216143312468318,0,0,0.0132521454832652,0,0,0,0,0,-0.035360975987052,-0.0185090838372062,0,0,0,0,0,0.00973052394320762,0,0,0.0691671418805621,0.0461602446171842,0.0188663523654901,0,-0.0243512860011706,0,0,0,0
