,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X000568.SZ,X600271.SH,X000100.SZ,X002236.SZ,X002241.SZ,X600118.SH,X600031.SH,X002292.SZ,X600177.SH,X600372.SH,X002007.SZ,X002475.SZ,X000559.SZ,X000338.SZ,X002506.SZ,X002456.SZ,X000157.SZ,X002074.SZ,X300003.SZ,X002180.SZ,X002426.SZ,X600522.SH,X300124.SZ,X600867.SH,X600089.SH,X000981.SZ,X002294.SZ,X002508.SZ,X002249.SZ,X000050.SZ,X002085.SZ,X601877.SH,X000869.SZ,X600498.SH,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.308934950750577,0.0687933374419382,0,0,0,0,0,0.217319990354564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066023028790073,0,-0.0186104541896582,0,0.0856202260780541,0,8.80953056080053e-05,0,0,0.137776661313657,0,0,0,0,-0.0990258200025511,0,0,0,0,0,0,0,-0.13992134968028,0,0,0,0,0,0,0,0,0
X600104.SH,0.0909264969305981,0,0,0,0,0,0,0.196575088819717,0.153515499312421,0,0,0.0345469677934033,0,0.0252413285438397,0,0,0,0,0,0,-0.0633627566996829,0,0,-0.0339652019680854,0,0.0182657588548237,0,-0.0792151259652804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016414295328087,0,0,0,0,0,0,0,0.0107289951203191,0.0541027789385098,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0178399978068903,0,0,0,0.02018918463315,0,0,0,0,0,0,0,0.039018018428359,0,0,0,0.0667024473020596,0,0,0.0898005833068822,0.0386675953863735,0,0,0,0,0,0.120633375054399,0,0,0,0,0.0563145269278768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233899780291327,0.0389968567721412,0,0,0,0,0,0
X000858.SZ,0.338701631505794,0,0,0,0.2004301582388,0,0,0,0.23408806762996,0,0,0,0,0.199807396712003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154716243183328,0,0,0,-0.00901093271638938,0.0809699273073999,0,0,0,0,0,0,0,0,0,0.0411279092170996,0,0.0863230508356426,0,0,-0.067010501919027,0,0.0494255195175968,0,0,0,0,0,0,0
X002304.SZ,0.123443340299063,0,0,0.629142026437428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725182390711545,-0.0371131210200307,0,0,0,0,0,0,0,0,0,-0.0412202721321329,0.0454602440634712,0.058609202846617,0,0,0,0,0,0.0370452480543368,0.000344122751948728,0,0,0,0,0,0
X600276.SH,0.00943651707720273,0,0,0.0655457699330615,0,0,0,0,0.0728731164816927,0,0,0,0.12625616784724,0.0163236249308521,0,0,0,0,0,0,0,0,0.0478312249226346,0.0430942308237411,-0.0313339932490073,0,0,0,0,0,-1.73472347597681e-18,0,-0.0248274880761249,0,-0.0298211626917798,0,0,0,0,0,0,0,-0.0320711325177868,0,0,0.0305949151783169,0.042842451569609,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0108561484247248,0,0,0,0,0,0,-0.0190310455828519,0.0674013865138383,0,0,0,0,0.18253100129638,0,0.0189956142354997,0,0,0,0,0.0808633411581182,0,0,0.0222362200854675,0.226390516652012,0,0,0,0,0,0,0,0,0,0,0,0.0309547992508977,0,0,0,0.0983889329050199,0,0.0314672283969368,0,0,0.0384835417371905,0,0,-0.0346708099981925,0.0262810356244616,0,0,0,0,0,0
X000625.SZ,0,0.424844168087863,0,0,0,0,0,0,0,0,0,0.18230131388554,0,0,0,0,0,0.263414421974468,0,0,0,0,0,0,0,-0.340723446762313,0,0.0627596503205059,0,0,0,0,0,0.0893619901742782,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0431390437793114,0,0,0.145236018691223,0,0,0,0.146046342339633,0,0
X600690.SH,0,0,0.15571899354689,0.216024137924201,0,0,0,0,0,0,0,0,0.0378826150568632,-0.132565010560256,0,0,0,0,0,0,0,0,0,0.0797594651702051,0,0.119839063423522,0,0,0,0,0,0,0.0385067070991733,0,0,0,0,0,0,0,0.0898730173938957,0,0.0585785357602041,0,0,0.030587860255074,0,0,0,0,0.0241728999154323,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.00214931718522014,0.172796842585037,0,0,0,0.027710862831519,0,0,0,0,0,0.103162154257304,0,0,0,0,0,0.086511746051947,0,0,0.00604954779548575,0,0.0198000154970112,0,0,0.0674380783147931,0,0,0,0,0,0,0,0,0,0.104388972858393,0,0.0959880531847109,0,0.0089372702336528,0,0,0,0,0,0.0265147575101821,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.184535287471061,0,0,0,0,-0.0883781195656854,0,0,0,0,0,0,0,0,0,0.253037539842628,0.0963975384449316,0,0,0,0,0,0,0,0,-0.291633262945069,0,0,0,0,0,0,0,0,0.0301185629759242,0,0.0819432672903902,0.00243437876636798,0.0170666647876324,0.0285641275934502,0,0,0.0529241050079248,0,-0.0114263441896095,0.0412470141636513,0,0,0,0,0,0
X600741.SH,0,0.283907675427292,0,0.0519558978389521,0.052472374309119,0,0,0,0,0,0,0,0.042230897510646,0.0963514197255098,0,0,0,0,0,0,0,0,0,0,0,0.170037237605841,0,0,0,0,0,0,0.0854796599071981,0,0,0,0,0,0,0,0,0,0.106368194594813,0,0,0,0,0,0.0255146535068641,0,-0.00297156546020389,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.100919626079171,0,0,0.168661215526014,0,0,0.0662941249215508,0,0.0574653411315188,0,0,0,0,0,0,0,0,0,0,0,0.127702531019947,0,-0.0703931293126782,0,0,0,0,0,0,0,0,0,0,-0.278588488391766,0,0,0,0.0455561324298602,0,0,0,0,0,0.0629346631243017,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000568.SZ,0.529025953434678,0,0,0,0,0,0,0,0,0,-0.250948494601756,0.06209342491731,0.036503048671593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652827404253706,0,0.0238343226761738,0,0,0,0.174045581751488,0,0,0,0,0.00236153777749935,0,0,0,-0.0993924997655648,0,0,0.0411704911313196,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0455353719475346,0,0.163242367914241,0,0,0,0,0,0.0920160609181242,0.0920390182837543,0,0.184567079601824,0,0,0.0396002521486595,0,0,0,0.00710419852913112,0,0,0,0,0,0,0,0,0,0,0.0560563039087839,0,0,0,0,0,0,0,0,0,0.0892093090655817,0,0,0.00294245972674467,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.144500782735863,0,0.130350026591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162550906677788,0,0,0,0,0,0.0817474360929399,0,0,0,-0.000956065196992491,0,-0.00405822246287276,0,0.0698880854570853,0,0.0124433845067785,0,0,0,0.0348429746715569,0,0.0360473145105738,0,-0.0215128027605137,0,-4.33680868994202e-19,0,0,0.00935357365153875,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0128244114031241,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0581052047051108,0,0,0.139224923493789,0,0,0.0153361720088245,0,0,0,-0.064073503748024,0,0,0.0327930151914502,0,0.0577238811727183,0,0.223302797512831,0,0,0,0,0,0.0405241488612438,0,0.0238031781503005,0,0,0,0,0,0,0,0.0245640437962286,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0682633713567564,0,0,0,0,0,0,0,0.0474898093198166,0,0,0.0227434914333215,0.224841712211774,0,0.0267153233458412,0,0,0,0.0488089933791344,0,0,0,0,0,0,0,0,0,0,0,0.0371198830758106,0.109766926939056,0,0,0,0,0.0830637629054582,0,0,0,0.0490810053087938,0.211158897060422,0,0,0,0,6.93889390390723e-18,0,0,0.0538185605720879,0,0,0,0,0,0
X600118.SH,0,0,0,0.0691563530619779,0,0,0,0,0,0,0,0,0,0,0.077218485979635,0,0,0,0,0,0,0,0.210678072786886,0,0,0.00263632221824004,0,0.0941494271737897,0,0,0,0,-0.01342728298784,0,0,0,0,0,0,0,0,0.10784809301143,0.0443651991344739,0,0.0586397765292678,0,0,0,0.0774873768427822,0,0.0233650092644618,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052791619858114,0,0,0,0,0.0245071145068644,0,0,0,0.234679725470158,0,0,0,0,0.103207315558988,0,0,0,0,0,0,0.0851858032872284,0,0,0,0.0815237745153172,0,0,0.0396540024440122,-0.0567719463914895,0,0,0,0,0.166276223920136,0.159302715429198,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0569283439769325,0.0765995777729742,0,0,0,0,0,0,0,0,0,0,0,0,0.0672859791309159,0,0,0,0,0,0.115627007164468,0,0,0,0,0,0.110035802678798,0,0,0,0.149228017701165,0,0,0,0.21896237678561,0.157216108071964,0.0858680647500095,0,0,0,0.0526587957214398,0,0,0.230909417483168,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0366360158958988,0,0,0,0.0128657271990591,0,0.0753885686797219,0,0,0.0767182013880564,0,0,0,0,0,0,0,0,0,0.104889260289096,0,0.0558224941720438,0,-0.0238320390944984,0,0,0,0,0.0306482339436039,0.0709473032077167,0.0375241548856964,0,0,0,0.026678486925966,0,0,0,0,0,0,0,0,0,0.0794032534110929,0,-0.0194765585363551,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0632576545164065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607916402647622,0,0,0,0,0,0,0,0,0,0.118715592366221,0,0,0,0,0.0251765799742826,0,0,0,0,0,0,0,0,-0.017629890571905,0,0,0,0,0.0563610607655295,0.0702663445062413,0,0.0371342647852582,0,0,0,0,0,0,0
X002007.SZ,0.0475500298533571,0,0.192126775750093,0,0.192048579404936,0,0,0,0.303408543150559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147161079871123,0,0.0347701310978759,0,0,0,0,0,0.0405362367947342,0.0470353824039298,0,0,0,0.147330279048757,0,0,0,0,0,0,0,0,0,0,0,0,-0.187239974608547,0,-0.0525585897485434,-0.00823811458720149,0,0,0,0,-0.0526673885189434,0
X002475.SZ,0,0,0.271729307421927,0,0,-0.741336691377138,0,0,0.275188593094187,0,0,0,0,0,0,-0.870448302947445,0,0,0,0,0,0,0,0,0,0,0,0,0.0138973584185777,0,0,0.179574945905043,0,0,0.122178041882859,0.0634400993802712,0,0,0.124859730906062,0,0,0,0.117200845557123,0,0,0,0,0,0,0,0.0906708591235149,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0297126251664729,0,0,0,0,0.0801399602191699,0,0,0,0,0.0509406805903672,0,0,0,0,0,0,0,0,0.0499635364827517,0,0,0,0,0.0679568440694401,0,0.110517204913402,0,0,0,0,0.133014914610746,0,0,0.082866172669164,0,0,0,0.130784983891676,0,0.00913834183651207,0,0,0,0.135640808687107,0,0,0,0,0,0,0,0,0
X000338.SZ,0.0729360702381506,0,0.163594237182371,0,0,0,0.139585551562178,0,0,0,0,0,0,0,0.0534950009891101,0,0,0,0,0.0615903259001689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314306092022084,0.0391224919923586,0,0,0,0.105022591645444,0,0,0,-0.0275568270927283,0,0,0,0,0,0.102130929980465,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0225912086540019,0,0,0,0,0,-0.0817192117235314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380137162149104,0,0.0444344791057417,0.100709930774908,0.40925432007006,0,0,0,0,0,0.350875758712809,0.0542274811382786,0.0266391366467898,0.0219795200923754,0,0,0,0,0,-0.0816926439490243,-0.0516844591298154,0,0,0,0,0,0
X002456.SZ,0,0,0.118843081741512,0,0,0,0,0,0,0.00241073258009969,0,0,0,0.0301797212774592,0,0,0,0,0,0,0.140148820155335,0,0,0,0,0.0307341564693049,0,0,0,0,0.0580651750645031,0.171361368869783,0.128002825978473,0,0,0,0,0,0,0,0.228586270115498,0.0351097127036244,0.186328675250636,0.272222724043795,0,0,0,0,0,0,-0.0799281089174627,0.0320264213609381,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639012461919973,0,0,0.0658837685306692,0,0.212300028588138,0.0155379614066328,0,0.0694735642507113,0.0560612903376057,0,0,0,-0.0119110549362197,0,0,0,0.0106534462018245,0.00116547541847675,-0.0524941955394611,0.0290247539959025,0,0,0,0,0,0,0.0393166613701467,0,0,0,0,0,0,0,0,-0.0112183258154484,0,0,0,0,0,0,0
X002074.SZ,0,0,0.215018946288436,0,0,0,0,0,0,0,0.0464580996873876,0,0,0.246689249438623,0,0,0,0,0,0,0.237820141225092,0,0,0,0,0,0,0.195804602924337,-0.0203791890631577,0,0,0,-0.0630942918012809,0,0,0.523119010454263,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.178009376739551,0,0,0,0.118250481764821,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0826878549889231,0,0,0,0,-0.0817682549550266,0,0,0,0,0,0,0,0,0.263796722506646,0,0,0.0407239497955667,0,0,0,0.0787703297380091,0,-0.00132332625439476,0.123943227759873,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0761164120347863,0,0,0,0.031011927128554,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0420787902010664,0,0,0,-0.530007627253258,0,0,0,0,0,0.014579886507394,-0.0825337351199093,0.31716735003296,0,0,0,0,0,0,-0.132752040626376,0,0,0,0,0.0933753830842937,0,0,0,0,0,0,0.516684779685818,-0.292483625285104,0,0,0,0,0,0,0,-0.223723629384516,0,0,0,-6.93889390390723e-18,0,-0.160087336358293,0.205578438575787,0,0,0,0,0,0
