,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600271.SH,X002456.SZ,X002236.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002426.SZ,X600372.SH,X002007.SZ,X600867.SH,X002292.SZ,X300124.SZ,X300003.SZ,X000559.SZ,X600089.SH,X002294.SZ,X601877.SH,X002180.SZ,X600522.SH,X002506.SZ,X002508.SZ,X002074.SZ,X000981.SZ,X000623.SZ,X000050.SZ,X600498.SH,X300136.SZ,X000869.SZ,X000536.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0455847204502666,0,0.300900255833769,0,0,0.036357264356251,0,0.000468307429558064,0.132659591494034,0,0.0364860969207222,0,0.0196286279848518,0,0,0.000786002674659531,0,0,0.0746545606335403,0,0,0,0,0,-0.0400465247019501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163145990602406,0,0,0.0494288551176512,0,0,0,0,0.0238927188339411,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.197173508853754,0,0.176077930619925,0,0,0,0,0.0392550501985253,0.0779189291013254,-0.111798842232295,0,0.179829096009081,0,0,0,-0.062166438294768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220337919443886,-0.167064284905633,0,0,0,0.00156964613159929,-0.00646951330008125,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0147748503615829,0,0.270545242188695,0.451780564073488,0,0,0,0,0,0,0,0,0,-0.0968939587116853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383676966279898,0,0,0,0,0.127322095971008,0.195124644806745,0,0,0,0,0,0,0.0361448042181569,0.182321081324275,0,0,0,-0.196798747262151,0,0
X002415.SZ,0,0,0.0566731066684696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590417995825434,0,0,0,0,0,0.000847118284968898,0,0.10884765279019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345756669719844,0,0,0.0473067400897388,0,0,0.0108281395105602,0,0,0,0,0.0109918053824214,0,0,0,0,0,0
X000858.SZ,0.227861054280756,0,0,0,0,0,0.105393890881961,0,0.0329911084167349,0,0,0,0,0.042907810688913,0.32919216473613,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.18571199318351,0,0,0,0,0,0,0,-0.00501314325909405,0,0,0,0,0,-0.00747580980932496,0,0,0,0,0,0.0650289542486232,0,0.0359670304302432,0.0127309640414094,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.109839812603451,0,0,-0.105681121879516,0.0589381614958619,0,0,-0.116160302457205,0,0,0.111253304018056,-0.00532341745995453,0,0,0,-0.00154183566853601,0,0,0,0,0,0.0752118274897805,0,0,0.142418534164277,0.140381087242363,0,0,0,0,0,0.135522942397282,0,0,0,0,0.0111539495571881,0,0,0,0,-0.0349561677539303,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.303993327621064,0,0,0,0,0,0,0.0751144084384888,0,0,0,0.0419370132790587,0,0.0166662649865288,0.0202429224679298,0,0,0,0,0,0,0,0.00333828075712526,0,0,0,0,0,0,0.0337581587521474,0,0,-0.00259925266236311,0,0,0,0,0,0.0446572158493157,0,0,0,0.0370624121757237,0,0.101985171546856,0,-0.0207622058025301,0,0,0,0,0,0,0
X000725.SZ,1.73185938886563e-05,0,0.0998147056187815,0,0,0,0,0,0,0,0,0,-0.0388730525560596,0.0612513055569012,0,0,0,0.146496131925506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677396247176145,0,0,0.0956829455865386,0.287144896672179,0.0882645197883961,0,0,0,0,0,0.170541891755624,0,-0.0297583107069763,0,0,0,0,0,0
X000625.SZ,0,0,0.0696654859999511,0,0.284331640395035,0,0,0,0,0,0,0.0902320922709364,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0693508815821006,0,0,0,0,0.0421765461637998,0.0587014242295785,0,0,0,0,0,0,0,0,0,0.0704168277670314,0,0,0,0,0.0172626655883768,0,0,0,0,0,0,0,0,0.0436874811284692,0,0,0,0,0,0,0
X000063.SZ,0,0.0890640875677626,0.109656900170905,0,0,0,0,0,0,0,0,0,0,0.0382979633970749,0,0,0,0.0673756218329085,0.275320303815627,0,0,0,0,0,0.0122889181725266,0,0,0,0,0,0,-0.0063212482767348,0,0,0,0,0,0,0,0,0,0,-0.0060521268630484,0.136730325502533,0,0,-0.0458888922560101,0,0,0,0,0,0,0,0,-0.179885080262158,0,0
