,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002456.SZ,X002241.SZ,X601877.SH,X600487.SH,X600066.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X600522.SH,X300003.SZ,X600271.SH,X002085.SZ,X600867.SH,X600089.SH,X000981.SZ,X000157.SZ,X000596.SZ,X600177.SH,X600498.SH,X002179.SZ,X600699.SH,X600566.SH,X000661.SZ,X600118.SH,X002129.SZ,X002049.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.590345332819196,0,0,0.0726018548829854,0.0469458598141255,0,0,0,0,0,0,0,0,0,0,0,-0.0257532995290493,0.0385696555825521,0,0,0.0396581931664707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129514379291479,0,0,0.130799491210172,0,0,0,-0.0660567452486788,0,-0.0296666171448722,0.0492644233233792,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.104233061433371,0,0,0,0,0,0.0607783346871901,0,0.163378210820534,0.103943868543797,0,0,0,0,0,0,0,0.0289055386312282,0,0,0.133803899187276,0,0,0,0,0,0,0,0,0,0.0474321537935372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605960985405424,-0.091452454296043,0,-0.0366077631480032,0.0483725157522082,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.00172778418059775,0,0,0.0242661039797235,0,0,0.21978915092871,0,0,0,0.0672020789727389,0.17091597400638,0,0.304006380500264,0,0,0,0,0.012186681072045,0,0,0,0,0,0,0,0,0,0.0116603070661069,0,0,0,0,0,0.0949154141706756,0,0,0,0,0.0941993783326163,0,-0.0122570957882133,-0.00659296545419443,0,0,0,0,0,0
X000858.SZ,0.156661857878296,0,0,0,0,0,0,0.154689896659312,-0.0386511386197371,0,0,0.26393648392789,0,0,0,0,0,0,0,0,0,0.0451730374316941,0,3.46944695195361e-18,0,-0.0287685058730475,0.255036402252251,0,0,0,0,0,0,0,0,0,0,0,0.0631550806649752,0,0,0,0,0,0,0,0,0,0,0.0580430806579383,0,0.00342247567892504,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.335297082644298,0,0,0,0,0.111042164457324,0,0,0,0,0,0,0,0.069386206518199,0,0,0,0,0,0,0,0,0,0,-0.069893531846964,0,0,0,0,0,0,0.0747596267890363,0,0,0,0,0,0,0,0,0,0,0,-0.0270146061648091,-0.00716552820359532,0.135013971906209,0,0,0,-0.00678270445078823,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.261685089011552,0,0,-0.0207005924373319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876201502770534,0,0,-0.0155015046899504,0,0.121377123925145,0.482657394210619,0,0,0.181336289366045,0,0,0,0.168472277767509,0,0,0,0,0,0,0,0,-0.0547582542096902,-0.0431597927279965,0.172166850853592,-0.396077994106752,-0.0777294301081171,0.113665875344037,0,0,0,0,0,0
X600276.SH,0.0505908767653954,0,0,0,0,0,0,0,0.127593537244497,0.0644095290981094,0.179803381469029,0,0,0,0,0,0.131637246669122,0,-0.206069953968967,0,0,0.00355465411662696,0,0,0,0.129596975794189,0,0.084843983974207,0,0,0,0,0,0,0,0,0,0,0.116974251769239,0,0,0,0,0,0,0,0,-0.067300981706779,0,0,0,-0.0321196981998416,0.0594536429446085,0,0,0,0,0,0
X002304.SZ,0.288599919891067,0,0,0.131491130238269,0,6.93889390390723e-18,0,0,0,0,0,0.226026728766173,0.117412433011209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513846066132574,0,0,0,0,0,0,0.11771913070811,0,0,0,0.00837071241021132,-0.0208412799462915,0,-0.0139197278583574,0,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.100049490789776,0,0.375148125025593,0,0,0,0,0,0,0,0,0,0,0.234133816588254,0,0,0.131739153586919,0,0,0,0,-0.0862739982272438,0,0,0,0,0,0.179084118830972,0,0.132935612124375,0,0,0,0,0,0,0,0.24966016535442,0,0.132232515233542,0,0,0,0,0.182623130816498,0,0.0354820665907318,0,-0.0141341623004972,0.00302570701309301,0,0,0,0,0,0
X600690.SH,0,0.283271636537987,0,0,0.296598373375259,0,0,0,0,0,0,0,0.026188131643798,0.0213781056265971,-0.0519714053557124,0,0,0,0,0,0,0,0,0.252697078886942,0,0,0,0,0,0,0.0328874911168185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169548317091019,0,-0.103101088161453,0,0,-0.0194562196974934,0,0,0,0,0,0,0
