,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X601877.SH,X000661.SZ,X000157.SZ,X600741.SH,X600522.SH,X000733.SZ,X002180.SZ,X002463.SZ,X002074.SZ,X300142.SZ,X600702.SH,X600460.SH,X000800.SZ,X002007.SZ,X300003.SZ,X000988.SZ,X000066.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.202145910462684,0.175421318838823,0,0.0930354380625721,0.0543100901016713,0,0,0.147244953651441,0,-0.0616575885265464,0,0,-0.0621443652648256,0,0,0.0210868454651636,0,0,0.0310730710501762,0.0119807344297041,0,0,0,0,0,0,0,-0.00138108589876244,-0.016800518855082,0,0,0,0,0,0,0,0,0,-0.0120188522513498,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00433307190137835,0.0430343130405647,0,0,0,0,0,0
X000858.SZ,0.050741499053677,0,0.429716101824144,0,0,0.0351712825331553,0,0,0.0396867416245962,0,0,0,0,0,0,0.0913773496281863,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523021195815741,-0.00672352248048105,0,0,0,0,0,0,0,0,0,0,0,0,0.21738559933271,0,0,0,0,-0.0278667298905486,0,0,0.0342235572732752,0,0,0,0,0,0,0,0
X000568.SZ,0.322528186284405,0.287841073370663,0,0,0,0,0,0,0,0.0979815380500428,-0.00793960615127976,0,0,0,0,0,0.0974672062785889,0,0.0982340554180254,0,0,0,0,-0.0770300995224938,0,0,0,0,0,-0.0152043071611707,0,0,0,0,0,0,0,0,0,0.00550458368574434,0,0,0.245423086264971,0,0,0,0,-0.014082380270367,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204058097998029,-0.157556857345992,-0.143868837601797,0,0,0.28386374341186,0,0,0.257903560001723,0,0,0,0,0.30797271697793,0,0,0,0,0,0,0,-0.102427725090585,0,0.2203694826293,-0.0715778892583942,0,0,0,0,0,0,0,-0.0470407232335785,0,0,0,0.00961786708266366,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0217385369711596,0,0,0,0.060374482490465,0,0,0,0,0,0,0.0448614403983581,0,0,0.0885292935571886,0,0.0213693307597467,0,0,0,-0.246923719251638,0,0,0.0508065966377653,0,0,0.0414848214335612,-0.0126669656665214,0,0,0,0,0,0.192767699179813,0.0850262789182911,0,-0.213564334768143,0,0,0,0,0,0,0,0.107507998701387,0,0.100246137101154,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.348020648108726,0,0,0,0,0,0,0.0706809680867064,0,0,0,0,0,0,0,0,0,0,0,0,0.0063241106210328,0,0,0,0,0,0,0.0331363100745295,0,-0.0940618057447647,0.017004414879213,0,0,0,0,0,-0.233836113420346,0,0,0,0,0.380150566280609,0,0.0793962154161156,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0809717080394488,0,0,0,0,-0.0366502372284365,0,0.241080425124365,0.215999129664936,0,0,0,0.154235874768753,0,0,0,0,0.0686246079914101,0,0.339142521971001,0.523810266927181,0,-0.110813082613242,0,0,-0.0769385064264252,0,0,0,0,0,0.0509245168488945,0,0,0,0,0.123076031580255,0,0,0,0,-0.051760959679206,0,0,0,0,0,0
X600690.SH,0,0,0,0.0358915345854253,0.205383280204903,0,0,0,0.238279078907642,0,0,0,0,0.126355235579821,0,0.149362336983985,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0275486635045934,-0.0317686434793709,0,0,0,0,0,0,0.0238365310801049,-0.0914219186777814,-0.0413144212297053,0.0891232363360684,0.0549138920551163,0,0,0,0,0,0,0,0,0,0.0354107027010007,0,0.151339592672329,0,0,0,0,0
X000651.SZ,0,0.115925256260352,0,0,0,0,0,0.0861368504605801,0,0.236859524326806,0,0,0,0,0,0,0,0.0327018966975114,0,0.167025882091684,0,-0.628537181786092,0,-0.0518073848378005,0,0,0,0,0,-0.0888318094302357,-0.0175212321732932,0,0,0,0,0,0,0,0,0,0,0,0.0707185690536186,0,0,0,0,2.16840434497101e-19,0.218232041550585,0,0,0.048102402992829,-0.0908197371489907,0,0,0,0,0,0
X002304.SZ,0,0.227564582345911,0.336443663496463,0,0,0.00983437892773791,0,0,0,0,0.00943022859154134,0,0,0.02539428052555,0,0,0,0,0,0,0.00700636347913983,-0.118778315552775,0,0,0,0,0,0,0,-0.00801496798672789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383655472038983,0.0180674534387444,0,0,0,0,0,0,0
