,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600741.SH,X600884.SH,X000733.SZ,X600460.SH,X600702.SH,X000100.SZ,X000157.SZ,X000799.SZ,X601799.SH,X600563.SH,X002236.SZ,X600584.SH,X002176.SZ,X000800.SZ,X002414.SZ,X600487.SH,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.284125283563816,0,0,0,0,0.0360902427904007,0,0,0,0,-0.0118659508612974,0,0,0,0.0447603012099464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117070024231691,0,0,0,0.0671197292987343,0,8.67361737988404e-19,0,0,0,0,0.0561442260287226,0,0,0,0,0,0,0,0,0.000997341995677817,0,0,0,0,-0.0161597289248578,0,0
X000858.SZ,0,0,0,0.394682424469418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129842997121308,0,0,0.104408799735816,0,0.0564746067170171,0,0,0.0246721961368753,0,0,0,0.0450707459913874,0,0.0131572714874694,0,0,0,0,8.67361737988404e-19,0,0
X600809.SH,0,0,0,0.667782169658346,0.0292133821450262,0,0,0,0,0,0.00587287682736198,0,0,-0.0347135374835924,0,0,0,0,0,0,0.0425763520415513,0,0,0,0,0,0,0,0,0,0,0,0.071605299639722,0,0,0,0,0.0404297996646283,0,0,0,0,0.0141747950799931,0,0,-0.214331623219872,0,0,0,0,0,0,0,0,0,0,-0.00487885943538728,0,0
X000568.SZ,0,0.20388653099657,0,0,0,0.0444871484090716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702783940267462,0,0.0288761391677023,0,0,0,0.0204156589099808,0.018184987473826,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.368265428082629,0,0,0,0,-0.00280624708548184,0,0,0,0,0,0,0,0,-0.00705782582322066,-0.0282512767670109,0,0,0,-0.0352624471777145,0,0
X002415.SZ,0,0,0.0540875378247188,0,0,0.450844770106271,0,0,0,0,0,0,0,-0.109215702746817,0.0636455979687331,0,0,0,0,0.00366996576777812,0,0,0.0707012564908167,0,0,0,0,0,-0.0367642317136886,0,0,0,0,0,0,0,0,0,0,0,0.0391844050595378,0,0,0.760496707192888,0,0,0,0,-0.0613328843409389,0,0,0.142588310520681,0,0,0,0,0,0,0
X002304.SZ,0,0.0227317322321162,0.0433995391923117,0.20840163027895,0,0,0,0.065918512701573,0,0,0,0,0,0,0,0,0,0.0261364697614535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655920128522735,0,0.206576701821662,0,0,0,0,0.0158553065632657,0,0,0.0437308942237101,0,0,0,0,0,0.00164546056053769,0,0,0,0,-0.016109623506248,0,0
X600276.SH,0,0,0,0,0,0,0,0.195430371194733,0,0,0,0,0,0.0569511766890205,0,0.0769572489991612,0,0,0,0,0,0,0.122531543626621,0,0,0,0,0.111002479821906,0,0,0,0.121336967935143,0,0,0,0,0,0.00437400697227996,0,0,0,0,0.104573230335982,0,0,0,0,0,0,0.170888613986344,0,0.0845543363230617,0,0,0,0,0.0161493689822081,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.25801267069529,0,0,0,0,0,0.0550535175834295,0,0.0935944017352343,0,0,0,0.146434435133643,0,0.00929967322275153,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0442059955063601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163194602703525,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-8.67361737988404e-19,0,0.114385109709614,0,0.106574343406028,0,0,0,0,0.0302916941838278,0.0647852169736351,0,0,0,0,0,0,0.0777391092897087,0,-0.105694762013417,0,0,0,0,0.0890212707256771,0,0,0.286709404979747,0.0419682765623735,0,0.195664610564836,0,0,0,0,0,0,0,-0.0676477770879359,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.00640054002255913,0,0,0,0,0,-0.0112598503646331,0,0.156734825354036,0,0,0,0,0.0123637569995852,0,0.0674557783280541,0.127995455995209,0,0,0.0169750516844507,0,-0.114944933687967,0,0,0,0,0,-0.113298671086172,0,0,0,0,0,0,0,0.0884666062839264,-0.0287794654088958,0,-0.021090139979444,0,0,0,0.0310649844244451,0,0,0,0.104452135491637,-0.0553437440838696,0,-0.0112954455284411,0,0
X300014.SZ,0,0,0,0,0,0,0.0810383930917534,0,0.134787461051274,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.167799755597604,0.198281366077534,0.0247766992737491,0.0251701665192343,0,0.118967766099548,0,0,0.0449576929185851,0,0,0,0.116453492892087,0.0386733711679753,0,0,0,0,0,0,0,0,-0.0405898875232689,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0394771799769922,0,0,0,0,0,0.132091879918696,0.024832546822919,0,0,0,0,0,0,-0.05132238193162,0,0,0,0,0,0,-0.0694049576718296,0,0,0,0,-0.0028613127716162,0.368908651904979,0,0,0,0.162918172090201,0.00307745312078371,0,0,0,-0.122244064288154,0,0,0,0.0776803734178692,0,0.119299041940067,0,0,0.0182097697286156,0,0,0,0,0.0586163079980591,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431805094526187,0,0,0,0,0,0.0625331790452709,0,0,0,0,0.0184932311027297,0.0340362662745623,0,0,0.0156677660039848,0,0.324471945005241,0,0,0,0,0,0,0,0.13422119754207,0,0,0.106885565500345,0,0,0,0,0,0.037517263240161,0,0,0,0,0.116175382992887,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108231103037356,0,0,0,0,-0.0743329206086625,0,0,0,0,0.0573390423049337,0.0327719173432225,0.419357635589692,0,0,-0.0333629236677837,0,0,0,0,0,0,0,0,0.459237059788745,0,0,-0.190219464198368,-0.0280835425828472,0.0222659123591819,0.00384495661459323,0,0,0,0.0591172858649656,0,0
X300124.SZ,0,0,0,0,0.104809650163717,0,-0.124608232998826,0,0.0515237251455251,0,0.135597458844889,0,0,0,0,0,0,0,0,0,0,0,0.00155791531096554,0.0768678792083208,0,0,0.113899617008599,0,0.0575366839449949,0,0,0,0,0,0,0,0,0,0,0,0.0566972092404178,0,0.122324966993806,0,0,0,0,0,0.103694112985679,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.266876521145089,0.0857201950606924,0,0,0,0,0.098052084668232,0,0,0,0,0,0,-0.0928726810405987,0,0,0,0,0.24700308205557,0,0,0,0,-0.0494023165487727,0,0,0,0,0,0,0,0,0.129533536238884,0.253964425474573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293977372559621,0,0
X000725.SZ,0,0,0.0178819586823078,0,0.0742066444405673,0,0,0,0,0.0519614499867724,0.0281984172448261,0,0,0,0,0.0374632306367712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337313779404885,0,0,0,0,0.137456940356465,0,0,0,0,0.378024684494271,0,0,0,0,0,0,0,0,0,0,0.0309581826776664,0,0,0,0,0,0,-0.0207986431643605,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.240340275926134,0,0.000266173200473775,0,0,0.0631356235228762,0,0,0,0,0,0,0.212039644724225,0,0.411000909301244,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.370515417252266,0,0,0,0,0,0.00224517106192833,0,0,0,-0.173002573588932,0,0,0,0,0.0241972611501547,0,0.256727543979384,0,0,-0.025739872150996,0,0
