,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X600703.SH,X002129.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X002049.SZ,X000596.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X000799.SZ,X002236.SZ,X600779.SH,X600702.SH,X000157.SZ,X601799.SH,X002074.SZ,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.106570837934594,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.149206873747591,0,0,0.008089273223267,0,0,-0.0671619670298623,-0.0104554351427288,0.0512650677461192,0,-0.011616749076198,0,0,-0.0499181501278229,0,0,0,0,0,0,-0.0116746166622153,0,0,0,0,0,0,0,0,-0.00601836165459032,0,0,0,0.086559073163694,0,0,0,0.0883285069833774,0,0,0,0.0344525134021151,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.260557839971246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021832114898907,0,0,0,-0.0145957057722452,-0.0177885193919576,0.185142793037164,0,0,0,0,0,0,0,0,0.323728605454232,0,0,0.0158223744044839,0,0,0.0483056412115296,0.0663631847897373,0,-3.46944695195361e-18,0,0,0.0997716304086625,0,0,0.000157457706166283,0,0,0,0.0699448201659388,0,0
X300014.SZ,0,0,0,-0.0469740741315199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24508850860225,0,0,0.0911023188527309,0,-0.121415961351139,0,0.211119086398034,0,0,0,-0.157292543184552,0.125936659069264,0.0658510449825937,0,0,0,0.257177273781349,-0.204957714451921,-0.0716564749550043,0,0.247065438335707,0.0701466478796321,0,0,0.0266731767096781,0,0,-0.0745298083999751,0,0,0,0,0.0519142261162602,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0673952436686506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290128113343056,0,0,0.0589733673260287,0,-0.0317684418402493,0,0,0,0.0406565708719322,0,0.342204327878398,0,0.0280221933678525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104795120683844,0,0,0,-0.0672803323994169,0,0.00472681654922558,0,0,0,0,-0.0571179183607888,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828507691095696,0,0,-0.321355936884098,0,0,0.258985655063796,0,0,0,0,0,0,0.34185760080089,0,0,1.0842021724855e-19,0,0.0668367408404856,0,0,0,0,0.260979650488013,0,0,-0.386356615256858,0,0,0,0,0,0,0,0.100003831487411,0,0,0,0,0.0147884084223878,0,0
X300124.SZ,0.0530887756056406,0,0,0,0.157322261877971,0,0,0,0,0,0,0,0.313543650073984,0,0,0,0,0,0,0,0.545211543741385,-0.00712378917458891,-0.179793433522608,0.189230145379919,0,0.0827154209184014,0,0.0262480835235458,0,0,0,0,0,0,0,0,-0.0666610389512241,0.00465081784533113,0,0,-0.11649758309889,0,0.468967652950588,0,0,0,0,0,0,0.0474900831390568,0,-0.070865173883923,0,0,0,0,-4.33680868994202e-19,0,0
X000063.SZ,0.221408143085642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271689074628433,0.184059471684986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236227466430833,0,0,0,0,-0.0831612401947739,0,0,-0.0446233408386138,0.0847311225303723,0,0.193978458784004,0,0.372493261851135,-6.93889390390723e-18,0,-0.0121468325559972,0,0,0,0,0.0276987804028702,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159302331400383,0.0478086939734447,0,0,0.312149295681282,0,0,0,0,0,0,0.0537556714673542,0.0366462794806633,0,0,0,0.0830327890592069,0,0,0.0340313654635976,0,0,0,-0.00208871479736385,0,0.0482395138940583,0,0,0,0.0433560353496714,0,0,0,0,0,0,0,0,0,0,0,0,0.000702757946809773,0,0
X002129.SZ,0,0,0.154071632246068,0,0,0,0,0,0,0,0,0,0.191849439691611,0,0.090088389573099,0,0,0.123588626121907,0,0,0,0,0,0,0,0,0.236677020615517,0,0,0,0,0.0630958220965256,0,0,0,0,-0.0527741717993015,0,0,0.17575578424568,0,0,0,0,0,0.0146064632692063,-0.0820398790524185,0,0,0,0,0,0,0,0,0,0.0375067220458127,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153797685253608,0,0,0.141213759473165,0,0,0,0,0,-0.0458965061454484,0,0,0,0,0,0,0,0,0,0,0,0,0.0557568640183245,0,0,0.0750014129234322,0,0,-0.046952261134497,0,0,0,0.0355551052548332,0,0,0,0,0.0482074344732593,0,-0.0360818425872087,0,0,0,0,-0.300847555155399,0,0
X000338.SZ,0,0,0,0.028837722845205,0,0,0,0,0,0,0,0.113741818840168,0,0,-0.0437970182883292,0.123434142006824,0,0,0,0.0123631911749233,0,0,0,0,0,0,0.092555781044262,0,0,0,0,0.0523122947028333,0,0,0,0,0.0120844899411586,0.00474736084958167,0,0,0,0,0,0,0,0.0469154317544957,0,0,0.203912272048043,0,0,0,0,0,0,0,0.0565643063972098,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.2718263028979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222365719968796,0,0.480022859895591,0,0,0.196527952675241,0,0,0,0,0,0,0,0,0,0.415310858552039,0,0,0.00638259143008064,0,0.0540656363095372,0,0,0,-0.0245359316939031,0,0,0,0,0.0320715903838262,0,0
X002241.SZ,0,0,0,0,0.0609596559537851,0,0,0.846873983835162,0,0,0,0,0,0,-0.0338695749954368,0,0,-0.0296972262242315,0,0,0,0,0,0,-0.366608532979473,0,0,0,0,0,0,0.281596775034344,0,0,0,0,0,-0.0663886778162642,0,-0.111459397735854,0,0,0,0.0682674954997185,0,0,-0.0441472527584013,0,0,0,-0.212181623306017,0,0.0556207819039645,0,0,0,-0.244795995797112,0,0
X002049.SZ,0,0,-0.124263368184997,-0.106065873898447,0,0,0,0.0207513110335854,0,0,0,0,0,0,0.397851758869985,0,0,0,0,0,0,0,0,0,0,0,0,0.0535864358939858,0,0,0,0.0755894842320932,0,0,0,0,0,0,0,0,0,0,0.00420273335403905,0.392961709948458,0,-0.33036523891693,0,0,0,0,0,-0.16311669240736,0.200324047487697,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.183158316875646,0,0,0,0.0213983785003419,0,0,0,0,0,-0.0924421408448003,0,0,0,0,-0.0685472600234017,0,0.0803342019498036,0,0,0,0.184132516738933,0,0.0651688936466027,0,0,2.16840434497101e-19,0,0,0,0,0.152599527379344,0,0,0,0,0.117621941232024,0,0,0,0,0,0,0,0,0,0,-0.0170243887425337,0,0,0,0,0,0,0
X000661.SZ,0,0,0.00328904751221012,0,0.22547302099209,0.166882204423167,0,0,0.018796884462084,0,0,0,0.304975347653727,0,0,0,0,0,0.0420481744778816,0,0,0,0,-0.094356581027473,0.150333609684719,0,-0.0858338508921191,0,0,-0.134802991062614,0,0,0,0,0.243468618348409,0,0.124242231367651,0,0,-0.331668475800258,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555270903237559,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0738626486390514,0,0.0493940782703177,0,0,0,0.12143070415146,0,0,0.073053181664379,-0.0985920555165874,0,0,0,0,0,0,0,0.0775242593305383,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0546012010598995,0.263614662626654,0,0,0.0882272976231998,0,0,0,0,0,0.0296782100923232,0,0.0612450449417777,0,0,0,0,-0.194325326415934,0,0
X300142.SZ,0,0,0,0,0.29216417350946,-0.296738635766448,0,0,0,0,0,0,0,0,0,0.326881874620895,0,-0.0347979312485553,0,0,0,0,0,0.129693669702981,0,0,0,0,0,0,0.249813510559639,-0.132649034532648,0,0,0,-0.00275913320709853,0,0,0,-1.73472347597681e-18,-0.185588539576855,0,0,0,0,0,0,0,0,0,0,0.302805275545665,-0.265037514873664,0,0,0,0.0528659770008626,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.146379105346105,0,0.00909256030166537,0,0,0,0,0,0.028283260025617,0,0,0.00100071546026437,0,0,0,0,0,0.0821723568089348,0.135663823537027,0,0,0,0,0,0,0,-0.066559314466098,0,0,0.0131160326917705,0,0.0782681224075201,0,0,0.212950778249887,0,0,0,0,0,0,0,-0.023979613829495,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694209921655575,0,0,0,0,0,0,0,0,0,0.0061967650904753,0,0,0,0,0,0,0,0.0404194510330664,0.0912479476641535,-0.0195681485402166,0,0,0,0,0,0,0.0570525112338021,0.0898008332101295,-0.0247729882850022,0,0,0,0,0,0,0,0,-0.0351850210624038,0.0461486254385027,0,0,0,-0.0103287121470349,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.193463466434255,0,0,0,0,0,0.141955788312226,0,0,0.193800905510759,0,0,0,0.0115364441148787,0,0.228202893573045,0,-0.222203712482234,0,0.184839869021867,0,0,0,0,0,0,0,0,0.211418424599255,0,0,0.123980434127606,0.138020938162234,0.270216130488073,0,0,0,0,0,0,0,0,0,-0.0241961899310582,0,0,0,0,0.117288580120749,0,0
X600089.SH,0,0,0,0,0,-0.224859241499668,0,0,0,0,0,0,0,0,0,0,0,-0.0296423822346779,0,0,0,0,0,0,-0.00943715970847239,-0.198968902726876,0.168814849937493,0.222090616372543,-8.67361737988404e-19,0,0,0,0,0,0,0.169269921618331,0,0.0429190028506052,0,0.264853072207294,0.121519701652741,0,0,0,0,0,0,0,0,0,0,0,-0.0323250163082517,0,0,0,-0.169161277271952,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.124420989242911,0.350241381173561,0,0,0,0,-0.13588073898477,0,0,0,-0.104776946027934,0,0,0.0243305844637032,0,0,0,0,0.0896296786452435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162287859920252,0,0,0,0,0,0,0,0,0,0,0.0065106612011195,0,0
X000799.SZ,0,0,0,0.460233363554419,0.192392855430171,0.219199305229078,0,0,0,0,0,0,0,0,0,0.128114138332241,0,0,0,0.0361489574851755,0.00692781457515804,0,0.0345333876662295,0,0,0,0,0.0282037537991199,0,0,0,0.023086796963839,0,0,0,0,0.0646838421110377,0,0,0.023038765721785,0,0,0,-0.081671708370155,0,0,0,0,0,0,0,-0.0121962787018712,0,0,0,0,-0.052546738132181,0,0
X002236.SZ,0,0,0.238694400732308,0,0,0,0,0,0,0,0,0,0,0,-0.0213562629646953,0,0,0,0,0,0,0,0,0,0.0179373849323012,0.0573757700171903,-0.0207832839068579,0,0,0,0.0399749730310354,0,0.131135420841184,0,0,0,0.0754279988128747,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360896094034062,0,-3.46944695195361e-18,0.027436063138963,0,0,0,-0.0173683982901793,0,0
X600779.SH,0,0.596222329524365,0,0,0.0799361827948366,0,0,0,0,0,0,0,0.0182512028714934,0,-0.0176743862869202,0,-0.0962831493654401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128578460793244,0,0,0.0758505416136562,0,0,0,0,0,0,-0.00394591278387957,0,0,0,0,0,-0.0788757676757895,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.0349121270817913,0,0,0,0.108133006843025,0,0,0,0,0,0,0,0,-0.0276906959845803,0,0,0,0,0,0.117146361428518,0,0,0.00815589167460378,-0.0340474756575485,-0.0896707887781723,0,0.073439804283185,0,0,0.496365122085991,0,0.403750988772142,0,0,0,0,0,0,0,0,0,0,0,0,0.279859257224232,0,0,-0.0392882530905566,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.471757460762535,0,0,-0.111246148980223,0,0,0,0,0,0,-0.000541882617962207,0,0,0,0,-0.00753364937083166,0,0,0,0,0,0,0.00751450017194545,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.114698997773914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.0442596724782604,0,0,0,0,0,0.0832470503811393,0,0,0,0,0,0,0,0,0.234309594327777,0,0,0,0.00768957112156053,0.0403875959764048,0,0,-0.0942635772948886,-0.08469063537724,0.0916182082910057,0,0,0,0,0,0,0,0,-0.0152619635569331,0,0,0.0595569882146703,0.0813713224499915,0,0,0,0,0,0.0775244325147959,0,0,0,0,0,0,0,0,0,0.121976132420107,0,0
X002074.SZ,-0.093816087875077,0,0,0,0,0,-0.0288335469470247,0,0,0,0,0,0.240633648436723,0,0.120428116094229,0,0,0,0,0,0,0,0.145505246032434,0,0,0,0,0,0,0,0,0,0,0.203461433134142,0,0,0,0,0,0,0.181652605483981,0,0,0,0,0,0,0,0,0.0197751089998238,0,0,0.0322046591254192,0,0,0,0,0,0
X600884.SH,0,0,0,0.0429820233826715,-0.279549154752442,-0.195813804777097,0,0,-0.128640051302464,0,-0.176049479130542,0,0.0962504122137759,0,0,0,0,0,0,0,0,0,-0.0867776699848339,0,0,-0.061945931183969,0,0,0.109029563291097,0,0.16151279751258,3.46944695195361e-18,0,0,0.496359753597488,0,0,0.250867822881002,0.0591655147910569,0.232798625157804,0,0,0,0.141039219066335,0,0,0,0,0,0,0,-0.0820967445360642,6.93889390390723e-18,0,0,0,0,0,0
X600584.SH,0,0,0,-0.019715120685881,0,0,0,0.13875208523858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173014109493418,0.0711250874012584,0.104211773712863,-0.0429476019416837,0,0,0,0,0,0.226968536620098,0,0,0,0,0,0,0,0,0,0,0,0,0.0947114819292216,0,0,0,0,0,0,0,0,-0.0269464663960227,0,0,0,0.0765102530426477,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000296490808562508,0.159700748072048,0,0,0.207015802723731,0,0,0.142327944896351,-0.0414717193552234,0,0,0,0.0523170932423354,0,0.0500148178827711,0.0444906238971949,0.0152743741575202,0,0,0,0,-0.104750418250514,0,0,0.087292656238398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336207044072871,0,0,0,0.0793898946009002,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.211948686133564,0,0,0,0,0,0.154510085524463,-6.93889390390723e-18,0,0,0,-0.0216705991337937,0.14390255188744,0,0,0,-0.0339650254194686,0.731522654618112,0,0,0,0.0392653371449452,0,0,0,3.46944695195361e-18,0,0,0,0.0535224136398798,0.0670413321417226,0,0,0,0,0,0,0,0,0,0,0.00553596201023797,0,0,0,0.0379305207360552,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.124319740625299,0,0.121365685148535,0,0,0,0,0,0,0,-0.261979594148866,0,0,0.398643683873865,0,0,0,0,0,-0.0699723153993213,0,0,0,0,0,0.145874567322541,0,-0.0762523967211321,0,0,0,-0.00155479153054579,0,0,0,0,-0.0507364396540206,0,0,0.0435719421706637,0.0821234826869975,0,0,0,0.152649151355281,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0394996265843384,0,1.73472347597681e-18,0,0,0,0,0,0,0.0951038337570703,0,0,0,0,0,0,0,0,0,0,0.491213067689014,0,0,-0.0151208699561197,0,-0.0405090977451892,0.0145529435059338,0,0,0,0,0,0,0,0,0,0,-0.100671257237957,0,-8.67361737988404e-19,0.0125992346885973,0,0,0,0.0153860619896308,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.00604276088453894,0,0,0.0247657334048729,0,0,-0.000781728363344106,0.164345870983931,0.0752327369420993,0.00956935222597735,0,0,0,0.224830463332083,0,0,-5.42101086242752e-20,0.128544294803924,-1.0842021724855e-19,-0.113424879399836,0,0,0,0,0,0,0,-0.0492528443427491,0,0,0.095942060123373,0,0,0,0,-0.0935689024205922,0,0,0,0,0,0,0,-0.00805256036316991,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.10493197829641,0.120339880077064,0.0506637057009471,0,0,0,0,0,0,0,0,0,0,0,-0.0150294696021359,0,0,0,0.146548303635743,0,-0.137345160583116,0,0.028822730227231,0,0.026076061983152,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0367579912767922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825886625159089,0,0,0,-0.0471378914429547,0,0
X000977.SZ,0,0,0,0,0.100488227441307,0,0,0,0,0,0,0,0,0,0,0,0.310229397746408,0.0319014750418952,0,0,0,0,0,0,0,0,0,0.0889280432923958,0,0.0613263752495875,0.0496411649300745,0,0,0.0354287337052214,0,0,0.0605828328899332,0,0,0,0,0,0,0.0471235063514975,0,0,0,0,0,0.104323265554311,0,0.0148566948414266,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0.0846219753274249,0,0,0,0,0,0.0545896349889835,0,0,-0.122168280541812,0,0.178442403337782,0,0,0,0,0,0,0.169802521633532,-0.0828626151377907,0,0,0,0,0,0,0,0,0.178418477597496,0,0,0,-0.00305597327999313,0,0,0.0412563822491887,0,0,0,0,0.40861254698251,0,-0.1496147836131,0.113201748603752,0.0296792873422031,0,0,0,0,0,0
Change_TY3M,0,0,0.090113025973571,0.0901254418647033,0,0,0,0,0,0,0,0.0301640441480693,0,0,0.101995955265036,0,-0.21814104727342,0,0,0,0,-0.0273021749643598,0,0,0,0,0.172718482643978,0.0673724160665251,-0.191324492043909,0,0,-0.0271358834031058,-0.0351648627678729,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0256144566416594,0,0,0,0,0,0,-0.173597550320892,0,0,0,-0.038084401036667,0,0,0,-0.261174299923644,0,0
Slope,0,0,0,0.0897865493310122,-0.335949482441089,0,0,-0.0529872237058424,0,0,0,-0.30891535944791,-0.0352133259000339,0,0.0178919206084371,0,0,0.0873159683443479,0.235083873729201,0,0,0,0,0,0,0,0,0.196047313598401,0,0,0,0,0,0,0,0.0504003356315243,0,0,0,-0.27090043726473,0,-0.0403892002747678,0,0,0,0,0,0,0,0.0128385498785042,0,0,0.864770066241911,0,0,0,-0.0300934854593278,0,0
TED,0,0,0,0,0,-0.333802321600906,-0.163331790023153,0,0,0,0,0,-0.065201004571528,0,0.0339638685362417,0,-0.0579195774137852,0,0,0,0,0,-0.0144101845227011,0,0,0,0,-0.043380594690383,0,0,0.00487531083333503,0,0,0,0,0.0117314818387419,0.232057369859929,0,0,0,-0.085558701792208,0,0,0,0,0,0,0,0,0,0,0.954786651475935,0,0,0,0,0,0,0
RealEstate_excess,0,0.0680372012136837,-0.062370655203977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492641594703228,0,0,0,0,0,0,0.003318401567363,0,0,0,0,0,0,0,0,0,0.0114088598646787,0.0421178280465244,0,0,0,0,0,-0.106645307362199,0,0,0,0,0,-0.0240043714750119,0,0,0.000567422794093311,0,0,0,-0.0201609896393518,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792751805942486,0,-0.0337269888168375,0.0546831082245346,0,0,0,0.125179816280353,-0.0698800822931742,-0.038299573063119,0,0,0,-0.0084685540814084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563662514771282,0,0,0,-0.0328377537545455,0.00180381646335219,0,0.0562518381716852,0,-8.67361737988404e-19,-0.0174329587731102,0,0,0,-0.0580842741254664,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139248593747322,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.00137871903980068,0.00129367967609734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000308546232971578,0.00111192719585459,0,-0.000325929233263417,0,0,-0.00156154464243108,0,0,0,0,0,-0.00463105458682122,0,0,0,0,0.00592550623674981,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00679520996741828,0,0,0,0,0,0,0.0315526691529906,0,-0.158372329814731,0.0381754380328231,0,0,0,0,0,0.0459955543141536,-0.0673997795908266,0,0,0,0,0,0,0,0,0,0,0,0.0314604321351581,0,0,0,-0.0434583738290778,0.0770022257864342,0,0,0,0,0,0,0,0,0,-0.0886114410954763,0.0899168639731115,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126505194786847,0,0,0,-0.00450078186471579,0,0,0.00335795950935056,0,0,0,0,0,0,0.00334938124014749,0,0,0,0.00173238156597724,0,0,-0.00138348782062001,0,0,0,0,0.00218352922818178,0,0.00421203846560182,-0.00221987563451466,0.000723158370253501,0,0,0,0,0.00366306266050208,-0.0135093806345827,-0.0107095925860686,0,0,0,0,0.0100089901537571,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040618368662174,0.0026058504798973,0,0.00411437202515315,0.00485958277472684,0,0,0,0,0,0,0,-6.7762635780344e-21,0.010944161010921,0,0,0.0013566607172444,-0.007741547465602,0,0,0,-0.00854528350692918,0,0,-0.0222713076551823,0.00177171151358101,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0.00594398539641412,0,0,0,-0.0332645128315026,0,0
