,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600690.SH,X600703.SH,X002236.SZ,X000625.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600809.SH,X300003.SZ,X002508.SZ,X600089.SH,X002008.SZ,X600177.SH,X000157.SZ,X002085.SZ,X600487.SH,X300136.SZ,X600271.SH,X002294.SZ,X600522.SH,X600118.SH,X000050.SZ,X600867.SH,X000981.SZ,X600372.SH,X600699.SH,X300115.SZ,X600566.SH,X000559.SZ,X002074.SZ,X000596.SZ,X002007.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.190094116067951,0,0.0274125223205971,0.0343813944747625,0,0.144479021307032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160030694555265,0.0288550388534131,0,0,-0.00568101399561512,0,0,0.0401160348319913,-0.0172605328247389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139511127429781,0,0,0.0812402057295653,0,-0.00167326578008683,-0.00854694801228727,0,0,0,0,0,0
X600104.SH,0,0,0,0.0549082219139357,0,-0.0700585058888896,0,0,0,0,0.439386845681406,0,0,0,0.264480784694536,0,0,-0.179054357357809,0,0,0.0924084607429078,0,0,0,0,0.244269092930745,0,0,0,-0.0940509353809105,0,0,0,-0.0316967997237404,0,0,0,0,0,0,0,0,0,0,0,-0.179734417445391,0,0.098931448234616,0,0.155159143855381,0,0.0230203454637574,-0.0179589701537804,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0955019025381136,0,0.259546708525392,0.21208360922157,0,0.164846309562023,0,0,0,0.111911249397351,0.135691406305267,0,0,0,0,0,0,0,0.0320332543474218,0.126796645052091,0,0.0123569325233599,0,0,0,0,0,0,0,0,-0.124559268032907,0,0,0,0,-0.124930135051656,0,0,0,0,0,0,0,0,-0.00128762191480519,0.0558633934159004,0,0,0,0,0,0
X000651.SZ,0,0.0979114328096541,0,0,0.19674232462399,0,0,0,0.0391051943477391,0,0.091632732413123,0,0.0914314169275389,0,0.0123896337171386,0.111204354145833,0,0,0,0,0,0,0,0,-0.0540890378346127,0,0.0415073566353577,-0.0939320972922022,0,0,0,0,0,0,0,0,0,0,-0.0383986983255895,0,0,0,0,0,0,0,0,0,0,0,0.0375273339716719,-0.00822657985841125,0,0,0,0,0,0,0
X000858.SZ,0.117918696795548,0,0.193144820896555,0.151101543346516,0,0,0.101677073365728,0,0,0.156692959959376,0,0,0,0,0,0,0,0,0,0,0.0203444712405633,0,0,0,0.0673288231017339,0.0154394899241244,0,0,-0.0191678076320676,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894116988118939,0,0,0,0,0,0,0
X600276.SH,0,-4.33680868994202e-19,0,0,0.399960929894069,0,0,0,-0.00498162044756469,0,0,0,0,0,0,0,0,-0.0650208171803135,-0.00278079168597696,0,0,0,-0.0423096495445702,0,0,0,-0.115845410086342,0,0,0,0,0,0,0,0,0,0,0,0.0182240315419197,-0.0649617197063022,0,0,0,0,0,0,0.101838991732994,0,0,0,-0.129833231887675,0.0185980752940823,-0.00349273043110687,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.367734568215862,0,0,0,-0.0167953563070616,0.0804321343541005,0,0.0846446351805996,0,0,0.0538821366201616,0,0,0,0,-0.19235920219875,0.122324819378296,0,0,0,0,0,0,0,-0.0089736655125968,0,0,-0.0208861600481495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110885867874025,0,0,-0.0650595695430706,-0.00922067017164659,0,0,0,0,0,0,0
X000725.SZ,0,0,0.127652787766588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32592894994253,0,-0.011052047105148,0,0,0,0.0432233242712512,0,0,0,0,0,0,0.2448950731377,0,0,0,0.0303369787003935,0,0,0.162505021568462,0,0,0,0.0306066304502381,-0.143864097029429,0,0,0,0,0,0.184572655359742,0,0.00173741439531477,-0.0173207439033539,0,0,0,0,0,0
X000063.SZ,0,0,0.111296328656095,0,0,0,0,0,0,0,0,0.0806345178637535,0.167542558122833,0,0.109403184005303,0,0,0.126175788556873,0.0304435602355969,0,0,0,0,0,0.0704795999650317,0.0565081343373427,0,0,0.0733065554821155,0,0,0,0.135333070966356,0,0,0,0,0,0,-0.0758688582859205,0,0.153498993242788,0,0,0,0.0407135158973987,0,0,0,0,0,-0.0207373390319845,-0.00890637520297781,0,0,0,-0.172525522296751,0,0
X000568.SZ,0.233849294014908,0,0,0,0.420676824184757,0,0,0.119574469834906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165034217640368,0.077340678738168,0,0,0,0,0,0,0,0.0351076855697952,-0.0720913159884098,0,0,0,0.0685417899328836,0,0,0,0,0,-0.0396007269832545,0,0,0,0,0,0
X600690.SH,0,0.168862414519886,0.127975374100272,0.329235707141555,0,0,0,0,0,0.109833556535745,0,0,0.0474433350417467,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824257236739325,0,0,0.0270726272250378,0,0,0.00733040175140466,0.131601563996079,0.0238259411279509,0,0,0,0,0,0,0,0,0,0,0.108534919760485,0,0,0,0,0,0,0.0126263390578821,-0.00511076891269543,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.155008983022975,0,0.213540978595745,0,0,0,-3.46944695195361e-18,0,0.186375089361665,0.298803815790326,0,0.279566941129447,0,-0.0883289867897484,0,0,0,0.247769834058092,0,-0.178874368041717,0,0,0.0410470096885891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147409262297868,0.0241936541042305,0,0,0,0,0,0
X002236.SZ,0,0,0.100508408269981,0,-0.0877349196696214,0,0,-0.0713163424323363,0,-0.0836367761230686,0.259452167085128,0,0,0,0,0,0,0,0,0,0,0,0,-0.116302323639839,0,0,0.170258578908393,0,0.167616813098997,0,0,0,0,0,0,0,0,0.130263339824401,0,0,0,0,0,0.407992163498548,0.0718217721091348,0,-0.00832856465298816,0,0,0,0,0.00401740527013498,-0.00528066083485399,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0706747107820865,0,0.00998820438618152,0,0,0,0,0,0.0913291439435051,0,0,0.0601170563598331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172989686514306,0,0,0,0,0,0,0,0,0,0,0,0,-3.89342437985983e-05,-0.000347311275637323,0,0,0,0,0,0
X600741.SH,0,0.470166842125208,0.0716846159263268,0,0,0,0,0,0,0,0,0.108551067690268,0,0,0,-0.060195842809399,0,0,0,0,0,-0.220796117369634,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0130633934313022,0,0.158057069221375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447280048081741,0.0427259705897079,0,0,0,0,0,0
