,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X000338.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X300142.SZ,X002074.SZ,X002180.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.423283689221948,0,0,0.296840065516122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142401102399426,0,0,0,0,0,0,0,0,0,-0.120348535164745,0,0,0.172359932471155,0,0,0,0,0,0,0,0.0259467776864505,0.20089036276211,0,0.0829439195635803,0.00874156902062343,0,0,0,-0.0247026714272855,0,0,0.00132144951273402,0,0,0,0.0735831088585446,0,0
X000858.SZ,0.134412478871219,0,0,0,0.103676716204029,0.312950958532459,0,0.116374767203905,0,-0.00274819931695159,0.0196113108731698,0,-0.088305870135342,0,0,0,0,0,0,0,0,0.0437831784883684,0.0890420300261994,0,0,0,0,0,0.0827673887708256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0177924875712464,0,0,0,0,0,-0.00195535274955263,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0409493658926906,0,0,0,0,0,0,0,0,0,0.128340445304301,0,0,0,0,0.291131044461232,0,0,0,0,-0.0334480321432245,0,0,-0.0355347995475866,0.0993614178550687,0,0,0,0,0.0116670598480335,0,-0.103806400488767,0.180035238522371,0,0,0,0,0,-0.0384436423793785,0,0.0566512914439858,0,0.0337565598872017,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0503654042804044,0,0,0.049911830974925,0,0,0,0,0,0,0,0,0.121939616565565,0,0,0,0,0,0,0,0.0319992130233758,0,0,0.0546668373884599,0,0,0.0200725046722196,0,-0.0358925502771644,0,0,0,0,0.0083796178740004,0,0,0,0,-0.0103887961996404,0,0,0,0.260190878736134,-0.0225864479863579,0,0.0175695929929443,-0.0162405769368198,0,0,0,0,0,0
X600809.SH,0.199814354164079,0,0,0,0,0.341238085368413,0,0,0,0,0,0,0,0,0,0,0.265911908705149,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0459001923971436,0,-0.0996019161925248,0,-0.0808751182095224,0.0789544877027522,0,0,0,0,0,0,0,0,0,0,0,0.00628322826947342,-0.0222568432133804,0,0,0,0,0,0
X000568.SZ,0,0.572455510336432,0,0,0.435404252884533,0,0,0,0,0,0,0.0189675817989968,0,0,0,0,0,-0.0171571877090499,0.095427348461012,0,-0.0731190844805683,0,0,-0.0868101070616404,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833901599802206,0,0,0,0,0,0,-0.017538343986065,0.0260624987924224,0,0,-0.0130514804015665,0,0,0.00312590165672542,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267818340446003,0,0,0,0.146875291107343,0.0243222205873818,0,0,0.161709266003501,0.0654304721957009,0,0,0,0,0,0.117610197034632,0,-0.183234333121574,0,0,0,0,0.00893718796865329,0,0.154869163504677,0,0,0.154844414535317,0,0,0,0,0,0,-0.0348236592828979,0.0463786840019437,0,0,0,0,0,0
X600690.SH,0.083016442892148,0.00284726761969058,0,0,0,0.18249056651844,0,0,0.187246045106387,0,0,0,-0.0274898011156883,0,0,0,0,0,0.0492791236893592,0,0,0.0940781731786497,0,0,0,0,0,0,0,0.0430404875275137,0,0,0,0,0,0,0,0,0,-0.0189279505628892,0,0,0,0,0,0,0,0,0,0,0.0796795317314942,0.0128666259168477,0.00391736115253058,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0683271519158919,0,0,0,0.0608684038675269,0,0.00553495158382602,0,0,0,0,0,0,0,0,0.0261779125208456,0,-0.0317234281865664,0,0,0,0,0,0,0,0,0,-0.230927533620457,0,0,0,0,0,0.181788269130529,0,0.037307813185447,0,0,0.237345755409424,0,0,0.00283133683293896,0.124385142048122,0,-0.0673236557271156,0,-0.0279211186675376,0,0.00551369566066546,-0.0534196146036991,0,0,0,0,0,0
X000625.SZ,0,0,-0.23047007833208,0,0,0,0,0,0,0,0.147165904323627,0.0483802076800509,0,0,0,0,0,0,0.343422465524537,0,0,0.0510239347128244,0,0,0,0,0,0,0.222201203663648,0,0,0,0,0,0,0,0,0,0.1319961302037,0.0490084432234694,0,0.0757940449128622,0,0,0.32755985054133,0,6.93889390390723e-18,0,0,0,0,0.0144657546637284,4.33680868994202e-19,0,0,0,0,0,0
