,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X000596.SZ,X003816.SZ,X000063.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X000100.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X000977.SZ,X002074.SZ,X000799.SZ,X600522.SH,X600460.SH,X600584.SH,X300003.SZ,X000066.SZ,X600779.SH,X002294.SZ,X002236.SZ,X600884.SH,X600183.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0971186769389716,0.0299128161801406,0.230045327579442,0,0,0.112361658306765,0,0,0,0,0,0,0,0,0,0,0.0699685374254034,0,0,0,0,0,0,0,0,0,0,0,0,0.116999188348323,0,0,0,0,0,0.070097709728029,0,0.0285946675659137,0,0,0,0,-0.0342931675754645,0.0127733180057176,-0.0092290794819507,0,0,0,0,0,0.00761555712681867,0,0,0,0,0,0,0
X000858.SZ,0,0,0.00729555761408083,0.186928024568193,0.0726598850748352,0,0.62232690044483,0.0539296053501016,0,0.150381224509542,0,0,0,0,0.0125898901712426,0.0381752386541395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159928891274618,0,0,0,0,0,0,0,0,0,-0.0396910535484794,0,0,0,0,0,0,0,0,-0.0275081882852136,0.00636600670649839,0,0,0,0,0,0
X000568.SZ,0,0.603889479720207,0,0,0,0,0.243823152193015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137515079904234,0,0,-0.165865139236929,0,0.0725112496885016,0,0,0,0,0,0,0,0,0,0,-0.0270795180887913,0,-3.46944695195361e-18,-0.0862510351962011,0,0,0,-0.0338496852329129,0,0,0,-0.107465733825185,0.090199169912971,0,0,0,-0.0100745751426333,0,0,0,0,0,0
X600809.SH,0,0,0.212597830604851,0,0.0777241256546504,0,0.102124408083733,0.0749045344974265,0,0,0.0485785748058023,0,0,0,0.0147033628209012,0.175244215776225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108164479885545,0,0,-0.0543395718538367,0,0,0.222203685852314,-0.00795009926932103,0,0,0,-0.0210690586017776,0,0,0,0,-0.0653150501308739,0,0,0,-0.000184452441655475,0,0,0,0,0,0
X002415.SZ,0,0.220593877494496,0,0,0,0,0,0,0,0,0,0,0.0886542583430673,0,0,0,0,0.091010619457187,0,0.0783121884099438,0,0,0,0.0152375379715694,0,0,0,0,0,0,-0.0587256465178768,0,0.0426917763966863,0,-0.144510599414158,0,0.164612981903432,0,0,-0.0909852164273459,0,0,0,0,0,0,0.146434239662033,0,-0.014374763991361,0,0,0,-0.0168807679895676,0,0,0,0,0,0
X600276.SH,0,0,0.0316596645940181,0,0,0,0,0,0,0,0,0,-0.0261285410907703,0,0,0,0,0,0,0,0,0,0,0,0,0.137057966301495,0,0,0,0,0,-0.152926314796855,0,0.374090866657319,0,0,0.00199846595662568,0,0,-0.0439809949834319,0,0,0.0775359958086897,0.122542134817721,0.0975006196128264,0.118165020252545,0,0,0,0,0,-0.033498838158064,0.023406841101418,0,0,0,0,0,0
X002304.SZ,0,0.345276435642319,0.340487367254563,0,0,0,0,0,0,0,0,0,0,0,0,0.123402561041891,0,0,0,0,0,0,0,0,0.0104632422887103,0,0,0,0,0,0,0,-0.0840911844861764,0,0,0,0,0,0,-0.0386859820564711,0,0,-0.0685927825837008,-0.0492828613742154,0.00976823041711536,-0.0151156246770876,0,0,0,0.0758632453042823,0,-0.0275566763169409,0.0224217690709305,0,0,0,0,0,0
X600690.SH,0,0,0.00673476940347267,0.0354711910705314,0.0818825567506974,0,0,0,0,0,0,0,0,0,0.316453083681857,0.138406343704174,0,0,0,0,0,0,0,0,0,0.00142536887805188,0,0,0,0,-0.0488249582881111,0,0,0,0,0,-0.0280633969451591,0,0.0500653256857113,0,0,0,0,0,0.0133720891790109,0,0,0,0,0.031659994631211,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.563322335556816,0,0.0515088326215028,0,0,0,0,-0.106432591487435,0.10147463634704,0,0.334324717957543,0,0,0,0,0,0,0,0,0.0254783477897191,-0.0299402291766057,0,0,0,0,0.198283623103168,0,0,0,0.0952801438902831,0,0,0,-0.0666355840433004,0,0,0,0,0,0.0913669178774429,0.37938809945484,0,-0.0292224310798802,0,0,0,0,0,0
X000651.SZ,0,0.221170454397421,0.0256307330526188,0,0,0,0,0.243009840286011,0,0,0,0,0,0,0.0743927244174333,0,0,0,0,0,-0.0177971567547286,0,0,0,0,0,0,0,0,0,0,0,0.0401782213824331,0,0,0,-0.0446783717836385,0,0,0,0,0.041602470634994,-0.0174874003229184,0,0,0,0,-0.013568964129785,0,0,0,-0.00395586247817191,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.00440103280122005,0,0,0.110992429953583,0,0,0,0.0807512060172248,0,0,0,0,0,0,0,-0.0256530709664458,0,0,0,0,0,0,0.172683206176225,0,0,0.125563114894238,0,0,0,0,0,0,0,0,0.125041340016652,0,0,-0.0174856256902655,-0.0692784467249588,0,0,0,0,0,0.213696568879216,0,-0.0106454985032026,0,0,0,0,0,0,0
X600104.SH,0,0,0.0537299289538339,0,0,0,0,0.0650785212653474,0,0,0,0,0,0.0847007705237277,0.0958105929543666,0,0,0,0,0.00240640450271416,-0.0447278671551468,0,0,0,0,0,0,-0.0448685947392859,0,0,0,0,0,0,0,0,0,0,0,0.0486973950863628,0,0,0,0,0,-0.089791227989107,0.0427731359325058,0,0,0,0,0.0314759499299156,-0.00387251412417362,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0981119503419292,0,0,0,0,0,0.310225198105544,0,0,0,0,0,0,0,0.103964231500106,0.147839950424576,0,0,0,0.025034363951342,0.242115551762067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142282417739133,0,0,-0.0709614117178748,0,0,0.379495920801986,0,0,-0.0914235513511371,-0.00947402824674726,-0.0144811549443549,0,0,0,0,0,0
