,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X000596.SZ,X002371.SZ,X002007.SZ,X300003.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X600741.SH,X600183.SH,X300124.SZ,X300014.SZ,X000977.SZ,X601877.SH,X000157.SZ,X002129.SZ,X000625.SZ,X000800.SZ,X002236.SZ,X600584.SH,X002049.SZ,X002463.SZ,X002414.SZ,X000066.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X600118.SH,X002185.SZ,X600522.SH,X000021.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.187582635766791,0,0,0,0,0,0,0.0119650218198417,0,0,0,0,0,0,0,0,0,0.185850661137593,0,0,0,0,0,0,0,0,0,0,0,0,0.0224158956774528,0,0.0653413408685659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41133079023828e-05,0,0.0053703957232212,0,0,0,0,0,0,0
X000858.SZ,0.129346463489339,0,0.0685658807889033,0,0,0.0266084918650971,0.0291157000364787,0,-1.73472347597681e-18,0,0,0,0,0.320715441413323,0.265034457914338,0,0,0,0.0797694252747016,0,0.0340769957727113,0,0.0136240272413661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037588317644293,0,-0.0528989608949535,0,0,0,0.00755904107863298,0.0370963003897077,0,0,0,0,0,0
X600276.SH,0,0.0298086214899006,0,0,0,0,0.0420971654916921,0,0,0,0,0.0876952015227342,0,0,0.161340673431485,0,0,0,0,0,0,0.0552807044459773,0,0,0.073896110781176,0,0,0,0,0.0237395661421712,0,0,0,0,0,0,0,0,0,0,0.0740831341089807,0,0,0,0,0,-0.090752366750517,0,0,0,0,-0.00941324009439153,0,0,0,0,0,0,0
X000651.SZ,0,0.0780384556797136,0,0,0.0531383816736432,0.0257980509196801,0,0,0,0,0,0,0,0,0.0828964358863078,0,0.411529144824978,0,0.0208127868088277,0,0,0,0,0,0,0.0106211260286346,0,0,0,0,0.0460893825907455,0,0,0,0,0,0,0.012287817109499,0,0,0,-0.082765199300184,0,0,0,0,0,0,0,0,0.0357464187945162,0.0125526615726886,0.023615908241888,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.100231845676336,0,0,0,0,0,0,0,0,0,0.0585175441417548,0,0,0.191445032940024,0,0,0,0,0,-0.0617519991289117,0,0,0,0,0,0,0,0,0,0,0.324361583293997,0,0,0,-0.0608971309968741,0,0,0,0,0.105092183926104,-0.0234330673065696,0,0,0.171049869551485,0,0,0.00867096274476607,0.0401596809010764,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115648692853892,0,0,0,0.0935984708776519,0.0870695204185892,0,0,0.191095929734923,0,0.0747862119801095,0,0,0,0.144664635680603,0,0,0,1.73472347597681e-18,0.154661860593732,0,0,0,0,0,0,0.109500260997476,0,0,0.00979861528137963,0,0,0,0.00392555881916961,-0.0350521849675177,0,0,0,0,0,0
X600104.SH,0,0.0477880697004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515109205836423,0,0,0.112300855224451,0,0,0,0.405061466250414,0,0,0,0.141343853281449,0,0.0154982127585068,0,0.0343823189074694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844458458997012,0,0,0.019014939226611,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581288836700645,0,-0.0655953204089391,0,0,0,0,0,0.359483240750611,0,0,0,0,0,0,0.121179691988872,0,0,0,-0.110660476219397,0.0466314364573679,0.0518773740770169,0,0,0.308137861716013,0,0,-0.0139309270649549,-0.227906798320713,0,0.340232237976456,0,0,0.0108964914370284,0,0,0,0,0,0,0
X600031.SH,0,0.0761075527509562,0,0,0,0.0903987475818835,0,0,0,0,0,0,0,0,0,0.184005756423437,0,0,0,0,0,0,0,0,0,0.0947963690813891,0.0463760265158412,0,0,0,0,0.360695068563997,-0.0416097258881405,0.0809504408308643,0,0,-0.0824508425744692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299910220504301,0,0,0,0,0,0
X002304.SZ,0,0.287011464557899,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.136757564798789,0.0348484565197796,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.098089775610779,0,0,-0.0228047682550799,0,0,0,0,0,0,0,0,0,0,0,0.0584200496702283,0,0,0.00155104939730337,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0648290339022298,0,0,0,0,0,0,0,-0.00175869104818086,0,0,0,0,-0.0581850270484577,0,0,0,0,0,0,0,0,0.00618108567070124,0.00595886067230828,0,0,0,0,0,0,0.0631154191730378,0,0,0.0338991889315726,0.156770960429618,0.0230564250138256,0,0,0.012457242891704,0,0.00492270904497969,0,0,0,-0.044550628936553,-0.0111142056703341,-0.0669171869404351,0,0,0,0,0,0
X000661.SZ,0,0.0322093824337129,0.17349354453966,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.11609269319765,0.078174376094319,0,0,0,0,0,0,0,0,0,0,0,0.242003248391174,0,0,0,0,0,0,0,0,0,0,0.110341592177316,-0.0378666421585493,0,0,-0.051713770893746,0,0.0508931163267812,0.0248728913548465,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.076830467802479,0,0,0,0,0,0,0,0,0,0.0171246724408045,0,0,0,0,0.00999773436431468,0.0426078982067989,0,0.543562421806704,0.015619148439796,0.139647888568868,0,0,0,0,0,0,0,0,0,0.0553058435716218,0,0,0,0,0,0,0,0,0.0528231594105669,0,0,0,0,0,-0.00272481074288022,0,0,0,0,0,0,0,0
X000568.SZ,0,0.454480531323621,0,0,0.00545224546500665,0,0,0,0,0.0854572688646587,0,0,0,0,0.308007567308491,0,0,0.0127592830030534,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0482577795529311,0.0762872553502889,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0214046879827539,0,0,-0.0181068634550253,0,0,0,0,0,0,0
X600809.SH,0,0,0.0870942746378068,0,0,0,0,0,0,0,0,0,0,0.920965550193305,0,0,0,0,0,0.0487056999936444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320658356489777,0,0,0,0,0,-0.106116851704481,0,0,0,0,-0.00507349488970135,0.0553468025528193,0,0,-0.0988235577478514,0,0,-0.000720648230581487,-0.00696209405048683,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248226398218908,0,0,0,0,0,0,0,0,0,0,0,0.0508150832510786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354006923806205,0.00394103807078649,0,0,0.00802693360274532,0,0.0533892021752698,0,0,0.0933983443929567,-0.002615200592164,0.0227457061349225,1.73472347597681e-18,0,0,0,0,0,0
X600690.SH,0,0,0,0.369778264260995,0.0276838554929435,0.011645741617487,0,0,0,0.0838648267665313,0,0,0,0.0957030104031381,0,0,0,0,0,0,0,0,0,0,0.0271812537921777,0,0,0,0,0,0,0,0,0,0,0,0,0.0482145682516867,0,0,0,0,0,0,0.0457726063221209,0,0.0107933259870281,0,0,0,0,0,-0.013504291064942,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106964604180396,0,0,0,0.117802441851975,0,0,0,0,0,0,0,0,0.261290505989771,0,0,0,0.16017350660711,0,0,0.228123200514995,0,0.066802437043741,0,0,0,0.10295589650609,0,0,0,0,0,-0.00857987804990291,0.00512512170082383,0,0,0,0,0,0
X000596.SZ,0,0.021306904716035,0,0.423008724213497,0,0,0.0266798542388978,0,0,0,0,0,0,0.290803967726903,0.12056785749725,0,0,0,0,0,0,0,0,0,0.0227957881816279,0.0633022494147921,0,0,0,0,0,0,0.0159112787420889,0,0,0,0,0,0,0,0,0,0,0.0782847426070058,0.0163831186176285,0.0462090856323975,0,-0.0593418677247187,0,0,0,0.0127004321350937,-0.0171024680239755,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.110981337333799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388543963674515,0,0,0,0,0,0,0,0.0559581029157434,0,-0.170314047240486,0,0.383324947355554,0,0,0,0,0,0.118139693289041,0.19784746531271,0,0.164064029089822,0,0,-0.0120931363732998,0,-0.239337177352344,0.0205834553023942,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115840442912501,0,0.206654671616178,0,0,0.18154008740499,0,0,0,0,0.0736995789545811,0,0,0,0,-0.214682266716012,0,0,0.211852616870415,0,0,0,0,0,0,0.0170829860548693,0,0,0,0,-0.0487818897359588,0.188298170957658,-0.0114550956391693,0.0528070614394305,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.175391654465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871975577559801,0,-1.38777878078145e-17,-0.270196319182883,0,0,-0.11334126774114,-0.0938738756490796,0,0.603941079363773,0.00059193218457638,0,0.0501103305223635,0,0,0,0,0,0,0,0,-0.106558686556043,0,0,0.0277064495907205,0.202403845787607,0,0,-0.0813636308768799,0.0229102572508953,-0.0061304766874656,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.142238560072801,0,0,0,0,0,0,0,0,0,0,0,0.0440882252360699,0,0,0,0,0,0.152150897309773,0,0,0.0688007781609139,0,0.245810236272259,0,0,0,0,0,0,0,0,0,0,0,0,0.175321054165083,0.0680979069213268,0,0,0,0,0.0416572125460754,0,0,0,-0.0105164588994452,0.0196726683483326,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.116327368034486,0,0,0,0,0.316032499063182,0,0,0,0,0,0,0,0,0,0.123797274401343,0,0,0,0,0,0.0714397038388528,0,0,0,0,-1.73472347597681e-18,0,0,0.0836082464590483,0,0,0,0,0.0451726493936036,0,0,8.67361737988404e-19,0.07074295929762,0,0.0338854451539671,0,0,0,0.0145992354940816,0,0,0,0,0,0,0
X300142.SZ,0,0.0933107778261364,0,0,0,0,0,0,0,0.375290934451802,0,0,0,0,0,0,0.044806342928848,0,0,0,0.167438816420946,0,0,0,0,0,0,0.110872594320343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232767083041636,0.0587512712816745,0,0.0683590607611422,0,0,-0.0289665450246079,-0.0224751443586446,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.304155168912206,-0.0140106354130077,0,0,0,0,0,0,0,0,0,0,0.151983178029616,0.0333322167834581,0,0,-1.38777878078145e-17,0,0.0422853327721906,0,0,0,0.0657716939197392,0,0,0,0,0,0,0.447226275740146,0,0,0,0,0,0,0,0,0.00137249354163364,0,0,0,0,0,0,-0.0177333866473167,-0.00419079847849851,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0767867890254377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120416828490221,0,0,0,0,0,0.0775961493705778,0,0,0,0.109137435736634,0,0,0,0.0404992217420135,0,0.410875851813693,0,0,6.93889390390723e-18,0,0,0,0.0381823686562065,0,0.0522956669688982,0,0,0,-0.00297201168013297,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.17494160447807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154633650717162,0,0,0,0,0,0,0,0,0,-0.0337657700110815,0,0,0,0,0,0,0,0.0435010122108277,0,0.248560018547226,0,0,0,0,0,0.020098143247983,0,0,0.0177745823627576,-0.0420991655776851,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.287712968486676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130661504292286,0.0194556366725245,0,0,0,0.196106814622175,0,0,0,0,0,0,0,0,0,0.197388970853721,0,0,0.154348105973414,0,0,-0.163306144038247,0,-0.0348472235477083,0,0,0,0,0,0
