,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X300142.SZ,X002236.SZ,X600271.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X600498.SH,X600183.SH,X600487.SH,X000625.SZ,X600177.SH,X002371.SZ,X600867.SH,X000977.SZ,X000066.SZ,X300014.SZ,X600776.SH,X002241.SZ,X600066.SH,X300146.SZ,X600522.SH,X000050.SZ,X002129.SZ,X600089.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0335383206444174,0.0865813794151263,0,0,0,0,0,0,0.189284274694681,0,0,0,0,0.0331873989796638,0,0,0,0,0,0.0167463407095153,0,0.0554042707767297,0.174534577445242,0,0,0,0,-0.0426299605200305,0,-0.000347797099007507,0,0,0,0.0437896293288062,0,0,0,0,0,0,0,0.0413576021688814,0,-0.0783392998667965,0,0,0,0,0,0,-0.00386349399312784,-0.0297022238582168,0,0.124282314642196,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0688267893923782,0,0.306953213585956,0,0,0,0,0,0,0,0.270561641755905,0,0,0,0,0,0,0,0,0,0,0,0,0.0379753662812251,0,0.116471788098252,0,0,0,0.0425802223256908,0,0,0,0,0,0,0,0,-0.00836497569706881,0,0,0,0,0.0478827211002694,0,0
X000651.SZ,0,0,0,0,0,0,0.130199913732785,0.0558699860388812,0,-0.00597602449334644,0,0.328260043740786,0.251839002173524,0,0.196298781729262,0,0,0.112829287989716,0,0,-0.0049119787238354,0,-0.0341456783585177,0,0,0,0,0,0,0,0.0587639169883078,0,0,0,0,0,0,0,0,-0.0370054737196554,0,0,0,0,0,0,-0.0777003482753557,-0.045637264509566,0,0,0,-0.011616366850231,0,0,0,0,0,0,0
X600104.SH,0,0,0.106197614965327,0,0,0.0250455379475541,0,0,0,0,0,0,0,0,0.170019416773494,0,0,0,0,0.0353672577665993,0,0,0,0,0,0,0.122344476176052,0,0,0,0,0,-0.0382493062637186,0,0.229254440166562,0,0,0,0.0174607600849217,0.0397337209324037,0,0,0,0,0,0,0.0289635370118807,0,0,0,0,0,-0.00139554910499562,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.200114587776742,0,0,0,0,0.147638417911374,0,0,0,0,0.313462478994315,0,0,0,0.0316582898506021,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0186274944926219,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0234907379635947,0,0,0,0,0,0.00687862973245152,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.361551208387529,0,0,0,0,0,0,-0.0111505349716,-0.107361996475052,0,0,0.582889144830469,0,0.0211632249684553,0,0,0,-0.163053406354913,0,0,-0.0210605499312662,0.144976403080591,0.00917147698215679,0,0,0,-0.11585956976722,0,0,0.0375344563176243,0,0,0.0722921268542013,0,0,0,0,0,0,0,0,0,0,0,0.00403776758233215,0,0
X002304.SZ,0,0.271346404078422,0.170044717521543,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0942225216561292,0.136443399155203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885002246863472,0,0,0.0287886091785567,0,0,0,0,-0.00264876372400747,0,0,0,0,0,0,0,0,0,-0.00992578408772916,-0.0262326376976635,0,0,0,0.0256370106258441,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0506420776647548,0,0,0,0,0,0,0,0.0504421854944736,0,0,0,0,0,0,0.0716708538615424,0,0,0.127832126583391,0,0.244914320655104,0,0,0,0,0,0,0,0.216441194401437,0.243739518192639,-0.0502261448232076,-0.00873039811574533,0,0,-0.00924928645015036,0,0,0,0,0.0238930081621542,0,0,0,0,0.00536166184006898,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262688634135484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15412905395373,0,0.0798441442179195,0.110436249360442,0.0611363764684512,0,0,0.161288867444492,0,0,0.0787661107782293,0,-0.0323426934059521,0,0,0,0,0,0,0
X000568.SZ,0,0.263438613047353,0,0,0,0,0,0.0258124405640641,0,0,0,0,0,0,0,0.210084008818691,0,0,0,0,0.0478839630676004,0,0.0295868118068267,0.0312566123438762,0,0,0,0,0,0,0,0,0,0,0.0416743973670884,0,0,0,0,0,0.077838968928347,0,0.0742178458466533,0,0,0,0,0,0,0,0,-0.0292445835657964,0,0,0,0,0,0,0
