,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X002241.SZ,X002475.SZ,X000157.SZ,X000568.SZ,X600372.SH,X600177.SH,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002294.SZ,X600089.SH,X600867.SH,X002465.SZ,X002049.SZ,X000981.SZ,X002456.SZ,X600498.SH,X601877.SH,X002180.SZ,X300001.SZ,X002007.SZ,X000869.SZ,X600699.SH,X600582.SH,X000623.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158837155884822,0.0793648944501214,0,0,0,0,0,0,0,0.236404503136748,0,0,-0.382705954950968,0,0,0,0,-0.0584925456324376,0,0.0455793068272912,-0.0526703271900383,0,0.0635904445635842,0.544564181806141,0,0,0,0,0,0.0896693159788344,0,0,-0.0837494350427335,0,0,0,0,0,0
X600690.SH,0,0,0,-0.229932905977686,0,0,0,0,0,0,0,0,0,0,0,0,0.529148647094722,0.216274699519549,-0.0595845996011626,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0277392421566629,0,0,0,0,0,0,0,0,0,0,0,-0.329683070459638,-0.230858724744316,0.0299930739031993,0,0,0,0,0,0.272482152093797,0,0.0504427675831286,-0.351875435730649,0,0,0,0,0,0
X600703.SH,0,0,0.0160034083039672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612123907315712,0,0,0,0,0,0.101147167334497,0,0,0,0,0.0944373831069365,0,0,0,0,0,0,0.140027167394437,0,0.0729265298984855,0.099239493516318,0.126229929997372,0,0,0,0,0,0.0511482558807875,0,0.0140667694256287,0,0,0,0,0,0,0
X000100.SZ,0,0,0.049718538584654,0,0,0,0,0,0.251670765529219,0,0,0,0,0,0,0,0,0,0,0.119304835639325,0.0496543014807371,0,0.0530934756873704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153932866356236,0.00665562058071194,0.0549797995669274,0,0,0,0,0,0,0.00442981334613306,0,0,0.017872098005436,0,0,0,0,0,0,0
X600741.SH,0,0.330619572717055,0.118651903946269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068806324374393,0,0.0375839777650796,0,0.0225304030567474,0,0,0,0,0.155660193702797,0,0,0,0,0.0150555551150424,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0867553370631979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.029407813122294,0.34702747112226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157897004573649,0,0,0,0,0,0,0,0,0,0,0.0808981523731531,0,0.0654241389231837,0,0,0,0,0,0,0,0,0.00385073174609686,-0.0859831204108899,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.00221223368869017,0,0,0,0,0,0,0,0.0569868107274312,0,0,0,0.198106371856784,0,0,0.176113825490295,0.146349409092953,-3.46944695195361e-18,0,0,0,0,0.225748271738335,0.0400195830701558,0,0,0,0,0,0,0,0,0,0,0,0,0.0377935354909237,0,0,0.0136079585247749,-0.0439985538559017,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116467594907577,0.127503654824253,0,0,0,0,0.274286169030038,0.0854346231224406,0.0757969580009032,0,0,0,0,0.0076868615188571,0,0,0,0,0,0.0968909900883757,0.0343046213156797,0,0,0.114830295124093,0,0,0,-0.0278931520242973,0,0.0774151561211972,0,0.0310718498844396,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208459223727491,0,0,0,0,0,0,0,0,0,0,0,0.0536597577312379,0,0,0,0,0,0,0,0.365851975882747,0.364595171112022,0,-0.0262286650443139,0,0,0,0,0,0,0,0.0228878814173176,-0.185812610847649,0,0.0946168285392737,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0342582771119591,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0444931333530049,0,0.119839533983456,0,0,0,0,0,0.244628822949904,0.0220093157425911,0,0.180301633881532,0,0,0.065361041768626,0,0,0.102546825656693,0.0662049364645236,0,0,0.216314995980677,0,0,0,0,0,0,0,0.0652517362969488,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.122122381517735,0,0,0,0,0,0,0.0113334602460008,0,0.131051952793567,0,0,0,0,0,0,0.093560950556123,0.0545129842144415,0,0,0.0440293359108259,0,0,0,0,0,0,0,0,0,0.224493781579031,0,0.203578192325901,0.0755285000249508,0,0,0,0,0,0,-0.025603782376723,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.126932190458823,0,0,0,0,0,0,0.00447864637538218,0,0.0849612078576369,0,0,0,0,0,0.132851913918179,0,0,0.198308981324993,0.0176738706302278,0.113643666908689,0,0,0,0,0.290393763603359,0,0,0,0,0,0,0.145247435041458,0.0390949282075168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146722882629485,0.250413363917926,0,0.0512520873912484,0,0,0,0,0,0,0,0,0,0,0,0.0530017971496834,0,0,0.0854829074987251,0,0,0,-1.73472347597681e-18,0,0.0567563026287567,-0.0635589677734584,0,0.0924804737611534,0,0,0,0,0,0,0.00274058958953678,0.000641391360998288,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.111569302642764,0,0,0,0,0,0,0,0,0.375223442163188,0,0.0329492205292523,0.104028602732689,0,0,0,0,0,0,0.000787908576445478,0,0,0,-4.33680868994202e-19,1.38777878078145e-17,0,0,0,0,0,0,0.102949978403781,0,0,0,0,0.00307534941325948,0,0,0,0,0,0,0.0186841665889284,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0806348234029581,0,0,0,0,0,0.0133074963045075,0,0,0,0,0,0.00289397440443987,0,0,0,0.0460147700910443,0,0.0369193654250723,0,0,0,0,0.0478245296114541,0,0,0,0,0,0,0.145771239004591,0,0,0,0.0683295036322893,0,0,0,0.0618220304573836,0.103819193420456,0.162103853108485,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365870792436707,0,0.0811726742573826,0,0.208998937610858,0,0,0,0,0.0133148665751978,0,0,0,0,0,0,0,0,0,0,0,0.160770154169774,0.0363250774917542,0,0,0,0,0,0,0,0,0.0427899328426748,0,0.00263320367291343,0.00844002103039459,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159117465539155,0.0374000685631334,0,0,0,0.0672370569841738,0,0,0.0620617627143055,0,0,0.0207936723274166,0,0,0,0,0,0,0,0,0,0,0,0.0503190779188094,0,0,0,0.468037774131999,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.274825838794636,0,0,0.0953259642406617,0,0,0,0,0,0.156364773191517,0.050819857655195,0,0,0.0384393277805462,0,0,0,0,0,0,0,0.12250617040416,0,-0.0255190051745968,0.0331255721106977,0,0.0882017919279395,0,0,0,0,0,0.132904753921255,0,0,0,0,0,0,-0.119563945964998,0,0,0,0.00407015338496393,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0750426951107317,0,0,0,0,0.118855974132147,0,0,0,0,0,0,0,0,0,0.249208420485453,0,0,0,0,0,0.0924952745803485,0,0,0.217289594894573,0.13866529910473,0,0,0,0,0,0,0,0,0,0,0,0.199809517234989,0,0,-0.177994386775505,0,0,0,-0.00620799057924863,-0.0374606367956768,0.0429001412141648,0,0.0367713169704135,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676956437094409,-0.0419438084079825,0.153481410956651,0.170959567008147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695380880878271,0,0,0,0.0373536628507553,0,0,0,0.208690756335116,0,0,0,0.0263635444982436,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906887329101799,0.149986876627099,0.178255492493262,0,0,0,0.0372174645883283,0,0,0.104170792949269,0,0,0,0,0,0,0,0,0,0.082677634535294,0.0213760473513042,0,0.0460252644127772,0,0.261717831671892,0,0,0,0,0,0,1.77187800935071e-05,0.0424124781392622,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149743783665526,0.216443510677488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145389838809208,0,0,0,0,0.0591895723234803,0,0.126370859840403,0,-0.270454343615235,0.144327767118004,0,0.137666539566805,0,-0.014696299783779,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127813480111551,0,0.04401119492222,0.193483298108632,0,0,0,0,0,0.00520875289979055,0,0,0,0.0670394808689072,0.0324637991395251,0,0.175439297638246,0,0,0,0,0.0245241180616954,0,0,0,0.0258041364189801,0.028645453125232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.182566940400583,0,0,0,0,0,0,0,0,0.09274810060075,0,0,0.0482571969621693,0.0039968669632497,0,0,0,0,0,0.219645763070645,0,0,0,0,0,0,0,0,0,0,0,0.139257809107708,0.0123112067649542,0.0336738606690805,0,0,0.0629629535233904,0,0,0,0.0405537284887161,0,0,0.00204080295990078,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.227104926672689,0,0,0,0,0.0102131246033798,0.0525120370749048,0,0,0.00228903570340483,0,0,0,0,0,0,0.191883168922459,0,0.0327962661946725,0,0,0,0,0.280456802610115,0,0,0,0,0,0,0,0,0,0,0,0.00687336967036462,0,0.0266142023207643,0,0,0,0,0,0,0.0319794189472913,0,0,0.0122866234796554,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189090146331842,0,0.300004104042801,0,0,0,0,0,0,-0.706720082684856,0,0.174532417705311,-0.152663552862002,-0.148928500132902,0,0,0,0,0,0.120230543578914,0,0,-0.00649937047687479,0.29268891286042,0,0,0,-0.24574666648704,0,0,0,-0.0120450935555513,-0.0719526662937635,0,0.141571384879406,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0499666538061447,0,0,0,0,-0.033623150153086,0,0,0,0,0,0,0,0,0,-0.0151254105903693,0,0,0,0,0.00180895244704813,0,0,-0.0954412545244117,-0.101538644361577,-0.200757040950331,-0.0994757088990749,0,0,0,0,0,0,0,0,0,0.12123497887331,0,-0.020822717746081,0,0.363896262265474,0.284523490791656,0,0.0122828103528058,0,-0.271946513163353,0.213565898158211,0,0.0509453061544805,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0171244693766205,0,0,0,0,0,0,0,0,0,0,-0.00667085510375393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187484922122701,0,0,0,0,0,0.0170383689239497,0,0,-0.037237374116548,0,0,0,0,-0.00887129085191266,0.00252931655842934,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277920458381812,0,0.35805876303179,0,0,0,0.122258724940975,0,0,0.101718789433282,0,0.0472490873454508,0,0,0,0,0,0,0,0,0.0480711291306461,0,0,0,0,0,0,0,0,0,0,0,-0.0267476758317117,0,0,0,0,0,0
X600498.SH,0.356058772201275,0,0.177908870173849,0,0,0,0.11721169600471,0,0,0,-0.0780510685831717,0,0,0,0,0,0,0,0,0.225557770687484,0,0,0,0,0,0.00123491150106098,0,0,0,0,0,-0.0786800350336957,0,0,0.126937546190968,-0.0177115596712599,0,0,0.207643398842608,0,0,0,-0.263235591357664,0,0,-0.113137589079119,0,0,0.565751898175567,0,0.0283205564960099,0,0,0.601628517977409,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0578899183471899,0,0,0,0,0,0,0,0.0957825259972151,0.0988404008023031,0.143254195990307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158924957134844,0,0,0,0.047981705485427,0,0.181740502505321,0,0,0,0.199225848401177,0,0,-0.0339638938670949,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0164391434091056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13126167595948,0,0,0.159947329360564,0,0,0,-0.135927361236673,0,0,0.15304760351622,0,0,0,0.16676109330539,0,0,0,0.0274401991115382,0,0,0,0.0413205184065132,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.197537397000884,0,0,0,0,0,0,0,0.0756836220808101,0.15447821400983,0.0229832329301612,0,0,0,0,0,0,0,0.0233696983355974,0,0,0,0,0,0,0,0,0,0.160109854221964,0,0,0,0,0,0,-0.0688610124579815,0.215664567887259,0,0,0,-0.0196968470008398,0.0693632478036953,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181057991817815,0,0,0,0,0.112075132632341,0,0,0,0.241456662571445,0.01304657917125,0,0,0.295749687862878,0,0,0.110963853226055,0,0.028065032944298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044318465254988,0,0,0,0,0,0,0
X000869.SZ,0.0873926352757023,0,0,0,0.11874248772248,0,0,0,0,0,0,0,0,0,0.337886640799983,0,0,0,0,0,0.0452365386337376,0.0941850548373921,0,0,0.0958411355350423,0,0.0552849224332716,0,0,0,0,0,0,0,0,0,0,0,0.0506445698774224,0,0.0865711879535966,0,0,-0.0233311895240445,0,0,0,0,0,0,0.00335283284037599,0.0306449454892162,0,0,0,0,0,0
X600699.SH,0,0,0,0,-0.0550600403422802,-0.116532307275849,0.398847184070162,0,0,-0.300309703284149,0,0.196735868473813,0,0,0,0.0131673007544672,0,0,0.125459089645084,0,0.046176429864626,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.287939674670912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15527583921684,0.0128327824990684,0.168438685954494,0,0,0,0,0
X600582.SH,0,0,0.220485903721205,0,0,0,0,0,0,0,0.0641903077558905,0,0,0.0690013466298371,0,0,0,0,0,0.0220540195334402,0,0.0199229574101662,0,0.0721064663273583,0,0,0,0,0,0,0.135834347189192,0,0,0,0,0,0,0,0.00132033227838521,-8.67361737988404e-19,0.0864962592887137,0,0.15439771804291,0,0,0,0,0,0,0,-0.0150537256229536,0,0,0,0,0,0,0
X000623.SZ,0,0,0.260869782257251,0,0,0,0,0,0,0,0,0,0.0307358136740435,0.242915267813637,0,0,0.0126698880220571,0,0,0.0963267598110582,0,0,0,0,0,0,0.211764623693799,0,0,0,0,0.00667416409445362,0,0,0,0,0,0,0,0,0.0551351523284746,0.00419525705797221,0,0,0,0,0,0,0.0409010811058634,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0.100139415793838,0,0,0,0,0,0,0,0,0,0.107014160956814,0,0,0,0,0.17290501070906,0,0,0,0,0,0.0649437817580422,0,0,0,0,0,0,0,0.0978859028219855,0,0.150749592044214,0.19982283362097,0,0,0,0,0,0,0,0.0201026536051058,0.0466901796454841,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.207710196775881,0.0896641708262655,0,0,0,0,0,0,0.0342403057482069,0.0313097415572897,0,0,0,0,0,0,0,-0.17214894263273,0,0.311292183123259,0,0,0,0,0,0,0,0,0,0,0.0198164191318668,-0.0678413040422198,0,0.0224442871847799,0,0,0,0,0.013001592154053,0,0.00395597914275171,-0.0583914022310864,0.101971993025239,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0150482914855947,0,0,0,0,0,0.120614055592492,-0.0237932485464318,0,0,0,0,0,0.436172164833124,0,-0.135190190463312,0,0,-0.535998162869567,0,0,0,0,0,0,0,0,0,0,0,0,0.0835420853759718,0,0,0,0,0,0,0,0,0,0.87846133980857,0,0,0,0,0.946183108833371,0
TED,0,0,0,-0.425274651597267,0,0,0,0,0,0,-0.0927230126001402,0,0.230061395216454,0,0,0,0,0,0,0,0,0,0.0791876229317771,0,0,0,0,0,0.527918389772126,0,0,0.0984772850460757,0,0,0,-0.268846092956902,0,0,0,0,0,-0.579395089559022,0,-0.276656559869741,0,0,0,0,0,-0.546243223908023,0.23834804912706,0,0,0,0,0,0,0
RealEstate_excess,0.11412124361952,0,0,0,0,0.0971117347506039,0,0,0,0,0.0471007813558573,0,0,0,0,0,0,-0.124851960563445,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172864200880563,-0.0144408430634443,0,0,0,-0.12632266354932,0,0,0,0,0,0,0,0.0998669757617338,0,0,-0.238917797953005,0,0,0,-0.0600003702686326,0,0,0.139827487306022,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.124706754152688,0,0,-0.252947463669374,0,0,0,0,0,0.0879647729489383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584709552507931,0,0,0,0,-0.141201589484422,0,0,0,0,0,0,0.0453032672092787,0,0.663584257010969,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000165788994357709,-0.00268403412970002,0,0,0.00313124835587052,0,0,0,0,0.00494282254072368,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,-0.00275555248160308,0,0,0,0,0,0,0.0018347844821043,0.00162642688965167,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.00760415247129425,0,0,0,0,0,0.170351683831737,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012504389042977,0,0,0,0,0,0,0,0,0,0.00417289806343044,0,0,0,0,0,0,0,0.00672833289773639,0,0,-0.00714138700275026,0,0,0,0,0,0.00465180594414653,0,0,-0.00492456021634494,0,0.00580708437467152,0,0,0,0,0,0.0883613046708641,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0138392853825477,0,0,0,0,0,0,0,0,0.0249190934815175,0,0,0,0,-0.0112578123164007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018871064157227,0,0.0578490010729713,0,0,-0.00740212682159588,0,0,0,-0.0196691528545226,0,0.0876497992099404,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0.000111285962770198,0,0,0,0.000212979713910055,0,0,0,0,0,0,0,0,0,-0.000394580859346385,0,0,0.000677805245814348,1.35525271560688e-20,0,-0.0027149930268184,0,0,0,0,0.0039485037375661,0,-0.0028552742005114,0,0,0,0,0,0,0.00585803353085181,0,0,0.00188482855029476,0,0,0,0,0,0,0,0,0,0,0,0.00660367428393952,-0.0034936238215264,0,0,0,0,-0.0173134388125896,0
