,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600741.SH,X600884.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X000157.SZ,X000799.SZ,X601799.SH,X600563.SH,X002236.SZ,X600584.SH,X002176.SZ,X600487.SH,X000800.SZ,X002414.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.272472386545369,0,0,0,0,0.0343926072769421,0,0,0,0,0,0,0,0,0.0401537520747758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00566661320500061,0,0,0,0.0648022842492348,0,-8.67361737988404e-19,0,0,0,0.057894446315977,0,0,0,0,-0.00902195027087623,0,0,0,0,0,0,0,0,-0.0176718101885694,0,0
X000858.SZ,0,0,0.0203374936975019,0.197209194431888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910180701543694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23695554243209,0,0.0212914925235886,0,0.0428831749413109,0,0,0,0,-0.00986603092866777,0,0,0,0.0199540864468807,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.667782169658346,0.0292133821450262,0,0,0,0,0,0,0.00587287682736206,0,-0.0347135374835924,0,0,0,0,0,0,0.0425763520415512,0,0,0,0,0,0,0,0,0,0,0.0716052996397219,0,0,0,0,0,0,0.0404297996646283,0,0,0,0.0141747950799931,0,0,-0.214331623219872,0,0,0,0,0,0,0,0,0,0,-0.00487885943538728,0,0
X000568.SZ,0,0.195655538213127,0,0,0,0.0270289974414158,0,0,0,0,0,0,0,0,0,0.0373498447524308,0,0,0,0,0.0204359797273976,0,0,0,0.00953589710901835,0,0,0,0.0551955622700152,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.377704789415426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406217683608646,0,0,0,-0.032068922048983,0,0
X002415.SZ,0,0,0.126713113581744,0,0,0.390521992861972,0,0,0,0,0,0,0,-0.133122745927875,0.11059695488735,0,0,0,0,0,0,0,0,0,0.0441913012476953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710148437410854,0,-0.0243328484154592,-0.0434701702652974,0,0,0,0,0.132767348285109,0,0,0,0,0,0,0
X002304.SZ,0,0.123806298887551,0.028087877053287,0.138799609581898,0,0,0,0.0425919217520141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200912788696076,0,0.257444054290696,0,0,0,0,0,0,0,0,-0.00318703817176092,0,0.0254723123889202,0,0,0,0,0,0,-0.0107078408480779,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195447393915884,0,0,0,0,0,0,0,0,0.0578092557959087,0,0.0224429656078645,0,0.0727242129899996,0.0589587380262909,0,0,0,0,0,0,0,0,0.138412545749632,0,0,0,0.204429167836036,0,0,0,0,0,0,0.0324744854252106,0,0.0850440222020331,0,0,0,0,0.00694275024818543,0,0
X600690.SH,0,0,0,0,0,0.0178634374615906,0,0,0,0.368016249735609,0,-0.0404305774724493,0,0,0,0.0639666601463852,0,0.0321205825785863,0,0,0,0.165122506584004,0.0696335681098802,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.138266387858631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100877672454432,0,0
X002475.SZ,0,0,0.106940867706591,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.093477963407702,0,0.105476434415805,0,0,0,0,0.0858067918657963,0,-1.73472347597681e-18,0,0,0.057883279634479,0,0,0.086769889973433,-0.0986274525035311,-0.0130506176932422,0,0,0.065338870044351,0,0,0,0,0.306391051941751,0.073813586014508,0.00745355039097848,0.183541438811923,0,0,0,0,0,0,0,-0.0727688716155935,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775371159413065,0.0588055627594549,0,0,0,0.00744685008726341,0,0.133284903739245,0,0.0999075966966793,0,4.33680868994202e-19,-0.0666005682818267,0,-0.0595168230813844,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0583711795965781,0,0,-0.00716901968753628,0,0,0,-0.0650308089644422,0,0.0064310081121497,0,0,0,0,0,0,0
