,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X000100.SZ,X002008.SZ,X600487.SH,X600066.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600867.SH,X600089.SH,X600699.SH,X600498.SH,X002294.SZ,X600271.SH,X002085.SZ,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X600566.SH,X300142.SZ,X002180.SZ,X600118.SH,X600584.SH,X002179.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.204868826901022,0,0,0.179212559755176,0.201908040855313,0,0,0.0391864847748422,0,0,-0.0887236724767647,0,0,0,0,0,0,0,0.00880694048108688,0,0,-0.0731606281564785,0,0,0,0,0,0.106440319835019,0,0,0.0408220913882169,0,0,0.0323702328911386,0,0,0,0,0,0,0,0,0,0.063048718478552,0,0,0.0901739533750289,0,0.0104193524864151,0.00728487525602121,0,0,0,0,0,0
X600104.SH,0,0,-0.00775841656779504,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.367900366898868,0,0.186000960507322,0,-0.137133808527142,0,0,0,0,0.129790009501757,0,0,0.0236182997230272,0,0,0,0,0,0,0,0,-0.00802280249548189,-0.0243530123196395,-0.0564875894558331,0,0,0,0,0,0,0,-0.0525055126968361,0,0.109668029471169,0,-0.049595340015225,0,0,0,-0.0198111759065219,0.020602703347454,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231863852795084,0.0722127051046855,0,0,0,0,0,0.0435537953994286,0,0.0787322831440938,0.0279219592938877,0.0262209897967919,0,0,0.222807570008828,0,0.0252782046248984,0,0.0764081759603385,0,0,0,0,0,0,0,-0.0867185872387129,0,0,0,0,0,0.029935485498275,0,0.0298810603563135,0,0,0,0.0223814091129923,0,0,0,0,0,0,0
X000858.SZ,0.0816019751316804,0,-7.75379268905068e-05,0,0.0833055575144748,0,0,0.077980635635669,-0.0158234291831603,0,0,0.370976290006244,0,0,0,0,0,0,0,0,0.0450039572985021,0,0,0.036441315369438,0,0,0.231294198710825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819755070321415,0,-0.0133010645566867,0,0,0,0,0,0,0
X000651.SZ,0,0.136782979222224,-0.0575263679829828,0.177431821083942,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0845848419543469,0,0.0318042120137298,-0.0478668183595273,0,0.170893509397768,0,0,0,0,0,0,0,0,-0.0513913619131475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013770954123079,0,0,0,-0.00602292684553566,0,0.00291842687302821,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0525762485147858,0,0,0,0,0,0.0912342515128045,0,-6.93889390390723e-18,0,0.0104224669672091,0,0,0.0946691189737555,-0.14761633271259,0,-0.147327654814155,0.283233152045089,0,0,0,0,0,0.143302241596806,0,0,0,0,0,0,0,0.408877006216619,0.014808413344393,0,0,0,0,-0.0270984338430761,0.125732496602632,0,0,0,0,-0.071242118067448,0.0622390968250583,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.270482782889382,0,0,0,0,0,0,-0.225747775161462,0,0,0,0,0.0506896033009253,0,0,0,0.0276685950091738,0.213015330514938,0,0,0,0,0,-0.0367675358092711,0,0.24271421294459,0,0,0,0,0,0,0,0,0,-0.0226020443132018,0,0,0,-0.123679147037212,0,0,0.015036507588343,0,0,0,0,0,0
X002304.SZ,0.026825367418456,0,0,0.411275062897571,0,0,0,0,0,0,0.0631706151370618,0,0,0,-0.0261076990334221,-0.0206172135607827,0,0,0,0,0,0,0,0,0,0,0.0663884948577641,0,0,-0.111340657352692,0,0,0,-0.0308648222605672,0,0.199774497876153,0,0,0,0,0,0,0,0,0.0466292642876146,-0.0810186355466779,0,-0.0824091857418618,0,0.0181137965429498,0,-0.0527126894025729,0.0571659299853234,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.391619953106182,-0.137644759782359,-0.26699379712491,0,0,0,0,-0.040861692066375,0.208048011278086,0,-0.171226065722035,0,0,0,0,0,0,0.0632820458455311,0,0,0,0,0,0,-0.0704813681266406,0,0,0,0.0371906246122325,0,-0.0405660110977204,0,0,0,0.0548428609175979,0,0,0,0,0,0.0141554962838171,0,0.179502875417301,0,0,0,-0.02559105207746,0.035526367601014,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0236559186896634,0,0,0.0519527065868789,0,0,0.113050074987872,0,0,0.133370109909179,0,0.0739601714799544,0,0,0,0,0,0,0.11489302495911,0,0,0.0260607256411253,0,0,0.0587502058530129,0,0.243295753150913,0,0,-0.152817236882006,0,0,0,0,0,0,0.00373261177326255,0,0,0,0,-0.00866600810132741,0,-0.148289804571771,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.109679998782816,0,0,0.219789600963135,0.105479104334413,0,0,0.0998220272243422,0,0,0,0,0,0,0,0,0,0,0,0.0675272667135918,0,0,0,0,0,0,0,0,0,0,0,0.0551473107120521,0.277062508346052,0.174176776210561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402404786408909,0.00972423299562251,0,0,0,0,0,0
X000568.SZ,0,0,0,0.636356116718428,0.146178348144448,0,0,0,0,0,0,0,0,0.0541288639518597,0,0,0,0,0,0,0,0,-0.0491946073176714,0,0,0,0.100009181656363,0,0,0,0,0,0,0,0.0201899788371444,0,0,-0.0465313285755605,0,-0.0249844634547409,0,0,0,0,0,0,0,0,0.10242176582398,0,0,0.0139346243932017,0,0,0,0,0,0,0
X600741.SH,4.33680868994202e-19,0.159469629590583,0,0,0,0.00149998027250158,0,0,-0.0038522903788938,0.0907989951587412,0.144105554656377,0,0,0,0,0,0,0,0,0,0,0,0.0144709083735918,0,0,0,-0.100554177577908,0.145135772539002,0,0,0,0.0245865109014819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549123435739745,0,0,0,-0.0300126078424789,0.0313044423118492,0,0,0,0,0,0
X002236.SZ,-0.0657261907869905,0,0.245218603721634,0,0,-0.0026787011667143,0.0286867701448925,0.133907591627798,0.308283762666601,0,0,0,-0.0132405255589827,0,0,0,0,0,0,0,0.0270890013301546,0,0,0,0,0,0,0,0,0,-0.10817328611644,0,0,0,0,0,0,0,0,0,-0.184714267037324,0,0,0,0,0,0,-8.470329472543e-22,0,-0.129150143618743,0,-0.0345835306282693,0,0,0,0,0,0,0
X002475.SZ,0,0.0327705858861371,0,0,0,0.0103043640885488,0.0836291670401397,-0.0833704930753791,0,0,0.0185205185243589,0.0320940752467353,0,0,0,0.0578829826378676,0,0.167417748472155,0,0,-0.0221218055701766,0,0.198314381895491,0,0,0.119131015458334,0,0,0,0,0,0,0,0,0,0.121117263543166,0,0,0,0,0,0,0,0,0,0,0,-0.0924143811932352,0,0,0,-0.0553402367526119,0,0,0,0,0,0,0
X002241.SZ,0,0,0.22185039006233,0,0,0,0,0,0,0,-0.137422026063858,0,0,0,0.15984716725664,0,0,0.446810804590145,0,0,-0.106736545382071,0,0.0794482274220214,0,0,0,0,0,0,0,0,0,0,0,-0.00613892004891019,0,0,0.128059931114327,0,0,0,0,0,-0.114019593295892,0,0.0702548387982839,0,0.0240547780658467,0,0,0,0,0.00680580874253591,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.0140542317773766,0,0,0,0,0,0,0.0742316075495112,0,0.0625241838322533,0,0,0,0,0,0,0,0,0,0,0,0,0.0191353996750849,0,-0.161132999730828,-0.162370577213153,0,0,0.250054881811039,0,0.0695959180111942,0,0,0,0,0,0,0,0,0.067039050304993,0,0.129969223819862,-0.0468142549573716,0,0,0,0.0149954652689739,0,0,0,0,0,0
X002456.SZ,0.0727966758486815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172743065547752,0.28605980500641,0,0,0,0,0,0.0897614422317051,0,0,0,0,0,0,0,0,0,0.0684713889983998,0,0,0.236560663058733,0,0,0,0,0.0817906279744131,0,0,0,0,0,0.132735175992328,0,0.165388816648305,0.0608565697757424,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600031.SH,0,0.0815668846096688,0,0,0,0,0,0,-0.0585613860844297,0,0,-0.603617409376716,0.100871103024705,0,0,0,0.0448573338540694,-0.167715053686093,0,0,0,0,0,0,0.0165541707954241,0,0.0723673550205918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117184089071752,0,0,0,0.0512772228747371,-1.73472347597681e-18,0,0.266475894504141,0,0,-0.183376344536065,-0.0516406356896359,0,0,0,0,0,0,0
