,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X600118.SH,X002236.SZ,X002506.SZ,X002241.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X002085.SZ,X000568.SZ,X300003.SZ,X002049.SZ,X600177.SH,X002294.SZ,X002074.SZ,X600089.SH,X300124.SZ,X600867.SH,X600582.SH,X002465.SZ,X002180.SZ,X600498.SH,X002007.SZ,X601877.SH,X002456.SZ,X000869.SZ,X000550.SZ,X000050.SZ,X002508.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0934277341257713,0.178248909348965,0,0.246487616338153,0,0,0,0,0,0,0,0,-0.0396206971114683,0,0,0,0,0,0,0.0559882839188182,0,0,0,0,0,-0.00273162602658949,0,0,0,0,0,-4.33680868994202e-19,-0.00979121265957256,0,0,0,-0.0168807452905679,0,0.0501785278909,0,0,-0.0379717825898216,0.137997566350512,0,0,0,0,0,-0.0234944599105449,-0.0156328244298384,0,0,0,0,0,0
X600104.SH,0,0,0.198519886841978,0.0566637148746714,0,0,0,0,0,0,0,0,0,0,0.349499214725821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104531405941815,0,0,0.0136396236449921,0,0,0,0,0,0,0,0,0.025882303291327,0,0,0.0574868351245986,0,0,0,0,-0.00102108403139246,0,0,0,0,0,0,0
X002415.SZ,0,0.210517690461007,0,0,0,0,0,0,0,0,0,0.408654789044913,0,0,0,0,0,0,0,0,0,0.010552136127972,0,0,0,0,0.124427505799717,0,0,0,0,0,0,0,0,0.118491322526484,0,0,0,0,0,0,0.0991946864791332,0.00319379408392869,0,0,0,0,0,0.0302216199698505,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.360811657946101,0,0,0,0.0488059444236702,0,0,0,0,0,0,0,0,0.0443263635700372,0,0,0,0,0.0620787572114973,0,0,0,0,0,0,0,0,0.120387925779206,0.0518426202396489,-0.0824097543583735,0.0833516938437815,0,0,0,0,0,0,0.0607659605323869,0,0,0,0.00682924692837373,0,0,0,0,0,0,0
X002304.SZ,0.0251922572551347,0.233737552134292,0.00360255988588396,0,0,0,0,0,0,0.172502859274645,0,0,0,0,0,0,0,0,0,0,0,0.0327156674163542,0,0,0,0,0.0641622232159717,0,0.110957222827296,0,0,0,0,0,0,0,0,0,0.104322361803903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.169960540872774,0,0,0,0,0.100570658543457,0,0,0,0,0,0,0.0477668563435507,0,0,0,0,0,0.0427190974157857,0,0,0,0,0,0,0,0,0,0,0,0.0763950518378212,0.095942785721462,0,0.0201434949590708,0,0,0,0,0.0560241153460602,0,0,0,-0.0195691495675829,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0159656639558336,0.0489926692881811,0,0.0269124976254354,0,0,0,0,0,0,0.0768756303103726,0,0,0,0,0,0,0,0,0,0.0763056769042996,0,0,0,0.0566285408762504,0,0,0.0330008050865858,0,0.0169948242976987,0,0,0,0,0,0,0,-0.0176480500574496,0,0,0,0,0,0,0
X000725.SZ,0,0,0.131930891414161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529471845003973,0,0,0.0232363835356063,0.0790922100084813,0,0,0,0,0,0,0.13119005333332,0,0.0366884839050972,0.190481398871688,0.0947516044726396,0,0,0,0,0.0425915861061109,0,0,0.0243194532825997,0,0,0,0,0.0448204776872076,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.281755803980935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100296356830803,0,0.0186984730886712,0,0,0,0.0308239825811113,0,0,0,0,0,0,0,0,0,0.013076104135252,0,0,0,0.22540990763824,0.00368366012934902,0.0925540652169969,0,0.0362234231954725,0,0,0.0371885603334167,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.195144570326611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614660888994764,0,0.0759455271494282,0,0,0.00412344343063239,0.0521428439351613,0,0,0,0.180736691279424,0,0.0165371062766303,0,0,0,0,0,0.0879546363668176,0,0.157264734331093,0,0.0807724402476118,0,0,0,0,0,0,-0.00583974157925264,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144511328573639,0,0.363671888923969,0,0.073441442770503,0,0.0423822863594455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130727539899461,-0.177970746151073,0,0,-0.536987380073403,0,0,0,0,0,0,0,-0.0237767508957373,-0.195031542502734,0,0,0,0,0,0
X000100.SZ,0,0,0.074743781146447,0,0,0,0,0,0.162680290534455,0,0,0,0,0,0,0,0,0.0176814642372107,0,0,0.10332237390956,0,0.0895915942998953,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0265402105896447,0,0.0517012213555667,0.131247890150979,0,0,0,0,0.0560103593311749,0,0.0301481464879916,-0.0366165555525806,0,0,0,0,0,0
