,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X601877.SH,X000157.SZ,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X000066.SZ,X002028.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.427562500779935,0.0687421232036479,0,0.0168472986359352,0.0193674217161426,0,0,0,0.114932691914051,0,0,-0.0768937639887324,-0.0410525040882744,0,0,0,0,0,0,0.0388209558412845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144335984391199,0,0,0,0,-0.0278725739071712,0,-0.00366152004426096,0.00211632969957076,0,0,0,0,0,0
X000858.SZ,0.127748779295203,0,0.548568296818131,0,0,0,0,0.0745681339377442,0.0226484665611196,0,0,0,0,0.00175130124635502,0,0,0,0,0.00046302582211009,0,0,0,0,0,0,0,0,0,0,-0.011195180499899,0,0,0,0,0,0,0,0,0,0.0978709778204201,0,0,0,0,0,0,0,0.0647001616970025,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.499432829077098,0.316034178585482,0,0,0,0,0,0,0,0,0,0,-0.0117183933341522,0,0,0.0312381025002269,0,0.0829037095091793,0,0,0,0,0,0,0,0,0,0,-0.0226905839525713,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.24870773085904,0,0,0,0,0,0,0,0,-0.0157728420268062,-0.0340848004469514,0,-0.0104328433760455,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.182250800636105,0,0,0,0,0,0,0,-0.0457923831851763,0,0,0,-0.0629594845482437,0,0.0696114110455597,0.116821876406833,0,0,-0.149516887059395,0.122507575247257,0,0.0778434308160765,0,0,0.332981997748926,-0.0484616332402796,0,0,0,0,0,0.0282145547072445,-0.295860395535442,0.395080358348128,0,0,0,0,0.0130632537867731,0,-0.0543182733547831,-0.0177702753004038,0,0,-0.0695313163188504,0,0,0,-0.0500713163136272,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,-0.100180427900772,0,0.35696719053653,0,0,0,-0.0290149360760058,0,0,0,0,0,0.0260734270537064,0.150846755103234,0,0,0,0.113921342269713,0,0,0,0.104323712457186,0,0,0,0,0,0,0,0.00394840990211835,0,-0.115202143579836,0,0.0433873243272888,0,-0.0266958162405504,0.143466978225656,0,0,0,0,0,0,0,0.087687118808385,0.0853430388714564,0.0910153348598317,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180994157411303,0,0,0,-0.25035929633444,0.381373547192827,0,0,0,0,0,-0.269448026851094,0.0465220424854375,0,0,0,-0.264681621653053,0.236073333215088,0,0,0,0,0,0.414636689660453,0.0640363920362492,0,0,0,0,0,0,0,-0.0918161058514499,0,-0.0434635484307024,0,0.134494475629895,0,0,0,-0.0362889797457396,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0553094244181951,0,0,0,0,0,0.143533851450216,0,0.0126619380026895,0,0,0,0,0,0,0,0,0,0,0.0546877121804084,0,0.158408778881184,0,0,0.091180113646904,0.0668574406622336,0,0.662778494855343,0,0,0.0311253046497578,0,-0.0889177420615329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878006199551967,0,0,0,0,0,0
X600690.SH,0,0.150168647228658,0,0.0640841444789336,-0.0702226120201216,0.0908634652285455,-0.0547697867812461,0,0,0.164142130769331,0,0,0,0.0432547461160974,0,0,0,0,0.0543437986219043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157585659502035,0,0,0,0,0,0,0,-0.0239091301713681,0.020480423584552,0,0,0,-0.0414213395672405,0.125822465992745,0.0024649481747635,0,0,0,0,0,0,0
X002304.SZ,0,0.230992166796891,0.235456273065336,0,0.0214760529524452,0,-0.0116034409377164,0,0,0,0,0,0,0.0343547612064238,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142106789374539,0.00132893906193282,0,0,0,0,0,0
X000651.SZ,0,0.116634017684298,0,-0.114460077550818,0,0,0.0126273629148007,0.399536520261572,0,0,0,0,0,0,0,0,0.0809969692294429,0,0,0,0,0,0,-0.00698271469072631,0,0,0,0,0,-0.0278350253897227,-1.73472347597681e-18,0,0,0,0,0,-0.049016684391372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113790945910945,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0121599219785357,0,0,0,0,0,0,0,0,0.0778165533613177,0.216328632805157,0.0964840003564846,0.219781499513248,0,0,0,0,0,0,0,-0.499943464594895,0,0.121331009215141,-0.0332948381781181,0,0,0,0,0.0550815879315262,0,0,0.189194738147491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513534221998832,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0202442883867697,0,0,0,0,0,0,0,0,0,0.147842449628021,0,0.136161092173115,0,0,0,0,0,0,0,0.0946246077131067,0,0,-0.0241592132025702,0,0,0,0,0,0,0,0,0,0,0,0.074147580930704,0,0,0,0.112987722009144,0.0506036106940913,0.00882328456774674,0,0,0,0.0134462020438834,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.379825240272823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867530434117622,0,0,0,0.584301203199765,0,0,0.186072669605109,0,0,0,0.183032932137857,0,0.243770976938084,-0.111611221698524,-0.133967849453331,0,0.233954156809764,0,0,0,0,0.0511215110299064,0.120264440372549,-0.408631238937667,0,0,0,0,-0.12130647748589,-8.67361737988404e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0.00906510115320348,0,0.0565542490784669,0,0,0,0,0,0,0,0,0,-0.0673894426153954,0.0971786873046554,0,0,0,-0.159028634694334,0,0,0,0,0,0.280358823088245,0,0.0151886002059743,0,0,0,0,0,0,0,0.0207744608143252,0,0,0,0,0,0,0,0.0567643933941852,0,0.124623816720235,0,0,0,0.216237257521606,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322435645550807,0,-0.0356946882829412,0.0378194072264703,0,0,0,0,0,0,0,0.00530795910420659,0,0,0.162722381691225,0.0272233789142045,0.0144177965091681,0,0,0.120006666497287,0,0,0,0,0,0,0,0,0,0,0,0.0344200877446669,0,-0.0559486956045197,0,0,0,0.157442843781933,4.33680868994202e-19,0.0153191393561074,0,0,0,0,0,0
X002371.SZ,0,0,0.0714337921509433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207437544882749,0,-0.454266352529155,0.258449883120908,0,0,0,0.201357442293633,0,0,0.0912860563451998,0,0,0,0,0,-0.232687725986548,0,0,0,0,-0.184533810162963,0.116966843724369,0.482791390538172,0,0,0,-0.277287347002378,0,-0.0208296018138793,0,0,-0.0961265523093113,0.10770531602805,0,0,0,0,0,0
X000625.SZ,0,0,0.0244523480821635,0,0,0,0,0,0,0,0,0,0.13211302705914,0,0,0,0,0,4.33680868994202e-19,0,0,0.0191161479868583,0,0,0,0,0,0,0.0361982694129525,0.145671224335387,0.0267732983790348,0,0,0,-0.0220009386191544,0.0230430462822472,0,0,0,0,0,0,0,0.198377024320158,0,0,0,0,0,0,-0.021553769176589,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.374406739841362,0.0876129393067376,0,0.128951480981866,0,0,0,0,0,0,0,0,0,-0.00387228835855749,0,0,0,0,-0.00709164668490381,0,0,-0.000821679801231311,0,0,0,0,0,-0.0274543200649664,0,0,0,0,0,0,0,0,0,0.201315407386818,0,0,0,0,-0.101834596606023,0,0.0810171036143615,0,0,0,0,0.121057677231994,-0.0743694460662038,0,0,0,0,0,0
X600031.SH,0,0,0,0.0429103364755786,0,0,0,0,0,0,0.0864553125345941,0,0,0,0,0,0.0969992350596258,0,0,0,0.00175441482887509,0.0951436786117523,0,0,0,0.069774249350439,0.200801115705557,0,0.0468538564678789,-0.0300738584153083,0,0,0,0,0,0,0,-0.0617618743756764,0,0.0445654363903001,0,-0.171522961734933,0,0,0,0,0,0,0,0,0,-0.00243160374736132,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.06875642150687,0,0,0,0,0,0,0,0,0,0,0,-0.0168320389513264,0,0,0,0,0,0,0,0.21701161695754,0,0,-0.0482945202803801,-0.0461264075106409,0,0,0,0,0,0.0657675960878617,0,0,0.639238965949832,0,0,0.0355396501499862,0,0,0,-0.172202730709016,0,0,0.0775097197664239,0,0,0.00140499364113814,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0497407197760106,0,0,0,0,0,0,0,0,0,0,-0.0566731827209309,0,0.102423472144084,0,0,0,0,0,0,0,0,0,0,-0.240117625896657,-0.0560135343652682,0.0106711181881862,0,0,0,0,0,0,0,0,0,0.112776969592112,0,0,0,0,-0.0108864606134808,0.0673113346612434,0,0,-0.0694485005038623,-0.0275134680250268,0,0,-0.0152125674007747,-0.0393603794115752,0,0,0,0,0,0
X000338.SZ,0,0.0445669541906809,0,0.0425775748562398,0,0,0,0,0,0,0,0,0,0,0,0,0.00961783791197973,0,0.248223499624403,0,0.0733200059559282,0,-0.0889679091324888,0,0.0192584372980123,0.0572881511621586,0,0,0,0.0145252765994011,0,0,0,0,-0.0122428817417517,0,0,0,0.0598818975237263,0,0,0,0,0,0.0193256101587596,0,0,0.0429835377125985,0,0.024825376136842,0,0.0161552305808332,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0992891101476081,0,0,0,-0.0316056983482486,0,0,0,0,0,0,0,0.068538228197947,-0.0207368950938327,0,0,0,0,0,0,-0.0947040402745023,0,-0.0600545889691436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397843108330265,0,0,0,0,0,-0.144310706521674,0,0,-0.078925708207036,0.0018886504989357,0,0,0.105443543488693,0,0,0,0,0
