,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X002292.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600031.SH,X600372.SH,X000559.SZ,X600177.SH,X002456.SZ,X002074.SZ,X002506.SZ,X000338.SZ,X002475.SZ,X300003.SZ,X002180.SZ,X002426.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X002085.SZ,X000050.SZ,X600522.SH,X000981.SZ,X002294.SZ,X600867.SH,X002508.SZ,X600089.SH,X000869.SZ,X002249.SZ,X601877.SH,X600498.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.1986140320376,0.058499402821934,0,0,0,0,0,0,0.282466874899454,0,0,0,0,0,0,0,-0.118776003178654,0.177175558796525,0.078080321434019,0,0,0,0,-0.182539161335093,0.0412482496930334,0,0.127706461737792,0,0,0,-0.0273364613393089,0,0,0.262079645570434,0.169475655654743,0,-0.092834928834341,0,0,0,-0.0767731263158115,0,0,0,0,0,0,0,0,0.0172609428188981,0,0,0,0,0,0,0
X600104.SH,0.0467536194572121,0,0.0109345060210436,0,0,0.0605907262096551,0,0.11672209781899,0,0.181131080078361,0,0,0,0,0.0164903785727716,-0.0915274764473985,0,0,0,0,0,0.0163393331239999,0,0,0,0,-0.0167124250497268,0,0,0.011376272907246,0,0,0,0,0,0,0.0434304000261376,0,-0.00182541140822634,0,0,0,0,0,0,0,0,0,0,0,-0.00360550695951048,0.0719623470277725,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0628930728601634,0,0,0,0,0,0.0189046450753439,0,0,0,0,0,0.0474816793194898,0,0,0.0287740763505302,0,0,0,0,0,0,0.0368607524373302,0,0,0.068192379516235,0,0,0,0,0.140864110405471,0.0633553145127177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255355988381109,0,0.0246486925079093,0.040804131489204,0,0,0,0,0,0
X000858.SZ,0.231550339277341,0,0,0,0.301008903869706,0.0185606179335639,0,0,0,0.22943535514724,0,0,0,0,0.234269063414083,0,0,0,0,0,0,-0.00559421777583489,0,0,0,0,0,0,0,0,-0.0393428751138675,0,0,0,0,0,0,0.0362380961331131,0,0,0,0,0,0.175518942219886,0,0,0,0,-0.0396160730208678,0,0.0278996004002071,-0.0152183898178346,0,0,0,0,0,0
X002304.SZ,0.173548997667005,0,0,0.629568475580113,0,0,0,0,0,0,0,0,0,-0.0115561042735288,0,0,0,0,-0.00378891899483796,0,0,0,0,0,0,0,0,0,0,0.0702043576634293,-0.0528887641675186,-0.0167628142335945,0,0,0,0,-0.0496850868552254,0,0,0,0,0,0,0,0,0,0,0,0.0344243868868114,0,0.0456635546510805,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0461784753980663,0,0.139759348821407,0,0,0.139092267600624,0,0.0462411008998474,0,0,0,0,0,0,0.0424270205921952,0,0,0.0546856893926397,0.023909450665671,0,0,0,0,-0.0290902671842252,0,0,0,0,-0.0304111012413956,-0.00128608155725536,-0.0354002262815386,-0.0216901872589626,0,0,0,0,0,0,0,0.278327749809883,0,0,0,0,0,0.0520842841307698,0,0,0.0032873391385758,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0988523942631002,0,0,0,0,0,0.246478642424567,0.0704668216263162,0,0.00361229501144276,0.127351293583236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623110520817154,0,0.0176751896324604,0,0,0,0,0,0,0,0,0.0784287088193713,0.0542102596294545,0,-0.035768921065809,0.0148778544415431,0,0,0,0,0,0
X000625.SZ,0,0.908808172724482,0,0.0271455160846331,0,0,0,0,0,0,0,0.141364240381143,0,0,0,0,0,0.203859899666654,0,0,0,-0.0379768622515035,-0.193407974820644,0,0,0,0.147501935194157,0,0,0,0,0.0909353254505434,0,0,0,0,0,0.0296577736050597,0,0,0,0,0,0,0.0148899285605573,0,0,0,0,0,-0.0240382630295882,0.029462286362125,0,0,0,0.21054594706754,0,0
X000063.SZ,0,0,0,0.137602412854039,0,0,0,0.0458994298055084,0,0.108244359257057,0,0,0,0,0,0.0897234670073705,0,0.0565136542816714,0,0,0,0,0.0490508543821823,0,0.0704184831621009,0,0,0,0,0,0,0,0,0.0547179130175416,0,0,0,0,0.0646590909246549,0,0,0.0544874905853667,0,0,0,0,0,0,0.0361088542132782,0,-0.00782477424304251,0.00448753853774283,0,0,0,0,0,0
X600690.SH,0,0,0,0.1119469498441,0,0,0,0,0,0,0,0,0,0,-0.0170638261645151,0,0,0,0,0,0,0,0.116887609194785,0,0,0,0,0,0,0,0.079590021553963,0.00871918973462926,0,0.0289925516340341,0,0,0.0507116148985658,0.027460699882222,0,0,0,0.0892136782322869,0,0.141522618197502,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600703.SH,0,6.93889390390723e-18,0,0,0,0,0.380376293713495,0,0,0,0,-0.0628185305253972,0,0,0,0,0,0,0,0,0,0.0549957392785709,0,0.184947300450606,3.46944695195361e-18,0.0345879876235102,0,0,0,-0.269780952791782,0.0389230872372404,0.0151072294950674,0,0,0,0.005737326298646,0.0609659933266051,0,0,0,0,0,0,0.0618898090163951,0,0,0,0,0,0,-0.00250275712161166,0.042363254929997,0,0,0,0,0,0
