,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X002008.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X600177.SH,X002085.SZ,X600089.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X300115.SZ,X000981.SZ,X600809.SH,X002074.SZ,X600699.SH,X600867.SH,X600566.SH,X600372.SH,X000559.SZ,X000066.SZ,X000623.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.00411865409432706,0,0,-0.0411903114062008,0,0,0,0.0034866686863455,0.312775220156333,0,0,0,0,0,0,-0.0960454475578838,0,0,0,0,0,0,0,0,0,0.0864632706911817,0.141249526495618,0,0,-0.12891632802463,0,0.096930698206754,0,0,0,0,0.28387661554011,0,0,0,0,0,0,0,0,0,0,-0.00161314486573494,-0.0306585874272125,0,0,0,0,0,0
X600104.SH,0,0,0,0.181203305736079,0,0,0,0.033604076845984,0,0.0516659165106495,0,0,0,0.373878832571349,0.14862607886093,0,0,0,0,0,0,0,0.0101406706281542,0,0,-0.112589225306862,0,0,0,0,0,0,0,0,0,0,0,-0.025986224542042,0,0,0.0137719861807022,0,0,0,0,0,-0.156196437631495,0,0,-0.151895337789206,0.035319921491933,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.328844946960439,0,0.0613341987217182,0,0,0,0,0,0.212777487411674,0.119668205777123,0,0.261508819118463,0,0,0,0,0,0,0,0,0.199569676554493,0,0.0554813964487411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451896362964349,0,0,0,0,-0.186926886831195,0,0,0,-0.00434256898839284,0.0323210611690099,0,0,0,0,0,0
X000651.SZ,0,0.115387945064885,0,0,0.102619420539969,0,0.0939748677727837,0,0.0027787318706567,0,0,0,0.116995574287885,0,0,0,0,0,0,0,0.0826116519391063,0.0926583158168375,0,0,0.0471401888495583,0,0,0,-0.00237583277673477,0,0,0,0,0,0,0,-0.0813203923736492,0,0,0,0,0,0,0.0355299618745258,0,0,0,0,0,-8.67361737988404e-19,0,-0.00920582221240479,0,0,0,0,0,0
X000858.SZ,0,0,0.0536239709558741,0.101841010638886,0,0,0,0,0,0,0,0.705863521065022,0,0,0,0,0,0,0.0131694659289642,0,0,0,0.0091288690312592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880823916520349,0,0,0,0,0,0,0.0255663618952486,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600276.SH,0,0,0.0883762188693575,0,0,0,0,0.000842956337910084,-0.0751606285897409,0,0,0,0,0.0772963766625232,0,0,0,0,-0.0566206837044598,0,0,0,0,0,0,0,0.212570660813995,0,0,0,0,0,-0.0906559411922288,0,0,0,0,0,0,0,0,0,0,0,-0.0713866932609092,0,0,0,0,-0.051270133936022,0.0161743071147794,-0.0284619044873291,0,0,0,0,0,0
X000725.SZ,0,0,0.155509191859952,0,0,0,0,0,0.00763036881470165,0,0,0.084401424985151,-0.0876601287103685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22837417588148,0.19548765640917,0,0,0.596151373176838,0,0,0,0.201202980561546,0,0,0.11558481956335,-0.0873029792592348,0,0,0,0,0,0,0,0.0993909568732397,0,0.00374605779525171,0,0,0,0,0,0,0
X002304.SZ,0.108006667354089,0.327371929181142,0,0,0,0.506400559184922,0,0,0,0.390002895426127,0,0,0,0,0,-0.307226463549959,0,0,0,0,0,0,0,0,0,0,0.360678278281955,0,0,0,0,0,0,0,0,0,0.0283630659097048,-0.244736787735922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183635421299871,-0.0912691264985202,0,0,0,-0.00682161287069933,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.244348864979992,0.142363377739865,0.0713690207492739,0.00556318448873198,0,0.00488032640537804,0,0.0944720803712261,0,0,0,-2.16840434497101e-19,0,0.105645917283385,0,0,0,0,0.0514327251923116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085647149736296,0,0,0,0,0,-0.0498767156151204,0.0572214556086548,0,0,0,-0.144217093510113,0,0
X600690.SH,0,0.062711173114476,0,0.278080652481753,0,0,0,0.0366343675351463,0,0,0,0,0.115824719911419,0.213405374260893,0.071443789660898,0,0,0,0,0,0,-0.0423379023153395,0,0,0,-0.100331798466615,0,0,0,0,0.23860717507838,0,0,0,0,0,0,0,0,0,0,0,0,0.0174423010308202,0,0,-0.143165109452176,0,0,0,0.0271401571949315,-0.0227577318579902,0,0,0,0,0,0
