,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600271.SH,X600118.SH,X300124.SZ,X000157.SZ,X600089.SH,X600522.SH,X002085.SZ,X600177.SH,X002007.SZ,X002508.SZ,X600372.SH,X300136.SZ,X000066.SZ,X600487.SH,X300003.SZ,X000981.SZ,X600699.SH,X002294.SZ,X600867.SH,X002008.SZ,X002180.SZ,X000050.SZ,X000559.SZ,X002292.SZ,X000623.SZ,X300115.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.217913398336694,-0.143448857202105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359014169109252,0,0.0312386880380951,0,0,0,0,0,0,0.111612147154703,0,0,0,0,0,0,0,0,0,0,0.020805865546172,0,0,0.0515089022391627,0.00506229711158719,-0.000965064038013738,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.00817962447343405,0,0,0,0,0.056879038405812,0,0,-0.0320765876208558,0.208555607006662,0,0,-0.0675316746560402,0,0,0,0,0,0,0,-0.0975781048433281,0,0.248029552171503,0,0,0,0,0.0939421731203971,0,0,-0.133017587165015,0.237966480620258,-0.0289389214247661,0,0,0,0,-0.0397835621731431,0,0,0,0,0,0,0,0.00467113270431855,0.0160166192795947,-0.012955142091585,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0459936767824462,0,0,0,0,0,0,0,0,0,0.270479645788878,0,0.0829730246952181,0,0,0,0,0,0,0,0,0,0,0,-0.286775584208703,0.226770093642382,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0357661277408541,0,0,0,0,0,0,0,0,-0.0278923690933504,0.0100591891201954,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0250912074481114,0.0778334629333865,0.0793602347941452,0.0197595148896789,0,0.0280459347600158,0,0,0.199614814096536,0,0,0,0,-0.0248029773133008,0,0,0,0,0,0,0,0,0.172240708290089,0,0,0,0,0,0,0,0,0,0.0122843427819203,0,0,0,0,-0.0610316437257911,0,0,0,0,0,0,0,0,0,0.00659945052210859,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.124390465848373,0,0.11755073794859,0,0,0.0849062708337996,0,0,0,0.254641672552271,0,0,0,0,0.0724441648122489,0,0.0398263763484267,0.0128149925998248,0,0,0,0,0,0,0.0344356754876499,0,0,0,0,0,0,0,-0.103314088454534,0.0105508411018504,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836708942888609,0,0.00853076796450232,0.00347175657558225,0,0,0,0,0,0
X002304.SZ,0,0,0,0.111370044640556,0,0,0,0,0,0,0,0,0.345830274970428,0.159662524585126,0,0,0,0.000745338517304742,0,0,0.100601176134642,0,0.0177701134980093,0,0,0,0,0,0,0,0,0,0,0,0,0.0434235515121322,0,0,0,0,0,0.0231259338901333,0,0,0,0,0,0.0629534301385789,0,0,0,-0.00162728398634451,-0.000507324830668646,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0276533285377359,0,0.166610966733116,0,0,0,0,0,-0.0417795247668342,-0.103479820025389,0,0,0,0.0554076094305131,0,0,-0.0623172600008271,0,0.0512404911239324,0,0,0,0,0,0,0,0.0397358749259191,0.0366344994131853,0,0,0.083852054780434,0,0.106173905121746,-0.0452706753537326,0,0,0,0,0,0,0,-0.117827264876146,0,0.00638593603216286,0,0,0,0,0,0
X000725.SZ,0,0,0,0.386362532014827,0,0,0,0,0,0,0,0.027923007751791,0.0508757061387276,0,0,-0.529592850227676,0,0,0,0,0.0797290122299281,0,0.0506559127944609,0,0,0,0,0,0,0,0,0.130562583695063,0,0,0,0,0,0,-0.0204994403154424,0,0,0,0.102614511242265,0,0,0,0.211691873387079,0,0.112509573701194,0,0.102121514781374,-0.0705583834512644,0.0209178870077352,0,0,0,0,0,0
X000625.SZ,0,0.441741253550571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995444322348043,0.238891105620851,0,0,0.0360790036422483,0,0,0,0,0,0,0,0,0,0,0,0,0.00497459800258713,0,0,0.000997978071944079,0.0960589373144726,0,0,0,0,0,-0.0686928642512472,0,0,0.169177938096786,0,0,0,0,0,-0.0016459028868681,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0145465445501519,-0.0669807975551656,0,0,0,-0.282126254877063,0,0,0,0,0,0,0,0,0,0,0,0,0.130685264060159,0,-0.119896378453082,0,0.19200790618882,0,0,0,0,0,0.233488818498768,0,-0.0813425300139284,0,0.015978930659449,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109240014946304,0,0,0,0,0,0
X600690.SH,0,0.0898415643314008,0,0,0.213490410953042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848009586208005,0,0,0.0637938877727336,0,0.0916066492044612,0,0,0,0,-0.0280090516198941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800256233201097,0,0,0.0994306776430547,0,-0.00143121134615832,-0.00318938363897098,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.193574691282971,0,0,0,0,0,0,0,0,0,0,0.0908554454954037,0,0,0,0.0674696259173829,0,0.0554819780975842,0,0,0,0,0,0.0445856681925284,0,0,0,-0.0462155057425742,0,-0.0971063284672074,0.222366900251176,0,0,0,0,0,-0.0379176833531883,0,0,0,0,0,0,0,0.235786916224686,-0.0138400217361637,0.0121994620198724,0,0,0,0,0,0
X000568.SZ,0.331989909595109,0,0.120351731860152,0,0.37523669863603,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786504258156114,0,0,0,0,0,0,0,0,0,0,-0.0151402443063103,0,0.0437222418333072,0.216763199883448,0,0.218093220370896,0,-0.0159495838161864,0.00200779154305496,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0883556249271631,0,0,0,0,0,0,0,0,0,0,-0.0562370194215636,0,0,0,0,0,0,0.155763202787492,0,0.141963340520457,0,0,0,0,0,0,0,0,0,0.0288892848696857,0.388762859151931,0.137085865773113,0,0,0,0,0,0,0,0,0,0,0,-0.0794375328133625,0,0.024550262251073,-0.0124752621491719,0,0,0,0,0,0
X600741.SH,0,0.192643075552763,0,0,0.0870842579175251,0,0,0.00206083128350681,0.0926799734183088,0,0,0.0689096282739012,0,0,0,0,0,0,0,0.147382199040859,0,0.0915522696008801,-0.0630510134925889,0,0,0,0,0,0,0,0,0,0.0526466341542304,0,0,0,0,0.131918724002944,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531946921604088,-0.000228755479513453,-0.00369026537800017,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.126382751537407,0,0,0,0,0,0,0,0,0,0.0923536114150932,0.0164015014728607,0,0,0,0.0160013191629171,0,0,0,0,0,0,0,0,0,0,0,0.346768000456775,0,0.0791693662084552,0,0,0,0,0,0,0,0,0,-0.139792990837003,0,0.127353461904583,0,0,-0.0117991716035052,0.00111440361616929,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101320764993618,-0.0579309192897119,0,0,0,0,0,0,0.133452765210981,0,0,0.0835241212150864,0,0,0,0,0.102905256815492,0.0981287201222197,0,0,0,0.11666878734317,0,1.73472347597681e-18,0.0845466106533102,0.0336289962459146,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0820830926954815,0.0082746429824407,-0.00790331384102312,0.0033405356666166,0,0,0,0,0,0
X002236.SZ,0,0,0.498263590620816,0,0,0,0,-0.163599209134531,0.452001301463802,0,0,0.0536702769976459,0,0,0,0.124513659717069,0,0,0,-0.0613636295098026,0,0,0,0,-0.218475859089283,0,0,0,0,0.0387647248697405,0,0,0,0,0,0,0.067559479772596,0,0,0,0,0,-0.0267551781187746,-0.0812679025603554,0,0,0.221793292943702,0,0.109631336378413,0,0,-0.00203203852039504,-0.00331989271774096,0,0,0,0,0,0
X600066.SH,0.0300342130400798,0,-0.0166731199888645,0,0,0.156102239994717,0,0,0.166448197975466,0,0,0.0572621181333904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718404839366081,0,0,0,0,0,0,-0.0651703102997282,0,0,0,0,0.0657544520566622,0,0,-0.0208194124753328,0.00432518141805596,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.015867315944843,0,0.0529529389536388,0,0.109376912513582,-0.0953599102123696,0,0,0,0,-0.0721477037082585,0,0,0,0.56261189837192,0.103184944380677,0,-0.196794124933018,0,0,0,-0.0318263165644068,0,0,0.0731387734673773,0,0,0,0,0,0,0,0,0,0,0,0.079097359094911,0,-8.67361737988404e-19,0.00738384806898203,-0.00809699330830243,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0600411136435307,0.0927670269371195,0,0.250892967014849,0,0,0,0.0949578737060327,0,0,0,0,0,0,0,0,0,-0.0279263288448544,0,0,0,0,0,0,0,0,0,0,0,0.0786129219999521,0,0,0.0970421030824544,0,0,0.0217398790736575,0,0,0.0811993644609221,0.0355679921757544,0,0,3.46944695195361e-18,0,0,0,0,0.0268800786340055,0.00180658455934643,0,0,0,0,0,0
X601877.SH,0,0,0,0.117835613362966,0,0.0757783845105861,0,0.114083614437149,0,0,0,0.0486525818197893,0,0.142097171320599,0.0601490864320284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523602746638894,0,0,0,0,0,0.0101838217622005,0,0,0,-0.0357424334616496,0,0,0,0.0377546059897107,0,0,0,0.0250985390887745,0.000951407132183214,0,0,0,0,0,0
X002456.SZ,0,0,0.0627145100830283,0,0,0.162418949727562,0.406806454814053,0,0,0,-0.159587871892607,-0.177652859917526,0,0,0,0,0.164392837222709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477234525194489,0,0.494664612333213,0,0,0,0,0,0,0,0,0.22515615659805,0,0,0,-0.367588368329506,0,0,0.160174975278857,0.0646213837201188,-0.027529744658839,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.0551977919405093,0,0,0,-0.00477071730413983,0,0.155939057808234,0,0,0.0743020173254157,0.00923785696517979,0,-0.039965705478214,0,0.03594850855023,0,0,0,0,0,0,0.170522569951879,0,0,-0.0462107381480327,0,0,-0.0320602909921158,0.218731502152529,0,0,0,0,0,0,0,0,0.00742225144944726,0,0,0,0.0033020268344069,0,0.147289552806832,0,0.055303011973425,-0.000504437111048165,0,0,0,0,0,0,0
