,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X600372.SH,X000157.SZ,X002028.SZ,X600703.SH,X600741.SH,X000977.SZ,X600066.SH,X600418.SH,X002236.SZ,X600522.SH,X600183.SH,X002049.SZ,X601877.SH,X000921.SZ,X002294.SZ,X600487.SH,X601799.SH,X000800.SZ,X002180.SZ,X002074.SZ,X600177.SH,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.270078403040584,0,0,0,0,0,0,0.0500095438805008,0.254583453733997,0,0,0,0,0,0,0,0,0.037724244011196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056115786132778,0,-0.029082235650711,0,-0.0619281012400579,0,0,0,0,0,0,0,0,0,-0.0126915431516851,-0.0242546760772004,0,0,0,0.0315922096438489,0,0
X000858.SZ,0.207268630641509,0,0.0170057088849452,0,0,0,0,0,0.197460443814533,0,0,0,0,0.0649383528544748,0,0,0,0,0.0715196594775812,0.150108206208232,0,0,0,0,0,0,0,0,0,0,0,0.210993128631224,0,0,-0.061613282094529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010972123193252,0.0973426801039041,0,0,0,0.0200131537084196,0,0
X600276.SH,0,0,0,0,4.33680868994202e-19,0.0714339833285881,0,-0.0465635277294223,0,0,0,0,0,0,0,0,0,0,0,0.0264335010403638,0,0,0,0,0,0,0,0,-0.0342956526766781,0,0,0,0,0,0,0,0,0,0,0,0,0.110564270006475,0,0,0,0,0,0,0,0.225537656689361,0,-0.0399696551570788,0.00048419181197726,0,0,0,-0.00444877874184564,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0069978077823599,-0.100979422986234,0,0,0,0,0,0,0,0,-0.0796497264701865,0,0,-0.0853472308471795,0,0,0.490751800806559,0.0371150294592089,0,0.211526166506247,0,0,0,0,0,0,0.0206674042481422,0,0,0.0635746349882542,0,0,0,0,0,0.0913614902491887,0,0,-0.0602443632168723,0,0,0,0,0,0,-0.0923495892003049,0,0,0,-0.0287412072178253,0,0
X002415.SZ,0,0,0,0,0,0.12431886729413,0,-0.0716296477691901,-0.0458627165836253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997444425059826,0.0955855778213016,0,0,0.21615407475631,0,0,0,0,0.0922164581562731,0,-0.157708957299851,-0.033580918903224,0,0.0423283707339791,0,0,0.0292493799290123,0,0,0,0,0.0158286670818339,0,0
X600690.SH,0,0,0.00948702176431071,0,0.0506412033866743,0,0.334679589230121,0,0,0,0,0.072229996362052,0,0.0182023821269291,0,0,0,0,0.103257005993621,0,0,0.0246362093508932,0.0515395660998788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078166911340369,0,0,0.0339553807755263,0.253518426364399,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0158111985438512,0,0
X000651.SZ,0,0,0,0,0,0.182131484135539,0,-0.081413495246643,0.0809887098039997,0,0,0,0,0,0,0,0,0,0,0,-0.0257139555682075,0,0,0,0,0.112055177726458,0,0,0,0,0,0,0,0.0548223942492185,0.00440424652833224,0,0,-0.00112750672738104,0,0,0.120114503206211,0,0,0,0,0,-0.113308653891386,0,0,0,0,-0.0435475244321059,0,0.0553696995997584,0,0,0.000272618012943799,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.00613314369716918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404313626316987,0,-0.00408302134261497,0,0,0,0,0,0,0,0,0,-0.156076687530598,0,0,0,0,0,-0.097104451872714,0,0,0,0.0490865156137636,0,0,0,0,0,0,0.137242007931023,-0.119381632763753,0.30088299125069,0,0,-0.0258279421892743,0,0
X600809.SH,0,0.0898981928520579,0,0,0,0,0,0.0195548404191489,0,0.0798507432004854,0,0,0,-0.0933293426769129,0,0,0.0638350782427052,0,0,0.635696999145867,0,0,-0.0565286172763448,0,0,0,0,0.078122696959559,0,0,0,0,0,0.0473900271296916,1.73472347597681e-18,-0.0126618151555674,0,0,0,-0.0434547190340163,-0.0183244075466487,0,-0.139724154915925,0,0,0,-0.0123996776041091,0,0,0,0,0.0103407125980755,0,0,0,0,0,0,0
X000568.SZ,0.0474886759299012,0.557688572388136,0,0,0,0,0,0,0.263684993419745,0,0,0,0,0,0,0,0,0,0,0.103840108022812,0,0,0,0,0,0,0.0670223601786777,0,0,0,0,0.0246350111373927,0.0778425535921675,0,0,0,-0.0221230627059074,-0.103025424261974,0,0,0,0,-0.122059287219208,0.0546638725604823,0,0,0,0,0,0,0,-0.0468938347145589,0,-0.095222159438945,-0.0031229676238793,0,-0.014872884985001,0,0
