,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X002241.SZ,X000596.SZ,X600703.SH,X002007.SZ,X000157.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X002463.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X002129.SZ,X600867.SH,X000977.SZ,X002506.SZ,X600177.SH,X300014.SZ,X002456.SZ,X600498.SH,X002049.SZ,X002180.SZ,X002371.SZ,X600066.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.197071395811557,0.00177264831420047,0,0,0,0,0,0,0,0,0.247085690688645,0,0,0,-0.0290798919420996,0.0375560346346855,0,0,0.127587765367432,0,0,0.0980690099149423,0,-0.101258102189888,0,0,0,-0.0039761349125447,0,0,0,0,0.0466761835665978,0,-0.0218895107924248,0,0.00884153431105776,0,0,0,0,-0.0354039215224205,0.0288182195589624,0,0,0,0,0,0,0,0.00468768997617557,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0229486008929992,0,0,0.368823703233236,0,0,0,0,0.287383055587281,0,0,0.0360322988651602,0.130465518247382,0,0,0,0,0,0,0,-0.0815765413772694,0,0,0,0,0,0.0502816389609585,0,0,0.0454106596601501,0,0,0,0,-0.0184433612886496,0.0520938250704569,0,0,0,0.0398114284755725,0,0,0,0.00699880257906628,-0.0319007519954176,0,0,0,-1.0842021724855e-19,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.122044644029204,0,0,0.211156755209623,0,0,0,0.060266987160441,0,0.0322244953034906,0,0,0.0574629322827006,0,0,0,0,0,4.33680868994202e-19,0,-0.0219384264168653,0.0663798021222583,0,0,0,0.00113205634512196,0,0,0,0,0.0391908577604211,0,0.0602303505928076,0,-0.060248132606973,0,0,0,0,0.0214025077189313,0,0,0,8.67361737988404e-19,-0.0127685773412315,0,0,0,0.00537720643134342,0,0
X000651.SZ,0,0,0,0,0.0314615580100317,0,0,0,0,0,0,0,0,0,0,0,0.243151352021279,0,-0.0516576407082104,0,0,0,0.257259533890839,0.0311330869222173,0,0.00905510193056037,0,0,-0.0211292772603449,0,0,0.0705954687661693,0,0,0,0.11246958632992,0,0.020833960312354,0,0,0,0,0,0,0,0,-0.0431307109986932,0,0,0,0,-0.00490314544818086,0,0,0,0,0.0141003381872661,0,0
X002415.SZ,0.0255987443615167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850795091368195,0,0,0,0.0507784561337691,0,0,0,0,0,0.469251781930242,0,0.0648308364853682,0,0,0,0.248396023887724,0,0,0,-0.0387004942380087,-0.0769283216459375,0.0452402814880608,0,0,0,0,-0.027743584978806,-0.0387087702902317,0.0543382525199804,0,0.10723470774096,0,0,0,0,0,-0.00607003427769649,0,0,0,-0.0196762395347961,0,0
X600104.SH,0,0,0,0,0,0,0.0553086997545148,0,0,0,0,0,0,0,0.0301064398411725,0.11742617726413,0,0,-0.0474144017061606,0,0,0,0,0,0,0,0,0.0950085300891018,0,0,0,0,0,0.0543452548173534,0.166639402951848,0,0,0,-0.0196206658113685,0,0,0,0,0.00461017894519342,0,0,0,0,0,0,0,-0.00467827357454131,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798684841270646,0,0,0,0,-0.0355456207859565,0,0,0,0,0,0.129282432061907,-0.160079328494661,0,0,0,0,0,0,-0.144793231839618,0,0,0,0,0,0.0276177967671339,0,0,-0.0192410033877849,0,0,0,0,0.155288722674639,0,0
X002304.SZ,0,0,0.0360739368597961,0,0.025218326464788,0,0.181617214313054,0,0,0,0,0.18645490374705,0,0,0,0.121325920549582,0,0,0,0.0052380451325561,0.0541139882795691,0,0,0,0,0,0,0,0,0,0,0,0,0.0782939764257159,0,0,0,0,0.0584692543065081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388563814024046,0,0,0,-0.0333012098240392,0,0
X002475.SZ,0,0.14559191629526,0,0,0.0716257996487841,0,0,0,0,0.0342398836719708,0.0759213619176211,0,0,0,0,0.125630778608311,0,0,0,0,0,0,0,0,0,0,-0.0674101612928724,0,0,0,0,0,0,0.155840186155017,0,0,0.07986250268038,0.0225307134837807,0,0,0,0,0,0.180201993537019,0,0.0166999831173322,0,0,0,0,0,0.00452478158347855,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177233067231658,0,0,0,0.17935987080186,0.122885454779844,0,0,0,0.526473694335158,0,0,0,0,0,0,0,-0.13772728273762,0,0.0764879303898618,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.148379698987135,0,0,0.355739996998623,0,-8.67361737988404e-19,0.0474136396147449,0,0,0,-0.0706508814930926,0,0
