,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X300003.SZ,X600809.SH,X000100.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002456.SZ,X002007.SZ,X600776.SH,X000050.SZ,X002179.SZ,X000157.SZ,X300142.SZ,X600066.SH,X300146.SZ,X600177.SH,X600522.SH,X600867.SH,X600089.SH,X300136.SZ,X600372.SH,X002241.SZ,X600566.SH,X000977.SZ,X002129.SZ,X002180.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.049327806049491,0.0648877511282477,0,0,0.0198804929739998,0,0,0,0,0,0,0,0,-0.00498476357807868,0,0,0,0.0142374423347099,0,0,0,0,0,0,0,0,0.0975773724263373,0,0,0,0,0,0,0,0,0.0574886767702112,0,0,0.0172878670274047,0,0.00541033962278331,0,0,0,0,0.0966966236979898,0,0,0,0,0.000931599226736873,0,0,0,0,0,0
X600104.SH,0,0,0,0.18074373803303,0,0,0,-0.0211878327204539,0,0.140954494994559,0,0,0.290400352478183,0,0,0,0,0,0.0962125752417035,0,0,0,0,0,0,0,0,0,0,0,0,0.00641363126234556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167709046844866,0,0,0,0,0,0.0125812942180129,-0.0490425264669665,0,0,0,-0.0125806665746922,0,0
X002415.SZ,0,0,0,0,0,0,0.089381948812419,0,0,0.033802356663289,0,0.0383070178408389,0,0,0,0,0.0901588905041512,0,0.364444557811203,0,0,0,0,0,0,0,0,0,0,0,0,0.00519329424811077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239517390701714,0.0600362331976845,0,0,0,0.0516103521216788,0,0
X000858.SZ,0,0,0.0522246447751201,0,0,0.0316289331065728,0.0831671502598835,0,0,0,0,0,0,0.282250423434299,0,0,0,0,0.0925114789486286,0,0.0722045626962584,0,0,0,0,0,0.0441204834067026,0,0,0,0,0.00409928877293988,0.0217473144488549,0,0,0,0,0,0,0,0,0,0.0090823971773418,0,0,0,0,0,0,0,0,-0.0143987495902414,0,0,0,0,-0.00190950058972807,0,0
X000651.SZ,0,0.270794516472639,0,0,0,0,0,0,0,0.197479776573026,0,0,0,0.00227522030031751,0.0137946831545545,0,0,0,0.0429453772236747,0,0,0,0,0,0.0480574667107805,0,0,0,0,0,0,0.00849884158883939,0,0,0,0,0,0.0349120737405358,0,0,0,0,0.0170606897894542,0,0,0,0,0.0546738432825366,0,0,0,0,0.00724371366808537,0,0,0,0,0,0
X600276.SH,0.127314455514702,0,0,0,0,0,0,0,0,0,0,-0.395330986318269,0,0,0,0.219238007930684,0,0,0,0.288445469173307,0,0,-0.00648407206177797,0,0,0,0.222025151850003,0.305954034251525,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0219172455783268,0,0,0,0,0,0,0,0.183550722130448,0,0,0,0,0,0.0398807023590445,0.0612399934486266,0,0,0,0,0,0
X002304.SZ,0,0,0,0.224687586064427,0,0,0,0,0,0.116003946028167,0,0,0,-4.33680868994202e-19,0,-0.00632769088402979,0,0,0,0.0686113233230198,0,0,0.210738350370395,0,0,0,0.0511239782938279,0,0,0,0,0,0.000611927361487629,0,0,0,0,0.250965264617428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234130385377621,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.00614764305536044,0,0,0,0,0.217195698139733,0,0,0.0489174618932432,0,0,0,0,0,0,0,0.408716662947874,-0.00399515954677688,0,0,0,0,0,0,0,0,0,0.207854844664314,0.0540519841293029,0,0,0.0475786686493127,0,0,0,0,0,0,0,0,0,0,0,0.0497528112983546,0,0,0.00823880715328471,0.0105176019417653,0,0,0,-0.0271605876063881,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0619170480720111,0,0,0,0,0,0.000981168482864765,0,0,0,0,0,0,0,0.227799654265534,0,0,0.276504961905451,0.0159320514417277,0,-0.00929408874470604,0,0,0,0,0,0,0,6.93889390390723e-18,0.00520007499350465,0,0.0355501364094322,0,0,0,0.0496353619791313,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.121090252244514,0,0
X600690.SH,0,0.120132400568237,0,0,0.197933688149681,0,0,0,0,0,0,0,0,0,0.153411957427828,0,0,0,0.0770111354858656,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408357671278289,-0.0509815248561055,0.163332662964793,0,0,0,0,0,0,0,0,0.0150074714669021,0,0,0.00890310790003788,0.0142227020325775,0,0,0,0,0.0170469243941817,-0.0449471304997618,0,0,0,0,0,0
