,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X600703.SH,X002236.SZ,X600271.SH,X300142.SZ,X300124.SZ,X002179.SZ,X002008.SZ,X000625.SZ,X002506.SZ,X600183.SH,X002241.SZ,X600177.SH,X002371.SZ,X600498.SH,X600867.SH,X300014.SZ,X600487.SH,X000977.SZ,X600066.SH,X000050.SZ,X000066.SZ,X300146.SZ,X600118.SH,X600522.SH,X600372.SH,X600776.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.072796531400299,0,0,0,0,0,0,0,0.185711987694351,0,0,0.108341971869464,0,0,0.0324311769674546,0,0,0,0,0,0,0,0,0.189631882630711,0,0,0,0,0,0,0,0,0,0,0,0,0.0856299961854785,0,0,0,0,0,0,-0.17628508125103,0,0,0,0,0,0,-0.0120962314353127,0.0499419271479725,0,0.23800499162079,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.103978295634806,0,0,0.186741438837492,0,0,0.086490081388105,0.18723469137588,0,0.0841970176613489,0.236236827279215,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0121206192378621,0,0.116423940476555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255653128343054,0,0,0,0,-0.00739090123224649,0,0
X000651.SZ,0,0,0,0,0,0,0.490117319164954,0.0364586121906983,0,0,0.174249420787825,0,0.116210576008633,0,0.157382663866615,0,0,0.276406895370445,0,0,0,0,0,-0.0216737471021258,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.177220228064623,0,0,-0.00250904700491332,0,-0.0583004925191351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216848464508486,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162411429260742,0,0.0818276176282662,0,0,0.306586630401883,0,0,0,0,0.00578470366453823,0,0,0,0.0534410181586401,0,0,0,0.0642911802859447,0,0.0957055891236691,0,0,0,0,0.156512863906106,0,0,0,0,0,-0.137064952793052,0,0,0,0,0,0,0.0737180285096346,0.0451510015267048,0,0,0,0,0.0466474342981882,0,0
X600104.SH,0,0,0.0640779052681349,0,0,0,0,0,0,0,0,0,0,0,0.285383305469691,0,0,0,0,0,0,0.105295026960925,0.0563524778874804,-0.0168736103674395,0,0,0,0,0,0,0.243127835966932,0,0,0,0,0,0,0,0.0233045512117224,0,0,0,0,0,0.0142449403021277,0,0,0,0,-0.0136620663928213,-0.0306848205058623,0.00410604256950883,0,0,0,0,-0.00112588312426528,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.281465336052077,0,0,0,0,0,0,0,0,0,0.0833800761534258,-0.0920207081512577,0.547508007930096,0,0,0,-0.143873238450392,0,0,0,0,0.100321706530805,0,0,0,0,-0.0115854230435674,0.195566691020006,-0.0842012391164852,-0.0818084014965959,0,0,0,-0.0116948205458669,0,0,0,-4.33680868994202e-19,-0.0133141494631103,-0.00916304165267572,0,0,0,0,0,0,0
X002304.SZ,0,0,0.168659882611793,0,0,0,0,0,0,0.107351486074687,0,0,0,0,0.036528469107013,0.0952051154308491,0.132925362643496,0,0,0,0,0,0,0,0,0,0.0491679393997981,0,0,0,0,0.0493882291041697,0,0,0,0.120600884112627,0,0,0,0.0159672553948788,0,0,0,-0.0720499681919626,0,0,0,0,0,0,0.0925529726286725,-0.0247017922155575,-0.0387885584350291,0,0,0,-0.0174170358003419,0,0
X000063.SZ,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.163534222221908,0,0,0.169943419406177,0,0,0,0,0,0,0,0,0,0,0.0987277779503749,0,0,-0.159632504315805,0,0,0,0,0.0559210168847109,0.170147225227794,0,0,0,0,0,0.166666878694369,0,0,-0.0147178167805894,0,0,0,0,0,0,0.353450427156309,0,0,0.0367711853996072,-0.114607421024687,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137653437914574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0045212412550135,0,0.141455023709426,0,0,0,0.0573546205372259,0,0,0.367932758804177,0.051659025498276,0,0,0,0,0.000119472885718214,0,0,-0.0077668424234219,0,0,0,0,0.0430681579091913,0,0
X000568.SZ,0,0.401830819503898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284249961296643,0,0,0,0,0,0,0.0793224890313772,0.00864150698222097,0,0,0,0,0,0,0,0,0.151533863796707,0,0,0,0,0.0421261400325358,0,0,0,0,0,0,0,0,0,0,0.00571498556702164,0,0,-0.0684178666646961,0,0,0,0.00436494427871864,0,0
