,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X002049.SZ,X000977.SZ,X600741.SH,X002129.SZ,X002463.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600066.SH,X000800.SZ,X600183.SH,X601799.SH,X002007.SZ,X002223.SZ,X600418.SH,X002074.SZ,X000066.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.154250808323328,0,0.330238573863729,0.0689383011174703,0.0198213138496537,0,0,0.106565541838715,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0492769650256374,0.0697575487358306,0,-0.0487318302166591,0,0,0,0,0,-0.0578260385140455,0,0,0,0,0,0,0,0,-0.0029366616978611,0,0,0,0.125505043159136,0,0,0,0,0,0,0,0.0162032570302409,-0.0110990167635079,0,0,0,0,0,0
X000858.SZ,0.119780863401534,0,0.0236081307494157,1.73472347597681e-18,0,0.433268278709913,0,0,0,0,-0.0539762003758369,0,-0.0140500711198631,0.0619958298843904,0,-0.0199135871909389,0,0.0835463309114552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898279719038812,0,0,0,0,0,0,0,-0.05019801194288,0,-0.0408139770905519,0,0,0,-0.0503988894167817,0,0,0,0.0130924239466624,-0.011175744184169,0.00803113795251813,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13223263501423,0,0.0138990120418164,0,0,0,0,0,0.129828496330842,0,0.0834674346643762,0,0.129127754460907,0,0,0,0.0837128347305445,0,0,0.0781397526861336,0,0,0,0,0,0,0,0,0,0,0,0,0.106486193861613,0,0,0,0,0.0857161439675953,0,0,-0.00617684569911589,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.347153738021041,0,0,0.0468391116193793,0,0,0.0226976804105012,0,0,0,0,0,0,0,0.249095473688346,0,0.239318212390485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17359819333023,0,0,0,-0.00127217119188472,0,0,0,0,-0.030063491505873,0.0206163878894399,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16993563136607,0,0,0.00242415113002357,0,0,0,0,0,0,0,0.0882844597616029,0,0,0,-0.112614907001487,0.0718425094457798,0,0,0,0.0102316858029305,0.0954325317692681,0.233023801593757,0,-1.73472347597681e-18,0,0,0,0.0394026543590343,0,0.0209436170108953,0.0654890212513718,0,0.198438312000313,0,0,0,0,-0.0415971907798551,0,0.00373308397518795,0,0,0,0,0,0
X000568.SZ,0,0.655046726125837,0,0.302436073116972,0,0,0,0,0,-0.0184372699966267,0,0,0,0,0,0,0,0,0,0,0.0998833361231927,0,0,-0.0717651882973913,0,0,0,0,0,0,0,0,0.0246035437591236,0,0,0.0571941997626915,0,0,0,0,0.0889635145763791,0,0,0,0,0,0,0,0.00503928980851984,0,0,0.0110632451494586,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00906019028271393,0,0.0817312666995886,0,0.0241655724506303,0.0254938262784656,0,0,0,0,0,0,0.0985433869922677,0,0,0,0,0,0.155858267359831,0,0,0,0,0,0,0,0,0,0,0,-0.0384261905355443,0,0,0,0,0,0.0813589969958654,0,0,-0.1279991118822,0,0,0,0,0,0,0,0.0664525478320745,-0.0201833500220194,0.0356982626330755,0,0,0,0,0,0
X000651.SZ,0,0,0,0.280154158868814,0,0,0.229984574651167,0,0,0,0,0,0.0449027091180188,0,0,0.0216205735352076,0,0,0,0.0848763913879724,0,0,0,0,-0.292331477587408,0,0.204430650758737,0,0,-0.547385524684352,0.329450256432354,0,0,0,0,0,0,0,0,0.281903313637158,0,0,0,0.0980742371728661,0,0,0,0,0,0,0,0.141396217596249,-0.110964341562742,0,0,0,0,0,0
X002475.SZ,0.0431589550558205,0,0,0,0.140866961189467,0.151871480292201,0.00370728422812612,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508857587151142,0,0,-0.179552651727686,0,0,-0.0328993115884651,0,0.127728251816115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348184799856598,0,-0.175557916703824,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362780132255407,0.0131988777010479,0.182529226346286,0,-0.129111828727386,0,0.108260015358408,0,0,0,-0.239389509620529,0,0,0,0.0851416634446083,0,0,0,0,0,0,0,0.0181834384583674,0.0720357301498973,0,0,0,0,0.0312426090183705,-0.0430873334708092,0,0,0,0,0,0,0
X600104.SH,0.0721074824703788,0,0,0.00753609527100931,0,0,0.0549445822035601,0,0,0,0,0.176237365176897,0.0104453073725026,0,0,0,0.025949010196475,0,0,0,0,0,0,0,0,0,0,-0.00777463671137393,0,0,0,0,0,0,0,0,0.0167237645684186,0,0,0,-0.0158431619065002,0,0,0,0,0,0.00615415087915697,0,0.0725085180440238,0,0.0845415804475234,-0.0424510292416926,0.0659000594807365,0,0,0,0,0,0
