,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X002129.SZ,X000977.SZ,X000661.SZ,X002049.SZ,X002463.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X600566.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.11060943278888,0,0.31541535870024,0.0627955985916632,0.0600214464188573,0,0,0,0.114358534923477,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0.0596822997004033,0.0603764504297539,0,-0.038986768816502,0,0,0,0,0,0,-0.0540508198954699,-0.0114605828894814,0,0,0,0,0,0,0,0.128728491332463,0,0,0,0,0,0,0,0,0,0,0.0161655942988043,-0.0119862077542625,0,0,0,0,0,0
X000858.SZ,0.0709003325603199,0,0.0122950115728061,0,0,0.477595282845776,0,0,0,0,-0.0710324154217018,0,0.0349600999670776,0,-0.0231819238115104,0,0,0.0190851135408764,0,0,0,0,0.0949340567022919,0,0,0,0.0249975764431435,0,0,0,0.0294961928143213,0.0128322743572227,0,0,0,0,0,0,0,0,0,-0.0123050703906079,-0.0748692718927665,0,0,0,0,0,0,0,0,-0.0017304779178287,0,0,0,0,0,0,0
X002415.SZ,0.05926347458839,0.0125831631144455,0,0,0,0.141001383630201,0,0,0,0,0,0.106454819556125,0,0.0548275672626259,0,0,0,0,0.0591463107300083,0,0,0,0.0563364752674888,0.160630603227928,0,0,0,0,0.111542710761366,0,0,0.081169502652906,0,0,0,0,0,0,0,0,0.0741987767630223,0,-0.0766324574969817,0,0,0,0,0,0,0,0,-0.0118860478652018,0.00627090144568263,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.549987026384108,0,0,0.104963508656829,0,0,0,0,0,-0.0152506393511693,0,0,0,0.470787816260094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156671528528075,0,-0.00548933865040671,0,0,0,0,0,0,0,-0.063067570717063,0.035509028677355,0.0789972894819049,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160453914566234,0,0,0,0,0,-0.0510399863610222,0,0,0.152096366510475,0,0,0,0.0489972663133204,-0.138898535914379,0,0,0,0.237762739407354,0,0.0556135196416931,0,0,0.0318696070916942,0,0,0.0465412560452609,0.111403769065645,0.0759540440318521,0,0.140956735842163,0,0,0,0,0,0,0,0.00309030519133423,0.0103620785741776,0,0,0,0,0
X000568.SZ,0,0.656597554695293,0,0.30223203763196,0,0,0,0,0,0,0,0,0.0167840581367743,0,0,0,0,0,0,0,0.119939367367006,0,-1.73472347597681e-18,-0.0682479094777022,0,0,0,0,0,0,0.0303756435770404,1.73472347597681e-18,0,0,0,0.0545806104541375,0,0,0,0,0,0,0,-0.00283945322795949,0,0,0,0,0,0,0,0,0.00896032299208122,0,0,0,0,0,0
X600690.SH,0,0,0,0.0503906572796568,0,0.106468982227783,0,0.0683512790848946,0,0,0,0,0,0,-0.0190897419713512,0.125057704945683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760604750973062,0,0,0,-0.0519304532588515,0,0,0,0,0,0,-0.147354779262661,0,0.0635855666375256,0,0,0,0,0,0,0.0824194822662301,-0.0230419169799962,0.0328803533666729,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184097861426147,0,0,0,0.080997560456881,0,0,0,0,0,-0.229421214909001,0,0.167344456300445,0,-0.0966992319916433,0,0,0.10440590315732,0,0,0,0,0,0,0,0,0.102910723213809,0,0.0844451603781704,0.483133299968398,-0.0935796983517211,0,0,0,0,0,0,0.149724579897943,-0.120059759977079,0.15572093804565,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777029763247515,0,0,0,0,0,0,0,0,0.312687393485333,0,-0.207748017057634,0.240762175667503,0.213258495346033,0.107874954338092,-0.218694995598371,0,0,0,1.73472347597681e-18,0,0,0,-0.0266111792490799,0,0,0,-0.0298508267196941,0,0,0.0954323985079828,0,0,0,0,0,-0.0221202324852341,-1.0842021724855e-19,0.0204073041033772,0,0,0,0,0
X002475.SZ,0.00765638067138748,0,-0.07557084725879,0,0.0475222872951395,0.110005475915134,0,0,0,0,0,0,0,0,0.0225515766284664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534678487491489,0,0,-0.130265389630952,0,0,-0.0168801190954747,0,0,0,0,0,0,0.0455113578935418,0,0,0.132007227242977,0,0,0,0,0,0,-0.0705731656548818,0.0328906141243156,-0.206045078208015,0,0,0,0,0
