,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600563.SH,X600418.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0845145885220173,0,0,0,0.0607244897125809,0,0,0,0,0,0,0,0,0,-0.020359117844255,0,0,0,0,-0.0189301096164385,0,0,0,0,0,0,-0.0496995380059158,0.0745633101527565,0,0,0,0,0,0,0,0,0.11891594486347,0,-0.0142571952570003,0,0,0,0.0766868920435992,0,-0.0116708262418058,0,0,0,0,0.0129621475042619,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0952490532673129,0,0.155195418366094,0,0,0,0,0.0641981507696142,0,0,0,0,0.00259691130652074,0,0.0657023668285898,0,0,0,0,0,0,0.00769312071096621,0,0,0,0,0,0,0,0,0,0,0,0,0.310931771369497,0,0,0,0,-0.036153052932459,0,0,0,0,0,-0.0052029729258158,0.0237748712396879,0.0137601464861784,0,0,0,0,0,0
X600809.SH,0,0,0,0.0201387539771683,0,0,0,0,0,0,0,0,0,0,0,0,0.180450436655279,0,0,-0.0110482953897775,0,0,0,0,0,0,0,0,0,0,0.123215367626988,0,0,0.0744901998466548,0,0,0,0,0,0,-0.164804803832931,0.00696645307783365,0,0,0.00737216682910946,0,0,-0.11594907322753,0,0,0.275402850797982,0,-0.0319711778408642,0,0,0,0,0,0
X000568.SZ,0,0,0.194213878734837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325243333752087,0,0,0,0.0479013756020592,0,0,0,0,0,0,0,0,-0.0276418771640827,0.0144957329752463,0,0,0,0,0,0,0,0,0.311789183774727,0,0,0,0,0,0.0694104362723675,0,0,0,0,0,-0.0296593396804543,0.00282751316229211,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0194201518339032,0,0,0,0,-0.193037238262947,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675037045368453,0,0.0276259498681315,0.0940008094828799,0,0,0,0.277789833320363,0,0,0,0,0,0.488380233041688,0.218130959147143,0,0,-0.0660185276512932,-0.0819586608534416,0,0,0.0418071447711532,0,0,0,0,0,-0.0516645025897491,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.149622367931687,0,-0.0150027136746717,-0.0184984922404908,0,0,0,0.0966747327751797,0,0,0,0,0,0,0,0,0.166848790028226,0,0,0,-0.00959607593416057,0,0,-0.162018163032026,0,0,0,0.0347072432059637,0,0,0,0,0,0,0,-0.0190892391435573,0,0,-0.100721049825106,0.0396413060174589,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0256359539556395,0.403110186092694,0,0,-0.0704816265106285,0.0833534164400645,0,0,0,0,0,0.0128424919171405,0,-0.100600967452422,0,0,-0.135458351610016,0,0,0,0,0,0,0,0,0,0.203530232572964,0,0,-0.0616478219977399,0,0,0.130221038788239,0,0,6.93889390390723e-18,0,0,0,-0.11558656860449,0,0,0,0,0,0,0
X002304.SZ,0,0.339551157536705,0,0,0,0,0.0421276803488216,0,0.0521276198931458,0,0,0,-0.00806976514709275,0.0725884906414233,0,0,0.0128704147653255,0.065197899641611,0,0,0,0,0,0,0,0,0,0,0,0.100999434366553,0,0,0,0.0132987407375632,0,0,0,0,0,0.149351115309997,0,-0.0211745909420119,0,0,-0.140020657949985,0,0,0,0,0,0,0.00260256882517061,0.0268264767166023,0.00781913047468216,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0730537198876216,0,0,0,0,0,0,0,-0.161861241810267,0,0,0,0.0215683547771611,0,0.022645873877406,0,0.0494030182448358,-0.239205667158125,0,0,0,0.0812776359848981,0.0711030649525611,0,0,0.10002628214922,0,0,0,0,0,0,0,0,-0.123244072822238,0.039586339564564,0,0,0,0,0,0,-0.200808249310875,0,0,0,0.0430274363470626,-0.0759832300567424,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0966822347988943,0,0,0,0,0,-0.0602263579858592,0,0,0,0,0,0,0,0,0.180044653298513,0.0635301670337741,0,0,0,0,0.0323894210447801,-0.00373147578978463,-0.0422590468981075,0,0,0,0,0,0.305255384190684,0,0,0,0,0,0,0,0,0,0,0.0602237298137093,0,-0.219526328461434,0.0115493213691352,0,0,0.0386490507218807,0.016525051493519,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0936338475229759,0,0.0310543266663634,0.0626158014592489,0,0,0,0,0,0,0,0,0.0291109494656084,0,0,0,0,0.110479593002851,0.0893490399159678,0.00731522205783105,0,0,0,0.294171478345312,0.0866836324608187,0,0,0,0.174081542659613,0,0,0,0.0357671595792805,0.00767060418771398,0,-0.11636528145115,0.100829494270952,0,0,0,0,0,0,0,0,-0.104236214479578,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164564132224989,0,0,0,0,-0.160129464715819,0,0,0,0,0.101897033346898,0,0,0,0.162207789193819,0.0444030202014464,0.350523360357097,0,0,0,0,0,0,0.088876602157935,0.0457739604901611,0,0,0.148777177207092,0,0.0293413276546739,0,0,0,0,-0.0148294654339849,-0.0160395763235856,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.130418399275451,0,0,0,0,0,0,0,0,0,0,0,0,0.033322328686772,0,0,0,0,0,-0.141929075604297,0.275939791836292,0,0,0,0.113227754370346,0.181950630188988,0,0,0,0,0,0,0.501286976668044,0.00600805541448385,0,0,0,0,0,0,0.0618532851135226,0,0,0,0,0,-0.0438320586066632,0,0,0,0,0,0
X300124.SZ,0,0,-0.0596595690851372,0,0,-0.080268005312991,0.146880432584115,0,0,0,0,0.130096775035143,0,0,0,0,0,0,0,0,0,0,0,0.0759822537206574,0,0.0764775462955905,0,-0.142959039659964,0,0,0,-0.205179332410117,0.114275074207553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459871546394743,0,0,0.0190566162140035,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0956796301737491,0.0911459188412117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165098142587982,0,0.0205922899145267,0.120965534824163,0,0,0.16802827806354,0,0.0736194699274678,0,0,0,0.0033223395574095,-0.0490108572082725,0,0,0,0.027429112319671,0,0.180295159251584,0.168242452375736,0,0,0,0,-0.0227943665579656,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.00904882393436017,0.127420795588499,0,0,0,0,0,0,-0.0230299069259945,0,0,0,-0.0580770547097539,0,0,0,0.0851577638846745,0,0,0,0,0.0210498959374636,0,0,0,-0.0423260416415102,0.0212105419513794,0,0,0,0,0,0,0,0,0.0814253351399908,-0.0574962836934019,0,0,0,0,0,0,0.0110666100213947,0.0627095976187736,1.73472347597681e-18,0,0.0392812433993106,0.00912449851804494,0,0,0,0,0,0
X000596.SZ,0,0,0.189605431262995,0,0,0,-0.0991537933767646,0.145666455816997,0,0,0,0.145865276237126,-3.46944695195361e-18,0,0,0,0,0,0,0.0148615334179033,0,0,0.210799621699547,0,0,0,0,-0.0352229488016355,0,-0.0179221281292323,0,-0.085508084712066,0,0,-0.323531884879544,0,0,0,0,0.308794263167555,-0.0487215231090306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.146417612978062,0,-0.26123448412732,0,0,0.223001280783226,0,0,-0.207849410348068,0,0,0,0,-0.0612890802596912,0,0,0,0,0,0,0,-0.0444814896207954,0,0,0,0,0,0,0.0400638434293094,0,0.573550032564879,0,-0.109272518068136,0,0,0,0,0,0,0,0,0.113226601547,0,0,-0.163613610558642,0,-0.00699517300883402,0,0,0,-0.0760702996346983,0,0
X000725.SZ,0,0,0,0,0,0,0.0398436027256822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141390906123566,0,0,0,0,-0.0585679817536799,0,0,0,0,0,0.0461238640720011,0.00748653841363485,0,0,0,0,0,0,0.149017801671099,0.0506695463337471,0,0,0,0.0590509803336502,0,0,0,0.0179337872664251,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0771788296067079,0.207466091590161,0,0,0,0.135203851513381,0,0,0,0.0446235439174398,0,0.0296506792446285,0.0836240848718741,0,0,0,0,0,0,0,-0.100986520927464,0,0.0479685397711962,0,0,0,0,0,0,-0.0432669968442039,0,0,0,0.187310673360168,0,0.184502233811326,0,0,0,0,0,0.0124163998156977,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0735280668442736,0,0,0,0,0,0,0,0,0.0438745893863233,0,0.0067857867660918,-0.0557411551860057,0,0.100859713234756,0,0.13420620277606,0,0,0,0,0,0,0,0.027583583868557,0,0,0,0,0,0.461951554769748,0,0,0,0,-0.0801251505238764,0.0261850649937976,0,0,0,0,0,0,0,0,0,0,-0.0257163892492443,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.153177455531438,0,0,0,0,0,3.46944695195361e-18,0,0,0.0804039336145723,0,0,0,0,0,0.196477324466122,-0.0823851987356149,0,0,0,0,0.0388646471960641,-0.0258577010307627,0,0,0,0,0,0,0,0,0.488381400244714,0.0575592734106527,0,0,1.73472347597681e-18,0.0228703203650754,-0.0385389970064206,0,0,0,0.0101755852674624,0,0.116060423876874,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0634285791914744,0,0,0,0.0394393571612835,0,0,0,0.0302754411963904,0,0,0.267074917539793,0,0,0,0,0,0,0,0.0592849359005644,0,0,0,0,0,0,0,0,0.0986481640505385,-0.204265533670792,0,0,0,0.0192147221561985,0,0,0.0610887959342568,0,0.063931876756297,-0.0875839898781514,0,0,0,0,-0.00797637678012635,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.0898031439963178,0,0.478619688664462,0,0,0,0,0,0.0631793327836248,0.13764311472659,0.053111854371515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384769409079188,0,-0.0164609040861781,0,0,0,0,0,0,0,-0.186055705998735,0,0,0,0,0.0861467834472337,0.000884876549907561,0,0,0,0,0.0604559997261264,0,0,0,0.00612521550514603,0,0
X000338.SZ,0,0,0,0,0,0,0.0629256364183248,0,0,0,0.0977050030899654,0.0959326363789269,0,0,0,0,-0.072468646381165,0.0137053545050935,0,0,0.346710722295364,0,0,0,0,0,0,0,0,0,0.0197661327647666,0,0,0,0,0,0.0109605199361213,0,0,4.33680868994202e-19,0,-0.00151125645511966,0,0.0908401566309323,0,0,-0.0413369043794728,0,0.114754801948666,0,0,0,-0.00153820498196605,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.268027187301865,0,0.143106346080003,0,-0.0226589390469043,6.93889390390723e-18,0,0,0,0,0,0.0763510458459075,0,0,0,0,0,0,0,0,0.319684855328797,0,0,0,0.175767132373742,0,0,0,0,0,0,0,0,0,-0.0365569788519115,0.0551480552805621,0.0294213493273144,0,0,0.0256223561329672,0,0,0,0,-0.169540527257832,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0360952557476629,0,0,0,0.151703125300705,0,0,0,0,0,0,0,0,0,0,0.376406578753296,0,0,0,0,0.205379153674415,0,0,0,0,0,0,0,-0.116259610588346,0,0,0,0,0,0,0,0.175314076974106,0,-0.127864453676635,0.137507435619817,-0.0146428667475744,0,0.0322092094627108,-0.0911839697070867,0.078267051365154,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505985594273202,3.46944695195361e-18,0,-0.0390803809571328,0,0,0,0,0,0,0,0,0.0661985465063439,0.184095710001296,0,0,0,0,0,0,-0.00378997367133692,0,0,0,0,0.00729826674251488,0,0,0.58351634130376,0,0,0,0,0.232959916788961,0.0976731731588663,0,0,0,0.076482658807883,-0.0193112244086211,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0260559790001774,0,0,0,0,-0.00676309169950495,0.03512727171505,0,0,0,0.0128234445983213,0,0,0,-0.070195342446217,0,0.118415088580938,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.161509960276598,0,0,0,0,0,0,0,0,0,0,0.0637052227774774,0,0,4.33680868994202e-19,0.0434911975206428,0,0,0,-0.00399615915672274,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.128575117411869,0,0,0,0,0,0,0.0490814254619016,0,0,0,0,0,0,0.159381024506679,0,-0.0504784231219404,0,-0.0875483010213511,0.171319569194905,0,0,0,0,0,0,0.209830094523155,0,-8.67361737988404e-19,0,0,0,0,0.0938878525116559,0,0,0.202099823373805,-0.330403964100642,0,0,0,0,0,0,0.00512939497325221,0.0499661740970112,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0529130293388356,0,0,0.187467060901231,0,0.104825246766566,0,0,0,0,0,0,0,0,0,0,0,0,-0.337359333785823,-0.214017459623628,0,0,0,0,0,-0.0319728526175942,0,0.116127222054829,0,0.040410805788223,0,0.478149128064193,-0.0524633651079825,-0.0993182193671483,0,0,-0.0584572636940749,0,0,0.244247880963737,0,0,0,-0.102084344670171,0.0871656691930462,0,0,0,0,0,0
