,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X002241.SZ,X600271.SH,X000100.SZ,X002292.SZ,X600372.SH,X600066.SH,X002475.SZ,X000157.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600089.SH,X300124.SZ,X002049.SZ,X002465.SZ,X600177.SH,X002506.SZ,X000568.SZ,X000547.SZ,X002074.SZ,X002129.SZ,X300003.SZ,X600582.SH,X600839.SH,X002294.SZ,X300001.SZ,X002276.SZ,X002456.SZ,X002498.SZ,X600498.SH,X000977.SZ,X600867.SH,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.311373362523173,0,0,0,0,0,0.11345067737101,0,0,0,0,0,0,0,0,0.0421635415040916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561587645802696,0,0,0,0,0.0437185937791061,0,0,0,0,0,0,0,0,0,-0.0793211268667513,0.0537803496272181,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.119014892337148,0,0,0.244119598719772,0.289070157033354,0.0668744125246801,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00843743217261213,0,0,0,-0.0151802866577854,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850717671566739,0.0688405792907174,0,0,0.0265693444170752,0,0,0.118777428764232,0,0,0,0,0,0.26322500293173,0,0.0194632047473149,0,0,0,0.0485357173482367,0,0,0,0,0,0,0,0,0,0.0767643278855386,0,0,0,0,0,-0.0170017762515734,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.148346848345589,0,0,0,0,0,0,0,0,0,0,0.239527121132331,0,0,0,0,0,0,0,0,0,0,0.0229991753741984,0,0,0.0152976015883948,0.0701335751005995,0,0.0792185216801782,0,0,0.0382846529878716,0,0,0.113826322389196,0,0,0,0.03049595976012,0,0.0242502786375922,0,0,-0.00995524917695686,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358128190897426,0,0.109815536791175,0,0,0,0,0,0.103844604119219,0,0,0,0,0,0.0527520767974623,0,0.0605719684439566,0.0817876146194279,0.0485893826590709,0,0,0,0,0.0103833832738265,-6.93889390390723e-18,0,0,0.0353435587833445,0.00301141800198323,0,0,0,0.00321458217876942,0,0,0,-0.062037725484812,0,0,0,0,0,0,0
X600276.SH,0,0.0287188517062267,0,0,0,0,0.0617868547610675,0,0,0.273412719206149,0,0,0,0,0,-0.171456110537811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146975381136425,-0.039442475101392,0,0,-0.00357006929983671,-0.0199068002284596,0,0,0,0.108319273763018,0,0,0,0,0.131758742497673,0,0,0,0,-0.0645441030763289,0.0600194024333138,0,0,0,0,0,0
X002304.SZ,0,0.11547509183064,0,0,0,0,0,0,0,0,0,0,0.0786002324680492,0,0,0,0,0,0.034536582972928,0.0138438664109922,0,0,0,0.250215384622097,0.237117686832394,0,0,0,0,0,0,0.026731003262771,0.0179890019463756,0,0,0,0.102655303381847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076538760697509,0,0,0,0,0
X000858.SZ,0,0,-0.0941793510137812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126331140154798,0,0,0,0,0,-0.228053227166378,0,0,0,0,0,0,0,0,0.0993487280717141,0.0680591600152937,0,0,0,0,0,0.0156581963493897,0,0,0,0,-0.012581694049497,0,-0.137231607915725,0,0,0.0244362113581128,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.257423429800176,0.0409685972487486,0.0846595044599004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116564061826466,0,0.0828629790461171,0.161695703390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180121693783821,0.0807174387869525,0,0,0,-0.0220806715657508,0.00775259866441388,0,0,0,0,0,0
X000625.SZ,0,0.140608434381051,0,0,0,0,0,0,0,0,0,0,0,0.0378026597823142,0,0,0,0,0,0,0,0.144796519084663,0,0.228446714689658,0,0,0,0,0,0,0,0,0,0.0650391035616538,0,0.108161097359292,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0103830924729039,0,0,0,0,0,0,0
X600690.SH,0,0.0221774875650089,0,0,0,0,0,0,0.0147807482229318,0,0,0,0,0,0,0,0.0997414837021522,0,0,0,0,0.118127502041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943621185410018,0.00499200007325116,0,0,0,0,0,0,0,0,-0.109295198077249,0.00712761331428811,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0833011660370861,0,0,0,0,0.0590208195076084,0,0,0,0,0,0,0,0,0,0,0,0,0.197000799752859,0,0,0,0.192723543905635,0,0,0,0,0,0,0,0,0,0,0,0.111465274132415,0,0,0,0,0,0,-0.0275121733505605,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146045948707537,0.0949725921076613,0,0,0.116518169410834,0,0,0,0.153483490991254,0,0,3.46944695195361e-18,0,0.021807851343474,0,0.192668788663691,0,0,0,0,0,0,0,0.125545667668612,0,0,0,0.139991660919098,0,0,0,-0.0131982392102585,0,0,0,0,0,0,0
X000559.SZ,0,0,0.120200016345278,0,0,0,0,0,0,0,0,0.01852218635623,0,0,0,0.0435948318250701,0,0,0,0,0,0,0,0,0,0,0,0.0688633842717605,0,0,0,0.0349190251741477,0,0,0.124847975140765,0.0339727668293668,0.117739771417637,0,0,0,0.246279021081389,2.16840434497101e-19,0,0,0,0.113356858707729,0,0,0,-0.0336848973367677,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00631069198036354,1.73472347597681e-18,0,0,0,0,0.026739335513096,0,0,0,0.482647194174208,0,0,0,0,-1.73472347597681e-18,0,0.0476813045469279,0,0.0321290756033152,0,0,0.0236084438839119,0.0948893954445456,0,0,0.0151260711249163,0,0,0,0,0,0.0284430401203182,0.0203568386839421,0,0,0,-0.0288790151946401,0,0,0,0,0,0,0
X002241.SZ,0,0,0.321582395393567,0,0,0,0,0,0,0,0,0,0,0.021381942998349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828483079234889,0,0,0,0,0,0,0.0612112951859044,0.182186817737466,0,0,0,0,0,0.379918637128441,0,0,0,0,0,0,-0.0420797961062648,0,0,0,0,0,0,0
