,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000651.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600522.SH,X002074.SZ,X601877.SH,X300142.SZ,X002180.SZ,X600884.SH,X000733.SZ,X600741.SH,X600460.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X002176.SZ,X002236.SZ,X600584.SH,X600563.SH,X000800.SZ,X600779.SH,X002007.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.305193095536731,0,0,0,0,0.00300427003503141,0,0,0,0,0,0,0,0.0475366212503049,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0105739273835421,0.0514644712671764,0,0.0483276524224729,0,0,0,0,0.0226536831551234,0,0,0,0,0,0.0281110294643727,-0.0139215124238836,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.495376785978235,0,0,0,0,0,0,0,0,0,0,0,0,0.0129837371865919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17670502288026,0,0,0,0.0265650946157085,0,0,0.00575668960537622,0,0.0990748568580033,0,0,0,-0.00438647957200666,0.0317786599673766,0,0,0,0,0,0
X600809.SH,0,0.285754759992046,0,0.246911759186067,0.05453676486994,0.0833451251158693,0.0224848020762192,0,0,0,0,0,0,0,0,0,0,0,0,0.133382243637319,0,0,0,0,0,0,0.0311427202525792,0,0,0.151993882672349,0,0,0,0.0380910532284206,0,0,0,0,0.0168864323228912,0,0,0,0,0,0,0,0,0,0,0,0.252056775389184,-1.73472347597681e-18,0,0,0,0,0,0,0
X000568.SZ,0,0.293114293874611,0,0,-1.73472347597681e-18,0.0625613602480574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491701971693484,0,0,0,0.0209858231251028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377838653262387,0,0,0,0,0,0,-0.00687126306716403,0,0,-0.00715049176099161,0,0,-0.0268719413109346,0,0.0239648990599673,0,0,-0.0458890223751374,0,0
X002415.SZ,0,0,0,0.0269932289448682,0,0.459970794501856,0,0,0,0,0,0,-0.180355642196137,0,0.102818057877247,0,0.00613789653677589,0,0,0.0513219385126568,0,0,0.0394382089987932,0,0,0,0,0,0,0,0,0,0,0,-0.0657189637973779,0,0,0,0,0,0,0,0,0.715666262495557,0,0,0,0,0,0,0,0.0803099049125527,0.13197396829973,0,0,0,0,0,0
X002304.SZ,0,0,0.186189755446194,0.0597625335409514,0.0363590632732161,0,0.0411820211020118,0.144410892554689,0,0,0,0,-0.00915771142750138,0,0,0,0.114603042471692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905352092167981,0,0,0,0,0,0,0,0,0,0.0064574874870709,0,0,0,0,0,0,0,-0.0333523704559086,0,0
X600690.SH,0,0,0.0157818304633339,0,0,0.0619100851082924,0,0,0,0,0,0,-0.00786752075265943,0,0.128925855042883,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.100681792502462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688446622744512,0,0,0,0,0,0.0961305968660268,0,0,0,0,0.034855722300478,0,-0.0160270220294894,0,0,0,0,-0.0702586486939303,0,0
X600276.SH,0,0,0,0,0,0,0.351025033497253,0,0,0,0,0,0.103027535679346,0,0,0,0,0,0,0,0,0,0,0,0,0.0143944824362361,0,0,0,0,0.0894236042683298,0,0,0,0,0,0,0,0.112366709686665,0,0,0,0,0,0,0.065600387523173,0.067163858841626,0.280351714455968,0,0,0,0.0434840505945857,0.0211338232496409,0,0.0602153950466461,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103656379370981,0,0,0,0,0.0592300955493104,0.14755290259353,0,0,0,0,0,0.0166358016273921,0,0,0,0,0,0,0,0.0436046632237343,0,0,0.203283676295082,0,0.070990447591456,0,0.12517390180049,0,0,0,0,0,0,0,-0.0410432143768549,0,0,0,0,0.021326432046167,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112279368012767,0,0,-0.000148940492671728,0,0,0,0,0,0,0,0,0,0,0,0,0.00762202684261035,0,0,0.026848995018187,0,0,0,0.19381834479361,0,0,0,-1.73472347597681e-18,0,0.0736744617742375,0,0,0,0,0.0742050375358724,0,0,0,0.0701627392274073,0,0.0101103999185162,0,0,0,0.0222826132606978,0,0
X300014.SZ,0,0,0,0,0,0,0.229335774805374,0.00270109739619168,0,0,0,0,0.0956623560368643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124828334682738,0.164914693877158,0.337589543288099,0.0354954292983151,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0563848337951098,0,0,0,0,0,0,0,0.0176911862299995,0,-0.0153695391838431,-0.113595735721861,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135059482616374,0.107545252888909,0,0,0,0,-0.180322281057389,0.0205660138858634,0.232259123842524,0,0,0,0,0,0,0,0,0.182037230044534,0,0,0,0,0,0,0,0,0.0541900409147384,-0.0954087047004426,0,0,0,0.0141000922075906,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115012034571716,0,0,0,0,-0.204325020317173,0,0,-0.00642070593666946,0,0.394089989902198,0,0,0,0,0,0,0,0,0.310239140594784,0.0032225619181232,0.367871886339621,0,0,0,0,0,0,0,0,0,0,0.284020514816984,-0.308740069806601,0.0230905321266692,0,0,-0.00218447970362082,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238363332498016,0,0.0424438143540417,0,0,0,0,0.00815793691968296,0,0,0.129162170249463,0.0785113627319524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085861021183471,-0.00231919320121826,0,0,-0.00490986126203612,0,0.245808403451574,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0878447236493987,0,0,0,0,0,0.146313134569687,0,0,0,0,0,0,0,0,0,0,0,0,0.284804055042939,0,0.0776361789622474,0,0,0.0389442332853128,0.10924100835811,0,0,0,0,0,0,0,0,0,0.0180359406746655,0,0,0,0,0,0.0206287264931539,0,0,0,0,0,0.0148380759975916,0,0,0,0,0.0596476935371065,0,0
X600031.SH,0,0,0,0,0,0,0,0.100113449515247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485734681305464,0,0,0,0,0,0,0.161664706436883,0,0,0,0.0866838170078574,0,0,0,0,0.0330833195437277,0,0,0,0,0,0,0,0,0.213107436033396,0,0,0,0.026088825945404,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.1996911387126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948013732813719,0,0,-0.139248262265419,0,0,0,0,0.547952922423763,0,0.24512975674127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477194519783915,0.0628983014720485,0.176514180004774,0,0,-0.0691892548081019,0,0
X000725.SZ,0,0,0,0,0.068850341920028,0,0,0.015260371116492,0,0,0.0385211723239746,0,0,0,0,0.0142902376981228,0,0,0,0,0,0,0,0,0,0,0.0265972757282348,0,-0.0147136375154347,0,0,0,0,0.0698066297216515,0,0.0443752086031885,0,0.448262650670073,0,0,0,0,0,0,0,0,0,0.0192639998102911,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0492643402710346,0,0,0,0,0.0921778837835518,0,0.0386682401063835,-0.0779301584787082,0,0,0.0564677011806531,0,0,0,0,0,0,0,0.0483697572593877,0,0,0.0858743703693093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724604501206726,0,0.0129630702726346,0.0470530654753931,0,0,0,-0.0152012828049966,0,0
X000596.SZ,0,0.0646312909725452,0,0.253429037242815,0,0,0,0.0355193545301178,0,0,0.0667399397166145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104582000094355,0,0,0,0,0,0,0,0.0966015066177925,0,0,0,0,0,0,0,0,0,-0.0525518078175672,0.0625772086948933,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0555668631453105,0,-0.100915567386197,0,0,0,-0.048448595851283,0,0.128607596638968,-0.00335049498528741,0,0,0,0,0,0,0,0.275785554380802,0,0,0,0,0,0,-0.0952080543513337,0.0638138375139983,0,0.0252280923978288,-0.0195786715192579,0,0.234379024134028,0,0,0,0,0,0,0,0.327553366560308,0,0,0,0,0,0,0,0,0,-0.0191725650223353,-0.065927997770212,0,0,0.0208442159325896,0,0
X000063.SZ,0,0,0.0971598790193305,0,0,0,0,0,0.0478871655513296,0,0.0663574638727003,0.0267606570868025,0,0,0,0,0,0,0,0,0.110947407148025,0,0,0,0,0.140590433247613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194670319517556,0,0,-0.0511344807572043,0,0,0,0,0,0,0,-0.012085321857178,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.489877493696568,0,0,0,0,0,0,0.0473316589597209,0.107819163546493,0,0,0,0,0,0,0,0,0.0415408665136806,0.162776945240645,0.25138341785121,0.0855693268317499,0,0,0,0.0121119327403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173004741168264,-0.0966889164551608,0,0,0,0.293504622688625,0,0
X600089.SH,0,0,0,0,0.0110212482936573,0,0,0.0388699030108441,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0103000016799232,0,0,0,0,0,0,0,0,0,0,0,0.0139387555862994,0,0,0,0,0,0.277993828853245,0,0,0,0,0,0,0,0,0,0,0,0.292248703990958,0.132444817446803,0,-0.0970061463325952,0,0,0,0,0,0,0.101571167195433,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0674099151144208,0,0,0.380691856927942,0.0275248776825748,0,0,0,0,0,0.0699525022475154,0,0,0,0,0.0489006026028422,0,0.0106148741944481,0,0,0,0,0,0,0,0,0,0,0,0.0506156062717716,0,0,0,0,0.103853466366365,0,0,0,0,0.0390004719832256,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.175024644023818,0,0,0,0,0,0.0201486033364892,0,0,0,0,0.228655964994463,0.130555799049403,0,0,0,0,0,0,0,0,0,0,0,0,0.0790955133482833,0.164363999437378,0,0,0,0,0,0.292615862197324,0,0,0,0,0,0,0,0,0,0,0.00762767328789315,-0.104055852386285,0,0,0.00163416407691433,-0.0886581780135635,0,0,0,-0.0408266218308567,0,0
X002179.SZ,0,0,0,-0.014862018313902,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0351739200806083,0,0,0,0,0,0,0,0,0,0.119327039521942,0,0,0,0,0,0,0,0,0,0,0.22848732484296,0,0,0.129136821320361,0,0,0,0,0.00132071895142165,0,0.0772271724204212,0,0.00346233736001957,-0.179102922108038,0,0,0,0,0.0476129982956904,0.0193994483214276,0,0.149719902779635,0,0,0,0
X000661.SZ,0,0,0,0,0.0616576621386533,0.221600113838878,0,0.0472322376158566,0,0,0,0,0,0,0,0,-0.104808251979651,0,0,0,0,0,0.0663295968096119,0,0,0,0,0,0,0.119987056196767,0.0190011165593516,0.0277038094538171,0,0,0,0,0,0,0.270420648096361,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0790021921688991,0.00792271138998596,0,0,0.0255849585021945,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0255068908202716,0,0,0,0.277490248091222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164365337041723,0,0,0,0,0,0,0,-0.0749704512957974,0.0308858118884963,0,0,0,0.149162065748268,0,0,0,0,0,0.130288792195121,0,0,0,-0.0408821602190133,0,0,0,0,-0.0213536573941136,-0.0395701368181934,0,0,0,-0.120946759617086,0,0
X002074.SZ,0,0,0.028664570650372,0,0,0,0,0,0,0,0.236350767053211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223304922981766,0,0,0,0,0,0,0,0.150404686154109,0,0,-6.93889390390723e-18,0,0,0.207291731395177,0.0921274408842598,0.0818937223223471,0,0,0,0,0.0168640663976765,0,0,0,0,0.0740847160122519,0,0
X601877.SH,0,0,0,-0.0373277165688569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022673168093109,0.100314825094844,0,0.107173810199511,0,0,0,0,0,0.236460976510517,0.158967215797925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247332811942522,-0.0269824007864939,0,0,0,-0.00890589148634595,-0.0134151337274894,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0598809449595363,0,0,0,0,0,0.044013628487842,-0.171414884961802,-0.0673768989463874,0,0,0,0,0,-0.0760183740012128,0,0,-0.242143472377627,0.00831936434664826,0,0,0,0,0.0204230186486915,0,0,0,0,0,0,0.365510588769702,0,0,0,0,0.108142673323116,0,0,0,0,0,0,-0.126974731627852,0,0.263335832196206,0,0,0.147050923865457,0,0,0,0,0,0,0
