,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600271.SH,X002236.SZ,X601877.SH,X600809.SH,X002008.SZ,X002456.SZ,X300124.SZ,X600867.SH,X000596.SZ,X600487.SH,X000100.SZ,X600566.SH,X000625.SZ,X600066.SH,X000661.SZ,X002294.SZ,X300136.SZ,X002179.SZ,X000157.SZ,X000977.SZ,X300142.SZ,X002180.SZ,X600498.SH,X002007.SZ,X000981.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X000869.SZ,X600522.SH,X002049.SZ,X600779.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.460849703446867,0,0,0,0,0,0.0217638348606144,0,0.000172425424905349,0,0,0,0.0629747293671182,0,0,0,0,0,0.00854847599738162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924130532689934,0.0171905251971048,0,0,0,0,0,0,0.00131954654228631,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0141480314799239,0,0,0.143068635207367,0.263936117928239,0.0206454607352211,0,0.0050860506322907,0,0,0,0.014661081616371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522715122867151,-0.186691198711468,0,0.13600320501503,0,0,0,0,0,0,0,0,0,0.0467935761385253,0.0223417750164505,0.0506542044900882,0,0.020922051438981,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0949993494896664,0,0,0,0,0.0675401622031363,0,0,0,-0.11331859968369,0,0.139350767072924,0,0,0.0472509864636971,0,0,0,0.00515357400627679,0,0,0,0,0,0,0,0.125351815456277,0,0,0.0422109462977651,0,0,0.145462326773882,0,0,0,0,0,0.00576729209632494,0,0,0.149403626708684,0,0,0.0162003821003828,0.0457048633342394,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0787782749613531,0,0.303559300684352,0,0.11477505469513,0.072558192224007,0,0,0,0.0682719369949874,0,0,0,0,0.0800918525903712,0,0,0.120120878707333,0,0,0,0.155436177905995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003021476539527,0,0,0,0,0,0,0,0,0,0,0,0.0132536406523376,-0.0158093228812232,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10410347914859,0,0,0,-0.0806122581546176,0,0,0,0.00433542868755814,0,0,0,0,0,0,0,0.0791819696157272,0,0,0.207481280305476,0.121513659887164,0,0,0,0,0.0355817858239548,0,0.115276844962399,0.0693433149154884,0,0,0,0,0,0,0,0,0,0,0.0420756883145613,0.0296440835068749,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.262100293912926,0,0,0,0.105170647949926,0,0.0324966938453062,0,0,0,0,0,0,0.0273746722030134,0,0.0540127983257491,0,0,0,0,0,0,0,0,0,0.0424846296160145,0,0,0,0,-0.0393510425735354,0,-0.0907054478332828,0,0,0,0,0,0,0,0.167471661761042,0,0,0,0.0299852520130434,0,0,0,0,0,0
X002304.SZ,0,0,0,0.366255293173853,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738821977225908,0,0,0,0.282821034760142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010674453563267,0,0,0,0,-0.100420399833592,0,0,0,0,0,0.0809337099967788,0,0,0.0240287134325859,0.0327083123027743,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339135201845093,0,0,0,0,0,0,0,0,0,0,0,0.472356634640586,0,0,0,0,0,0,0,0,0.0902559210433782,0,0,0,0,0.127055942945782,-0.0767189314667361,0.103466030505831,0.0189799585363399,0,0.144497729567387,0,0,0,0,0.00373105405851109,0,0,0,0,0,0,0
X600690.SH,0.0793990853822093,0,0,0.360117276795977,0,0.211499001294169,0,0,0,0,0,0,0,0,0,0,-0.0606742639647173,0,0.0585633896066776,0,0,0,0.0508268834967465,0,0.0973068480242617,0,0,0,0,0,0,0,0,0,0.229350431235445,0,-0.130491161683816,0,0,0,0,0,0,0,0,0.0588296849322537,0,0,0,0,0,0,0.0119769492105036,0,0,0,0,0,0
X002475.SZ,0.0590627857907731,0.226691164626902,0,0,0,0,0,0.0278704643219204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556752774556934,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0368392273480756,0,0,0,0,0,0,-0.0708186971397347,0,0,0,0,0,0,0.00804503569823814,0.0093016703452218,0,0,0,0.118252528313862,0,0
X600703.SH,0,0,0,0,0.0018451429785299,0,0,0,0,0,0,0.0643708776476505,0,0,0,0.0145572453792902,0.0927577106774639,0,0,0,0,0.0518862819510067,0,0,0.0302706842373228,0.0639547455898731,0.0929886832485655,0,0.0258351785474632,0,0,0,0,0,0,0,0,0,0,0.246913246756908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0770795811649628,0,0,0,0.0427864518188469,0,0.0881798857797198,0,0.00912037994617586,0,0.0381439880472038,0,0.143864596019867,0,0,0,0,0,0,0,0,0,0,0.302517492894444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567876334073071,0,0,0.00483531364082671,0,0,0.0203546900700423,0.00371500336794139,0,0,0,0,0,0
X600031.SH,0,0,0.492963287213198,0,0,0,-0.0860721047456591,0,0,0,0,0,0,0,0.193053814611007,0,0,0,-5.42101086242752e-20,0,0,0.139206802587036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784301239847816,-0.173085284640889,0,0,0,0,0,0,0,0,0,0,0.0124006667120555,-0.030304274782733,0,0,0,0,0,0
X600741.SH,0,0.451033906839868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636969109353948,-0.0142939669196747,0,0,0.0431133700443262,0,0,0,0,0.128746684508844,0.0118707631185125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185125621577065,0,0,0,0,0.0654142230320673,0,0,0,0.0161667274433926,0.00277628627456836,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.400586145104711,0,0,0,0,0,0,0,0,0,0,0,0.261633876048114,0,0,0.105274452803011,0,0,0,0,0,-0.156563810292341,0,0,0.02587506762223,0,0,0,0,0,0,0,0,0,0,-0.028274893573929,0,0,0,0.196840347972966,0,0,0,0,0,0,0.0290441168220505,0.0423058984498934,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.134494758587018,0,0.129831705667339,0.10465394024891,0,0,0,0,0,0,0,0,0,0,0,0.118953097844595,0,0,0,0,0.223545618512043,0,0,0,0.0574203584978629,0,0,0,0,0,0,0,-0.0242006229299016,0.242428077843383,0,0,0,0,-0.0533997169139501,0,0,0,0,0,0.028227146832316,0,0,-0.0449375632545012,-0.0395355864279824,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.217649324077569,0,0,0,0,0,0,0,0,0,0,0,0.206583549604397,0,0,0,0,0,0,0,0,0,0,0.185153789578787,0,0,0.0956307824845681,0,0,0,0.119330469303228,0,-0.0292011936159845,0,0,0,0,0,0,0,0,0.12981813449874,0.0115736471961095,0,0,0,0,0,0
X600271.SH,-0.161601284354942,0,0,0,0,0,0,0,0,-0.191935929631423,0,0,0,0,0,0,0,0,0,0.12007506505585,0,0,0,0,0,0,0.272367447363468,0,0.0661536638551295,0,0,0,0,0,0,0,0.180854361509261,0.109577878256408,0.270236079517892,0.150147794796862,0,0.107831464682875,0,0,0,0,0,0,-0.169497333245443,0,0,-0.0184628738531231,-0.0406283341498382,0,0,0,0,0,0
X002236.SZ,0,0,1.01787515744114,0,0,0,0,0,0,0,0,0,0.198373423687359,0,0,0,0,0,0,0,0,0,0,0,0,0.0288694281412464,0.0789594168369218,0,0,0.0473849022960363,0,0,0,-0.0546671078140525,0,0,0,0,0.190154945516133,0,0,0,0,0,0,0,0,0,-0.118710248166088,0,0,-0.00281061288234037,-0.0430490001792936,0.886154739295599,0,0,-0.530603412488664,0,0
X601877.SH,0,0,0,0,-0.0509753546360178,0,0,0,0,0,0,0,0,0.172998004713713,0,0,0,0.271032340086245,0,0,0,0,0,0,0.139534866489368,0.00186643004155948,0,0,0,0,0,0,0,0,-0.0738312873582102,0,0,0.308403813279911,0,0,0,0,-0.193398827923178,0,0,0,0,0.0413109796232585,-0.524554746861475,0,-0.143012537959757,0,-0.0452735125510912,0,0,0,0,0,0
X600809.SH,0,0,0,0.223203148272567,0,0,0.274930239563318,0,0,0,0,0,0,0,0.0575205165008241,0,0,0,0.0411073523527854,0,0,0,0,0,0,0.104508645118373,0,0,0,0,0.0682376364417003,0,0.00357306647450895,0.00269399363829424,0,0,0,0.0954039979817095,0.0318577577995724,0,0,0,0,0,0,0.0719898609965385,0,0,0.336113993589243,0,0,0,0.0601759515449503,0,0,0,0,0,0
X002008.SZ,0,0,0.099628838913754,0,0.210091491648824,0,0.0691476342577371,8.67361737988404e-19,0,0,0,0,0,0.0553020719823012,0,0,0.0272453283110619,0,0.261252083612178,0.0682528404342016,0,0,0,0,0,0,0,0,0,0,0.0582732919781214,0,0,0.0882268889250425,0,0,0,0,0,0,0,0,0,0.030486202576819,0,0,0,0,0,0,0,0,0.014545374215866,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.534597004334316,0.0416862483854992,0,0,0,0,0,-2.16840434497101e-19,0,0,0.128621258291291,0,0,0,0,0,0,0.0558048836782797,0,0,0,0,0,0.0370110925906142,0,0,0,0,0,0.0789541906595755,0,0,0,0,0,0.330284414502167,0,0,0.0528932818340793,0,0.0191013270091022,0,0.00478793278193543,0.0048290158639574,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0422438137219561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989268095445565,0,0,0.037571119674499,0,0,0,0,0,0,0,0,0.0306057938062761,0,0,0.0098400631532491,0,0,0.0273037750257601,0,-0.17717297628554,0,0,0,0,0.254991493617592,0,0,0,0,0,0,0,0.00761661644003441,0.0355529328544728,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.0559772774106373,0,0,0,0,0.0879211295863688,0,0,0,0.177846026135437,0,0.0653648455363756,0,0,0.199195860786977,0,0,0,0,0,0,0,0,0.408179819165422,0.58896030105433,0,0,0,0,-0.447590671243863,-0.25404540376189,0,0.308036985173759,0,0,0,6.93889390390723e-18,0,0,0,-0.0202257425655898,0,0.295817689658476,-0.013983030180086,-0.00439293713699888,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.445283283835648,0,0,0,0,0.0136136924262588,0,0,0,0.157708332231471,0,0,0,0,0,0,0,0,0,0.0403753149646801,0,0,0.0218733661676739,0,0,0,0,0.144199189534868,-0.0797328138258818,0.00215699975676617,0.178644492529145,0,0,0,0,0,0,0,0,0,0.00226644414208233,0.0205723493600413,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0121499177112393,0,0,0,-0.0785692748483252,0,0.00351541708217751,0,0,0,0,0.105638412645674,0.204038310127413,0,0,0,0.0218628548401182,0,0,-0.047308627180849,0,0,0,0,0.195631057904291,0,0,0,0,0,0,0,0,0.283938386222949,0,0,0,0.0921430018508793,0.347688080864481,-0.102585915122142,0.160865453694317,0,0,0,0,0.00339034655491595,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.340939421210287,0,0,0,0,0,0,0,0,0.0157163129775346,0,0,0,0,0,0.0782577263646051,0,0.00670702805269092,0,0.0666740243944784,0,0,0,0.0586697764963584,0,0,0,0,0,2.16840434497101e-19,0,0.0480753717955169,0,0,0,0,0,0.0336762901879843,0,0.00626509542273899,0,0,0,0,-0.00410340116352122,0.0105391089754886,0,0,0,0,0,0
