,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X300014.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X600522.SH,X600702.SH,X000799.SZ,X002074.SZ,X600584.SH,X600779.SH,X000800.SZ,X002432.SZ,X000977.SZ,X600183.SH,X002414.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.165205109284924,0,0.130850082694307,0,0.222628273240226,0,0.109322047977498,0,0,0,0,0,0.0436071681149817,0,0.00855185963586297,0,0,0,0,0,0,0.0296732248299054,0,0,0,0,0,0,0,-0.0286409645280327,-0.0747400540338372,0,0,0,0,0,0,0,0,0,0,0.112299805188339,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0306992476868323,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0236535799194057,0.157802300113301,0.158646859163217,0,0.178437135665294,0,0,0,0,0,0,0,0,0,0,0,0.0349312233061091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129089132799452,0,0.11160770478029,0,0,0,0,0.0658640943675755,0,0,0,0,-0.00468273569058177,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0421698822916945,0,0,0,0.0655293674726178,0,0,0,0,0,0,0,0.0154130883253629,0,0.130725207319876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090178875397359,0,0.0317774919186541,0,0,0,0.0519166338876647,0,0,0,0,0,0.00732436325063836,0.218787227713711,0,0,0.04126342492434,0,0,0.0102573531750573,0,0,0,0,0,0
X600809.SH,0,0.312601108374562,0,0,0.526390221676372,0,0,0,0,0,0,0,-0.0102742764542722,0,0,0,0.00463367789802088,0,0,0,0,0,0.0394316165746012,0,-0.0295340000253919,0,0,0,0,0,0,0,0,0.0669219571349134,0,0,0.00500916744343671,0,0.0412833339132235,0.145758702338048,0,0,0,0,0,-0.0322344839059217,0,0,0,0,0,0.0584009535106531,-0.0324336258923365,0,0,0,0,0,0
X000568.SZ,0.269418714082281,0.0611770520670602,0,0,0,0,0,0,0,0,0,0,0,0,0.105105479770031,0,0,0,0,0.0118512277371148,0,0,0.194084188214718,0,0.00287151282507198,0,0,0,0,0,0,0,0,0.0854128822750138,0,0,0,0,0,0.0140611746357288,0,0,0,0,0,0.0250723908961155,0,0,0,0,0,0,0.0472013339572765,0,0,0,0,0,0
X600690.SH,-3.46944695195361e-18,0.366059945746472,0,0,0,0,0.125653489484224,0,0,0,0,0,0.0568956325789397,0,0,0,0,0.0626674525653607,0,0,0.0867663961405274,0,0,0,0,0,0,0,0,0,0,0,0.106572192500884,0,0,0,0,0,0,0,0,0,0.0417867080826773,0,0,-0.0129570610499195,0,0,0,0,0,-0.0292312150941555,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.156308911309873,0,0,0,0,0,0,-0.0268023149800885,0,0,0,0,0,0,0.148843989816271,0,0,0,0,0,0,0,0,0,0,0,0.0575144188298198,0,0,0,0.0645862449783131,0,0,0,0.0114222072408285,0.122552433483581,0,0,0,0,0.0798189541028465,0,0,0,0,0,-4.33680868994202e-19,-0.0104466067218082,0.148115456197685,0,0,0,0,0
X002304.SZ,0.144050270406478,0,0,0.103704511498721,0.0431910488692875,0,0,0,0,0,0,0,0,0.168686253236229,-0.0619365748669076,0.227592316713206,0,0,0,0,0,0,0.216237652853444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178497071646237,0,0,0,0,0,0,0,0,0,0,0,-0.0302784511885803,0,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0491660248890697,0.155722936629877,0.054369675367094,0,0,0,0,0,0,0,-0.290676174498975,0.192781739230781,0,0,0,0.369465312138732,0,0,0,0,0,0,0,0,-0.0772401009478282,0,0,0,0,0,0,-0.0318778824730114,0,0,0,0.134070218758004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430886265419713,-0.0104241139812885,0,0,0,0,0,0
X600104.SH,0.0253563507903249,0,0,0,0,0,0,0.154216321493987,0,0,0,0,0.0837436425239864,0.0489213576046964,0,0,0,0,0,-8.67361737988404e-19,0.0797617818270084,0,0,0,0,0,0.0580745012889375,0,0,0,0,0,0,0.0183054183803475,0,0,0.0137153068717543,0,0.0114721728481555,0,0,0,0.0296729036712271,0,0,0,0,0,0,0,0.0622768795998854,-0.00829194464106191,0.00775733753993836,0,0,0,0,0,0
