,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600702.SH,X600741.SH,X000100.SZ,X002074.SZ,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X300146.SZ,X000800.SZ,X600779.SH,X002236.SZ,X002414.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.4456653169569,0,0,0.231200832877521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203826997416642,0,0,-0.0087029563826948,0,-0.0242139731646105,0,0,0,0,0,0,0.06823896746855,0.110082542839537,0.116077116926402,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00925759909629786,0.0224294888397524,0,-0.0196268419258335,0,0,0,0
X000858.SZ,0,0,0.0106322696041721,0,0.514210105495865,0.102000584339041,0,0,0,0.154530868170752,0,-0.10194236972078,0,0.0909041509592663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372465584722187,0,0,0.0533856626024936,0.0329576309246723,0,0,0,0,0,-0.00335616347335066,-0.0153525892499241,0,0,0,0,0,0
X600809.SH,0.39742331019464,0,0,0,0.30832186868403,0,0,0,0,0,0,0.0807897100272006,0,0,0.0229548735635628,0,0,0,0,0,0,-0.0128341910945183,0,-0.0961268542724334,0,0,0,0,0,0,0,-0.0981087312343337,0,0,0,0,-0.0462100358625944,0,0,0.0572705549026822,0,0,0,0,0,-0.0491460028171382,0.18575186028914,0,0,0,0,0.00346100059497468,7.20218005460381e-06,-0.0374193609343548,0,0,0,0,0
X002415.SZ,0,0.0379256143396292,0,0,0.000421418780245541,0,0,0.0817500392921362,0,0,0,0,0,0,0,0,0,0.0176377503274618,0,0,0,0,0,0,0,0,0,0,0,0,0.159370494386477,0,0,0,0,0,0,0,0,0.0310159149389956,0,0,0,0.200433988244544,0.13818665162899,0.0296893311020129,0,0.114462197156026,0,0,0,-0.004043842203358,0.0169623987258458,0,0,0,0,0,0
X000568.SZ,0.406707932975764,0.415083222756111,0.383204495868234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580150209780472,0,0.0485422417053758,0,0,0,0,0,0,0,0.103968524064949,0,-6.93889390390723e-18,0,-0.1275111233676,0,0,0,0,0,0,0,0,0,-0.0135536858773076,0.0461515468635853,0,0,0,0,0,0
X002304.SZ,0.0876336572722786,0,0,0.0884544655832256,0.362061328121341,0,0,0,0.134909965294788,0,0,0,0,0.0295934150964623,0,0,0,0.0295330218195754,0,0,0,0,0,0,0,0,-0.00279957729706839,0,0,0,0,0,0,0,0,0,0,-0.0257740178823431,0,0,0,0,0,0,0,0,0,0,0,0.0259401859156797,0,-0.0132147217054704,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173166509133097,0,0,0,0,0,0.172820691010559,0,-0.177978964515341,0,0.0121479947637588,0,0.116146471055298,0,0,0.0476067666273668,-0.201080372980799,0,0,0,0,0,0,0,0,0.112638859631208,0,0,0,0,0.0138951125360589,-0.00174410782005661,0,0,0,0,0,0
X600690.SH,0.223006557749098,0,0,0.017586643748011,0.226117530330926,0,0,0,0,0.166014723302468,0,-0.0836702990718146,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.117883508773567,0,0,0,0,0,0.0539727245696115,0,0,0,0,0,0,0,0,0.0440928225707596,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182760877959094,-0.00256458588347823,-0.0373115227965508,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0330891693628813,0,0,0,0,0.142975008296297,0,0,0,0,0,0,0.0520622952641033,0,0,0.0147348741010928,0,0,0.0480969690509225,0,0,0,0.0280639144203009,0,0.212493745239024,0,0,0,0,0.0449567818717578,0,0,0,0,0,0,0,0,0,-0.0377738462318266,0,0,0.156483022919455,0.0327119672472323,0,-0.00405633080117925,-0.0153533894287158,0,0,0,0,0,0
X000651.SZ,0,0.0534403877942638,0,0,0,0,0,0.338300189882184,0,0,0,-0.0735145672410702,0,0,0.233138234526556,0,0,0,0,0,0,0.0408443493846747,0,0,0,0,0,0.0342325495164907,0,0,0,-0.158947344207649,-1.73472347597681e-18,0,0,-0.0273160019334352,0,0,0,0,0,0.0422330720153388,0,0.103997817116277,0,0,0,0,-0.0796947270382247,0,0,-0.00775271842845119,0.0404966317084183,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0746154182221622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080578308352107,0.175007006452645,0,-0.0684524368726607,0,0.125297112744299,0,0.0381397572122876,0,0,0,0.261930641131833,0,0,0,0,0,0,0,0.0376951429445318,0,0,0,0,0,0,0,0,0,0,0,0.108414427714462,0,0.0132936408465382,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0486540277998232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144712584665604,0,0,0,0.0914447324460846,0,0,0,0,0,0,0.0173128749491856,0,0,0.548823340744201,0,0.223420512055794,0,0,0,0,0,0,-0.200129506670877,0,0,0,0.243811803111146,0,0,-0.0196244919196819,0.0601651561072699,0,0,0,0,0,0
X600104.SH,0.0166916635198388,0,0.0186222618252129,0,0,0,0,0.0860253728712433,0,0,0,0,0,0,0.086825513567065,0,0,0,-0.0231127419756533,0.0277652697463505,0,0,0.00139294958184823,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.139101055006528,0,0,0,0,0.00731152392721189,0,0,0,0.00487455423174972,0,0,-3.46944695195361e-18,0,0.0146259191131809,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.611086836198772,-0.111675182195367,0,0.211978315008558,0,0,0,0,-0.442169042942003,0.0790051776929669,0,0,0,0,0,0.038519906388937,-0.10181573032138,0,0,-0.124693552644144,0,0,0,0,-0.0490630538327801,0,0,0,0,0,0,0,-0.0827735372857135,0.0629059052131855,0,0,0,0,0,-0.154586341960451,0,0,0,0,0,0,0,0.112250610085412,0,-0.0108556799409369,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.141113785641765,0,0,0,0,0,0,0.359827905012345,0,0,0.0631659149194943,0,0,0,0,0.073442978859005,0,0,0,0,0,-0.0971119315090972,0,-0.0747506164073887,0,0.353525619512161,-0.018767829825724,0,0,0.0197369044758856,0,0,0,0,0.108338043798859,0,0,0,0.0238251641252878,0,0,0,0,0.0376986406515768,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0361863726802963,0,0,-0.0318745231620241,0,0,0.1436194447951,0,-0.102380474783236,0,0,0,0,0,0.0208385595878803,0,0,0,0,0,0,0,0.00678387873593651,0,0.0297025134483583,0,0,0,0,0,0,0,0,0,0,0.0675945584573117,0.0845679423311991,0,0,-0.150551082529114,0,-0.00527323712145621,0,0,0,0,0,0,0
X000725.SZ,0,0,-0.0680832585295959,0,0,0,0,0,0,0,0,0.00466208644512048,0,0,0.27412361373201,0,0,0.0266753644086209,0,0,0,0,0,0,0,0,-0.0969736507903316,0,0,0,0.00422022192983711,0,0.0800712737383238,0,0.245273313077318,0,0,0,0,0,0,0,0.00445826879485672,0.0521481064078786,-0.0268941427296953,0,-0.00902171277035606,0,0,-0.0488319743713737,0,0.00927316239097761,0,0,0,0,0,0,0
X000625.SZ,0,0.052567047445883,0,0,4.33680868994202e-19,0,0,0,0,0.00185528011997765,0.0530525744911052,0,0,0,0,0,0,0,0,0,0.156103765805785,0,0,0,0,0,0,0,0,0.110971581448107,0,0,0,0.0583362906848522,0,0.130684310407991,0,0.0270423755519186,0,0,0,0,0.29341763993459,0,0,0.0892854486913195,0,0,0,0.0414438387676398,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0746705896332771,0,0,0,0.275828209986217,0,0,0,0,0,0,-0.144216289137636,0,0,0,0,0,0,0,-0.276502805694503,0,0,0,0.249068268434995,0,0,0,0.180042818350014,0,0,0,-0.0266603258139211,0.0275364913344129,-0.0966765151460602,0,0,0,0,0,-0.420284292924895,0,0,-0.20763169428483,0.643177272203506,-0.0400152439880131,0,0,-0.0842818270742663,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233379353811907,0,0,0,0,0,0,0,0,0,0,0,0.219099433749431,0,0,0,0,0,0,0,0.0881313746857804,0,0,-0.0345684840664321,0,0,0,0,0,0,0.223121735270373,0,0,0.222815312476515,0.0660109731629578,-0.18972249118863,0,-0.043248718297648,0.0205899844515918,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.108990959727436,0,0,0,0,0,0.194155566974296,0,0,0,0,0,0,0.00842654501639583,0,0,0,0,0,0,0,0,0.178600946526183,0,0,-0.0303089541250038,0,0.0143874802406212,0,0,0.303328413710212,0,0.168323652691653,0,0,0,0.191123501692177,0,0.047039378031816,0,0,0,0,0,1.38777878078145e-17,0,-0.013974701179335,-0.114456319646475,0,0,0,0,0,0
X002049.SZ,0,0,-0.0851353535471826,0,0,0,0,0,0.0881398665199902,0,0,0,0,-0.0873009740057616,0.0131329055431443,0,0,0,0.19850084092807,0.0568173868533755,0,0,0,0,0,0,0,0,-0.202684790410992,0,-0.052920879971941,0.223600374150588,0,0,0,0.236366846884134,0,0,0,0,0.0973993767935724,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0133513899645637,0.0479314007465954,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226335271783028,0,0,0.160197140802042,0,0,0,0,0,0,0,0.0936728681177734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149088510775977,0,0,0.0866947280323798,0.0295291223153502,0,0.0927035244338774,0,0,0,0,0,-0.0199942439360042,0.0214127834900857,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0254130666861988,0,0,0,0,0,0,0,0,0,0,0.0438072799489756,0,0,0,0,0,0,0,0,0,0,0.0726283266177449,0,0,0,0,0,0.135149430414113,0,0,0,0,0,0.07742063283749,0,0,0,0,0.0283104123521675,0.05603453735981,0,0,0,0,0,0,0,-0.0243470474890629,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0626080686085984,0.0429858189685845,0.128217757628218,0,0,0.164213101733561,0,0,0,0,0,0,0.128668798920669,0,0,0,0,0,0,0,0.230472157251478,0,0,0,0.161374176512588,0.165817020475279,0,0,0,0,0.0754842098516915,-0.139866249248201,0,0,0,0.166573969407542,-0.367876906808288,8.67361737988404e-19,0,0.363437334977465,0,0,0,-0.194450868381804,0.00574148137077361,-0.0269175667333339,0.0630968912922195,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0439767586396211,0,0,0,0,0,0,0.0795163662889949,-0.00385203692342374,0,0.24978303579645,0,0.326352818915938,0,0,0,0,0,0,0.0342870359529889,0,0,0,0,0,0,0,0.0877041037112349,0.063614298565918,0,0,0,0,0.0326862059280458,0,0,0,0,0,0,0,-0.000251913260479158,0,0,0,0,0,0,0
X002180.SZ,0,0,-0.0725075682101988,0,0,0,0,0,0,0,-0.00800353514287315,0,0,0,0,0,0,0,0,0,0,0.167432499357026,0,0.010611801410016,0.151660334533254,0,0,0,0,0,-0.0395253391102762,0.464335055276727,0,0,0,-0.034630965059875,0.248360912290068,0.0730852568866771,0,0,8.67361737988404e-19,0,0,0,0,0.126142079533111,0,0,0,-6.93889390390723e-18,0,0,0.022252938581529,0,0,0,0,0,0
X000661.SZ,0,0.262786805298499,0,0,0.11483403703357,0,0.157898063624393,0,0,0,0,0,0,0,0,0,0.324639613312996,0,0.201085065311145,0,0,0,0,0,0,0,0,0,0,0.0183431290453678,0,0.106592106062081,0,0,0,0,0,0.0215919263791862,0,0.0697394212684873,-0.341188814965736,0.0108899348008139,0,0.302144834572042,0,0,0,0,0,0,0,0.0174883795713046,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.415984968467909,0,0,0,0,0,0,0,0.0489543859906686,0,0,-0.103374915006202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679122176554445,0,0,0,0,-0.0379356208756196,0,0,0,0,0,0.30502981133733,0,-0.150007228952577,0,0,0,0,0,-0.00518526170832996,-0.0977897991920304,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.114487840083133,0,0,0,0,0,0.0401794403873201,0.0695489605371647,0,0,0.0970967434434629,0,0,0,-0.00669716962352958,0.00305433806005104,0,0,0,0,0,0,0,0,0,0,-0.00373471525184679,0,0.135484525687711,0,0.0599930196855625,0.0557162657934839,0,0.232883930315517,0,0.0493896266306498,0,0,0.210597378745728,-0.134298774792361,0,0,0,0,0,-0.165055942086358,0,0,-0.0501789693223288,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0718675293316188,0,0,0.0557635860526183,0,0,0,0,0,0,0,-0.460637033575512,0,0,0,0.422655314971353,0.349246021391091,0.693204783640375,0,0,0,0,0,0.290767738281426,0,0.196821220973637,0,0,0,0,0,-0.248386126587056,0.0429852289085502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.380892950900153,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.130321646294353,0,0,0,0,0,0,0,0,0,0,0.15143394211486,0,-0.0447838860310131,0.334401941971672,0,0.269588452774325,-0.0168226465357466,0,0,0.0415516342711381,0.0383201319012187,0,-4.33680868994202e-19,0,-0.0503470482489884,0,0.0590803599347334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143006385667418,-0.0448272029926356,0,0,0,0,0,0
X600702.SH,0,0,-1.73472347597681e-18,0,0.288864862780243,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0575047426812482,0,0,0,0,0,0,0,0.0343241970117265,0,0,0.021994660400696,0,0.516100664398475,0,-0.222822647991558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397025565310683,-0.018310586312751,0.0320640329319491,0,0,0,0,0,0
X600741.SH,0.0335809202987374,0,1.38777878078145e-17,0,0.13466307754393,0,0.0404970518733335,0,0.064738846806271,0,0,0.135523670262593,0,0,0,0,0,0,-0.038688305991031,0,0,0,0,0,0,0,0,0,0,-0.0864625912229536,0,-0.0119119354300743,0.0141714145900338,0,0,0,0.171161583940128,0,0,0.159592040475818,0,0,0,0,0,0,0,0,0,0,0,0.0150050261446257,-0.0445075760399681,0,0,0,0,0,0
X000100.SZ,0.0255199703500547,0,0,0,0,0,0,0,0.051558842931396,0.126409349515851,0,0,0,0,0.219233719160236,0,0.135298780489843,0,0,0,0,0,0,0.0798512864986972,0,0,-0.085168388375192,0,0.0136628181896203,0,0,0,-0.0212987213750807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375174682565087,0.0306326767305924,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.349661806385522,0,0.0111228562674251,0,0,0,0.15381025519238,0,0,0.0707223155908897,0,0,0,-0.143443260340989,0,0,0,0,0.178153923930807,0.154468349340241,0,0,0,0,0,0,0.0493751929766834,0,0,0,0,0.0224403403482384,-0.0141466231690196,0,0,0,0,0,0.126373841578684,0,-0.00991090776355244,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221379177141049,0.0322722984947121,0,0,0,0.0993317116792048,0,0,0,0,0,0,0,0.197876511914838,0,0,0,0.393159478156921,0,0,0,0,0,0,-0.0163977118647109,0,0.047956050779669,0.501994337554523,0,0,0,0,0,0.0600124542442052,0,0,0,0,-0.0139329638072897,0,0,0,0,0,0,0
