,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000625.SZ,X600703.SH,X002129.SZ,X003816.SZ,X002049.SZ,X601877.SH,X300142.SZ,X000596.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002179.SZ,X600741.SH,X600460.SH,X000157.SZ,X000799.SZ,X002074.SZ,X600702.SH,X002236.SZ,X600779.SH,X002414.SZ,X600584.SH,X000800.SZ,X601799.SH,X002007.SZ,X600183.SH,X600884.SH,X000733.SZ,X300003.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.314725823523063,0,0.0506229871037856,0,0.136661508500885,0.0216544164102554,0.0389667520861622,0,0,0,0,0,0.033551758458633,0,0,0,0,0,0,0,0.0373881094266239,0,0,0,0,0,0,0,0,0,0,-0.0283374233574985,0,0,0,0.0414940024887503,0,0,0,0,0,0,0,0,-0.0117001632137363,0,0,0,0.0122476478238506,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.164254685866081,0.203605034426665,0,0,0,0.115695886616269,0,0,0,0,0,0,0,0,0,0,0,0.0789655171015544,0,0,0,0,0,0,0,0,0,0,0,0,0.120909329331283,0,0.00542136342453692,0,0.185659416778122,-0.113887617087804,0,0,0,0,0,-0.00577647940647146,0,0,0,0.072825803189038,0,-1.73472347597681e-18,-0.00271290471888943,0,0,0,0,0,0
X002415.SZ,0,0.139022841134797,0,0,0,0,0.0915370204501277,0,0,0.00120986308338749,0,0,0,0,0.0611398311667226,0,0,0,0,0,0.17030265837543,0,0,0,0,0.0072878345257849,0.0281757100593311,0,0,0,0.0282495345323622,0,0,0,0,0,0,0,1.73472347597681e-18,0.029673270528071,0,0,0.112994537603414,0.0392555461518036,0,0.0974556827976465,0,0,0,0,0,0,0.00103040866463122,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.183845758975048,0,0,0,0,0,0,0,0,0,0,0,-0.0989504137906223,0,-0.0193128290716397,0,0,0,0,0.0566183426004913,0,0,0,0,0,-0.0572786153373216,0,0.40505377823687,0,0.155815655234932,0,0.10995425041069,0,0,0,0,0,0,0,0.0462480938698382,0,0,0,0,-0.0422503945550388,0.0685885760497045,0,0,0,0,0,0
X600276.SH,0,0.272545650520938,0,0,0,0,0,0,0,0,-0.125493599564235,0,0,0.321043893927526,0.239477695435373,0,0,0,0,0,0,0,0,-0.34041615010025,0,0,0,-0.0178333635289798,0.105717757291212,0,-0.0749852364530088,0,0,0,0.00387135195487901,0,0,0,0,0,0,0,0,0,0,0.013288171575506,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.603149893817609,0,0.0753485304923004,0,0,-0.0175070939245257,0.0683989371592394,0,-0.0330249061526466,0,0,0,0.00636352528234451,0,0,-0.0513138090791438,0,0,0,0,0,0,0,0,0.0293879957316945,0,0,0,0,0,0,0,0,0,0,0,-0.185331227126168,0.0492794989421881,0,0,0,0,0,0,0,0,0,0.0144180014607206,0,0,-0.0298283410188762,0,0,0,0,0,0,0
X600690.SH,0,0.0891466602702842,0,0,0.0959521819654336,0.135569303386397,0,0,0,0.0187608398591726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502791030964677,0,0,0.137511737328824,0,0,0,0,0.174032216659509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.052492278572751,0.0358297322789081,0,0,0,0,0,0
X002304.SZ,0,0,0,0.526196215525823,0,0.14709623199894,0,0,0,0,0,0,0,0.0420382093109038,-0.122297022732556,0,0,0,0,0,0.229712861088105,0,0,0,0.0209948399481772,0,0,0,0,0,0.141119018320288,0,0,0,0,0.0420702078190167,0,0,0,0,0,0,0,0.0306120591787454,0,0,0.0920117337820544,0,0,0,0,-0.117130231406184,0.0532101948457203,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0386831208285718,0,0,0,0,0,0,0,0,0,0,0.0963253566915941,0,0,0.1735419606974,0,0,0,0,0,0,0,0,0,0.0327198994576145,0,0,0,0,0.0167543063287065,0,0,0,0,0.021582495898766,0,0,0,-0.0829296856303382,0,0,0,-0.047427365199675,0,0,0,0,-0.0532525894756513,0.0809589095436254,0,0,0,-0.0286254673274134,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.126061865087207,0,0,0.0659114716279224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057263584577981,0.262081870962654,0,0.0711192765832114,0,0,0,0,0,0,0,0.0136863725263973,0,0,0,0,0,0,0,0.0165604743836472,0,0,0,0,0.0798616823800091,0,0
X002475.SZ,0,0,0,0.045577395495955,0,0,0,0,0,0,0,0,0,0,0,0,0.18955021358053,0.234009825197496,0,0.0175608045224502,0,0,0,0.0926335495565044,-0.157949894878612,0,0,-0.144873509795656,0,0,0,0,0.0963708389820689,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0480892099839556,0.066561056526393,0,0,0,0,-0.0483867066086909,0,0,0,-0.0346990455107819,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0455478632596208,0,0,0,0,0,0,0,0,0,0.122498305061042,0,0,0,0,0.047412499382271,0.0732863512610389,0,0,-0.0634809222604333,0,0.027765624879913,0.105372818556021,0,0.0858659923651185,0.10125834748867,0,0,0,0,0.00480656447862684,0,-8.67361737988404e-19,0,0,0,0.0290942542629356,-0.0815951009188215,0,0,0,0,0,-0.0347088994505952,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0369322667944949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431675923266282,0,0,0,0,0,0,0,0.307435596268138,0,-8.67361737988404e-19,0,0,0,0.0131657141401726,0.0119242443604971,0,0,0,0,0.224620954702698,0,0,0,0,0.0514257858493253,0,0,0,0,-0.013385615027836,-0.00627546660499778,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.103453520954973,0,0,0,0,0,0,0,0,0,0.249431467777357,0.140401271978644,0,-0.384645207246015,0,0,0,0.428366263579565,0,0.194827292063498,0,0,0,0,0,0,0,0,0,0.0955282885766019,0.00276941957502709,0,0,0,0,0.124817827298864,0,0,0,0,0,-0.286007633710387,0,0,0,0,0,0,-0.0707036444260007,0,0,0,0,0,0
X300014.SZ,0,0,0.301528019494698,0,0.0263749031341004,0,0.0322017521750853,0,0,0,0,0,0,0,0,0,0.230995535506864,0.0439558812717078,0,0.114525395798147,0,0.272490398533231,0,0,0,0,0,0.129238520681237,0,0,0,0,0,0,0,0.20545190804361,0,0,0.0726797160302453,0,0,0,0.0582055272689659,0,-0.0399817931799958,0,0.0910335709299436,0,0,0,0,0,-0.0171364890547295,0,0,0,0,0,0
X000338.SZ,0,0.062199410957118,0,0.0244749923319839,0,0,0,0,0,0.135022566727429,0,0,0,0.0972605621994022,0,0,0,-0.0227684925254773,0,-0.0278663299647738,0,0,0,0,0.136909657438723,0,0,0,0,0.0889078137470016,0,0,0.0854643090110909,0,0.0233018280207205,0.0312208012747351,0,0,0,0,0,0,0,0,0,-0.0283298391951044,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0545046466677465,0,0,0,0,0,0,0,-0.331943334058407,0,0,0.355703118434003,0,0.112509414772477,0,0,0.0759747047390802,-0.0811971063245884,0,0,0,0,0,0,0,0.445122806569495,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.110374052954652,0,0,0.254247804109988,-0.251327161036589,0,0,0,0,0.0524249149002546,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.219827509498724,0,0,0,0.535348336871011,0,0,0,0,0,-0.0865445660715656,0,0,0,-0.0181811649669815,0,0,0,0,0,-0.220398706390099,0,0,0,0.0691646464160018,0,0,0,0.175906171471707,0,0,0,0,0,0,0,0,0,0,-0.0207722303319131,0.205720062931502,0,0,0,0,0.0295117995550385,-0.107020770717111,0,0,0,0,0,0
X000063.SZ,0,0,0,0.215356120110898,0,0,0,0,0,0.0542343931378197,0,0,0,0,0,0,0.0600319316487929,0,0,0,0,0,0,0.181224421582053,0,0.174964833741769,0,0,0,0,0,0,0,0,0,0,0.118923265160021,0,-0.316620139815617,0,0,-0.160590931170578,0,0.0052096068206291,0,-0.0469581393175319,-0.137524386973379,0,0,0.163997096476621,0,0,0,0.0709233875700755,0,0,0,0,0
X000625.SZ,0,0,0,-0.1373873085205,0,0,0,0,0,0.0771796159544368,0,0,0,0.050534107130735,0.214724098244255,0,0,0,0,0,0,0.173329240683969,0,0,0,0.020811734088253,0,0.0923507696065209,1.73472347597681e-18,0.718495835780029,0,0,0,0,0,0.0969600441949838,0,0,0,0.233207515551471,0,0,0,0,0,0,0,0,0,0,0,-0.0125625664193798,-0.0213312338847669,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0107551114658185,0,0,0,0,0,0.0758988715111166,0,0,0.219733421858498,0,0,0,0,0.269474013033054,0,0,0.0201998701231657,-0.00133367498908514,0.0897310800841025,0,0,-0.055068705958464,0,0,0,0,0,0.0299424980610465,0,0,0,0,0.150806423645925,0,0,0,0,0,0.130548345627615,0,0,0,0,-0.0244375848449187,0,0,0,0,0,0,0
X002129.SZ,0.0692622476431652,0,0,0,0,0,0,0,0,0,0,-0.203549426321428,0,-0.084019631650138,0.328861959761668,0,0.0901260855993224,0,0,0,0.108393591039913,0,0,0,0.165162268212332,0.0521781720427708,0,0.120195838929596,0,-0.0231361387359193,0,0,0,0,0,0.136698193036174,0,0,0.00460776525530363,0,0,0,0,0,0,0.0628797416579318,0,0,-0.0890180915111953,0,0,0.0183449266803534,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153643513831051,0,0,0,-0.0275973107814629,0,0,0.0262239107304924,0,0,0,0,0,0,0.0367560664853656,0,0,0,0.0135738361125859,0,0.0681661825178672,0,-0.0541781221187724,0,0,0,-0.0355007776423076,0,0.0770144818463528,0,0.00238282109902754,0,-0.0293512915678533,0,0,0,0,0,0,-0.00773009122035039,0,0,0,0,0,0
