,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X002304.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002179.SZ,X002129.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X300146.SZ,X002074.SZ,X600779.SH,X002008.SZ,X600089.SH,X600707.SH,X000977.SZ,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0712962449898083,0,0.0349608986091363,-0.0551864945428838,0,0.00336372273096731,0.0121582248855993,-0.0691215384489806,0.00559379767248539,0.0137467445040635,0,0.0400186494708944,0,-0.0645315137803019,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0406390372107487,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.135592990187241,-0.0258073590657351,-1.0842021724855e-19,0,0,0,-0.0541612094734248,0,0
X002304.SZ,0,0.201569389859366,0.0490847023525615,0,0,0.287934097956399,0.0881853382015176,0,0,0,0,0,0,0,-0.267300222999934,0,0,0,0,0,0.0184897292815539,0,0.0875211515227312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864072252035146,0.0461161162107376,0,0,0,0,0,0,0,-0.0284144833728746,0,0,0,0,-0.00508654364101786,0,0
X000725.SZ,0,0,0.0993858402960149,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.186948321267354,0,0,0.0140613173571436,0.0707054145435755,0,0.0160221996844568,0,0,0,0,0,0,0,0,0.0947488224263195,0,0.0155460852936697,0,0,0,0.187143296947865,0,0,0,0,0.0736507086908964,0.00847718240448903,0,0,0,0,0,0.0202163169738455,0,0,0,-0.0547763520721856,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0665778992128525,0,0,0,0,0,0,0,0.0909609279113584,0.120932656065123,0.0263872878568811,0,0.217085238377805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119805132365277,0,0,0,0,0,0,0,0,0,0,0.0111144287583089,0,-0.0253047515194879,0,0,0,-0.0178689177918254,0,0
X000338.SZ,0,0,0,-0.0111964231958355,0,0,0,0,0,0,0,0,0,0,0,0,0.192470608366411,0,0,0.107513926853891,0,0.0647203460054327,0,0,0,0,0,0,0.101246593160692,0,0,0,0,0,0,0,0,-0.01953855833506,0,0,0,0,0.105452718976128,0,0,0,0,0.0510334163777083,-0.0514192376100857,0,0,-0.0338243919570528,0,0,0,0,0.0120182874200149,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12121747725767,0,0,0.0406764712375402,0,0,0,0,0.058372660824318,0,-0.0310925696421341,0,0,0,0,0,0,0,0.0134503429739241,0,-0.188888103323179,0,0,0,0,0,-0.00105637942211188,0,0,0,0,0,0.042464710434603,0,0.0699582322253912,0,0,0,-2.16840434497101e-19,0,0,0,0,0.000138567278318492,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820380851052318,0,0,0.855555292699825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569226212753873,0,-0.680460514974482,0,0,0,0,0.275122528469643,0,0,0,0.0547155118563498,0,0
X300124.SZ,0,0,0.0600444754213525,0,0,0.0394908189063451,0.346592414362376,0,0.237555976583525,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854524352254528,0.114022641824873,0,0,0,0,0,0,0,0,0.0164392328667274,0,0.0583483141799903,0,0,0.299939130706308,0,0,0,0,0,0,0,0,0,0.243265667033603,0,0,-0.0546169943191253,0,0,0,-0.00846190530971094,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0658543653566108,0,0,0,0.337507601082813,0,0,0,0,0,0,0,0,0,0,0,-0.211743724454892,-0.0275520155729296,0,0,0,0,0,0,0,0.337432560299743,0,0,0.00442347350844566,0,0.191783244026218,0,0,0,0,0,0,-0.0560342958329657,0,0,0,0,0.0105306003375799,0,0,0,0,-0.013648664293691,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.497668478438948,0,0,0,0,0,0,0,0,0.0133308013301832,0.319327218861705,0,-0.0621668870616362,0.210847409554818,0,0,0,-0.0299264954007817,0,0,0,0,0,0,0,0,0.0198590252167438,0,0,0,0,0,0.173836460651513,0,0.246350880419009,0,0,0.046814573311751,0,-0.0530331183027455,0.0178104728496341,0,0,0,-0.0284190819184365,0,0
X000596.SZ,0,0,0,0,0,0.262104174096654,0.248019065651748,0,-0.0958743934902784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041139165384875,0.238126510931945,0,0,0,0,0,0,0,-0.0307723011276701,0,-0.00377082495929203,0,0,0,-0.0272358011469729,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.263891704026799,0,0,0,0,0,0.225633676457267,0,0,0,0,0,0,0,0,0,0,0.0755812641982944,0,0,0,0,0,0,0,0.213764958391135,0,0.0195947342431597,0,-0.0506924161638661,0,0,0,0,0.173687966099818,0,0,0,0.0995185284295717,0,0,0,0,0,-0.00619110014624394,0,0,0,-0.0761641348013358,0,0
X600703.SH,0,-0.301644893068115,0.126665253916888,0,0,0,0,0,0.116430823158025,0,0,-0.0467137591776669,0,0,0,0,-0.0302075880283719,0,0,0.35092360779426,0,0.0515502080530433,0,0,0,-0.0427827938413712,0,0.42229944035986,0,0,0,0,0,0.0247301060488349,0,0,0,0.0430447746397694,0,0,0,0,0.381033365952155,0,0,-0.0986239280389345,-0.0490193545033352,0,0,0,0.0410124709543923,-0.0669915344564473,0,0,0,0,-0.0815606397277586,0,0
X002241.SZ,0,0,0,0,0,0,0.00640902242864715,0,0.125690912411665,0.314402122704442,0,0,0.267102984493859,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.113422061857835,0,0,0,0.0426392203456022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311330327662972,0.00681230378782367,0,0,0,-0.0540078224363783,0,0
X002179.SZ,0,0,0,0,0,0,0.12048876740675,0,0.130174774729637,0,0,0,0,0,0,0,0,0,0,0,0,0.158927893680719,0.0237155046111587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170807997352829,0,0,0,0,0.235226193219421,0.102860173625126,0,0,0,0,0,0,-0.0669385258675927,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.124516862563973,0,0,0,0,0,0,0.0825510158137937,0,0,0.071875774244409,-0.07380715982443,0,0,0,0,0,0,0,0.185998720474361,0,1.0842021724855e-19,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0899765383118803,0,0,0.295929088472202,0,0,0.294871742496852,0,-0.0543643402334995,0,0.00220543719482164,0,0,0,-0.0243946048750924,0,0
X600741.SH,0,0,0,0.0139722502630726,0.485658921160861,0,0,0,-0.113906086971753,0,0,0,0,0,0,0,0.0594249133413639,0,0,0,-0.00167275562583997,0,0.0777643089187655,-0.00963715599879504,0.0967134342262311,0,0,-0.0838714624857945,0,0,-0.080537213392328,0.0160477464047253,0.182212993531775,0,0,0.238950360702624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731182485730549,0.0189915291027772,-0.0381157325743129,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104488949111419,0,0,0.0960008508193627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147279502247787,0.0443471952522668,0.504463389167462,0.022904433603117,-0.186895106402355,0,0,0,0,0,-0.0683058909716458,0,0,0,0.0723952395909663,-0.0765807653624289,0,0,0,-0.112719434089729,0,-0.0337242321170459,0,0,0,0.00708975731930056,0,0
X000625.SZ,0,0,0,0,0,0,0.0263359517936665,-0.256071925074067,0,0,0,0,0,0,0.0918227586677311,0,0,0,0,0.15254751747919,0,0,0,0,0,0,0,0,0,-0.134256538308459,0,0,0,0.36313736929916,0,0.0970643708747313,0,-0.148582055116356,0,0.0767400450444547,0.225592508064426,0,0,0,0,0,0,0,0,0,0,0,-0.0305175876137736,0,0,0,-0.0712104574735292,0,0
X002007.SZ,0,0,0.0934540307445604,0,0,0,0,0,0,0.0423321520848586,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0463174177441927,0,0,0.152803922243712,0,0,0,0,0,0,0.0617231101294603,0,0,0,0,0.158236140410381,0,0,0,0,0.334126045898627,0,0,0,0,0,-0.0845058370820133,-0.0668796887449347,0,-0.161373522195042,0,0,0,0,0,0,-0.0198410060738533,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111257009335156,0,0,0.10249568866621,0,0,0.105630845066467,-0.0877696229470666,0,0,0.0928536455764475,0,0,0.10390830753562,0,0,0,-0.157659479143044,0,0,0,0,-0.043082454773166,0,0.0493489765937822,0,0,0,0.101912665310645,0,0.14206626132559,0.222682580799972,0.0689976712350237,0,0,0,0,0,-0.0247233246121218,0,0,0,-0.0022417618425433,0,0
X002236.SZ,0,0,0.246014511126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236009630607287,0,0,0.0723747029404046,0.106158231116906,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246043897975954,0,0,0,0,0,0,0,0,0.371936727379421,0,0.0536063124060302,0,0,0,0.136011681448352,0.0582678365530707,0,0,0,0,-0.0313396955062008,0,0
X601877.SH,0,0,0.0923092272189787,0,0,0,0,0,0,0,0,0,0,0.0943824859488081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319310810643466,0.126800507445221,0,0.197060926334285,0,0,0,0,0,0.0510733613294798,0,0,0.0315914464869528,0,0,0.113590122491835,0,-0.0773337871800085,0,0,0,0.00715698204435813,0.0211508470890267,0,0,0,-0.00779168903835322,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.185766691307153,0,-0.134031137960967,0,0,0,0,0,0,0,0,0,0,0.154900883589971,0,0,0.0509770489454584,0,0,0.0841547742836379,0.148117546159638,0,0,0,0,0,0,0.0405405543028489,0.285531125087132,0,0,0,0,0,0,0,0,0,0,-0.260434236446797,0.0190017706965148,0,0,-0.00447253862352312,-0.0160254959163485,0,0,0,-0.00762041647964502,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0219597803697199,0,0,0,0,0,0,0,-0.134665795404559,0.215927788656925,0,0,0,0,0,0.154271433269186,0,0,0,0.191773993093102,0,0,0,0,0,0.101940425902075,0,0.130364275297042,0,0.0655888030932829,0,0,0,0,-0.0460730268879906,0,0,-0.168706884593156,0.041095981417049,0,0,0,0,0,0.00621474253312407,0,0,0,-0.0129606724713774,0,0
X000799.SZ,0,0,0,0,0,0.635542784683618,0.260227159135062,0,0,0.0983537202513282,0,0,0,0,0,0,0,-0.0984557900313194,0,0,0,0,0,0,0,0.329908575518267,0,0,0,0,-0.0579539869697782,0,0,0.0392370500195547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031144029518054,0,0,0,0,0,0,0,-0.0675911372072959,0,0
X002414.SZ,0,0,0,0,0,0,0.0715662801354028,0,0,0,0,0,0.112232818974309,0,0,0,0.107385038755249,0.0592681908576388,0,0,0.0354655902273128,0,0,0,0,0.0881267443318484,0,0,0,0,0,0,0,0.0531533307706189,0,0,0,0,0,0,0,0.116705924924147,0.285993729839901,0,0,0,0,0,0.0279224595493424,0.0592398322644126,0,-0.00933829004605823,-0.00425066035884981,0,0,0,0.0512554999191554,0,0
X600183.SH,0.0442056174083548,0,0,0,0,0.115171625790137,0.15316479233737,0,0,0.108423560817518,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.142890584496018,-0.00610137121916714,0.027774632587083,0,0,0,0,0,0,0,0,0,-0.114614141968324,0,0,0,0,0,0.258946746379801,0,0,0,0,0,0,0.021810404685366,0,0,0,0,0,0,0.0950777358516162,0,0,0,-0.0438520644850669,0,0
X000800.SZ,-0.172704894990779,0,0,0,0,0,0.0783248464253442,0,0,0.0563667925182297,0,0,0,0,0.0203919942892958,0,0.00164223203986774,0,0,0,0,0.0390921471384122,0.00854749276121539,0,-0.0357162554373359,0,0,0,0,0,0.150784728612564,0,0,0,0,0,0,0.0318789428540265,0,0,0,0.0618991438925433,0,0,0,0.0447355433462181,0,0.0460879628148158,0,0,0,0.0111459460644238,0.041220175743786,0,0,0,-0.0199591653495041,0,0
X601799.SH,0,0.0874893043958669,0,0,0,0.041461740955774,0.0480384614000403,0,0,0,0,0,0,0,0,0,0,0.390319451930617,0.0592248239905537,0,0,0,0,0,0,0,0,-0.0798585434107415,0,0,0,0,0.103419675899054,0,0,0,0,0,0,0,0,-0.157478962369956,0.107953576538405,0,0,0,-0.0573516653592969,-0.0167253951248166,0,0,0,-0.000714537459091334,0,0,0,0,0.0177723273466432,0,0
X300003.SZ,0,0,0,0,0,0,-0.00159691736227202,0,0,0.00994028343264551,0,0,0,0,0.0301908154652747,0,0,0,0,0,0,0.0900713316268802,0,0,0,0,0,0.0881359057867257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300044660044087,0,0,0,-0.0128527984213375,0,0
X300146.SZ,0,0,0,0,0,0,0.100829675704969,0,0,0,0,0,0.123077997759815,0,0,0,0,0,0,0,0,0,0.0211617320727627,0,0.119966342518871,0,0,0,0,0,0,0,0,0,0,0,0.0390117064873466,0,0,0,0.0398163344549633,0,0,0,0,0,0.0205852191395656,0,0.0472183906044482,0.0254591740099986,0,0,0.00581211899588652,0,0,0,0.00797173036540207,0,0
X002074.SZ,0,0,0,0,0,0.0360441039526339,0,0,0,0,0,0,0,0,0,0,0.177595685378585,0.288065706976278,0,0,0.363553193126208,-0.0501489873861405,0.107647200886533,0,0,0.21785863280837,0,0,0.0347176552167061,0,0.0468478477090387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739966516766666,0,0,0,0,0,0,0,0,0,0.00310635682973943,0,0
X600779.SH,0,0,0,0,0,0.259986738072401,0.0451093419780255,0,0,0,0,0,0,0.0614671661928362,0,0,0,0,0,0.0162247240643436,0,0,0,0,0.141619208738771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101511808747807,0.0751425660831447,0,0,0,0,0,0,0,0,0,0.0184306883370026,0,0,0,0,-0.0375050688470219,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0430815763308482,0,0,0,0,0,0,0,0,0.0499506617760282,0,0,0,0.00916878866113513,0.0646167904825129,0.289888118671366,0,0,0,0,0,0,0,0.156084449663579,0,0,0,0,0,0,0,0,0,0.0367277552535482,0,0.0637083063362291,0,0,0,0.131820554072792,0,0,0,-0.0055658155247539,0,0,0,0,-0.0206867400560327,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-0.117030466182524,0,0,0,-6.93889390390723e-18,0,0.162378419680199,0,0,0,0,0.190633536094199,0,0,0,0.245346491277708,0,0,0,-0.0317254954097458,0.0314271595719275,0.168577197421256,0,0,0,0.110619854057311,0,0,0,0,0,0,0,0,0.127519090700139,0,0,0,-0.127093887895102,0,0,0.0152343271652332,-0.0172763053482322,0,0,0,-0.00741712503860432,0,0
X600707.SH,0,0,-0.0340979854507095,0,0,0.578733426639033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164307617717079,0,0,0,0,-0.441313262449396,0,0,-0.346512995808988,0,-0.317676878439054,0.164658725576628,0,0,0,0,0,0,0,0,0,0,-0.0720534280711987,0,0,0,-0.0441686804410565,0,0,0,0,0,0,0.14384769050513,0,0,0,0.169356485694221,0,0
X000977.SZ,0,0,0,0,0,0,-0.0195146104345917,0,0,0.117281391904148,0,0,0,0,0,0,-0.23366848832611,0,0.213647499353206,0,0,0.067244104415578,0,0.0741947990835043,-0.0257120647950934,0,0,0.0845222735783504,0.137370270091226,0.097376704082142,0,0.163170194612006,0,0,-3.46944695195361e-18,0,0,0,0,-0.411568146110714,0,0,0.0310778307462092,0,0,0,0,0,0,0.30930956513927,0,0,-0.0282951466396988,0,0,0,-0.0317275858994513,0,0
X600118.SH,0,0,0,0,0,0,0,0.12050389722149,0.0191335656972733,0,0,0,0,0,0,0,0,0,0,0,0,0.229998272072188,0,0,0.0942795583280443,0,0,0,0,0,0,0,0,0.113222652182835,0,0.0611249604176477,0.21914356428112,0,0,0,0,0,0.0284624824319301,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0320194685738741,0,0,0,-0.0610616981168312,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248510131840882,0,0.0489237288083053,0.0980550355238032,0,0,0,0,-4.33680868994202e-19,0,0,-0.139332211969539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119634731049907,0,0,0.166869601764929,0,0,-0.073851798002295,0.0490968492954784,0.357019784600437,0,0,0,0.0311763913122444,0,0,0,0.0834464753497763,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.234293343429699,0,0,0.0630514998647582,0,0,0,0.0223834982761352,0,0,0,0,-0.00486384287277707,-0.207229650744729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163178987807526,0,0,0,0,0,0.012337801611104,0,0,0,0,0,0,0,0.124508472926421,-0.0949112193555845,0,0,0,-0.011989946977978,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.42683806153485e-05,0,6.93889390390723e-18,0,0,0,0.0729777716322735,0,0,0,6.93889390390723e-18,0,0,0,-0.191687651111658,0,0,0,0,0,0,0,0,0.0423104513929409,-0.181637475840243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969760159438,0,0,0,-0.374966520179269,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135828115663902,0,-0.0324861149435619,0,0,0,0,0,0,0.126079545878347,0,0,0,0,0,0,0,0,0,0,0,0,0.107969122451774,0,0,0,0.0776605708670514,-0.106622580038488,0,0,-0.209088905129309,0,-0.54575484560501,0.805627713843106,0,0,0,0,0.0280522471502251,0,0
RealEstate_excess,0,0,0,0,0,0.0758654011464015,0,0,0,0,0,0,0,0,0.0434434555935291,0,0,0,0,-0.0828273502758197,0,0.0291749941754956,0,0,0,0,0,0,-0.0371195937784467,-0.0228014820652722,0.0780645081068574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055376651786464,0.0149683099039019,0,0,0,0,0.00962638400633304,0,0,0,0,-0.0174409140996075,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194277075622238,0,-0.056393229454271,-2.71050543121376e-20,-0.0338934094891201,0,0,-0.00790857147291876,0.00765596681272479,0,0.00925154372214316,0,0.0391421630699642,0.00277755736625724,-0.0857344472057908,0,0,0.190093518884507,0,0,0,0.00867743517145886,0,0,0,0,0,0,0,0.0407721993973653,0,0,0,-0.0137384029278482,0,-0.00841743886843638,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105967266840344,0,0,0,0,0,-0.00189976035194238,-0.000986857862031578,0,0,0,-0.0027868529932961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000431756306251556,0,0,0,0,-0.00575872958616016,0,0
CarbonVol_Shenzhen,0.00444423335268393,0,0.278089401445429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116603507521567,0,0.206414877573138,0,0,0,-0.500743004546435,0,0,0,0,-0.56581241410961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243890225686678,-0.286460823714499,0,0,0,0,0,0,0,-1.86618667451446,1.81524022131882,0,0,0,0,0,-2.97053684489044
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00266174015335859,0,-0.00724678707936966,0,0,0,0,0,0.0064945576595775,0.00253501588224013,0,0,0.00388250016327005,0,-0.00481023535143559,0,0,0,0,-0.00159382036860373,0,0,0,0,0,0,0,-0.0081751236431062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000979932337168071,0,0,0,-0.00739084132611949,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677313008784109,0,0,0,0,0,0,0,0,-0.00919976244593928,0,0,0,0,-0.0826628570514907,0,0
