,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000338.SZ,X600031.SH,X002304.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X600089.SH,X300014.SZ,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000921.SZ,X002241.SZ,X000977.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600522.SH,X600741.SH,X600183.SH,X601877.SH,X002049.SZ,X000661.SZ,X600584.SH,X002129.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600487.SH,X002074.SZ,X600177.SH,X600060.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.110758546111218,0,0,0,0,0.0251678520543901,0,0,0,0.0164206229522893,0,0,0,0,0,0,0,-0.0916128150142324,0,-0.00938788184427973,0,0,0,0.0230238006821525,0,-0.0668115319740665,0,0.00404365199685063,0,0.0709869264182443,0,0,0,-0.0605332657071335,-0.0420080527897376,0.0134657298762086,-0.0349478850168386,0,0,0,0,0
X000725.SZ,0,0,0.0328237255741876,0,0,0,0.0879674703498157,0,0,0.0156397913850827,0,0,0,0,-0.0520115329091592,0,0,0,0,0.0186804617161495,0.367298429003098,0,0.0388285613477422,0,-0.0682880689836449,0,0,0,0,0,0,0,0,0.0626958539013796,0,0,0,0,0,0,0,0,0,0,0.0535577980754738,0,0.017076802619835,0,0,0,0,-0.0168339807922511,0.00738839432294853,0,0,0,0.0563078858036189,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244667087440766,0,0.548628265819412,0,0,0,0,0.341361425366656,0,0,0,0.0205837717760403,0,0,0,0,0,0,0,0,0,0,0.0613520943890076,0,-0.136015546552933,-0.042558564997247,0,0,0,0,0.0142568727208209,0,-0.0108733452860588,0.0904315870948719,0,0,0,-0.128806426215371,0,0
X300124.SZ,0,0,0.306647902660542,0,0,-0.028643527417463,0,0,0,0,0,0,0,0,0.186618113837586,0,0,-0.0267776161307252,0.00845358506264997,0,0,0,0.0168062803496759,0,0,0,0,0,0,0,0,0,0.0128552675251727,0,0,0,0,0,0.1036115204263,0,0,0,0,0,0,0,0,0,0.0661521624587195,0,0,0.062322202588085,0,0,0,0,-4.33680868994202e-19,0,0
X000338.SZ,0,0,0,0,0,-0.106671629835277,-0.0733320017607589,0,-0.0071640757246642,1.73472347597681e-18,0,0,0,0,0,0,0,0.116833619396295,0,0,0,0,0,0,0.140613086244297,0,0,0,0,0,-0.00817529008556247,0,0.0841601848959259,0,0,0,0.0602604906507074,0,0,0,0,0,0,0.0642250674768797,-0.175779315161139,0.170343373050416,0,0,0,0,0,0,0.0138664127941704,-0.208008216084115,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0438306339531645,0,0,0,0.0591016067218052,0,0,0,0,0,0,0,0,0.095029911343388,0,0,0,0,0.0220574586412177,0.300498960164649,0,0,-0.00808312421480664,0,0,-0.0392317643213943,0.190716461063176,0,0,0,0,0,0.0672321697906786,0,0,0,0.186762832872761,0,0,0,0,0,0,0,0,0,0,-0.00995128411081998,0.035988307009486,0,0,0,0,0
X002304.SZ,0,0.0849536773378553,0,0,0,0,0.0488670736792324,0,0,0,0,0,0,0,0,0,0,-0.0401296390227176,0.28496551886822,0,0,0,0,0.0621779999006416,0,0,0,0,0,0,0,0,0,-0.0410209541518496,0,0.415502217352538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703942701515637,0,0.0135667405682496,0,-0.199352637477042,0,0,-0.0382565092409355,0,0
X000625.SZ,0,0,0,0,-0.247374778049951,0,0,0,0,0,0,0,0,0,0.292027250249673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977384049091992,0,0,0,0,0,0,0,0.265594027901429,-0.539261166383757,0.333278339064596,0,0,0.424363923756029,-0.120997251704844,0,0,0,0,0.0391326218268974,-0.230938728882877,0,0,0,0,0
X000596.SZ,0,0.281622487980485,0.122158821715126,0,0,0,0.321917449470507,0,0,0,0,0,0,0,0,0.029992941922031,0,0.00431053288768926,0,0,0.022221598476436,0,0,0.00900570387830056,0,0,0,0.0948908325844752,0.0582007033842554,0,-0.0132289120040607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775674314833256,-0.049697752800919,0.0895937692112737,0,0,0,0,-0.0210250635381088,0.00152246607283235,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413532229568265,0,0,0,0,0.0464809709645404,0,0.0528936029174765,0.204690114400535,0,-0.0736142134937749,0,0,0,0,0.147225424879149,0,-0.0383539065215594,0.235549362784573,0,0,0,0.163183951431585,0,0,0,0,0,0.0211666463618251,0.0127706146060168,-0.00413509793249436,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.708564436080352,0,0,0,0.0945559216172676,0,0.00241795756692261,0,0,0,0,0,0,0,0,0,0,0.0298259187420139,0,0,0,-0.00753084394272472,0,0,0,-0.0853723667422616,0,0,0,0,0,0,0,0,0.179889502698788,0,0,0.0261077374981819,0,-0.389261837638908,0,0.0348764139750803,0,0,0,-0.109700933992839,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134299941430452,0.0419737544270743,0,0.0947729850784953,0,0,0,0,0,0,0,0.085391632853678,0,0.108782889406522,0,0,0,0,0,0,-0.0162155838047622,0,0.139150042822383,0,0,0.125977701922023,0,0,0,0,0,0,0,0,0,0,-0.0378211778372399,0,0,0,-0.0372359110510235,0,0
X600089.SH,0,0,0,0,0,0,0.0490038026951,0.391560887424946,0,0.108649882313784,0,0,0,0.123205173613899,0,0,0,0.036522228877113,0,0,0,0,0,0,0.15989880585515,0,0,0,0,0,0.0688019350007418,0,0,0,0,0,0,0,0,0,0,0,-0.224929916050558,0,0,0,0,0,0.041237220460102,0,0,-0.026866728636652,-0.044346240000203,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628085448968584,0,0,0.007864360694243,0.157078847983681,0,0,0.0201614609543343,0,0,0,0,-0.0791465779694261,0,0,0.211662479030864,0,0,0,0,0,0,0,0,0.0784286485505459,0,-0.026442505486872,0.415094721490771,0,0,0,-0.0878368715587744,0.23171266936941,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0109507008935137,0,0,-0.0345034709084368,0,0,0,0,0,0,0,0.258970570784648,0.291383481777781,0,0,0,0,0,0,0,0,0,0,0,0,0.173093886824559,0,0,0,0.0206320337648667,0,0,0,0,0,0,0.0916503368037529,0,0,0,0,0,0,-0.0362002391741058,0,0,0.152842819287955,0,-0.0171239141489681,0.0139570397225332,-0.00054993554254912,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0779894835910192,0,0,0,0,0,0,0,0,0,0,0.0447837905421803,0,0.105403413416106,0,0,0,0.0320156837081091,0,0,0.0841644442528276,0,0,0.0598927492904757,0.0753011476399316,0,0,0,0,0,0.0706974902419614,0,0.0775186455190196,0,0,0.0521380595456896,0,0,0,0.0101520454528172,0.215604952884634,0,0,0,0,1.73472347597681e-18,-0.0427445497477234,0,0,0,0,0,0
X002463.SZ,0,0,-0.0546380322047507,0,0,0,-0.197893453132837,0,0,0.119728223763982,0,0,0,0,0,0,0,0,0,0.42525899513283,0.0823119900098423,0,0,0,0,0.0158938054459413,0,0,0,0.31653161856045,0.0372478523675957,0,0.00687716670029333,0,0,0,0.239487015421403,0,0,0,0,0,0,0,0,0,0.133446912354049,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.139386877132392,0,0,0,0,0,0,0,0,0,0,0.0334589081636504,0,0.0959642669632106,0,0,0,0,0,0,0.0276744890279,0,-0.0533652873039708,0,0,0,0,0,0,0,0.0365392580768245,0,0.126201721213632,0,0,0.106022209309939,0,0,0.0536389512786495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,-0.0802960532161785,0.544286186747789,0,0,0,0,0,0,0,0.0454208546368703,0,0,0,0.157797628540268,0.132012251247096,-0.0157880628702403,0,0,0.127199762289633,0,0.0365744130736944,0,0,0,0,0,0.135143175888901,-0.119864240549806,0,0,0,0,0,0,-0.0296462006196084,0.0117068096821738,0,0,0,0,0,0,0.02870350096958,0,0,0,-0.0163042953681882,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0100544134385131,0,0,0.299594025281922,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0496196044836166,0,0,0.104268501035336,0,0.0561279191656834,0.063466800041714,0,0,0,-0.0957383222651508,0,0.0825449811249888,0,0,0,0,0,0,0,0.142592592481398,0.0921901919966323,0,0.151763444924633,0,0.108175955495677,0,0,-0.0295789894303984,0,0,0.0519525850071607,-0.0164836257166728,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0534087918850782,0,0,0.206987305651804,0,0,0,0,0,0.00647855747097005,0.0261136638266594,0,0,0,0.556857005923077,0,0,0,0,0,0,0.0655179187664303,0,0,0.160231855991715,0,0.128812447730539,0,0.00828216011172583,0,0,0,0,0,0,0,0,0,0,0,-0.0655039752856366,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.0632657510934368,0,0,-0.0563505419530102,0,0,0,0,0,0,0,0,0,0,0,0.0159335776293166,0,0.176653938547095,0,0,-0.0472217575598325,0.0265291280170343,0,0.199119776907737,0,0,0,0,0,0,0,-0.0308999822872751,0,0,-0.136924942858722,0,0,0,0,0,0,0,0,0,0.0373648624335661,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0244438469142363,0,0,-0.075261329386833,0,0,0,0,0,0.474479470689461,0,0,0.055294128866038,0,0,-0.0875476847504597,0,0,0,0,0,0,0,0.149479307502979,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0407962221328251,0,0.078513582470154,0.0157246285232017,0.345399602384855,0,0,0,0.221930279458175,0,-0.0738188684909201,0.0466887727751283,0,0,0,0.0844144364008733,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,-0.22138281018727,0,0,0,0,0,0,0,0.0194293073002946,0,0.126786002282205,0,0.114881162247054,0,0,0,0.191494119824523,0,0,0,0,0.0428094202522822,0,0,0,0,0,0.169771188426371,0,0.0292012609815478,0,0.287523750774986,0.0638119489347524,0,0,0.10155221295546,0,0,0,0,0,0,0,-0.0557568627025484,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757772104683856,0,0,0,0,0,0,0.0413856353747822,0,0,0,0,0,0.0212919556451136,0,0.250191915306143,0,0,0,0,0,0,0.203913245173144,0.00790556074728072,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.182652765920871,0,0,0,0,0,0,0,0,0,0,0.170275508076117,0.00411180040670917,0,0,0.0242622431405501,0.0817456052182493,0,0,0,0,0.0329427735921213,0,0,0,0.121062277327247,0,0.231083723774203,0,3.46944695195361e-18,0,-0.336985008238795,0,0,0,-0.0304558342836297,0,0,0,0,0,0.0581359990079855,0,0,0,0,0.0754424470884626,0.0180356516603199,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.171712966317135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339092490135185,0,0.0313335761429351,0,0.198490152268053,0,0.174831703037113,0,0,0,0,0,0.123631805602877,0,0.0713913384387207,0,0,0,0,0,0.0561417508059994,0,0,0,0,0.016963392822749,-0.0739881464856576,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.046537689774495,0,0,0,0,0,0,0.0103431452413872,0,0,0,0,0.021765009696934,0,0,0,0.00914811682569934,0,0,0.129021628050797,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0437468415169543,0,0,0.181755288773259,0,0,0.000149479898070316,0.00525272602298108,0.110924039707978,0,0,0,0.11626025091323,0,0.0242397996174251,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.103073470310027,0,0,0,0.0458037205461654,0,0,0,0,0,0,0.205845609642718,0,0.0179993054768864,-0.0454731791571554,0.0682709160117926,0,0.164859686479094,0,0,0,0,0.0133089925263225,0,-0.276711936356477,0.178778087461381,0.0626536068437276,0,0.0830303167679337,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582420662809239,0,0,0.0626812896928082,0,0,0,3.46944695195361e-18,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250829130580361,0,0,-0.270152288992394,0,0,0.208764853717134,0,0.191933562716273,0,0.0609890954961195,0,0,0,0.158022354231896,0,0,0,0,0,0,0,0.190205062109096,0.072997921001825,0,0,0,0,0.0697243768829266,0,0,0.0625602558172016,0,0.0689603754958503,-0.0361811410758006,0,0,0,0,0,0
X600584.SH,0,0,0,0.151528006430323,0,0,0,0,0.01677061694941,0,0,0,0,0,0,0,0,0.0140354387025478,0.0130908181476916,0,0,0,0,0.0362200798105387,-0.371014012744954,0,0,0,0,0,0.0688490150023252,0,0,0.405001620441861,0,0,0.148802672816065,0,0,0.0368956282099632,0,0,0,0.167609891686624,0,0,0,0,0,0,0,0.0935446404748177,-0.00160530257437459,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0628685748829118,0.00411068973455323,0,0,0,0,0,-0.0360489903923869,0,0,0,0,0.121104952949557,0,0.157714801133663,0,0,0,0.321120220120166,0,0,0,0,0,0,0,0,0,0,0,0,0.041558371849935,0.178752194040215,0.127831224881275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142159310161646,0,0,0,0.177829626546302,0,0
X002223.SZ,0,0,0,0,0.0407659698645167,0,0,0,0,0,0,0,0,0,0,-0.0587811885466498,0,0,0,0,0,0.0762693692050089,0,0,0,0.00228663665716791,-0.0424022626594288,0,0,0,0,0,0.0825697586089616,0,-0.0154075340359768,0,0.0865687059532032,0.0612704035145565,0,0,0,0.0484479973543426,0,0,0,0,0,0,0,0.0417634579695897,0.0832343730701258,0,0.0151187001958779,-0.00047649110911792,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0459039984308613,0,0,0,0,0,0,0,0,0.000483570640585951,0,0,0.206748551102005,0,0,0,0.0629879173433255,-0.080617437061859,0,0,0,-0.0429472192637395,0,0,0,0,0,0.025731627640009,0.340794640956917,-0.00382469418767136,0,0,0,0,0,0.116443689592519,0,0,0,0.131208873080087,0,0.00308826067544313,0,0.266860173010379,0.0841117556620689,0,0,-0.00578095933136343,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.18551993864798,0,0,0,0,0,-0.0417245468363097,0,0.235586632215697,-0.417158294132787,0,0,0,0,0.137347715714361,0,0,0,0,0,0,0,0,0.0943993603093609,0,0,0,0.0322354815480676,0,0.115316216083288,0,0,0,0,0.118593323337802,0,0,0,0,0,0,0,0.0177147622031655,-0.0317149641152849,0,0,0,0.0410047347346139,0,0
X600487.SH,0,0,0,0,0,-0.0266336112536749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2496214888101,0.0438583445020934,0,0,0,0,0.0996601294428541,0,0,0,-8.67361737988404e-19,0.0234694136576841,0,0.00162735283472245,0.10209047047223,0.152262132261857,0,0.0926233513466742,0,0,0,0,0.0630398912675121,0,0,0,0,0,0,0,0,-0.0121786493503901,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0653360834324692,0,0,0,0,0,-0.0431709318642411,0,0,0,0,0.0724771435407947,0,0,0,0,0,0.415535816929053,0,0,0,6.93889390390723e-18,0,0,0.0802105095309965,0,0,-0.0613912600908301,0,0,0.161850147790345,0,0,0.0377962637756337,0,0,0,0.122237417042447,0,0,0,0,0,0,0,-0.109618577880115,-0.048090314098977,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0158042583691433,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0246310936596976,0,0,0,0,0,-0.00253971897873463,0,0.0163759010343119,0,0,-0.0245107543888647,0,0.0627780939179829,0.0400316203152782,0,0,0,0,0,0,0,0,0,0,-0.113318273539148,0,0.145405197082717,0,0,0.111358119118905,0,-0.0348169192250705,-0.0296820159499889,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208079345314123,0,0,0,0.126763423355295,0,0.0741599972523318,0,0,0,0,0,-0.0540065209862812,0,0.26085945516712,-0.0594900425593639,0,0,-0.0626730761240075,0,0,0,0,0,0,0,0,-0.0881402942174855,0,0,-0.0363767637704734,0,-0.00841875914957895,0,0,0.144567355275838,0,0.0766683368015679,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.107205904152267,0,0,0,0,0,0,0,0,0,0,0.0565193117768142,0,0.0228107571975163,0,0.320983461141608,0,-0.0202710582237957,0,0,0,0,0,0,0,0,0,0,0,0,0.125429968520495,0.124926816091159,0.0682405135979735,0,0.0307852174193301,0,0,0,0,0,0,0.0303464452824946,0,0.0200401240536227,0,0,0,0.104410076684058,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.059723382577412,0,0,0,0,0,0,0,0,-0.0781395977372255,0,0,0,0,0,0,0,0,0.0368381501650696,0,-0.198066631959267,-0.28409291745178,0,0,-0.0127368849577577,0,0,0,0.00241643007607605,0.263355079879812,0.175006820798533,0,-0.0815748791333953,0,0,0,1.73472347597681e-18,0,-0.0343043646159181,0,0,0,0,-0.18137925847868,0.00767898221705053,0.222332700636094,0,0,0,0,0
Slope,0,0,0,0,0,0.435975033333003,0,0,-0.286855345585242,0,0,0,0,0,0,0,0,-0.153045773112815,-0.319029943741703,0,-0.121444627269325,0,0,0,0,0,0,0,0,0,0,0.28916259683943,0,-0.378119868570359,0,0,-0.212922405337227,0,0,0.841081475328314,0.18015399392772,0,0,0,0.305460213862513,0,0,0,0,0,-0.092699734905305,0,0.09704576739641,0,0,0,-0.885323395400407,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.329280885841053,0,0,0,0,0.260013278236076,0,0,0,-0.298076645683547,0,0,0,0,0.201330798513213,0,0,0,0,0,0,0,-0.182556788687659,0,0,0,0,0,0,0.0958563562478665,0,0,0,-0.091597074113674,-0.131458630087614,0,0,0,0,0.918355518456266,0,-0.155865674970024,0,0,0.609530318047053,0,0
RealEstate_excess,0,0,0,0,-0.049555332201961,0,0,0,0,0,0,0,0,0,0,0,0,0.031016507345667,0,-0.107516675992393,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.210982196944235,0,-0.145965823883988,0,0,0,-0.0771308576317057,0,0,0,-0.0205653710917797,0,-0.0183690000069685,-0.270727014739742,0.10678575653897,0,-0.046825394778431,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0529242893211131,0,0,0,-0.0329248511561612,0,0,0,0,0,-0.0606090852973023,0,-0.0401300577097173,0,-0.0959369068247155,0,0.0363134118955664,0.0129256844735002,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0254863204976242,0,0,0,0,0,0,0,0,0,0,-0.0371805106345437,0.00125112599058273,0,0.060939225708057,0,0,0.0705853741969455,0,0
MKvol,0,0,0,0,0,0.00175086540613755,0,0,-0.000980200352576706,0,0,0,0,0,-0.00124586420982595,0,0,-0.00041987873386896,0.000842385890210424,0,0,0,0,0,0,0,0.00115956581176003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122380965887714,0,0,2.71751105473033e-05,-0.000561911297086442,-0.000442064065049893,0,0,0,0.00285601095193561,-0.00592162252675699,0.0042385871803359,0,0,0,0.0177638577860134,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0851408506546811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124738769113619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182807186178796,0,0,0,0,0.0544127602828737,0,-0.430930072419998,0.397099743015849,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00196571045652501,-0.00888573664707767,0,0,0,0.00404069425801171,-0.00441711972049292,0,0,0.00985876214935339,0,0,0,0,0,0,0,0.0096734369235483,-0.00409941075595871,0,0,0,0,0,0,0,0,0.000645206426268771,-0.00250489023962345,0,-0.00715918104626619,0,0.00198342312413818,0,0,0,-0.00186422358813344,0,0,0.00990150173464062,0,0.00734942644786335,0,0,-0.0169373605125783,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0191901624499391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429314664728561,0,0,-0.00409267338163434,0,0,0,0,0,0,-0.00576681441849137,0.000789685419038322,0,0,0,0,0,0,0,0,0,-0.000427662013478978,0,0,0,0,-0.00288850019597858,0,0,0,0.00255693537120671,-0.0273721573095724,0.0238015916502857,0,0,0,0.029720983622309,0,0
