,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X000625.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X600372.SH,X002241.SZ,X000661.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X002463.SZ,X601799.SH,X600418.SH,X000066.SZ,X000733.SZ,X002180.SZ,X300142.SZ,X002028.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.257828536718377,0,0,0,0,0,0.015625000435617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113817519403453,0.0622400664078889,0,0,0,0,0.562765272555445,0,-0.196682429342818,0,0.00488513200652322,0,0,0,0.0518634754840226,0,0
X000858.SZ,0.084036361399127,0,0,0,0,0,0,0,0,0,0,0.139517668097437,0,0,0,0.0806529641175518,0,-0.04204109885721,0,0,0,0,0,0,0,0,0,-0.172650209163,0,0,0.0665137309767489,0,0,0,0,0,0,0,0,0,0,0,-0.0940035765888336,0,0,0,0.108546230548291,0.00428951242554278,0,0.243307733750174,0,0,-0.0250430463684153,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182185978216372,0,0,0,0,0,0,0,0,0,0.103066823698084,0,0,0,0,0,0,0,0.116658897265135,0,0,0,0,0,0,0.0209174458007799,0,0,0,0,0,-0.00460553041286335,0.0465489643921701,0,0.10475497022837,0.00913760699719558,-0.0187499009067913,0,0,0,-0.0785115929439486,0,0
X000568.SZ,0.509738617083013,0,0,0,0,0.323675787278672,0,0,0,0,0,0,0.148076919798046,0,0.0535262895274506,0.161580455674461,0,0,0,0,0,0,0,0,-0.00540502316640286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121868156411357,0,0,0,0,0,0,0,0,0.0076919300639921,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.111986013674461,0.0569853761850625,0,0.352397570463655,0,0,0.013992348123685,0,0,0,-0.0339746595851704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232127126859688,0,0,0,-0.0752352376220911,0,0,0.005245895413996,0,0,0,-0.0339113558056842,0,0,0,0,0.123579767223365,0,0,0,0.0159945028748721,-0.00132955926879011,0,0,0,0,0,0,0
X600809.SH,0.212497929879744,0,0,0.432229765667166,0,0,0.0394715487053671,0,0,0,0,0,0,0,0,0.0613051643939059,0,0,0,0,0,0.0571424021043835,0,0,0,0,0.100659541914919,0,0,0,0.0469118257677793,0,0,0,0.0141811587876479,0,0,0,0,-0.129207388092033,-0.0267584837086031,0,0.0138089350646995,0,0,0.00686937183075245,0,0,0,0,0,0.0274337610433396,-0.0561073805311644,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0764936925659524,0.372709112596919,0,0,0,0,0,0,0,0,0,0,0,0.217913044209755,0,0,0,0,0,0,0,0,0.0278317131975997,0,0,0,0,0,0,0,-0.134582449804907,0,0,0.0784494361888749,0,0,0,0.360604201853058,0,0.0229739425084036,0.126898664028132,0.017996402574797,0,0,0,0.00380911911781307,0,-0.11095537269503,0.139784547598499,0,0,0,-0.297868951518866,0,0
X600690.SH,0.0210864716639431,0,0,0,0,0.00928070653891501,0,0,0.0446012259144008,0,0,0.0461315167987417,0,0,0,0.133059862491318,0,0,0.172035362956983,0,0,0,0,0,0,0,0,0,0,0,0.0103089909715265,0,0,0,-0.0278176652618065,0,0,0,0,0,0.0715867285296282,0.0654189447011168,0,0,0,0,0,0,0,0,0,0.00431188788713981,0.00474817260788704,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.192205951524601,0,0.0909540133503428,0,0,0,0,0,0.125732484865916,0,0,0,0,0,0.0689995617940598,0.0583627720320654,0,0,0,0,-0.0444328640257845,0,-0.142638228343051,-0.101278045694705,0,0,0,0.0190563345843331,0,0,0,0,0.119542267618764,0,0,0,0,0,0.00787204435022798,0,-0.0819550605055177,0,0,0.0170088011612373,0,0,0,0.04810204992154,-0.0926834475876207,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0270453167208575,0,0.0719380573321108,0,0,0,0,0,0.0951855398629267,0,-0.0649219441727346,0,0,0,0.129028207132034,0,0,0.174328162218145,0,0,0,0,0,0,0,0,0,0,0,-0.0668601555798601,0,0.0100766407147444,0,0,0,0,0,0,0,0,-0.0329706285089265,0,0,0,0,0,0.157273549994473,0,0,-0.0297534377934302,0,0,0,0,0,0
