,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X600118.SH,X002236.SZ,X002506.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X600372.SH,X000568.SZ,X600177.SH,X000338.SZ,X002074.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X600089.SH,X002294.SZ,X002456.SZ,X002465.SZ,X600867.SH,X002426.SZ,X000050.SZ,X600498.SH,X601877.SH,X002049.SZ,X300001.SZ,X002007.SZ,X000869.SZ,X000977.SZ,X600699.SH,X002180.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.134848190726485,0,0,0,0,0,0.143859333781712,0.0473923855155699,0,-0.0986909366068442,0,0,0,0.0418891653209821,0.138959151112111,0,0,0.249880866407861,0,0,-0.114192886676214,0.473509456560408,0,0,0,0,0,0,0,0.0608992015659003,-0.0201699014641486,0,0,0,0,0,0
X600690.SH,0,0,0,-0.307740812939572,0,0,0,0,0,0,0,0,0.145423815351048,0,0,0,0.0551500764999552,0.10689551483623,0,0,0,-0.0429759370840208,0,0.424971529649554,0,0,0,0,0.154268631500725,0,0,0,0,0,0,0.174324043077239,0,0,0,0,-0.361999446747123,0,0.125951675055258,0,0,0,0,-0.125216315176724,0,0,0.0727742370481707,-0.321878537886762,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0209894785511382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357608798675619,0,0.119375400660531,0,0,0,0,0,0,0.0297245374069813,0.175753316255095,0.054564077108338,0,0,0.133294007216837,0,0,0,0,0,0.212632584580357,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.255005868394786,0.166180452094653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125522249072185,0.00837807034432998,0,0,0.0509088053614431,0.0319836597545237,0,0,0,0,0.0751004050684028,0,0,0,0,0,0,0,0,0,0,0,0.076908225439069,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00671999647865576,0,0,0,0,0,0,0
X000100.SZ,0,0,0.128617066385236,0,0,0,0,0,0.12721636663933,0,0,0,0,0,0,0,0,0,0,0.0912361736330588,0,0,0,0,0,0,0,0,0.0436817423066166,0,0,0,0,0,0.12587983306152,0,0,0,1.73472347597681e-18,0,0.0512812884596803,0,0.00954380949710456,0,0,8.67361737988404e-19,0,0,0.140203696253175,0,0.0184516486593201,-0.0250780417214219,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0398853702582771,0,0.366376983621673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233026879239464,0,0.067559496020266,-0.0174970065071732,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.094043839440534,-0.0706905064721352,0,0,0,0,0,0,0.0366812818439369,0,0,0.00884632276927566,-0.0631249732970508,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0266825385884862,0,0,0,0,0,0,0,0.0579447324110038,0,0.0257469336065152,0,0.179268723882449,0,0,0.20427701528782,0.11882274410004,0,0,0,0,0.138982374011668,0,0,0,0.0560165142990338,0,0.0157900169515607,0,0,0,0,0,0,0,0,0,0.0437406271234315,0,0.0177210670041473,-0.0324180743853171,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,-0.00326672302857799,0,0,0,0,0,0,0,0,0,0,0.10118276826536,0,0.0779444097979039,0,0,0.250580579118006,0,0,0.113940429643839,0,0,0,0,0,0,0.234175643477285,0,0,0,0,0,0,0,0.163155695379384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0750551676405397,0,0,0,0,0,0,0,0.0797808865970438,0,0.0655024023214056,-0.0806079281474629,0,0,0,0,0,0,0,0,0,0,0,0.042527374201289,0,0,0.352654798821414,0,0.186657788501359,0.294150364628039,-0.104624775496525,0,0,0,0,0,0.0657975623809092,0,0.0603306774037816,-0.00531904958532247,-0.108298430058096,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0951592554504017,0,0,0,0,0,0,0.113413931378097,0,0,0,0,0,0,0,0,0,0,0,0,0.0464570190902709,0,0,0.160429181735971,0,0,0,0,0,0.13187753454684,0,0,0.0642282043015862,0,0,0.324204342625165,0,0,0,0,0.0455121662235226,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.274799221331598,0,0,0,0,0,0,0.0103466412146034,0,0,0,0,0,0,0,0,0,0,0.0386286524403984,0.0376708058488803,0,0.463097798793656,0,0,0,0,0,0,0.148761362622292,0,0.0285273054780072,0,0.00461512508099528,0,0,0,0,0,0,0,-0.0209870970812738,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.138583571741152,0,0,0,0,0,0,0.0380218813979182,0.122572642539771,0,0,0,0.143098817247635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468949171472196,0,0.230297469376439,0,0,0,0,0,0.311660553323475,0,-0.0144226331701523,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.00677992923600795,0,0,0,0,0,0,0,0,0.0437444195019348,0,0.0129445111336446,0,0.17642965012236,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134164172094954,0.0148952240015789,0.00169991714865324,0,0,0.368463903100389,0,0,0.125606696999133,0,0,0,-0.0293507375493339,0.0751492300841197,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294222217001394,0,0.0287551789959795,0.115331940364656,0,0,0,0,0,0,0,0,0,0,0.0062253058432745,0,0.0816575112959497,0,0,0,0,0,0.0222103805966155,0,0,0,0,0,0,0,0,0.0386530124192676,0.130529741220187,0,0.0250800728788639,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505168612320048,0,0,0.0699822983548724,0,0,0,0,0,0,0,0,0,0,0.0166308477569697,0,0,0.0522828486229034,-8.67361737988404e-19,0,0,0.199168747395846,0.0599290223500127,0.0521725685288481,0.0133139454793454,0,0,0,0,0,0,0,0,-0.0161682348738255,0.0171362314728534,0,0.0708558522649581,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.015448379728399,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.254602960517123,0,0,0,0,0,0,0,0,0,0,0,0,0.0948620587720995,0,0.167562214141474,0,0.0341821290542166,0,0,0,0,0,0,0.0620550682572537,0,0,0,0,0.00146093642138435,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.102793700278744,0,0,0,0,0,0,0.0446603365386368,0,0,0,0,0,0.0463373055734456,0,0,0,0.227669158755213,0,0.0507659307541005,0,0,0,0,0.232289743706568,0,0,0.0368353039704272,0,0.00675489848397788,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0294363414792431,0,0,0,0,0,0.136153852882168,0.240385207324845,0,0,0,0,0,0,0,0,0,0,0.00851107830324692,0,0,-0.0252251287915768,0,0,0.0795002872986255,0,0,0,0,0.11820928071768,0,0,0,0,0,0,0,0,0.222839341112198,0,0.0318181244537731,0,0.0832203468068669,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0872161487736011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105033681858216,0,0,0,0,0.0284079641311037,0,0,0.0863965830688283,0.196269654489146,0,0,0,0.191748591390353,0,0,0.207168892283252,-0.103228843761029,0,0,0,-0.0344283923417472,0.0137408743673107,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.00198326329342255,0,0,0,0,0,0,0,0,0,0.0637924333284593,0.0325126612220689,0,0.21380697130233,0,0,0,0,0,-0.0634304262337434,0,-0.0700812833964243,0,0,0.157601175545365,0,0,0.0765645389706601,0,0,0.274524170884222,0,0,0,0,0.0695383023544807,0,0.0612767215004614,0,0,0,0,0,0.0122665621409709,0.00633107887068756,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.108945165454224,0,0,0,0,0,0,0,0,0,0,0.16431054627936,0,0.0838141354785246,0.163444557835573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985125460519335,0.174053723616614,0,0,-0.310115624499122,0.202794187099852,0,0,-0.0196872884105751,0.0673440121891917,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528058582941919,0.0345749409052893,0.136366603676053,0,0,0,0,0,0,0,0.104834082601248,0,0,0,0,0,0.0218842864804245,0,0,0,0.188705483106977,0,0,0,0,0.224009836411795,0,0,0,0,0.187564112369357,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.15634002323862,0,0,0,0,0,0,0,0,0.117870692956271,0,0,0.0256481701815583,0,0.00991693213254648,0,0,0,0,0.238076382444488,0,0,0,0,0,0,0,0.150774886045301,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00218026880082268,0,0,0,0,0.120027739978928,0,0.000477548247186662,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125479296615433,0,0,0.00260915009943863,0,0.135459804012922,0,0,0,0,0,0,0,0.0434043491389388,0.0702213096611394,0.100636302418713,0.104643992687086,0,0.0706783374514897,0,0,0,0.00980049869794719,0.0142019764078927,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.000750421859029169,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.00213032451316972,0,0,0,0,0,0,0,0,0.254158540156519,0.13822999072437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749356337754418,0,0,0.11989171158775,0,0,0.261769459480031,0,0,0,0,0.0211234465877119,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263927707247639,0.120408943318758,0,0,0,0,0,0,0,-0.675501375973168,0,-0.476747806965146,0.289947394018648,0,0,0.339551874283129,0,0,0,0,0,0,0,0.0255284118742189,0,0,0,0,0,0,0,0,-0.0641732690503128,0,0.0915476733924809,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.115631286225333,0,0,0,0,0,0,0,0,0,0,0.157690482024787,0,0.0747881526137785,0,0,0,0,0,0,0.0974698404673825,0,0,0,0,0,0.0205534726744656,0,0,0,0.172047942797998,0,0,0,0.00796988704157881,0,0,0.0469513489465768,0,0,0.0922902909348755,0,0.030297059542814,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.168379714235099,0,0,0,0,0,0,0,0,0,0.219863420874031,0,0.112950004963443,0,0,0,0,0,0,0,0,0.176431330295248,0,0,0,0,0.131410042982028,0,0,0,0,0,0.0136874479089518,0,0,0.130125975688125,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.0340534740731443,0,0.216688436220632,0,0,0,0,0,0,0.229567670463073,0,0.0661855586090654,0,0,0,0,0,0,0,0,-0.0224233899401902,0.355374651238226,0,0,0.132521998338168,0,0,0,0,-0.183650198672027,0.014715472024549,0,0,0.0301214706735457,0,0,0,0,0.103623228156034,0,0.0251443902632114,0,0,0,0,0,0,0
X600498.SH,0,0,0.503021654307961,0,0,0,0,0,0,0,-0.0243167435992276,0,0,0.369895093166571,0,0,0,0,0,0.308059157126714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153399231130849,0.578965848122922,0,-6.93889390390723e-18,0,0,0,0,0,0.0573682894438843,-0.368666431826663,-0.130046648247178,0,0,0,0.033236450664222,0,0,0.432687037471942,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.100557300482923,0,0,0,0,0,0,0,0,0,0,0.136357559877727,0,0,0,0,0,0,0,0,0,0,0,0,0.130859246496861,0,0,0.0831210464824548,0,0,0,0,0.112307396199217,0,0.428294054352036,0,0,0,0.081241533824668,0,0.0070661948814481,-0.0422617016145309,0,0.0149425949478536,0,0,0,0
X002049.SZ,0,0,0,0,0,0.104168795483003,0,0,0.0812675925391829,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0234016475764138,0,0,0,0,0,-0.135433400550495,0,-0.280164250296916,0,0,0,-0.0348784214064896,0,0,0,0,0,0,0,0,0,0,0,0.139283517658263,0.21225976659025,0,0,-0.264842092789114,0.264769488287789,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.150799731901751,0,0,0,0,0,0,0,0.117293059760684,0.158167513388094,0,0,0,0,0,0,0,0,0,0.146813347150172,0.0349298955138387,0,0,0,0.126800169316493,0,0,0,0.134489894858987,0,0,0,0,0,0.015667003675184,0,-0.107744456201231,0,0,0,-0.0367476174597891,0.0995316092706103,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076264230571471,0,0,0.0056820060450933,0,0.280655708918698,0.0872764459482479,0,0,0,0,0,0,0,0,0.292641138319293,0,0,0,0.0297973504969775,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0461091502252064,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0986822844840163,0,0,0.246797215936064,0,0,0,0,0,0,0,0,0,0,0,0.0308621257054731,0,0,0.11079199245335,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0763013274908262,0,0,6.93889390390723e-18,0,0,0.125539308431726,0,-6.93889390390723e-18,0,0,0.0241209659281608,0,0,0,0,0,0.0428619710249122,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0573851047465282,0,0,0,0,0,0,0,0,0.0623485303801049,0,0.112308907093121,0,0,0,0,0,0,0,0,0,0.387673972032258,0,0,0.0170747452863554,0,0,0,0.120694979673526,0,0,0,0,0,0,0,0,0.0301646004241072,0.021679241278324,0,0.0203175270925266,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.11208928500675,0.385367641397507,0,0,-0.117997228754675,0,0.0655743564498013,0,0,0,0.137605773644482,0,0,0,-0.00441550943945477,0,0,0,0,0,-0.172730610330351,0,0,0,0,0,0,0,0,0,0.419685261898662,0,0.114409319373978,0,0,0,0,0,0,0,0,0,0,0,0,-0.152534008651582,0.0264141951577755,0.196072712037157,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0248805443823941,0,0.0269042907230691,0,0,0,0,0,0,0,0,0.00510002967890412,0,0,0,0,0,0,0.0478021428017474,0,0.103964457934881,0,0.170106142325239,0,0,0,0.0265901200674045,-0.19002803297948,0,0,0,0,0,0,0.236273250962861,0,0,0.052140798411373,-0.0992720015959315,0,0,0,0.0443653241367694,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0252449180757787,0,0,0,0.0582157451292449,0,0.00751409956442949,0,0,0.109413236157187,0,0.145438458993242,0,0,0,0,0.00804909872102507,0,0.00901895434987397,0,0,0,0,0,0.000531640200520659,0,0,0,0.138662184535823,0.112876103137712,0.26865493632028,0,0,0,0,0.0597587721200729,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.135667209158618,0.0573755947680286,0,0,0,0,0,0,0,0,0,0,0.0671601640338565,0,0,0,0,-0.126974202493742,-0.0502883325452615,0.275134920691357,0,0,0,0,0,0,0,0.0537967875206202,0,0,0,0,0,0,0,-0.0309292162724638,0.156794915013883,-0.0912095564227498,0,0,0,-0.08574716323187,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.361365763534105,0,0,0,0,0.433367574101654,-0.0929399311709782,0,0,0,0,0,0,-0.0216708497025762,0,0,0.0516456894474226,-0.318758365314513,0,0,-0.00351526107578854,0,0,0,0,0,0,-0.216911212137587,0.172272164528892,-0.145948625831798,0,0,0,0,0,0,0,0,0,0,1.02133674156218,0,0,0,0,2.43912136318302,0
TED,0,0,0.230501462921725,0,0,0,0,0,0,-0.101434501069507,0.0460080201781344,0,0,0,0,0,0,0.210840921584863,0,0,0,0,0,0,0,0,0,0,0.238002391338943,0,0.0382388454999919,0,0,0,0.0508958987651294,-0.268778877572761,0,0,0,0,0,0,0,-0.207352800427015,0,0,0,-0.781637247639745,0,-0.505882138496452,0.206437293376694,0,0,0,0,0,0,0
RealEstate_excess,0.265032214701045,0,0,0,0,0.167742570791541,0,0,0,0,0.0336855285034613,0,0,0,0,0,0,0,0,-0.100904789972284,0,0,0,0,0,-0.431387476332652,0,0,-0.0215286886400855,-0.0570958192794754,0,0,0,0,0,0,0,0.0633179303130784,0,0,0,0,0,0.0938973684653873,0,0,0,0.0168159491139354,0,0,-0.0535959580682249,0.0208828019188745,0,0.236005464529155,0,0,0,0
MKreturn,0,0,-0.0220343126422629,0,0,0,0,0,0,0,0.118408446595126,0,0,0,-0.187670517773736,0,0,0,0,0.0822740155206414,0,0,0,0,0,0,0,0,0,0,-0.0602089980004355,0,0,0,-0.0392643712706139,0,0,0,0,0,0,0,0,-0.153753919204164,0,0,0,0,0,0,0.0508726788932622,0,0.705562010120125,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00303603614463742,0,0,0,0,0,0,0,0.00710157517898502,0.001447146969702,0,0,0,0,0,0,-0.000711888817012793,0,0,0,0,0,0,0,0.000307605996359926,0,0,0,0,0,0,0,0,0,0,0,0,-0.00094716889758357,0,0,0.00714413078795273,-0.0103128183945155,0,0,0,0,0.175096710372757,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000795042591068556,0,0,0,0,0,-0.00597258003265386,0,0,0.00852458449461687,0,0,0,0,0,0,0,0,0,0.00424505445443668,-0.00718423288649019,0,0.0056584543926584,0,0,0,0,0.00173545774436515,0,0,0,0,-0.00259091104261839,0,0,0,0,0.140175252704165,0
CarbonVol_Guangdong,0.0174142692252822,0,0.0352838915178672,0,0,0,0,0,0,0,-0.0590585778241493,0,0,0,0,0,0,0,0.0131094534932249,0,0,0.0379958269570395,0,0,0,-0.0254690307614676,0,0,0,0.0341246959451469,0,0,0,0,0,0,0,-0.0447365260346252,0,-0.0324924105026888,0,0,0,0,0,0.0733526806247289,0,0,0,0,0.083883713823712,-0.0781134292106491,0,0,0,0.117086377870485,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013141992297552,0,0,0,0,0,0.00677449602457547,0,0,0,0,0,0,0,0.000445479037420477,0,0,0,0.000674145667886093,0,0,0.0064914330752441,-0.0051178841955394,0,0,0,0,0,0
