,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000625.SZ,X003816.SZ,X600703.SH,X002129.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X000100.SZ,X600089.SH,X000661.SZ,X002179.SZ,X000157.SZ,X600460.SH,X600741.SH,X000799.SZ,X002074.SZ,X002236.SZ,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X000800.SZ,X600183.SH,X002007.SZ,X601799.SH,X600884.SH,X000733.SZ,X300003.SZ,X300146.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.39866549910458,0,0,0,-1.38777878078145e-17,0.00408654707534284,0,0,0,0,8.33060660192761e-05,0,0,0.0475559160231994,0,0,0,0.0464775629575561,0,0,0,0.0911489963178434,0,0,0,0,0,0,0,0,0,-0.0471563628964121,0,0,0,0,0.122507861482257,0,0,0,0,0,0,0,-0.0342575339641133,0,0,0.0120108610407408,0,0,-0.0101710889029242,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.143709520315212,0.140542387709108,0,0,0,0,0,0.156206488900336,0,0,0,0,0,0,0,0,0,0,0.083678969811902,0,0,0,0,0,0,0.0500784780960295,0,-1.0842021724855e-19,0,0,0.101151834321973,0.0191261496898829,0,0.0503743697805817,0.165798648225521,-0.0836127177989216,0,0,0,0,0,-0.0473051572809723,0,0,0.0378310332854983,0,0,0,-0.0109750020913539,0,0,0,0,0,0
X002415.SZ,0,0.151457201431927,0,0,0,0,0.111161455759285,0,0,0,0,0.0341282348932374,0,0.0143319183802157,0,0,0,0,0,0,0,0.250374563626239,0,0.0280303800528726,0.0292562897967854,0.0339580525578697,0,0,0,0,0.0235944104065013,0,0,0,0,0,0,0,0,0.0299715314691084,0,0,0,0.0185632354812878,0.0919212999863777,0.0912102385256063,0,0,0,0,0,-0.00358801354307809,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0799265426446522,-0.0777195077903638,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0248282081879215,0,-0.0545338301714809,0,0,-0.0596020521246231,0,0,0,0.0441116700230141,0,0,0,0,0,-0.0955152812320376,0,0.418793589099725,0,0,0.252014052980355,0.110211171220443,0,0,0,0,0.00574748916509094,0.0960018333472204,0,0.015900213378458,0,0,0,0,-0.0160543083963364,0.0534665165613173,0,0,0,0,0,0
X600276.SH,0,0.26700074217608,0,0,0,0,0.0473360649677991,0,0,-0.0819104019532094,0,0,0,0.272987576806318,0.330995078963552,0,0,0,0,0,0,0,0,-0.354737914740273,0,0,0,0,-0.0294453225992256,0.0800961609946183,-0.1310532216112,0,0,0,0,0,-0.0541836061860365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155180822643846,-0.0106484091152275,0,0,0,0,0,0
X000568.SZ,0,0.610754830383103,0,0.0716659946188088,0,0,0,0.0266709208035503,0,0,0,-0.0187443389680244,0,0,0.0182644623691723,0,-0.0582739160543298,0,0,0,0,0,0,0,0,0.036858792681786,0,0,0,0,0,0,0,0,0,0,-0.180899533543327,0,0.0590047376478966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304225495164268,0,0,0,0,0,0,0
X600690.SH,0,0.0236053544710264,0,0,0.229944869071178,0.0772915696459616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0538033883251066,0,0.153255476311739,0,0,0,0,0,0.0146118009775149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295975205122641,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.121390916271608,0,0.25727370462278,0.0592946657750159,0,0,0,0,0.0349229594643387,0,0,0,0,-0.0432990808609416,0,0.0679551351894905,0,0,0,0,-0.0431360809826467,0,0.0179687134385244,0.125920557523037,0,0,0,0,0,0,0,0,0,0,0,0.178113537152815,0,0,0,0,0.0554328100442181,0,0,0,0,0,0.0393611805808427,0,-0.034392719652162,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0328246304966655,0,0,0,0,0,0,0,0,0,0,0,0.241707716068497,-0.0484360928960286,0,0,-0.0254426900650205,0,0,0,0,0,0,0.042227012190094,0,0.0538692590176844,0,0,0,0,0,0,0.0705039285932779,0,0,0,0,0,-0.102943469118269,0,0,0,0,0,0,-0.0547862069263974,0.0764482962548556,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0305760935424238,0,0,0,0,0,0,0,0,0,0,0,0,0.179688097798748,0.314352588926397,0,0.00604508304809748,0,0,0,0.0102474005955975,0,0,-0.139968226882032,0,-0.165411343251223,0,0,0,0.159089093409055,0,0,0,0,0,0,0,0.00918023693646522,0,0,0.196359722630173,0.0946723898280388,0.0225254505035522,0,0,0,0,0,0,-0.0474061732775625,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.052470851692527,0,0,0,0,0,0,0,0.124605739072621,0,-3.46944695195361e-18,0,0,0,0.0705713907376751,0.0443793718348447,0,0,-0.065937852939596,0.0345759691612231,0.0751009732955343,0,0.102110234479422,0.104951536502267,0,0,0,0,0,0,0,0,0,0,0.0328191052878278,-0.0826529252756794,0,0,0,0,-0.00182158584311583,-0.0324890931381103,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.181642739124437,0,0,0,0,0.101548401750466,0,-0.0204437703483315,0,0,0,0,0,0,0,0,0,-0.0120548912517425,0,0,0,0,0.303197351232671,0,0,0,0.0917480325796098,0,0.0100268614116087,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0194444327752695,0,0,0,0,0.20099046858415,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627652537126224,0,0,0,0,0,0,0,0.339274181078871,0,0,0,-0.0258454118314657,0,0.0618487377468961,0,0,0,-0.0104332827082352,0,0,0,0.0695197421519267,0,0,0,0,0.00321749105094164,0,0,-0.0219257218193239,0.103575534135676,0,-0.0151481148657821,0,0,0,0,0,0
X300014.SZ,0,0,0.0946379966415541,0,0.153140286328045,0,0,0,0,0,0,0,0,0,0,0,0.294589143276642,0.0791671124456012,0,0.0260605330460326,0,0,0.285000859544203,0,0,0,0,0,0,0,0,0,0,0,0,0.220484339267069,0,0,0.0953247201716444,0,0,0,0,0,0,0.093424257610541,0.135215111761577,0,0,0,0,-0.0186651651432978,-0.0425932806334246,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.171183202653639,0,0,0,0,0,0,0,0,0.198701855691759,0,0.171167549893474,0,-0.203061648766492,0,-0.0473452623243614,0,0,0.450035787797447,0.251028797586326,0.056430360176725,0,0,0,0,0,0,0.198922762909855,0,0,0,0,0,0,0,0.12736948348081,0.0187600246498388,0,0,0,0,-0.339056542738752,0,0,0,0,0,0,-0.0538487068403604,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00277988918256037,0,0,0,0,0,0,0,0.122832449248886,0,0,0.109530147786006,0,0,0,0,-0.0575614307803125,0,-1.73472347597681e-18,0,0,0,0,0.147902580105899,0,-3.46944695195361e-18,0,0,0,0.13147535672152,0,0.0395464079729681,0.0303267168309075,0,0.000574240996403888,0,0,0,0,0,0,0,-0.0380816676849184,0,0,0,0,0,0,-0.0172345739540844,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,-0.203833763354955,0,0,0,0,0,0,0,0.201016009710159,0,-0.0168648062472917,0,0,0.12150233265971,0,0,0,0.0590189734634146,0.152089828118096,0,0,-0.147069837215218,0,0,0,0,0,0.436337743016254,0,0,0,0,0,0,0,0,0,0,0,0,0.108708774284247,-0.357001200948113,0,0,0,0,0.080725843606877,-0.0348546896305746,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.652307362711207,0,0,0,0,-0.101646170274631,0,0,0,0,0,0,0,0,0,-0.0096652951729539,0,0.10737084561651,0,0,-0.0874956687956033,0,0,0,0,0,-0.0687590273979025,0,0,0,0,0,0,0,0,0,-0.257192866475746,0.406564131244009,0,0,0,0,0,-0.000415278139313677,0,0,0,-0.390690560943336,0,0
X000063.SZ,0,0,0,0.263539124130409,0,0,0,0,0,0,0,0.117442305803365,0,0,0,0,0.213420379753518,0,0,0,0,0,0,0,0,0.0753275822909677,0,0,0,0,0,0,0,0,0,-0.0364448954988983,0,0.124524606360575,-0.392946528255345,0,0,0,0,0.181444601273738,0.1269893620015,-0.0718769472168712,0,0,0,0.289535166973888,0,0,-0.0643725801403641,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0200148687751218,0,0,0,0,0,0,0.100885834079988,0.107892891778967,0,0.2325847644011,0,0,0,0,0,0,0,0,0.0530421793424388,0,0,0.0259084143276386,0,0.467834014600703,0,0,0,0,0,0,-0.0899520695262904,0.110556541619483,0,0,0,0.305747805466163,0,0,0,0,0,0,0,0,0,0,0,-0.0470723227489894,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0478377360630761,0,0,0,0,0,0.0154463210216346,0,-0.0366651905801583,0,8.67361737988404e-19,-0.00647711249465839,0,0,0,0.0275741840073512,0,0,0,0,0,0,0.016707291865475,0,0,0.101367163120314,0,0,0,-0.0272194740921056,0,0,0,-0.0362318937171815,0,0.0488702432374525,0,0,0,0,0,0,0,-0.0358886481754497,0,-0.00325336892933064,-0.00217528675107759,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022883264287753,-3.46944695195361e-18,0,0.0497176862951146,0,0,0,0,0,0.34498834153443,0,0,-0.0216064224947876,0.0844786655698875,0,0,0.0902876765620889,0,-0.00528377968367313,0.174846697119501,0,0,0.0294994922176302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477754618382845,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180687550836573,-0.0624138561422273,0,0.0147432876732337,0,0,-0.146710016508765,0,0.196924988080215,0,0,0,0,0.10451611929919,0,0.0410487987790451,0,0,0,0,0,0,0.20472047617081,0,0,0.141233876625566,0,0,0,0,0,0,0.148105203475862,0,0,0,0,0,0.0323638212672697,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.280038655590286,0,0,0,0,0,0,0,0.161942308478393,0,0.175321824417918,-0.0045613940751053,0,0.178987765122638,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680601926853897,0,0,0,3.46944695195361e-18,0,0.0177061774163529,0,0,0,0.0377378681803953,0,0.0463984808187781,0,0,0,0,0,-0.025006385501256,0.0279612874730548,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339759091763983,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0380997090955204,0,0,0,0.0115205000384372,0,0,-0.0643796070594921,0,0,0,0,0.219420093313708,0,0,0,0,0,0.203108374146334,0,0,0,0,0,0,0,-0.000906603861971287,-0.100989146991412,0,0,0,0,0,0
X300142.SZ,0,0,0.0671764982966323,0,0,0,0,0.197914132964436,0,0.141702440996715,0,0,0,0,0.270800366332595,0,0.0768106369663207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198810489345328,0.0172108241694591,0,0,0,0,-0.179010540136963,0,0,0,0,0,0,-0.302144884318569,0,0,0,0,0,0.0377864866190423,0.0594074036821257,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972042535960835,0,-0.0538186742274693,0,0,0,0,0,0.0808837948115834,0,0,-0.0844690025312309,0,0,0,0,0.203494835515614,0,-0.0121983520001629,0.267771365658739,0,0.115015049053433,0,0,-0.0353869124583327,0,0,0,0,0,0,0.0697002589858737,0.177970276879455,0,0,0,0,0.0195632815261406,0.057578650689802,0,0,0,0,0,0
