,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X002506.SZ,X002241.SZ,X600118.SH,X002236.SZ,X002475.SZ,X000559.SZ,X000157.SZ,X600372.SH,X600177.SH,X000338.SZ,X002074.SZ,X000568.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X600089.SH,X002294.SZ,X002049.SZ,X002465.SZ,X600867.SH,X600498.SH,X601877.SH,X600582.SH,X002007.SZ,X002180.SZ,X002456.SZ,X000869.SZ,X300001.SZ,X000623.SZ,X000050.SZ,X000981.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0881364025930834,0,0,0,0.0282676897072207,0.588608210337789,0,0,0.147072827482325,0,0,0,0,0,0,0,0,0,0.178964026498766,0,0,0,-0.26363035823939,0,0.461264759778283,-0.298438916959689,0,-0.407237290668627,-0.0773366660418277,0,0,0,0,0,-1.38777878078145e-17,0,0,0.106301302904445,0,0.034446897416163,-0.188714241161341,-0.0143986798361619,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906434164361173,-0.463545520859191,0,0,0.135623810826235,0.127077252883922,0,0,0,-0.148794129575369,0,0,-0.0113567780382019,0,0,0,0,0,0,0,0,0,0.31847403707504,0,0.56821346051324,-0.00678036248230964,0.19566789275546,0,0.0596242435061914,-0.150958944093569,0,0,0,0,0,0
X600703.SH,0,0,0.0150241334854936,0,0,0,0,0,0,0,0,0.0292890860825211,0,0,0,0.0548494071978283,0,0,0,0,0,0,0.0523527804811232,0,0,0.102899792997016,0,0,0,0,0,0.132562839317378,0,0,0,0,0,0.0211924063095557,0.0746065282667804,0,0,0.038084605029935,0.0283829585136339,0,0.132772998074778,0,0.120491928235992,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.112017699360247,0,0,0,0,0,0.133417829801426,0,0,0,0,0,0,0,0,0.12662982247632,0,0,0,0.0982939118938864,0,0,0,0.0269118970926751,0,0,0,0,0,0,0,0,0,0,0,0,0.0598309063633259,0.0363418932965392,0,0,0.14137047735492,0,0,0.0189948774093175,0,0,0,0,0.0194216922655222,0,0,0,0,0,0,0
X600741.SH,0,0.357549428742414,0.12602092973405,0,0,0.025432197526664,0,0,0,0,0,0,0,0,0,0,0.0583835931093645,0.0267883944347007,0.0379982068647156,0,0,0,0,0,0,0.101288964829814,0,-1.73472347597681e-18,0,0,0,0.0229606896052514,0,0,0,0,0.0170403698210335,0,0.0237180604779013,0,0,0,0.0672308329146727,0.0314658039865151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.00133769939643265,0,0.0778684668737093,0,0,0,0.0805910412020726,0,0,0,0,0,0,0,0,0.0203879761649172,0,0.114792389082936,0,0,0,0.125379354391185,0,0,0,0,0,0.149687376674226,-0.0577411639985284,0,0,0.060567787191393,-3.46944695195361e-18,0,0,0,0,0,0.0555226508491081,0,0,-0.0401251852177413,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532887420715279,0,0,0,0,0,0.179084587242426,0,0.170715065242278,0.130045149426024,0,0,0,0,0,0.254412953990634,0,0,0,0.0176336042624496,0,0,0,0,0,0,0,0,0.0695072250798996,0,0,0,0,0.0124467117219475,-0.04488025675296,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0157411235898556,0,0.0463404204844227,0,0,0,0,0,0,0,0,0.00480777816952094,0,0,0,0,0,0,0,0.104952874698116,0,0,0.329507950845273,0,0,0,0.0358021364470772,0,0,0,0,0.152646103264927,0,0.259711411509636,0,0,0,0,0,0.0565430950727158,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227859231582724,0,0,-1.73472347597681e-18,0,0,0,0,0.41489331719548,0,0,0,0.0698772025600408,0.157170653890577,0,0.0529234129314127,0,0,0,0.321764497662133,0,0,0,-0.0355939349116774,0.112581758262503,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468284915231072,0.0640780019999227,0,0,0,0,0,0.316437552382698,0.0832113172221245,0.162009759867095,0,0,0,0,0,0,0.0366931788143529,0,0,0,0.0312045611667965,0,0,0,0,0.0698570096732504,0,0.145467024742278,0,0,0,0.130937613735087,0,0.0268696833535621,0,0,0,0,0,0,0
X002236.SZ,0,0,-0.0322644962789181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233848132761135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449029508311815,0.312278707138306,0,0,0.00633335063054932,-2.77555756156289e-17,0,0,0,0,0,0,0,0.00703652582737714,-0.090027647460339,0,0.107554809254753,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075935462887454,0.062320261764787,0,0.314699065567303,0,0,0,0,0.00197545759171325,0,1.0842021724855e-19,0,0,0,0.0195753987820005,0.0228841435575229,0,0,0,0,0,0.0739025320381558,0,0,0.0987589162186839,-0.0418487879541206,0,0,0,0,0,0,0,0,0,0.0309337180092667,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104325695930707,0,0,0,0,0,0.0963009133262554,0,0,0,0,0,0,0,0.100003109060232,0.0380453620679257,0,0,0,0,0,0,0,0,0,0,0.00451248053659481,0.194029578332832,0,0,0,0.0583808096107261,0,0.156851960241553,0,0.168875444263235,0,0,0,-0.0315404075382864,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.167775222353697,0,0,0,0,0,0,0,0,0.293356646959679,0.0957667182048422,0,0,0.0695190963217928,0,0.0410719606699642,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.00320482641891834,0,0,0,0,0,0,0.0685703435208872,0,0,0,0.0273400936353559,-0.0141151625416048,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978559696608388,0.196353156179693,0.388709029608656,0,0,0,0,0,0.0438424976803088,0,0,0,-0.00744725626689778,0,0,0,0,0,0,0,0.0257564094601735,0,0,0,0,0.127060622623351,0,0,0,0,0,0.0411468541491146,0,0,0.018993965859036,0,0.0149659189068497,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050230284288776,0,0,0,0.179765220991286,0,0,0,0,0.0507150352031868,0,0,0,0,0,0,0,0,0,0,0,0,0.0275424398302483,0,0,0,0,0.555742228808995,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0221157086280127,0,0,0,0.128839133346149,0,0,0,0,0.299747749989546,0,0,0.136074652642237,0,0,0.104403615607542,0,0,0,0,0,0,0,0,0.00936407252826523,0,0,0,0,0.122109285353896,0.0715002203473084,0,-0.0676937267499005,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0211593922320209,-0.0254281660045449,0,0,0,0,0,0
X002074.SZ,0,0,-0.263481146042299,0,0,-0.0631304900617919,0,0,0,0.112667754366663,0,0.165969539342811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122438748243976,0,0,0,0,0.35706299450157,-0.0949420502003497,0,0,0,-0.260656616193481,0,0,0.0198485503199423,0,-0.0390825052206566,0.00581236160643723,0.113507737442021,0,0.296525922095055,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.114869881442149,0,0,0,0,0.032908242368514,0,0,0,0.051820593325686,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.109401782382567,0,0,0,0,0,0,0,0,0,0.188076444460429,0,0.0303796646666369,0,0.0284327317847329,0,0,0,0.122195822386029,0,0.0696406883174065,0,0,0,-0.0100626812257269,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470223941794469,0.187975114155831,0,0.0612102277081791,0,0.0329036418940342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0333911964911317,0.318541491070198,0,0,0.0363725567746197,0,0.0446794243562868,0,-1.73472347597681e-18,0,0,0,0.0249761817302209,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585140821510823,0.0856918557225252,0,0,0,0.0901119020028745,0,0,0,0,0.0920231689454693,0,0,0,0,0,0,0,0,0,0.0623060831863457,0.0372313500870394,0,0.223490906120273,0,0.0717259687354393,0,0,0,0.213394801061249,0,0,0,0.00840603703771486,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.00503361582202461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219787009817247,0,0,0,0,0,0,0,0,0,0.321353808894936,0,-0.24334251368241,-0.43179459349002,0,0,0,0.260152705260453,0,0.0524289297981512,0,0,0.0623116852681514,0,0,0,0,0,0,0.0178454924503922,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.211490825401173,0,0,0,0,0,0,0,0,0.100127101615958,0.0020210838586457,0,0,-6.93889390390723e-18,0,0.0578762024498457,0,0.0148684520303739,0.16499281779427,0.02049617872938,0,0.0163531284899176,0,0.00156209583092977,0,0,0,0,0,0,0.0195492814484976,0,0,0.100212415789462,0,0.0950367258314562,0,0.0611637242642935,0.0167945198554964,0,0,0,0,0.0110315670554614,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164459603405139,0,0.0463479214748526,0,0,0.176444610774591,0,0,8.67361737988404e-19,0,0,0,0,0.0601834929484439,0.0402722520165418,0.177324309708785,0,0,0,0,0,0,0,0.0521550469237076,0,0.0233339892089624,0,0.0165455384630971,0,0,0,0.0270158543152963,0,-9.83852518343714e-05,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982607532119337,0,0,0,-0.0804279918822274,0,0,0,0,0,0,0,0.0697079261057433,0,0,0,0,0,0,0,0,0,0,-0.273783685984439,0.137588724230018,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.143003153148479,0,0,0,0,-0.0682361227132338,0,0,0,0.158736497778975,0.292803531594221,0,0,0,0,0,0,0,0,-0.705053252288436,0,0,0.241059995080079,-0.117157876812846,0,-0.106947770112491,0,0,0,0,0,-0.239273582822968,0,-0.0708076372036825,0,0,0.306710780396314,0,0,0,0,0,-0.0260898361028952,-0.0449541019456251,0,0.152398461241514,0,0,0,0
X600867.SH,0,0,0,0.196111796001609,0,0,0,0,0.0378851496144702,0,0,0,0,0,0,0,0,0.188830153989695,0,0,0,0,0,0,0,0.302173819359414,0,0.00385308243670644,0,0,0,0,0,0,0,0,0,0,0,0.0185418304938983,0,0,0,0,0,0.0350178594200074,0.0701714333011899,0,0,0,0.0110584373805818,0,0,0,0,0,0,0
X600498.SH,0.722213573526073,0,0.188062797008163,0,0,-0.191706399009807,0,0.0022702114066714,0,0,0,-0.0702725042934199,0,0.0553703369354467,0,0,0,0.185423783645992,0,0,0,0.00289910261894448,-6.93889390390723e-18,0,0.255348752903538,0,0,0,0,0,0,-0.0410250138898078,0,0,0,0,0.108618228750969,0,0,0,0,0,0.0239327904478853,0,-0.363037290263392,0,0,0,0.533038645698949,0,0.0322775890564393,0,0,0.331074465511582,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0688200025615221,0,0.0134207044189646,0,0,0,0.0911117795427389,0,0,0.0623580031963813,0,0.227513822608366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134364863509231,0.159266501015274,0,0,0,0,0.222749141262641,0,-0.0184537851085605,-0.0145684496506181,0,0,0,0,0,0
X600582.SH,0,0,0.134234861608419,0,0,0,0,0,0,0,0,0.0930960075040508,0,0.137713824055273,0,0,0,0,0,0,0,0,0.105020158986702,0,0,0,0,0,0,0,0.14040562320934,0,0,0,0,0,0.0755475657133014,0,0.00451062285942821,0,0,0,0,0,0.0869982745036861,0,0.0293665090025214,0,0,0,-0.0115320861481672,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136568988053952,0,0,0,0.106041451383525,0,0,0,0.27632766702048,0.022579661926789,0,0,0,0.256814067240721,0,0.11404426306298,0,0,0.0385093552644065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436083053388764,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0164767135704368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131188293190557,0,0,0,0.159944451141637,0,0,0,-0.135917489235112,0,0,0,0.0274145567124521,0,0,0.153137390936611,0,0.166703437027874,0,0,0,0,0,0.0413199970329267,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182994731270926,0.292871648315935,0,0,0,0,0,0.381560879262888,0,0,0.122155245062821,0,0,0,0,0,0,0,0,0,0.0625428836701055,0,0,0,0,0,0,0,0,0.093763215203446,0,0,0,0.0290119204847992,-0.122809127727197,0,0,0,0,0,0
X000869.SZ,0,0,0.130481010138921,0,0,0.025741886966011,0,0,0,0,0,0,0,0,0,0,0,0,0.239162793436811,0,0,0,0,0,0,0.00517748195671003,0,0,0.0663335797069937,0,0,0,0,0,0,0,0,0,0.0857720331987917,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0276914425248227,0.00460455500392004,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205048141731731,0,0,0,0,0,0.136815138245262,0,0,0.00642653051896562,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0460777839109762,0,0,0,0,0,0,0,0.253599781120318,0,0,0.191746962918502,0,0,0,0,0,0,0,0,0.0244469817992502,0,0,0,0,0,0
X000623.SZ,0,0,0.245989859175937,0,0,0,0,0,0,0,0,0,0.0759254864608587,0.201340896419899,0,0,0.0713274100509135,0.132976411113836,0,0.0271814950887699,0,0,0,0,0,0.116506121452979,0,0,0,0,0,0,0,0,0,0,0,0,0.0843186734778384,0,0,0,0,0,0,0,0,0,0.0423954992503643,0,0.016955758692863,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.120472061438778,0.290660124152926,0,0,0,0,0.290362206474467,1.38777878078145e-17,0,0,0,0.0420498357093616,0,0,0,0,0,0,0.0574701373467392,0,0,0,0,0,0,0,-0.0576970678936802,0.0659555786848147,0.0637064550939324,0.286825366559258,0,0,0,0,0,0,0,-0.0728970888111109,0,0.0148977420080959,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00896721512694633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881462256132246,0,0,0,0,0,0,-0.0390344834740706,-0.0171811820282479,0,0,-0.00387484740787038,0.00719189451202635,0,0,-0.003476781855281,0,0.0207002651765374,0,-0.0127439810450384,0,0,0,-0.0112086700659084,0.00387706219751143,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118652971378695,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.112611373739379,0,0,0,0,0,0,0.0850028777317398,0,0,0,0,0,0.125062914918036,0.0393334944406497,0,0,0.183052431611344,0,0,0.234126376513187,0,0,0,0,0,0.0204308464622031,0.039032978160178,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0955601660101293,-0.202890302502834,0,0,0,0,0,0.0357861210307671,0,0,0.0258099187926113,0,0,0,0,0,-0.172015641771513,-0.00594992868315134,0,0.312994221290924,0,0,0,0,0,0,0,0,0.0248783921427325,0,0.0206329368399997,-0.067694805031558,0,0,0,0,0,0,0,0,0.00604963931376103,-0.0633059195089039,0.106555988205946,0,0,0,0,0
Slope,0,-0.00867175757035643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101119264189302,0,0,-0.299147564167548,0,0,0,0.357023046890927,-1.38777878078145e-17,0,0,-0.44525844867003,0,0,0,0,0.23211153260687,0,0,0,0,0,0,0,0,0.258086428036979,0,0,0,0,-0.0868215521504804,0,0,0,0,0.825255816428619,0,0,0,0,1.16070605732839,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.118689040982374,-0.361591566392547,0,0,0,0,0,0.0692628035992538,0,0,0,-0.0626788386310371,0,0,-0.0248562235321751,0,0,-0.231770403081918,0,0.0361844482173698,0.493177411428024,0,0,0,0,0,0,0,0,0,-0.675291426699889,0,0,-0.118745791164975,0,0,0,0.500726651918112,-1.27949782452041,0.077518059165153,0,0,0,0,0,2.39677234866809,0
RealEstate_excess,0.103736901779114,0,0,0,0,0.0590756924364554,0,0,0,0,0,0.015335266186135,0,0,0,0,0,-0.0132013633899478,0,-0.0881723492143438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14045271863865,0,0,0,-0.213308133241962,0.0858337869448266,0,0,0,0,0,0,0,0,0,-0.0700589060931205,0,0,0.175415718139822,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.16737765310527,-0.154591194592434,-0.151275901244955,0,0,0,0.0605972942017864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16566404818601,0,0,0.0117625744129117,0,0.0384323279564884,0,-0.00559354945582256,-0.0826161489293968,0,0,0,0,0,0,0,0,0,0.0315234769021106,-0.0389531472025792,0.793893349098787,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00238166006843506,0,0.00281918930734996,0,0,0,0.00252000145923825,0,0,0,0,0,0,-0.000242524667328856,0,0,0,0,0,0,-0.0025583633597205,0,0,0,0,0,0.00183483800368727,0,0,0,0,-1.0842021724855e-19,0,0,0,0.00360514735881173,0,0,0,0.00740113724901329,0,0,0,0,0,0.168088800273054,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00515775675973361,0,0,0,0,0,-0.00124458039428327,-0.000404551873559301,0,0.0150332457526537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689500022418162,0,0,-0.00661874412401663,0,0,0,0,0,0,0,0,0,0,-0.0021081292968371,0,-8.67361737988404e-19,0,0.00709091954358719,0,0,0,0.150135008954074,0
CarbonVol_Guangdong,0,0,0,0.0429924363897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103334276444008,0.00239548132209857,0,0,0,0,0,0,0,0,0.011569935507042,0,0,0,0,0,0,0,0,0,0,0,0.0252805309124795,0,0.00612042519044236,0.00407403908486856,0,0,0,0,0,-0.069458383555864,0,0.0809235346293009,0.0630412175402429,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.000111596040765342,0,0,0,0,0,0,-0.00431764805653331,0,0.000544805368409015,0,0,0,0,0.00447453421484836,0,-0.00283706463868437,0,0,0,0,0,0,0.000188550881959419,0.00613188827459216,0,0,0,0,0,0,0.00236506034871616,0,0,0,0,0,0,0,0.00673404830359574,-0.00305833624327546,0,0,0,0,-0.0225076341964765,0
