,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600741.SH,X600183.SH,X002371.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000977.SZ,X000596.SZ,X601877.SH,X002236.SZ,X300124.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X000800.SZ,X002463.SZ,X002129.SZ,X002456.SZ,X600498.SH,X002179.SZ,X600118.SH,X002223.SZ,X002049.SZ,X300136.SZ,X000066.SZ,X600271.SH,X002414.SZ,X600584.SH,X600487.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113003692917003,0,0,0,0,0,0,0,0,0.0915647261424733,0.440218031326905,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0733012658162775,0.0352687746227213,0,0,0,0,0.00560885399886955,0,0,0,0,0,0,0,0.0367821426564198,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0713447719589488,0,0,0.059595302136656,0,0,0,0.277968724583615,0.0849788489908166,0.102403962043177,0,0,0,0,0,0,0,0.10499096188255,0,0.0102587135020004,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00823913597693187,0,0,-0.0539254138161596,0,0,0,0,0,0,0,0,0,0.0317188009720058,-0.000475325785146931,0,0,0,0,0,0
X000568.SZ,0,0.412501041110237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402566560574227,0,0,0,0.0622275972973947,0,0,0,0,0.0137540821324681,0,0,0,0,0,0,0,0,0.0157902204082923,0,0,0.00611473725492158,0,0,0,0,0,0.0133223765750644,0,0,0,0,0,0,0.00721774986510032,-0.0129400093486413,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257906142406482,0,0,0,0.045896740461783,0,0.201573565157104,0,0,0,0,0,0,0.175516961483383,0,0.0735228262849832,0,0,0,0.0127836565755274,0,0,0,0,0.0338325492614029,-0.00739993720117752,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.138413874590209,0,0,0.249682525106098,0,0,0,0,0,0.129393921326836,0,0.231546342173369,0,0,0,0,-0.0338029540715723,0,0,0,0,0,0,0,0,0,0.0274095133014856,0,0,0,0.0163398936810659,0,0,0,0,0,0.0691004863107912,0,0,0,0,0.148255977863837,0,0,-0.048313780222227,0,0,0,0,0,0
X600690.SH,0.153295482515059,0.0749290066949571,0,0,0,0,0,0,0.0556087231105909,0,0,0,0,0,0.0468039438659975,0,0,0.0667521310828986,0,0,0,0,0,0,0.110757527761495,0,0,0.0673959996708221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138562053435382,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.00047023801777708,-0.173646102643702,0,0,0,0.116715855607099,0,0,0,0.0548492089616495,0,0,0.0584166421464452,-0.0676618454111667,-0.00465452421715058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139382909235308,0.0756581915099669,0.076663970681998,0,0,-0.00900119888801949,0,0,0,0,0,0.581707737639088,0,0,0,0.0336911054022985,0.00422307612773795,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.611028156134398,0,0,0,0.120730216440514,0,0,0,0,0,0,0,0,0,0,0.0529385623484475,0,0,0,0,0,0,0,0,0,0.0369717998301426,0,0,0,0,0,0,0,0,-0.00317085435245968,0,0,0,0.0304890670424932,0.0139099514371907,0.00450672301550753,0,0,0,0,0,0
X300003.SZ,0,0,0.0500145595093978,0,0,0,0.270621825399863,0,0,0,0,0,0,-0.174146095045872,0.0396084452348899,0,0.209438845757946,0,0,0,0,0,0,0,-0.0752933550994546,0.153234242230115,0,0,0,0,0,0,0.476334031697478,0,0,0,0,-0.334040966585839,0,0,0,0.212190786025354,0,0,0.0671713326288028,0,0.0040058202733295,0,0,-0.100295188416703,0,0.0522636235127166,0.0582724728359408,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429425610764793,0,0,0,0,0,0,0,0,0,-0.0803210314368715,0.0485414975668416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522362583456467,0.326581237506743,0,0,0,0,0,0,-0.0500667221932822,0,0.100538472409134,-0.0215774740821433,-0.0639004536712155,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.258420706194252,0.253952756179773,0,0,0,0,0,0,0,0,0,0.0286956754191644,0,0,-0.0573859726833337,0,0,0,0,0,0,-0.119282521835577,0.0411962636721511,0,0,0,0.153919136786514,0,0.0127062744188749,0.165447097128921,0,0,0,0.0709961575525395,0,0,0,0,0,0,0,0,0,0,0.0558169245768084,0,-0.0112914438566075,0.0300923797057527,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0284309060174307,0,0,0,0,0.0849773928649324,0,0,0,0,0,0.00525955166604238,0,0,0,0,0,0.0566524306448242,0.0417390498754918,0.0998867718187599,0,0,0,0,0,0,0,0,0,0,0.480612103510795,0,0,0.0791024545491961,0,0,0,0,0,0,0,0,0.0867146188288055,0,0,0,0.0318666429875697,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0449615882431324,0,0,-0.0789010931811685,0,0,0,0,0,0,0,0.16255816364022,0,0,0,0,0,0,0,0,0.130575146747158,0,0,0,0,0,0,0,0,0,0,0.259168301203737,0,-0.0535297162254457,0,0,0,0,0.111412150935479,0,0,0.0524119575020009,0,0,0.0401662838088657,0,0.0755403397040848,0.00781211781839081,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00440711867104063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15980510205667,0,0.221264043336137,0.0219965641941331,0,0,0,0,0,0,0,0,0,0.138039817487233,0,0,0,0,0.102891906626736,0,0,0.130697241321811,0,0,0,6.93889390390723e-18,0,0,0,0,0.0216826011293813,0,0,0,0,0,0
X300014.SZ,0.235826631430454,0,0,0,0,0.0458325730363928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.158952723053574,0,0,0,0,0,0,0,0.0870798077221129,0,0,0.155581595666434,0,0,0,0.385128413174583,-0.0140869534479977,0,0,0,0,0,0,0,0,0,0.0218242470173102,-0.0398060165745453,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.111748971881456,0,0,0,0,0,0,0,0,0,0,0,0,0.0364989879831969,0.0639774208224556,0,0.0886800139790815,0,0,0.220439054205343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639179882186236,0,0,0.112687097234605,0,0,0,0.11687473537565,0,0.160383823975217,0,0,-0.0189743911733174,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0504487812976078,0,0,0,0,0,0.480138076109126,0,0.0597841444558067,0,0,0,0.157393080179856,0.0598935533669522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817635422815648,0,-1.0842021724855e-19,0.0937404937646992,0,0,0.091585439566353,0.0599606477502278,0,0,0.0921532636390443,0,0,0.0471218527905183,0,0,0,0,0.0335877503682248,0,0,0,0,0,0
X000596.SZ,0,0,0,0.114234529891038,0,0,0.335677551190447,0.00911521102106027,0.0988133911340842,0,0,0,0,0,0,0,0,0.0847266461430146,0,0,0,0,-0.0435472774076164,0,0.126083832809402,0,0,0,0,0,0,0,0,0,0.0202572079782819,0,0,0,0,0,0,0,0,0,0,0,-0.0799408546202678,0,0,0,0,0.04434584545048,0.0190748624511943,0,0,0,0,0,0
X601877.SH,0,0,0.118028796708125,0,0,0,0,0,0,0,0,0,0,0.0173919290448116,0.0485808133016056,0,0,0.0521697276468523,0,0,0,0,0,0.229738715602761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586038120361784,-0.208505980675169,0,0,0,0,-0.0597266012752584,0,0,0,0,0.0184587257677524,0.0193056305270525,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0720882896294087,0,0,0.00763220726966028,0.171661205558649,0,0,0,0,0,0,0,0,0,0.165794950722129,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10169502600119,0,0.106174293593513,0,0,0,0.151113841614683,0,0,0.0173965645813362,-0.021270445280895,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0290607697406881,0,0,0,0,0,0,0,0,0.212450055092627,0,0,0,0,0,0,0,0,0,0.000870564497785353,0.0599291590344912,0,0,0,0,0,0,0,0,0,0,0,0.0781262662118693,0,0.112493126937017,0,0.0455598923962969,-0.0193052358311074,0.0545928537620883,0,0,0,0,0.0527611539983854,0,0,0,0.0835891364690978,5.42101086242752e-20,0,0,0,0,0,0
X300142.SZ,0.115643471608506,0,0,0,0,0,0,0,0,0,0.0766975225596538,0,0.353984777761832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457259323610438,0,0,0,0,0.113124945563984,0,0,0,0,0,0,0,0,0,0,0.0135627264229103,0,0,-0.0552436126408074,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.513188940117779,0,0,0,0,0,0,0,0,0.00356838161388205,0.167184327127543,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00305240337904989,0,0,0,0,0,0.0798396983529862,0.044801472081791,0,0,0,0,0,0,-0.0356786981536586,0,0,0,0,4.33680868994202e-19,0,0.0586775577756502,0,0,0,0.0204408688653129,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.181527571949039,0,0,0,0,0,0.186529745158392,0,0,0,0,0,0,0.15477970979627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24693666005864,0,0,0,0,0.0567526532042886,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0349265992735433,-0.00812222563217146,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.130504796607793,0,0,0,-3.46944695195361e-18,0,0,0.206277948359838,0,0.0136477912971888,0,0,0,0,0,0,0,0,0.165149269146206,-1.73472347597681e-18,0,0,0,0.0828182821032203,-0.0154872783916532,0,0,0,0,-0.0549837308976007,0,0,0,0,0.0105939129692866,-0.0752919016908537,0,0.0927901866596592,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,-0.00541069779873169,0,0,0,0,0,0,0,0,0,0,0,0,0.280289451107328,-0.0179418902856894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242262106267339,0.151860901597289,0,0,0,0,0,0.105199125568319,0,0,0.115606479573486,0,0,0.0184024863330861,0.0235785196782208,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30431327532203,0,0,0,0,0,0.0905194529922034,0.24504018213674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272233462927741,0,0,0,0,0,0,0,0,-0.0704729089873543,0.0082959632394855,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0614077616888393,0,0,0,0,0,0.112781402080859,0,0,0,0,0,8.67361737988404e-19,0,0.138375563933547,0,0.0296889987764989,0,0,0,0,0,0,0,0.214286543847773,0.123038399195579,0,0,0,0,0.0181373399281403,0,0,0.136261720679758,0,0,0,0.171746966242304,0,0,0,0.0336498568617002,-0.0147460265035239,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.162768957329267,-0.120423851429389,0,0.222325435887915,0,0.0277253431994368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288176825534638,0,0,0,0,0,0,0.0352520491067074,0,0,0,0,0,0.313412522191721,0.0685175266675627,0.148156436944127,0.0410888301767805,0.0199618688166067,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890857415871227,0,0,0,0,0,0,-0.0987769326770493,0.119881038197062,0,0,0,0,0,0,0,0,0.0942014663404577,0,0,0,0.0201385123628465,-0.0109933777504023,0,0.110040214384808,0,0,0.0605165187508488,0,0.153783945462423,0,0,0,0.0152495539529234,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.167125130158987,0,0,0.0245928980369804,0,0,0,0,0.048352680820985,0,0,0,0,0.195234700243414,0.256869067394727,0,0,0,0.430536773546185,0,0,0,0,0,0,0,0,0.0717335914697672,-0.0569259155228243,0,0,0.0353844716729948,0,0,0,0,0,0,0,-0.222747470323306,-0.12077594286081,0,-0.0302651098392623,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.336796060744177,0,0,0,0,0,0,0,0,0,0,0,-0.441547893079395,0.120238043658009,0.1431074152091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188423194676903,-0.0372152116365091,0,0,0,0,0,0,0,0,0,-0.0230458231456652,0,0.246257977414218,0,0,-0.144106598392429,0,-0.0180743122182812,0.0372828186010597,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.168677510562452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214662561282794,0,0.149114288717151,0,0,0.116741795114535,0,0,0,0,0,0,0.0340711478373652,0,0,0,-0.149169501444591,0,0,0,0,0,0,0.0590400040375827,0,0,0.223063466100165,0,0,0,0.0663741819870089,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0691281533933508,0,0.0599203768675006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103638183496506,0,0.153995079855997,0.0628100260974812,0.0145243880579271,0,0,0,0,0,0,0,0,0,0,0,0.164817792409082,0,0,0,0,0,0,0,0,0,0,0,0.0829230891410556,0,0.0668848137784542,0.00797493228213982,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0271040944087976,0,-0.0817125537647437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132575774438573,0,0,0.13574932564442,0,0,0,0,0,0,0.0482196461356804,2.77555756156289e-17,0,0,0,0,0,0,0,0.180263945210075,0,0,0,0,0.0446371819247063,0.386577848398088,0,0.167032887259103,0.0757225174819718,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0764652116502795,0,0,0,0.0647651223940055,0,0.0749879749288844,0,0,0.0261201741025711,0,0,0,0,0.0711651605582881,0.0632736071136787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.231070009727039,0,0,0,0.198271416199666,0,0,0.0138838074666264,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114379576024941,0,0.151960994025628,0,0,-0.0913894078868475,0,-0.0401469706496639,0.0690998258183434,0.39995516892625,-0.000786552801898731,0,0.114161008727705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710821775336376,0.166503597553114,0,0,0,0,0,0,0,0,0,0,-0.0208350354513831,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513856556172432,0,0,0,0,0,0,0,0.141645286719207,0,0,-0.059585810819221,0,0,0,0,0,0,0,0.042541565482798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131427972061065,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128833237272513,0.0718838639710801,0,0,0,0,0,0,0,0,0,0,0,0,0.221821549712523,0.118796594930956,0,0,0,0,0,0,0,0,0,0,0,0,0.172247681806531,0,0,0.0450669315603028,0,0.098050086488626,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710031440167763,0,0,0,0,0,0.0400244054179237,0,0.0171220545723188,0.304724066076136,0,0,0,0,0,0.0425493525353652,0,0,0,0,0,0,0,0,0,0,0.235121706404544,0.0590539614837862,0,0,0,0.0298468308719885,0.0593129731558041,0,0,0,0.0455615390419867,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.115715575515068,0,0,0,0,0,0,0,0,-0.190962131620785,0.180654321753462,0,0,0,0,-0.137525370037184,0,0,0,0,0,0,-0.343156982189036,0,0.1444879549177,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.344590624000191,0,0,0,0,-0.136673034009983,0,-0.198442655850497,0.0192444640212756,0,0.511511279406395,0,0,0,0
Slope,0,0,-0.380492298903724,0,0,0,0,-0.287170898707443,0,0.698622173342218,0.221050145244131,0.314490463683208,0,0,0,0,-0.108946016756376,0,0,0,0,0,0,0,0,0,-0.0164158033332914,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.35811393104469,0,0,0.24403058446052,0.220248866053699,0,0.0344239640991478,-0.107788745647287,-0.256034399106651,0,0,0,0.361561400073866,0,0.246531927058181,0,0,0,0
TED,0,0,0,0,0,0,0,0.192998018139596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213346266364973,0,0,0,0,0.103800524826508,0,0,0,0,0,0,0,0,0,-0.0714088297183667,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440527361695293,0,0,0,0,0,0,0.0190880062787111,0,0,0,-0.0232500749807169,-0.0103948266925175,0,-0.0158473083778958,0,0.046789228814376,0,0,0,0,-0.0325945048759047,0,0,0,0,0,-0.103771588222548,0,0.0206657920495805,0,0.0710739721728532,0.013759208727109,0.0165950609565528,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0948243149861949,0,0,0,0,0,0,0,0,0,0,0,-0.263493024614139,8.67361737988404e-19,0.0261381626259186,0,0,0,0,0.132386360869246,0,0,0,-0.0608675549681663,0,0,0.0563074888408717,0,0,0,0,0,0,0,0,0,0,0,-0.0530369265827913,0,0.00447478183228842,0,0.292430957949985,0.101629582623166,0.0177926485144905,0,0,0,0,0,0
MKvol,0,0,-0.0198103547777813,0,0.000471956920490836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000865900507991307,0,0,0,0,0,0.00246503231344129,0,0,0,0,-0.00790769863872493,0,0,0,0,0,0,0,0,-0.00832510925391349,0,0.0167132769362251,-0.0264750595742571,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0336056201191577,0,0,0,0,0.0256266883555994,0,0,0,0,0,0,0,0,0,-0.00602536671170589,0,0,0,0,0,-0.00597266162482854,0,0.0243521471901855,0,0,0,0,0,0,0,0,0.0254519127106353,0,0,-0.0208994393622917,-0.0471351124598592,0,0,0.0172442747743218,0,0,0,0,0,0,0,0.026080734611752,0,-0.0372620136017158,0.018044849695549,-0.0183158182605638,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00091663418581537,0,0,0,0,0,0,0,0,0,0,0,0,0.00368762610547023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292862318132194,0,0,0,0,0,0,-0.00217179678402147,0,-0.00142696691795381,0.000206940548278455,0.0119501360183369,0,-0.00520398805765241,-0.00826620945460523,0.00137394464452465,0,0,0.002207795372702,-0.00648087972239142,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00408834994319483,0,0,0,0,0,-0.00121705902834055,0.00451128479647931,0,0,0,0,0.00193314523478935,0,0,0,0,0,0,0,0,0,-0.00346288511513581,0,0,0,-0.00266559078937993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014044560910588,0,-0.00237199917117103,-0.00101365627210008,-0.00870843206670287,0,0,0,-0.0303506491758637,0,0
