,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X000157.SZ,X300124.SZ,X000625.SZ,X600183.SH,X002007.SZ,X300014.SZ,X300142.SZ,X000066.SZ,X002371.SZ,X300136.SZ,X002008.SZ,X002456.SZ,X600271.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600177.SH,X002180.SZ,X000050.SZ,X002129.SZ,X002508.SZ,X600498.SH,X600066.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0.383767943414522,0,0,0,0,0,-0.0272786629904304,0,0,0.0530741376784646,0,0.128512086503667,0,0,0.0781305796547668,0,0,0,0,0,0,0,0,0,0,0.0334694030630093,0,0,0,0,0.109674841961748,0,0,0,0,0,-0.172760430936286,0,0,0,0.0593657000934757,0,0.0742918367027736,0,0,0,0,0,0.0500625082818749,-0.0162712049571406,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.113914605348688,0,0.270580241414101,0,0,0,-0.0742106036511388,0,0,0,0,0.0788275836427995,0,0,0.128734840983523,-0.0510589558092647,0,0,0.0651806249536335,0,0,0,0.136707121174785,0.148670063421429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016756619362344,0,0,0,-1.38777878078145e-17,0,0
X600809.SH,0,0,0,0,0,0,0.00823001804469099,0,0,0,0,0,0,-0.0224829890324327,0.308729660657233,0.125224524990289,0,0,0,0.16905614916303,0.033143101718324,0,0,0.0679281775635267,0,0,0,0,0.0564678036951634,0,0.0901518703068536,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291583030793243,0,0,0,0,0,0,0.00771816393248237,-0.0178715032467817,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.107268101547677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258262159559567,0,0,0,0.237273802191137,0,0,0.130624402127837,0,0,0.257026923022848,0,0,0.0123933644671911,0.0819592093914086,0.2581116314771,0.099249855867922,-0.184185170002642,0.152297085340366,0,0,0,0,0,0,0,0.00985699741130402,0,0,0,-0.0147169999397979,0,0
X000596.SZ,0.248962284133889,0,0,0,0,0,0,0,0,0,0.116085598026411,0,0.0891380286194298,0,0,0,0,0.186681381664517,0,0,0,0,0,0.0715578405412384,0,0,0,0,0,0,0,0,0,0,-0.0898091027948581,0,0,0,0,0,0.0460503638749747,0,0,0,0,0,0,0,0,0,0,-0.00286764429492142,0.0421599003804148,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.170758269497673,0,0,0,0.150474060452765,0,0,0,0,0.0174534164176407,0,0,0.234548655115673,0,0,0,0,0.160663491021785,0,0,0,0,0,0.0795307432262357,0.0513496457933669,0.0474338158779035,0,0,0,0,0.0964730205262747,0,0,0,0.194821936937863,0,0,0.212997877207339,0,0,0.0524838154777102,0,0,0,0,-0.0178007955372463,0,0,0,0,-0.0170243879398491,0,0
X002236.SZ,0,0,0,-0.0141616902710483,0.845007262258304,-0.233746366353898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596640776200174,0,0,0,0,0,0,0,0,0,0,0,-0.0507112304570177,0.0549069359157302,0,-0.023644508502561,-0.120657962846947,0,0,0,0.139256415231537,0,0.0846895221959562,0,0.0646084852666807,0,0,0.0388489538661037,0,0,0,0,0.0572356937761052,-0.0674982364289605,0,0,0,-0.114645705573554,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.347571269246546,0,0,0,0,0,0,0,0,0,0,0.0532730571676558,0,0,0,0,-0.216420341372296,0,-0.0743262575260272,0,0,0.00127965847675588,0,0.0749887548210396,-0.0791830824521067,0,0,0.0292141813891901,0,0,0,0,0,0,0,0.52640969417561,0,0,0,0,0,0,0.0284542936125797,0.0115481147770302,0,0,0,0,0,0
X300003.SZ,0.0443407928395063,0,0,0,0,0,0,0,0,0,0.0679287821421667,0,0.0579045026861884,0.103786614526717,0,0.117952128402061,0,0,0.0249756290502101,0.11077890809933,0,0.0820310392579247,0,0,0,0,0,-0.126121605863109,0,0,0,0,-0.0475857313546611,0.274457478289906,0,0,0,0,0,-0.169452178118005,0,0,0,0.180180714001238,0,0,0,0,0,0,0,0.0474164205270836,-0.0412724656553207,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.272970287544146,0,0,0,0,0,0,0.0511512283030797,0,0,0,0,0,-0.0923280407220908,0,-0.0763461068416314,0.12679558996959,0,0,0,0,0,0,0.0035173779267405,0,0,0,0,-1.73472347597681e-18,0.050878826319236,0,0.0290233698366992,0,0,0.0982043548742805,0,0,0,0,0.00521903532790141,0.0553496588429672,0,0,0,0,0,0,-0.0225660004372179,0,0,0,0.00809876335433718,0,0
X000157.SZ,0,0,0.128187975629633,0,0,0,0,0,0,0,0.0996562887000706,0,0.0340426231122782,0,0,0,0,0,0.0334841419484571,0.0352481899376449,-0.0181256490046978,0,0,0.0194218893434067,0,0,0,0,0,0,0,-0.0305337549170339,0,0,0,0,0,0,0,0.0433101288076425,0,0,0,0,0.0567618179241635,0,0,0,0,0.0861967716619561,0,0.0294692415908288,0.012018955989135,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0890505913635097,0,0,0.0170096287333392,0.210336033983675,-0.245402996631507,0,0.090113598889265,0,0,0,0,0.0733390063752982,0,0,0,0.0554657756004277,0.139241053782034,0.090459735387772,0,0,0,0,0,0.0660200694421354,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0433439528536999,0.140224236599601,0,0,0,0,-0.0411684807215688,0,0,0,0,-0.0359947299955349,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0973738879347305,0,0,0,0,-0.0554375830908469,0.0710103695155833,0,0,0,0,0,0,0,0.3406629884287,0.520180146843457,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.147637922988582,0.152357199849764,0,0,0,0.1812680745191,-0.198118812143893,0,0,0.127169145317512,0,0,0,0,0,0,0.0811293166043287,0.00423708010996709,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609253226090167,-0.178611733013288,0,0.259562108617277,0,0,0,0.228253669217393,0,-0.172341290597302,0,0.0916427317766508,0,0,0,0.130025163550413,0,0,-0.0331658174250094,0,0,0,0.0934816143054171,0,0,0,-0.206541964708824,0.77904028457851,0.134943495345004,0.368498473225967,0,-0.620893305192,0,0,0,0,0,0,0,-0.0461379874806596,0.0408417110939071,0,0,0,0,0,0
X002007.SZ,0,0,0.119824446383005,0,0,0,0,0,0,0,0,0,0,0,0,0.154361772473755,-0.190601487640076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3223029913375,0,0,0,0,0.0107040432647346,0,0.068025964918195,0.155502313553604,0,0,0,0,0.0428125743729558,0,0,0,0,0,0,0.00922442398328274,0,0,0,0,-0.0284821337425836,0,0
X300014.SZ,0,0,0,0,0,0,0.187147791984784,0,0,0.249424148028178,-0.0443440025213469,-0.0648196537237771,0.240289620042993,0,0,0,0,0,0.218413996355203,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.149882966873994,0,0,0,-0.208166558976842,0,0,0,0,0,0.0197793515550269,0,-0.529109147109803,0,-0.0900379745778284,0,0,0,0,0,0.0586177977568985,0,0
X300142.SZ,0,0,0,0.164220118683595,0,0,0,0,0,0,0,0,0,0,0.026305754571036,0,0,0.180159311720426,0,0,0,0,0,0,0,0,0,0,-0.0172875522090846,0.181490647115329,0.0743684957814687,0,0.186372063891036,0,0,0,0,0,0,-0.180230076477268,0,-0.0630612916013691,0,0,0,0,0,0,0,0,-0.0232544831611176,-0.0627359599557628,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.187257443415278,0,0,0,0,0,0,0.198161154959332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120531640968153,0,0,0,0.0601375315550322,0,0.106017237927143,0,0,0.304278848490955,0,0,0,0,0,0,0,0,0,0,0,-0.0708864934851163,0.0901103396683242,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117182147625443,0,0.0202080843731421,0,0,0,0,0,0,0,0,0,0.0889904920504967,0,0.16312769749784,0,0.104558803471111,0,0.122071272894922,0,0,0,0,0.191922460324348,0,0,0,0,0,0,0,0.0641861350399817,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.369316074539286,0,0,0,0,-0.049017357167873,0,0,0,0,0,0,0,0.105343011780078,0,0,-0.0235948219241465,0,-0.0858267885708415,0,0,0,0,0,0.199117728227214,0.195427630386942,0,0,0,0.0429462863029729,0,0,-0.10786147623875,0.213001834886789,0,0,0.166881288654567,0,0,0,0,0,0,0,0,0,0,0,0,-0.044328001725309,0,0
X002008.SZ,0,0,0,0,0,0,0.198033006672585,0,0,0,0,0,0,0.036295805063396,0,0,0,0,0,0,0.109952174089107,0,0,0,0,0,0,0,0,0,-0.0329396539707528,0,6.93889390390723e-18,0.146143863860979,0,0,0.0549831317839007,0,0,0.171997088540587,0,0,0,0.019429561418135,0,0,0,0,0,0,0,0.0542306588913973,-0.0660305840152471,0,0,0,-0.0893990149636826,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.111088887255451,0,0,0,0,0,0,0,0.154944279319059,0,0.423155464940719,0,0.0171143432405797,0,0,0,0,0.303380020521249,0,0,0.122598550669719,-0.0808130814731073,0.0560506722724573,0,0,0,0,0,0,0,0,0,0,-0.0123446408919086,0.113186317788202,0,0,0,0,0,0,-0.07606826647375,0,0,0,0,-0.0428754299072352,0,0
X600271.SH,0,0,0,0,0,0,-0.114276130367179,0,0,0,0,0,0.0586095328621093,0.0881209459119236,0,0,0,0,0,0,0.0399790401377209,0,0.0256847700811233,-0.149243863539284,0,0,0,0,0,0.111453596413802,-0.01627660964267,0,0.217615593134538,0,0,0,0,0,0,0.0604078511713432,0.0142207030833168,0,0,0.108425609958541,0,0.0111347241382493,-0.036444906371496,0.172221701785221,0,0,0,-0.0187696231928238,0.00777571020847463,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.131765196308012,0,0,-0.216750921823417,0,0,0,0,0,-0.00440496475552471,0,0,0,0,0,-0.00975460710503403,0,0,0,0.184069474174047,0.196196958784636,0,0,0,0.139744455605929,0,-0.0272679281393001,0,0,0,-0.0115034804069937,0.0456872793157852,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.069191193950773,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406275522281706,0,0,0,0,0.328708523529118,0,0,0,0.263893877531006,0,0.157583868470304,0,0.137298227228987,0.139368818928597,0,0,0,0,0,0.0146029425414381,0,0.123025022370277,0,0.0489333970172153,0,0,0,0.0314690950626784,0.0175744406846502,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.224157778331478,0,0,0,0,0,0,0.106381325784334,-0.0706826824915421,0.125654185573842,0.0607759745069576,0,0,0,0,0,0.196352046114507,0.0877061117366466,0,0,0.162972869546706,0,0.239584583627076,0.113789367456573,0,0,0,0,0,0,0,0,0.051425911800491,0.118452077099911,0,0,0,0,-0.123682871291561,0,0.0456357872125257,-0.0219254149445051,0,0,0,0.0142688271637723,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168967548431276,0,0,0,0,0.449811909725776,0,0,0.150445920449809,0,0,0,0,0,0,0,0,0,0,0,0.268970168184523,0,0,0.0220579405264111,0,0.059759834043089,0.0769755430168786,0,0,0,0,0,0,0,0,0,0,0,0.136925124012528,-0.0431772659973791,0,0,0,0,0,0
X600177.SH,0,0,0.0490561040257102,0,0,0,0.0543082135940937,0,0,0,0,0,0,0,0,0,0,0,0.0356647458619621,0,-2.16840434497101e-19,0,0,0,0,0.0927224155920755,0,0,0,0,0,0,-0.0732450180108063,0.0067755203359654,0,0,0.0380247213520699,0,0,0.130057364791668,0,0,0,-0.0421681197468087,0,0,0.0790667590341542,0,0,0,0,0.0397473286652726,-0.0221398827890724,0,0,0,-0.0383722719297682,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163489459374875,0,0,0.226274023661364,0,0,0.149190401034805,0.0165497309696135,0,0,0,0,0,0,0,0,0,0,0,0.0389098611803462,0,0,0.218687755413961,0,0.0545302885430048,0,0,0.212044120560687,0,0.0363444467825695,0,0,0,0,0,0,0.114797422071744,0.0100705828095604,0,-0.0760992976539019,0.0559869110926007,0,0,0,-3.46944695195361e-18,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.167286517791847,0,0,0.0576978985904541,0,0,0,0,0,0,0,0,0,0.254856483817474,0,0,0,0,0,0,0,0,0,0.0652094296542294,0,0,0.0233785445116802,0.0511786222143479,0,0,0.133926358381585,0,0,0,0.0659837550685205,0,0.0153465526394901,0,0,0,0,0,0.0314134504053674,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0568827513556494,0,0,0,0,0,0,0,0,0,0,0.032200752920494,0,0,0,0,0,0,0,0,0.0308698452248494,0,0,0,0,0,0,0,0.164486095999301,0,0,0,0.0576175534815291,0,0.155952704641935,0,0,0,0.00841652306921098,0,0,0,0,0,0,0,0,0.0235222423525859,0,0.0246780966265797,0,0,0,0,-0.0655934205805574,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0192492267153118,0,0,0.0264284531133205,0,0,0,0,0.212257559104149,0,0,0,0,0,0,0.102148723888622,0,0,0,0,0.174261103775002,0,0,0.0639931579132993,0,0,0,0,-0.11203123802623,-0.0773414156136289,0,0,0,0,0,0,0,0,0,0,0,0.361871641326468,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,-0.0360552838014221,0,0,0,0,0.0412123206355511,0,0,0,0,0,0,0,0,0,0,0,0.0718281290001424,8.67361737988404e-19,0,0,0,0,0.0350014280600224,0,0,0,0.013690536006283,0,0,0,0.0736901294224622,0,0.0560958755327214,0,0.252529312279918,0,0,0,0,0,0.0148839164938486,-0.00702449357059773,0,0,0,0,0,0
X600066.SH,0,0,0,0.0407644613949836,0,0,0,0,0,0.110994305077633,0.0581617561926749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818603927086956,0,0,-0.0979006073114947,0.0435295613850853,0.093162609756114,0,-0.00160311239847744,-0.101943586394913,0,0,0,0,0,0.0429130019548326,0,0.0642433440608434,0,0,0,0,0,0,0,0.0570868479110388,0,0,0,0,0.0149222062598887,0,0
X002049.SZ,0,0,0.136823839215876,0,0,0,0,0,0.280563061870469,0,0,0.160986418164471,0,0,0,0,0,0,0,0,0,-0.308978398629006,0,0,0,0,0,0,0.0720427252408987,0,0,-0.614717084015492,0.329044912292106,0.332532339712647,0,0,-0.00161733250088924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263383123336267,0,0,0,0,0,0
Change_TY3M,0,0,0.026612961827959,0,0,0,0,0.113404506019349,0,0,0,0,0,0,0,0,0,-0.0100859004610583,0,0,0,0,0,0.00507465008500396,0,0.122562055026881,0,-0.026857688022824,0,0.00946897076261294,0,-0.0872998949041147,0,0,0,0.0961382413992594,0.0539093037339344,-0.0981489205020901,0,-0.046167343871952,0,0,0,-0.0286879649558916,0,0,0,0,0,0,0,-0.0372345285495947,-0.084800499322812,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.218596443904152,0,0,0,0,0,0,0,0.219971017508759,-0.190197990774217,0,0,-0.117898159876239,0,0,0,0,0,-0.462728894064544,0,-0.0610590659284329,0,0,0,0,0.248323515931971,0,0,-0.0513167122345554,0,0,0,0,0,-0.158479139190873,0,0.418567796103242,0,0,0,0,0,0.0526330580644816,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630417654036339,0,0,0,0,0,0,0,-0.111306239903481,0,0,0,0,0,0,0,0.192136738264605,0,0,0,0,-0.126210121602792,0,0,0,0,0,0.506879662327912,0,0,0,0,0,0,0,0,0,0,0,0.367223463551876,0,0,0,0,-1.67238346139201,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351568934608828,0,-0.0220994665993753,-0.0463839374787224,0,0,0,0,0,0,0,0.00350916081222627,0,0.0536798178201821,0,0.00266938631335566,0.0197814849226114,0,0,0,-0.0814823524064255,0,0,0,0,0,0,0,0,0,-0.0729737704813718,0,0,0,0.0142348648065154,0,0,0.00839424954758183,0,0,0,-0.013912178844622,0,0
MKreturn,0,0,0.102441756893022,0.0215501440261536,-0.139881432308388,0,0.0493639846795796,0,0,0,0,0,0,-0.076984841953215,0,0,0,0,-0.113060213513925,0,0,0,0,0,0,0,0,0,0.0194570131950968,0,0,0,0.0538304754538101,-0.0326071237705025,0.0306096485869997,0,0,0,0.050718222619074,0,0,0,0,0,0,0.0127264634144383,0,0,0,0,0,0,0,0,0,0,-0.00852661330867235,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672498666297208,0,0,0.000451799189156286,0,-0.00229239316787028,0,0,-0.00152150232153077,0.00228037235625626,0,-0.000292205436688019,-0.00128184547616841,-0.00239947205548787,0.00081972497168961,0.00119033362065804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157733024861432,0,0,0,0,0.00682525937348303,0,0
CarbonVol_Shenzhen,0,0,0.0379452184794415,0,0,0,0,0,0,0,0.0342836095198018,0.0666836425147319,0,0,0,0,0,0,0,0,0,0,0,-0.158434203856284,0,0,0,-0.126189144454047,0.0850078944951477,0,0,0,0.0253007460286332,0,0,0,-0.0161990394637837,0,0,0.337899281851786,0,0,0,-0.10380176464582,0,0,0,0,0,-0.185038726568092,0,0.263323439409925,-0.548325751043653,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251676302260699,0,0,0,0,0,0,0,0.00783525014652301,0,0.00208788535687709,0,0,0.00347896834281651,0,0,0,0,0,0,0.00698509589233347,0,0,-0.00266511344919287,0,-0.00481270681279896,0,0,0,0,0,-0.00252042314679613,-0.0049054024200558,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00676373743722538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627176978910964,0,0,-0.000449938770830786,0,0,0,0,-0.000784917014185776,0,0,0,0,0,0,0,0,0.00233232764747901,0,0,0,0,0.00295024131003221,-0.00881443782698542,-0.00236039363264471,0,-0.00283934907047599,0.00425932116018999,0,0,0,0,-0.0026728229733992,0.00908940964293932,0,0,0,0,0,0
